i,j
0.0,186.0
0.0,136.0
0.0,83.0
0.0,81.0
0.0,203.0
1.0,131.0
1.0,69.0
1.0,215.0
1.0,84.0
1.0,145.0
2.0,67.0
2.0,208.0
2.0,95.0
2.0,66.0
2.0,116.0
3.0,179.0
3.0,209.0
3.0,86.0
3.0,178.0
3.0,100.0
4.0,200.0
4.0,179.0
4.0,37.0
4.0,88.0
4.0,104.0
5.0,219.0
5.0,90.0
5.0,46.0
5.0,105.0
5.0,59.0
6.0,64.0
6.0,180.0
6.0,32.0
6.0,101.0
6.0,34.0
7.0,80.0
7.0,48.0
7.0,0.0
7.0,82.0
7.0,117.0
8.0,89.0
8.0,213.0
8.0,98.0
8.0,106.0
8.0,143.0
9.0,162.0
9.0,39.0
9.0,113.0
9.0,164.0
9.0,112.0
10.0,78.0
10.0,187.0
10.0,175.0
10.0,108.0
10.0,111.0
11.0,217.0
11.0,72.0
11.0,136.0
11.0,155.0
11.0,0.0
12.0,113.0
12.0,125.0
12.0,214.0
12.0,205.0
12.0,123.0
13.0,218.0
13.0,107.0
13.0,25.0
13.0,87.0
13.0,55.0
14.0,157.0
14.0,143.0
14.0,122.0
14.0,183.0
14.0,201.0
15.0,124.0
15.0,175.0
15.0,49.0
15.0,127.0
15.0,108.0
16.0,22.0
16.0,133.0
16.0,107.0
16.0,87.0
16.0,74.0
17.0,60.0
17.0,122.0
17.0,25.0
17.0,201.0
17.0,188.0
18.0,192.0
18.0,135.0
18.0,19.0
18.0,103.0
18.0,68.0
19.0,103.0
19.0,68.0
19.0,18.0
19.0,4.0
19.0,135.0
20.0,118.0
20.0,180.0
20.0,132.0
20.0,57.0
20.0,168.0
21.0,216.0
21.0,14.0
21.0,188.0
21.0,157.0
21.0,60.0
22.0,70.0
22.0,16.0
22.0,87.0
22.0,13.0
22.0,26.0
23.0,8.0
23.0,108.0
23.0,111.0
23.0,211.0
23.0,137.0
24.0,128.0
24.0,109.0
24.0,213.0
24.0,73.0
24.0,94.0
25.0,107.0
25.0,102.0
25.0,188.0
25.0,198.0
25.0,120.0
26.0,75.0
26.0,22.0
26.0,198.0
26.0,45.0
26.0,181.0
27.0,40.0
27.0,50.0
27.0,167.0
27.0,99.0
27.0,148.0
28.0,149.0
28.0,52.0
28.0,213.0
28.0,143.0
28.0,157.0
29.0,213.0
29.0,77.0
29.0,98.0
29.0,21.0
29.0,106.0
30.0,150.0
30.0,85.0
30.0,47.0
30.0,71.0
30.0,49.0
31.0,88.0
31.0,211.0
31.0,178.0
31.0,86.0
31.0,3.0
32.0,101.0
32.0,6.0
32.0,34.0
32.0,20.0
32.0,4.0
33.0,41.0
33.0,150.0
33.0,197.0
33.0,30.0
33.0,71.0
34.0,62.0
34.0,105.0
34.0,64.0
34.0,180.0
34.0,101.0
35.0,69.0
35.0,215.0
35.0,50.0
35.0,84.0
35.0,167.0
36.0,101.0
36.0,165.0
36.0,125.0
36.0,180.0
36.0,132.0
37.0,104.0
37.0,94.0
37.0,183.0
37.0,128.0
37.0,188.0
38.0,172.0
38.0,54.0
38.0,92.0
38.0,145.0
38.0,117.0
39.0,125.0
39.0,9.0
39.0,61.0
39.0,11.0
39.0,162.0
40.0,99.0
40.0,27.0
40.0,50.0
40.0,167.0
40.0,56.0
41.0,150.0
41.0,33.0
41.0,197.0
41.0,30.0
41.0,71.0
42.0,51.0
42.0,16.0
42.0,198.0
42.0,181.0
42.0,107.0
43.0,151.0
43.0,202.0
43.0,152.0
43.0,54.0
43.0,145.0
44.0,170.0
44.0,72.0
44.0,16.0
44.0,133.0
44.0,160.0
45.0,14.0
45.0,75.0
45.0,115.0
45.0,133.0
45.0,171.0
46.0,76.0
46.0,219.0
46.0,163.0
46.0,62.0
46.0,91.0
47.0,187.0
47.0,175.0
47.0,30.0
47.0,127.0
47.0,15.0
48.0,160.0
48.0,118.0
48.0,45.0
48.0,203.0
48.0,51.0
49.0,10.0
49.0,127.0
49.0,106.0
49.0,146.0
49.0,175.0
50.0,99.0
50.0,27.0
50.0,35.0
50.0,145.0
50.0,40.0
51.0,42.0
51.0,79.0
51.0,193.0
51.0,60.0
51.0,118.0
52.0,95.0
52.0,110.0
52.0,134.0
52.0,21.0
52.0,93.0
53.0,182.0
53.0,78.0
53.0,15.0
53.0,146.0
53.0,124.0
54.0,43.0
54.0,184.0
54.0,151.0
54.0,116.0
54.0,130.0
55.0,142.0
55.0,122.0
55.0,102.0
55.0,42.0
55.0,87.0
56.0,148.0
56.0,27.0
56.0,174.0
56.0,40.0
56.0,81.0
57.0,168.0
57.0,216.0
57.0,142.0
57.0,217.0
57.0,132.0
58.0,164.0
58.0,162.0
58.0,59.0
58.0,61.0
58.0,154.0
59.0,162.0
59.0,214.0
59.0,61.0
59.0,164.0
59.0,210.0
60.0,118.0
60.0,218.0
60.0,142.0
60.0,55.0
60.0,139.0
61.0,214.0
61.0,162.0
61.0,59.0
61.0,90.0
61.0,39.0
62.0,91.0
62.0,76.0
62.0,141.0
62.0,219.0
62.0,105.0
63.0,120.0
63.0,190.0
63.0,65.0
63.0,208.0
63.0,216.0
64.0,123.0
64.0,105.0
64.0,185.0
64.0,210.0
64.0,205.0
65.0,139.0
65.0,97.0
65.0,120.0
65.0,87.0
65.0,190.0
66.0,106.0
66.0,208.0
66.0,190.0
66.0,134.0
66.0,122.0
67.0,184.0
67.0,66.0
67.0,2.0
67.0,116.0
67.0,204.0
68.0,4.0
68.0,19.0
68.0,18.0
68.0,200.0
68.0,88.0
69.0,215.0
69.0,194.0
69.0,167.0
69.0,1.0
69.0,35.0
70.0,138.0
70.0,139.0
70.0,25.0
70.0,119.0
70.0,13.0
71.0,204.0
71.0,30.0
71.0,41.0
71.0,150.0
71.0,110.0
72.0,132.0
72.0,218.0
72.0,171.0
72.0,57.0
72.0,155.0
73.0,37.0
73.0,89.0
73.0,94.0
73.0,128.0
73.0,213.0
74.0,55.0
74.0,60.0
74.0,87.0
74.0,171.0
74.0,216.0
75.0,26.0
75.0,138.0
75.0,44.0
75.0,216.0
75.0,133.0
76.0,62.0
76.0,46.0
76.0,219.0
76.0,163.0
76.0,91.0
77.0,29.0
77.0,188.0
77.0,14.0
77.0,87.0
77.0,140.0
78.0,49.0
78.0,182.0
78.0,10.0
78.0,108.0
78.0,137.0
79.0,142.0
79.0,57.0
79.0,188.0
79.0,122.0
79.0,51.0
80.0,45.0
80.0,102.0
80.0,220.0
80.0,172.0
80.0,117.0
81.0,176.0
81.0,83.0
81.0,207.0
81.0,136.0
81.0,159.0
82.0,45.0
82.0,75.0
82.0,133.0
82.0,218.0
82.0,57.0
83.0,81.0
83.0,176.0
83.0,186.0
83.0,144.0
83.0,159.0
84.0,151.0
84.0,215.0
84.0,1.0
84.0,69.0
84.0,35.0
85.0,187.0
85.0,47.0
85.0,53.0
85.0,30.0
85.0,15.0
86.0,178.0
86.0,211.0
86.0,146.0
86.0,3.0
86.0,31.0
87.0,55.0
87.0,120.0
87.0,79.0
87.0,171.0
87.0,216.0
88.0,94.0
88.0,200.0
88.0,20.0
88.0,195.0
88.0,101.0
89.0,109.0
89.0,183.0
89.0,213.0
89.0,201.0
89.0,98.0
90.0,59.0
90.0,58.0
90.0,61.0
90.0,185.0
90.0,214.0
91.0,219.0
91.0,112.0
91.0,163.0
91.0,62.0
91.0,46.0
92.0,177.0
92.0,194.0
92.0,130.0
92.0,215.0
92.0,38.0
93.0,102.0
93.0,134.0
93.0,65.0
93.0,25.0
93.0,52.0
94.0,183.0
94.0,73.0
94.0,104.0
94.0,213.0
94.0,109.0
95.0,52.0
95.0,29.0
95.0,143.0
95.0,156.0
95.0,106.0
96.0,70.0
96.0,190.0
96.0,119.0
96.0,139.0
96.0,22.0
97.0,107.0
97.0,193.0
97.0,21.0
97.0,55.0
97.0,171.0
98.0,8.0
98.0,187.0
98.0,73.0
98.0,143.0
98.0,183.0
99.0,27.0
99.0,40.0
99.0,177.0
99.0,50.0
99.0,167.0
100.0,126.0
100.0,147.0
100.0,3.0
100.0,209.0
100.0,31.0
101.0,32.0
101.0,94.0
101.0,141.0
101.0,64.0
101.0,160.0
102.0,26.0
102.0,25.0
102.0,45.0
102.0,115.0
102.0,70.0
103.0,135.0
103.0,18.0
103.0,192.0
103.0,19.0
103.0,158.0
104.0,73.0
104.0,37.0
104.0,94.0
104.0,128.0
104.0,195.0
105.0,141.0
105.0,101.0
105.0,62.0
105.0,34.0
105.0,76.0
106.0,98.0
106.0,143.0
106.0,156.0
106.0,28.0
106.0,146.0
107.0,118.0
107.0,87.0
107.0,22.0
107.0,60.0
107.0,55.0
108.0,23.0
108.0,10.0
108.0,78.0
108.0,111.0
108.0,137.0
109.0,188.0
109.0,183.0
109.0,24.0
109.0,128.0
109.0,168.0
110.0,156.0
110.0,149.0
110.0,28.0
110.0,134.0
110.0,161.0
111.0,10.0
111.0,124.0
111.0,49.0
111.0,137.0
111.0,23.0
112.0,123.0
112.0,214.0
112.0,205.0
112.0,210.0
112.0,12.0
113.0,125.0
113.0,123.0
113.0,12.0
113.0,112.0
113.0,185.0
114.0,158.0
114.0,100.0
114.0,179.0
114.0,147.0
114.0,209.0
115.0,218.0
115.0,74.0
115.0,216.0
115.0,171.0
115.0,45.0
116.0,54.0
116.0,199.0
116.0,140.0
116.0,220.0
116.0,153.0
117.0,38.0
117.0,196.0
117.0,172.0
117.0,75.0
117.0,80.0
118.0,48.0
118.0,142.0
118.0,87.0
118.0,181.0
118.0,198.0
119.0,115.0
119.0,16.0
119.0,107.0
119.0,25.0
119.0,63.0
120.0,119.0
120.0,96.0
120.0,63.0
120.0,198.0
120.0,60.0
121.0,166.0
121.0,174.0
121.0,207.0
121.0,176.0
121.0,159.0
122.0,97.0
122.0,98.0
122.0,8.0
122.0,201.0
122.0,87.0
123.0,165.0
123.0,112.0
123.0,59.0
123.0,162.0
123.0,9.0
124.0,49.0
124.0,15.0
124.0,47.0
124.0,127.0
124.0,175.0
125.0,64.0
125.0,205.0
125.0,12.0
125.0,112.0
125.0,185.0
126.0,100.0
126.0,147.0
126.0,86.0
126.0,78.0
126.0,158.0
127.0,15.0
127.0,175.0
127.0,124.0
127.0,49.0
127.0,187.0
128.0,24.0
128.0,97.0
128.0,94.0
128.0,89.0
128.0,42.0
129.0,117.0
129.0,169.0
129.0,196.0
129.0,177.0
129.0,0.0
130.0,177.0
130.0,69.0
130.0,92.0
130.0,194.0
130.0,38.0
131.0,153.0
131.0,202.0
131.0,152.0
131.0,189.0
131.0,173.0
132.0,217.0
132.0,72.0
132.0,168.0
132.0,44.0
132.0,55.0
133.0,118.0
133.0,26.0
133.0,25.0
133.0,201.0
133.0,75.0
134.0,77.0
134.0,52.0
134.0,149.0
134.0,95.0
134.0,208.0
135.0,18.0
135.0,192.0
135.0,103.0
135.0,19.0
135.0,158.0
136.0,9.0
136.0,11.0
136.0,0.0
136.0,185.0
136.0,217.0
137.0,10.0
137.0,108.0
137.0,8.0
137.0,146.0
137.0,23.0
138.0,70.0
138.0,22.0
138.0,171.0
138.0,45.0
138.0,25.0
139.0,21.0
139.0,218.0
139.0,201.0
139.0,22.0
139.0,142.0
140.0,2.0
140.0,110.0
140.0,199.0
140.0,206.0
140.0,204.0
141.0,105.0
141.0,91.0
141.0,101.0
141.0,219.0
141.0,205.0
142.0,44.0
142.0,171.0
142.0,25.0
142.0,216.0
142.0,118.0
143.0,149.0
143.0,77.0
143.0,52.0
143.0,119.0
143.0,134.0
144.0,186.0
144.0,0.0
144.0,207.0
144.0,176.0
144.0,136.0
145.0,196.0
145.0,151.0
145.0,194.0
145.0,38.0
145.0,130.0
146.0,108.0
146.0,10.0
146.0,49.0
146.0,211.0
146.0,111.0
147.0,126.0
147.0,100.0
147.0,23.0
147.0,178.0
147.0,108.0
148.0,169.0
148.0,99.0
148.0,56.0
148.0,174.0
148.0,40.0
149.0,106.0
149.0,134.0
149.0,28.0
149.0,95.0
149.0,143.0
150.0,33.0
150.0,41.0
150.0,197.0
150.0,71.0
150.0,206.0
151.0,145.0
151.0,173.0
151.0,194.0
151.0,38.0
151.0,54.0
152.0,153.0
152.0,1.0
152.0,173.0
152.0,43.0
152.0,131.0
153.0,173.0
153.0,43.0
153.0,202.0
153.0,116.0
153.0,199.0
154.0,164.0
154.0,58.0
154.0,9.0
154.0,61.0
154.0,162.0
155.0,45.0
155.0,72.0
155.0,70.0
155.0,42.0
155.0,142.0
156.0,110.0
156.0,161.0
156.0,143.0
156.0,106.0
156.0,204.0
157.0,190.0
157.0,14.0
157.0,119.0
157.0,198.0
157.0,93.0
158.0,114.0
158.0,179.0
158.0,86.0
158.0,100.0
158.0,135.0
159.0,207.0
159.0,176.0
159.0,81.0
159.0,144.0
159.0,83.0
160.0,118.0
160.0,44.0
160.0,203.0
160.0,142.0
160.0,45.0
161.0,156.0
161.0,110.0
161.0,28.0
161.0,204.0
161.0,149.0
162.0,9.0
162.0,214.0
162.0,58.0
162.0,59.0
162.0,164.0
163.0,46.0
163.0,76.0
163.0,62.0
163.0,91.0
163.0,5.0
164.0,59.0
164.0,58.0
164.0,154.0
164.0,136.0
164.0,61.0
165.0,191.0
165.0,11.0
165.0,132.0
165.0,51.0
165.0,61.0
166.0,176.0
166.0,207.0
166.0,159.0
166.0,81.0
166.0,154.0
167.0,50.0
167.0,99.0
167.0,40.0
167.0,27.0
167.0,69.0
168.0,20.0
168.0,180.0
168.0,132.0
168.0,118.0
168.0,57.0
169.0,129.0
169.0,83.0
169.0,159.0
169.0,99.0
169.0,40.0
170.0,160.0
170.0,102.0
170.0,155.0
170.0,44.0
170.0,48.0
171.0,87.0
171.0,16.0
171.0,181.0
171.0,198.0
171.0,107.0
172.0,80.0
172.0,220.0
172.0,184.0
172.0,45.0
172.0,70.0
173.0,152.0
173.0,153.0
173.0,43.0
173.0,116.0
173.0,92.0
174.0,159.0
174.0,121.0
174.0,56.0
174.0,148.0
174.0,169.0
175.0,49.0
175.0,127.0
175.0,124.0
175.0,15.0
175.0,137.0
176.0,81.0
176.0,144.0
176.0,207.0
176.0,166.0
176.0,186.0
177.0,196.0
177.0,92.0
177.0,130.0
177.0,145.0
177.0,117.0
178.0,211.0
178.0,86.0
178.0,146.0
178.0,31.0
178.0,179.0
179.0,3.0
179.0,158.0
179.0,86.0
179.0,178.0
179.0,209.0
180.0,195.0
180.0,20.0
180.0,168.0
180.0,6.0
180.0,88.0
181.0,133.0
181.0,26.0
181.0,25.0
181.0,13.0
181.0,22.0
182.0,53.0
182.0,127.0
182.0,175.0
182.0,78.0
182.0,15.0
183.0,73.0
183.0,89.0
183.0,104.0
183.0,8.0
183.0,94.0
184.0,43.0
184.0,220.0
184.0,54.0
184.0,172.0
184.0,67.0
