i,j
0.0,136.0
0.0,48.0
0.0,83.0
0.0,186.0
0.0,11.0
1.0,84.0
1.0,215.0
1.0,69.0
1.0,152.0
1.0,35.0
2.0,208.0
2.0,206.0
2.0,184.0
2.0,67.0
2.0,95.0
3.0,86.0
3.0,178.0
3.0,31.0
3.0,179.0
3.0,209.0
4.0,68.0
4.0,200.0
4.0,209.0
4.0,19.0
4.0,195.0
5.0,210.0
5.0,76.0
5.0,219.0
5.0,185.0
5.0,62.0
6.0,180.0
6.0,101.0
6.0,20.0
6.0,168.0
6.0,64.0
7.0,83.0
7.0,170.0
7.0,129.0
7.0,196.0
7.0,160.0
8.0,178.0
8.0,187.0
8.0,213.0
8.0,106.0
8.0,98.0
9.0,39.0
9.0,12.0
9.0,144.0
9.0,214.0
9.0,162.0
10.0,111.0
10.0,175.0
10.0,23.0
10.0,108.0
10.0,28.0
11.0,136.0
11.0,217.0
11.0,113.0
11.0,123.0
11.0,61.0
12.0,123.0
12.0,61.0
12.0,210.0
12.0,39.0
12.0,185.0
13.0,198.0
13.0,216.0
13.0,16.0
13.0,87.0
13.0,142.0
14.0,201.0
14.0,13.0
14.0,193.0
14.0,25.0
14.0,21.0
15.0,175.0
15.0,49.0
15.0,111.0
15.0,124.0
15.0,23.0
16.0,142.0
16.0,87.0
16.0,218.0
16.0,25.0
16.0,79.0
17.0,193.0
17.0,122.0
17.0,21.0
17.0,201.0
17.0,97.0
18.0,192.0
18.0,135.0
18.0,19.0
18.0,68.0
18.0,103.0
19.0,68.0
19.0,192.0
19.0,18.0
19.0,103.0
19.0,200.0
20.0,168.0
20.0,155.0
20.0,107.0
20.0,132.0
20.0,165.0
21.0,171.0
21.0,17.0
21.0,133.0
21.0,122.0
21.0,14.0
22.0,120.0
22.0,157.0
22.0,218.0
22.0,87.0
22.0,139.0
23.0,31.0
23.0,98.0
23.0,108.0
23.0,146.0
23.0,15.0
24.0,201.0
24.0,37.0
24.0,89.0
24.0,21.0
24.0,128.0
25.0,16.0
25.0,79.0
25.0,216.0
25.0,181.0
25.0,142.0
26.0,181.0
26.0,198.0
26.0,193.0
26.0,203.0
26.0,79.0
27.0,40.0
27.0,50.0
27.0,167.0
27.0,99.0
27.0,56.0
28.0,143.0
28.0,77.0
28.0,149.0
28.0,106.0
28.0,156.0
29.0,213.0
29.0,188.0
29.0,21.0
29.0,183.0
29.0,52.0
30.0,47.0
30.0,71.0
30.0,85.0
30.0,161.0
30.0,150.0
31.0,211.0
31.0,3.0
31.0,178.0
31.0,179.0
31.0,86.0
32.0,101.0
32.0,34.0
32.0,6.0
32.0,185.0
32.0,168.0
33.0,41.0
33.0,150.0
33.0,197.0
33.0,71.0
33.0,30.0
34.0,101.0
34.0,32.0
34.0,141.0
34.0,64.0
34.0,6.0
35.0,177.0
35.0,69.0
35.0,167.0
35.0,215.0
35.0,84.0
36.0,191.0
36.0,165.0
36.0,11.0
36.0,64.0
36.0,101.0
37.0,31.0
37.0,104.0
37.0,94.0
37.0,195.0
37.0,73.0
38.0,130.0
38.0,92.0
38.0,151.0
38.0,145.0
38.0,43.0
39.0,123.0
39.0,136.0
39.0,113.0
39.0,61.0
39.0,214.0
40.0,27.0
40.0,50.0
40.0,167.0
40.0,99.0
40.0,80.0
41.0,197.0
41.0,33.0
41.0,150.0
41.0,71.0
41.0,30.0
42.0,107.0
42.0,198.0
42.0,55.0
42.0,171.0
42.0,216.0
43.0,153.0
43.0,172.0
43.0,151.0
43.0,184.0
43.0,54.0
44.0,60.0
44.0,132.0
44.0,82.0
44.0,133.0
44.0,115.0
45.0,122.0
45.0,181.0
45.0,75.0
45.0,102.0
45.0,42.0
46.0,219.0
46.0,163.0
46.0,76.0
46.0,62.0
46.0,91.0
47.0,204.0
47.0,85.0
47.0,49.0
47.0,127.0
47.0,156.0
48.0,170.0
48.0,160.0
48.0,203.0
48.0,217.0
48.0,115.0
49.0,124.0
49.0,213.0
49.0,175.0
49.0,111.0
49.0,127.0
50.0,40.0
50.0,27.0
50.0,167.0
50.0,99.0
50.0,148.0
51.0,79.0
51.0,115.0
51.0,218.0
51.0,16.0
51.0,133.0
52.0,95.0
52.0,134.0
52.0,93.0
52.0,149.0
52.0,213.0
53.0,182.0
53.0,127.0
53.0,156.0
53.0,15.0
53.0,85.0
54.0,151.0
54.0,43.0
54.0,173.0
54.0,220.0
54.0,194.0
55.0,193.0
55.0,115.0
55.0,171.0
55.0,107.0
55.0,87.0
56.0,174.0
56.0,169.0
56.0,148.0
56.0,40.0
56.0,99.0
57.0,74.0
57.0,168.0
57.0,165.0
57.0,217.0
57.0,20.0
58.0,162.0
58.0,164.0
58.0,59.0
58.0,154.0
58.0,90.0
59.0,185.0
59.0,12.0
59.0,164.0
59.0,61.0
59.0,58.0
60.0,16.0
60.0,57.0
60.0,51.0
60.0,171.0
60.0,13.0
61.0,162.0
61.0,59.0
61.0,214.0
61.0,112.0
61.0,9.0
62.0,141.0
62.0,91.0
62.0,163.0
62.0,105.0
62.0,76.0
63.0,65.0
63.0,120.0
63.0,198.0
63.0,2.0
63.0,102.0
64.0,210.0
64.0,205.0
64.0,36.0
64.0,125.0
64.0,185.0
65.0,190.0
65.0,139.0
65.0,14.0
65.0,63.0
65.0,95.0
66.0,93.0
66.0,2.0
66.0,67.0
66.0,28.0
66.0,63.0
67.0,199.0
67.0,66.0
67.0,2.0
67.0,220.0
67.0,184.0
68.0,19.0
68.0,18.0
68.0,179.0
68.0,200.0
68.0,192.0
69.0,84.0
69.0,167.0
69.0,215.0
69.0,194.0
69.0,35.0
70.0,120.0
70.0,63.0
70.0,138.0
70.0,22.0
70.0,190.0
71.0,204.0
71.0,30.0
71.0,41.0
71.0,140.0
71.0,124.0
72.0,132.0
72.0,51.0
72.0,155.0
72.0,17.0
72.0,203.0
73.0,94.0
73.0,195.0
73.0,183.0
73.0,104.0
73.0,89.0
74.0,171.0
74.0,107.0
74.0,13.0
74.0,118.0
74.0,55.0
75.0,26.0
75.0,107.0
75.0,181.0
75.0,115.0
75.0,60.0
76.0,219.0
76.0,46.0
76.0,91.0
76.0,163.0
76.0,105.0
77.0,201.0
77.0,109.0
77.0,188.0
77.0,29.0
77.0,28.0
78.0,15.0
78.0,23.0
78.0,127.0
78.0,182.0
78.0,137.0
79.0,60.0
79.0,171.0
79.0,142.0
79.0,57.0
79.0,107.0
80.0,44.0
80.0,172.0
80.0,75.0
80.0,220.0
80.0,160.0
81.0,176.0
81.0,159.0
81.0,83.0
81.0,186.0
81.0,144.0
82.0,45.0
82.0,170.0
82.0,203.0
82.0,155.0
82.0,218.0
83.0,169.0
83.0,159.0
83.0,144.0
83.0,81.0
83.0,176.0
84.0,215.0
84.0,35.0
84.0,194.0
84.0,69.0
84.0,1.0
85.0,15.0
85.0,33.0
85.0,41.0
85.0,30.0
85.0,182.0
86.0,100.0
86.0,211.0
86.0,178.0
86.0,23.0
86.0,146.0
87.0,44.0
87.0,218.0
87.0,97.0
87.0,60.0
87.0,13.0
88.0,195.0
88.0,32.0
88.0,37.0
88.0,104.0
88.0,101.0
89.0,31.0
89.0,73.0
89.0,183.0
89.0,21.0
89.0,213.0
90.0,61.0
90.0,162.0
90.0,59.0
90.0,214.0
90.0,164.0
91.0,219.0
91.0,76.0
91.0,46.0
91.0,141.0
91.0,62.0
92.0,129.0
92.0,130.0
92.0,177.0
92.0,196.0
92.0,38.0
93.0,52.0
93.0,201.0
93.0,13.0
93.0,119.0
93.0,190.0
94.0,37.0
94.0,183.0
94.0,104.0
94.0,195.0
94.0,89.0
95.0,134.0
95.0,52.0
95.0,66.0
95.0,28.0
95.0,21.0
96.0,120.0
96.0,80.0
96.0,13.0
96.0,138.0
96.0,63.0
97.0,21.0
97.0,14.0
97.0,17.0
97.0,171.0
97.0,139.0
98.0,29.0
98.0,213.0
98.0,8.0
98.0,183.0
98.0,89.0
99.0,27.0
99.0,38.0
99.0,167.0
99.0,50.0
99.0,40.0
100.0,158.0
100.0,147.0
100.0,126.0
100.0,3.0
100.0,114.0
101.0,64.0
101.0,6.0
101.0,168.0
101.0,32.0
101.0,34.0
102.0,201.0
102.0,119.0
102.0,142.0
102.0,115.0
102.0,25.0
103.0,200.0
103.0,18.0
103.0,192.0
103.0,19.0
103.0,158.0
104.0,37.0
104.0,88.0
104.0,24.0
104.0,57.0
104.0,73.0
105.0,141.0
105.0,62.0
105.0,34.0
105.0,64.0
105.0,210.0
106.0,89.0
106.0,109.0
106.0,161.0
106.0,213.0
106.0,187.0
107.0,87.0
107.0,216.0
107.0,13.0
107.0,102.0
107.0,79.0
108.0,23.0
108.0,111.0
108.0,10.0
108.0,49.0
108.0,137.0
109.0,24.0
109.0,128.0
109.0,201.0
109.0,168.0
109.0,183.0
110.0,93.0
110.0,206.0
110.0,52.0
110.0,156.0
110.0,149.0
111.0,175.0
111.0,15.0
111.0,124.0
111.0,23.0
111.0,10.0
112.0,125.0
112.0,205.0
112.0,12.0
112.0,210.0
112.0,136.0
113.0,112.0
113.0,61.0
113.0,39.0
113.0,59.0
113.0,123.0
114.0,3.0
114.0,100.0
114.0,31.0
114.0,158.0
114.0,178.0
115.0,216.0
115.0,139.0
115.0,51.0
115.0,26.0
115.0,133.0
116.0,66.0
116.0,199.0
116.0,206.0
116.0,220.0
116.0,153.0
117.0,38.0
117.0,196.0
117.0,92.0
117.0,26.0
117.0,22.0
118.0,60.0
118.0,42.0
118.0,170.0
118.0,171.0
118.0,115.0
119.0,55.0
119.0,70.0
119.0,22.0
119.0,133.0
119.0,218.0
120.0,119.0
120.0,142.0
120.0,102.0
120.0,138.0
120.0,16.0
121.0,186.0
121.0,159.0
121.0,166.0
121.0,176.0
121.0,174.0
122.0,17.0
122.0,29.0
122.0,107.0
122.0,77.0
122.0,14.0
123.0,113.0
123.0,125.0
123.0,39.0
123.0,64.0
123.0,185.0
124.0,15.0
124.0,175.0
124.0,49.0
124.0,127.0
124.0,111.0
125.0,210.0
125.0,61.0
125.0,205.0
125.0,112.0
125.0,12.0
126.0,100.0
126.0,147.0
126.0,178.0
126.0,31.0
126.0,158.0
127.0,10.0
127.0,49.0
127.0,124.0
127.0,85.0
127.0,175.0
128.0,188.0
128.0,109.0
128.0,183.0
128.0,21.0
128.0,94.0
129.0,196.0
129.0,169.0
129.0,117.0
129.0,7.0
129.0,83.0
130.0,194.0
130.0,38.0
130.0,172.0
130.0,145.0
130.0,92.0
131.0,202.0
131.0,152.0
131.0,1.0
131.0,173.0
131.0,189.0
132.0,20.0
132.0,155.0
132.0,191.0
132.0,217.0
132.0,72.0
133.0,60.0
133.0,115.0
133.0,160.0
133.0,72.0
133.0,181.0
134.0,95.0
134.0,77.0
134.0,208.0
134.0,52.0
134.0,65.0
135.0,18.0
135.0,192.0
135.0,19.0
135.0,103.0
135.0,68.0
136.0,11.0
136.0,217.0
136.0,191.0
136.0,0.0
136.0,165.0
137.0,23.0
137.0,178.0
137.0,37.0
137.0,111.0
137.0,108.0
138.0,22.0
138.0,171.0
138.0,102.0
138.0,13.0
138.0,80.0
139.0,97.0
139.0,142.0
139.0,55.0
139.0,74.0
139.0,87.0
140.0,199.0
140.0,110.0
140.0,204.0
140.0,67.0
140.0,116.0
141.0,105.0
141.0,64.0
141.0,200.0
141.0,91.0
141.0,34.0
142.0,218.0
142.0,60.0
142.0,198.0
142.0,97.0
142.0,181.0
143.0,157.0
143.0,110.0
143.0,161.0
143.0,149.0
143.0,95.0
144.0,186.0
144.0,81.0
144.0,113.0
144.0,0.0
144.0,176.0
145.0,194.0
145.0,151.0
145.0,69.0
145.0,130.0
145.0,84.0
146.0,86.0
146.0,31.0
146.0,137.0
146.0,8.0
146.0,108.0
147.0,10.0
147.0,100.0
147.0,111.0
147.0,86.0
147.0,78.0
148.0,99.0
148.0,56.0
148.0,27.0
148.0,169.0
148.0,40.0
149.0,65.0
149.0,213.0
149.0,28.0
149.0,143.0
149.0,161.0
150.0,33.0
150.0,41.0
150.0,197.0
150.0,71.0
150.0,30.0
151.0,145.0
151.0,184.0
151.0,92.0
151.0,38.0
151.0,54.0
152.0,131.0
152.0,173.0
152.0,151.0
152.0,43.0
152.0,184.0
153.0,43.0
153.0,2.0
153.0,173.0
153.0,202.0
153.0,152.0
154.0,164.0
154.0,58.0
154.0,214.0
154.0,59.0
154.0,162.0
155.0,55.0
155.0,72.0
155.0,203.0
155.0,51.0
155.0,170.0
156.0,149.0
156.0,161.0
156.0,110.0
156.0,71.0
156.0,204.0
157.0,21.0
157.0,95.0
157.0,14.0
157.0,139.0
157.0,74.0
158.0,114.0
158.0,179.0
158.0,3.0
158.0,68.0
158.0,100.0
159.0,176.0
159.0,81.0
159.0,174.0
159.0,121.0
159.0,83.0
160.0,48.0
160.0,181.0
160.0,203.0
160.0,44.0
160.0,75.0
161.0,29.0
161.0,106.0
161.0,208.0
161.0,110.0
161.0,187.0
162.0,125.0
162.0,113.0
162.0,58.0
162.0,61.0
162.0,0.0
163.0,76.0
163.0,46.0
163.0,219.0
163.0,5.0
163.0,91.0
164.0,154.0
164.0,58.0
164.0,162.0
164.0,59.0
164.0,9.0
165.0,36.0
165.0,191.0
165.0,20.0
165.0,11.0
165.0,113.0
166.0,81.0
166.0,207.0
166.0,176.0
166.0,159.0
166.0,186.0
167.0,40.0
167.0,50.0
167.0,99.0
167.0,35.0
167.0,27.0
168.0,180.0
168.0,132.0
168.0,191.0
168.0,20.0
168.0,72.0
169.0,129.0
169.0,207.0
169.0,159.0
169.0,148.0
169.0,176.0
170.0,193.0
170.0,155.0
170.0,48.0
170.0,42.0
170.0,133.0
171.0,74.0
171.0,216.0
171.0,42.0
171.0,198.0
171.0,97.0
172.0,220.0
172.0,54.0
172.0,184.0
172.0,138.0
172.0,7.0
173.0,131.0
173.0,145.0
173.0,152.0
173.0,43.0
173.0,153.0
174.0,148.0
174.0,56.0
174.0,121.0
174.0,176.0
174.0,159.0
175.0,49.0
175.0,15.0
175.0,124.0
175.0,106.0
175.0,127.0
176.0,81.0
176.0,144.0
176.0,159.0
176.0,186.0
176.0,207.0
177.0,130.0
177.0,196.0
177.0,92.0
177.0,27.0
177.0,38.0
178.0,31.0
178.0,211.0
178.0,3.0
178.0,23.0
178.0,86.0
179.0,3.0
179.0,100.0
179.0,114.0
179.0,178.0
179.0,158.0
180.0,57.0
180.0,191.0
180.0,168.0
180.0,101.0
180.0,132.0
181.0,44.0
181.0,133.0
181.0,26.0
181.0,60.0
181.0,82.0
182.0,175.0
182.0,53.0
182.0,78.0
182.0,15.0
182.0,147.0
183.0,128.0
183.0,89.0
183.0,143.0
183.0,213.0
183.0,73.0
184.0,220.0
184.0,172.0
184.0,43.0
184.0,54.0
184.0,116.0
185.0,36.0
185.0,39.0
185.0,112.0
185.0,11.0
185.0,113.0
186.0,144.0
186.0,162.0
186.0,81.0
186.0,136.0
186.0,83.0
187.0,47.0
187.0,111.0
187.0,49.0
187.0,161.0
187.0,127.0
188.0,97.0
188.0,29.0
188.0,89.0
188.0,60.0
188.0,201.0
189.0,212.0
189.0,199.0
189.0,202.0
189.0,131.0
189.0,116.0
190.0,139.0
190.0,157.0
190.0,63.0
190.0,95.0
190.0,25.0
191.0,168.0
191.0,74.0
191.0,57.0
191.0,165.0
191.0,132.0
192.0,135.0
192.0,18.0
192.0,68.0
192.0,103.0
192.0,19.0
193.0,142.0
193.0,87.0
193.0,155.0
193.0,216.0
193.0,171.0
194.0,130.0
194.0,196.0
194.0,145.0
194.0,151.0
194.0,38.0
195.0,109.0
195.0,104.0
195.0,79.0
195.0,171.0
195.0,73.0
196.0,92.0
196.0,117.0
196.0,177.0
196.0,129.0
196.0,99.0
197.0,41.0
197.0,33.0
197.0,150.0
197.0,71.0
197.0,85.0
198.0,119.0
198.0,51.0
198.0,55.0
198.0,60.0
198.0,107.0
199.0,116.0
199.0,67.0
199.0,140.0
199.0,206.0
199.0,153.0
200.0,4.0
200.0,209.0
200.0,68.0
200.0,195.0
200.0,88.0
201.0,139.0
201.0,97.0
201.0,14.0
201.0,21.0
201.0,17.0
202.0,173.0
202.0,153.0
202.0,131.0
202.0,189.0
202.0,152.0
203.0,48.0
203.0,82.0
203.0,160.0
203.0,44.0
203.0,55.0
204.0,110.0
204.0,140.0
204.0,206.0
204.0,134.0
204.0,156.0
205.0,112.0
205.0,125.0
205.0,9.0
205.0,210.0
205.0,185.0
206.0,140.0
206.0,67.0
206.0,199.0
206.0,204.0
206.0,2.0
207.0,166.0
207.0,176.0
207.0,144.0
207.0,83.0
207.0,186.0
208.0,190.0
208.0,119.0
208.0,67.0
208.0,65.0
208.0,138.0
209.0,179.0
209.0,19.0
209.0,158.0
209.0,3.0
209.0,178.0
210.0,64.0
210.0,112.0
210.0,191.0
210.0,61.0
210.0,34.0
211.0,195.0
211.0,178.0
211.0,86.0
211.0,146.0
211.0,31.0
212.0,189.0
212.0,153.0
212.0,206.0
212.0,33.0
212.0,202.0
213.0,29.0
213.0,89.0
213.0,8.0
213.0,98.0
213.0,137.0
214.0,39.0
214.0,210.0
214.0,61.0
214.0,113.0
214.0,162.0
215.0,69.0
215.0,35.0
215.0,84.0
215.0,1.0
215.0,167.0
216.0,118.0
216.0,107.0
216.0,171.0
216.0,26.0
216.0,79.0
217.0,132.0
217.0,160.0
217.0,165.0
217.0,170.0
217.0,51.0
218.0,142.0
218.0,16.0
218.0,216.0
218.0,25.0
218.0,198.0
219.0,46.0
219.0,76.0
219.0,91.0
219.0,62.0
219.0,210.0
220.0,184.0
220.0,54.0
220.0,80.0
220.0,102.0
220.0,172.0
136.0,0.0
48.0,0.0
83.0,0.0
186.0,0.0
11.0,0.0
84.0,1.0
215.0,1.0
69.0,1.0
152.0,1.0
35.0,1.0
208.0,2.0
206.0,2.0
184.0,2.0
67.0,2.0
95.0,2.0
86.0,3.0
178.0,3.0
31.0,3.0
179.0,3.0
209.0,3.0
68.0,4.0
200.0,4.0
209.0,4.0
19.0,4.0
195.0,4.0
210.0,5.0
76.0,5.0
219.0,5.0
185.0,5.0
62.0,5.0
180.0,6.0
101.0,6.0
20.0,6.0
168.0,6.0
64.0,6.0
83.0,7.0
170.0,7.0
129.0,7.0
196.0,7.0
160.0,7.0
178.0,8.0
187.0,8.0
213.0,8.0
106.0,8.0
98.0,8.0
39.0,9.0
12.0,9.0
144.0,9.0
214.0,9.0
162.0,9.0
111.0,10.0
175.0,10.0
23.0,10.0
108.0,10.0
28.0,10.0
136.0,11.0
217.0,11.0
113.0,11.0
123.0,11.0
61.0,11.0
123.0,12.0
61.0,12.0
210.0,12.0
39.0,12.0
185.0,12.0
198.0,13.0
216.0,13.0
16.0,13.0
87.0,13.0
142.0,13.0
201.0,14.0
13.0,14.0
193.0,14.0
25.0,14.0
21.0,14.0
175.0,15.0
49.0,15.0
111.0,15.0
124.0,15.0
23.0,15.0
142.0,16.0
87.0,16.0
218.0,16.0
25.0,16.0
79.0,16.0
193.0,17.0
122.0,17.0
21.0,17.0
201.0,17.0
97.0,17.0
192.0,18.0
135.0,18.0
19.0,18.0
68.0,18.0
103.0,18.0
68.0,19.0
192.0,19.0
18.0,19.0
103.0,19.0
200.0,19.0
168.0,20.0
155.0,20.0
107.0,20.0
132.0,20.0
165.0,20.0
171.0,21.0
17.0,21.0
133.0,21.0
122.0,21.0
14.0,21.0
120.0,22.0
157.0,22.0
218.0,22.0
87.0,22.0
139.0,22.0
31.0,23.0
98.0,23.0
108.0,23.0
146.0,23.0
15.0,23.0
201.0,24.0
37.0,24.0
89.0,24.0
21.0,24.0
128.0,24.0
16.0,25.0
79.0,25.0
216.0,25.0
181.0,25.0
142.0,25.0
181.0,26.0
198.0,26.0
193.0,26.0
203.0,26.0
79.0,26.0
40.0,27.0
50.0,27.0
167.0,27.0
99.0,27.0
56.0,27.0
143.0,28.0
77.0,28.0
149.0,28.0
106.0,28.0
156.0,28.0
213.0,29.0
188.0,29.0
21.0,29.0
183.0,29.0
52.0,29.0
47.0,30.0
71.0,30.0
85.0,30.0
161.0,30.0
150.0,30.0
211.0,31.0
3.0,31.0
178.0,31.0
179.0,31.0
86.0,31.0
101.0,32.0
34.0,32.0
6.0,32.0
185.0,32.0
168.0,32.0
41.0,33.0
150.0,33.0
197.0,33.0
71.0,33.0
30.0,33.0
101.0,34.0
32.0,34.0
141.0,34.0
64.0,34.0
6.0,34.0
177.0,35.0
69.0,35.0
167.0,35.0
215.0,35.0
84.0,35.0
191.0,36.0
165.0,36.0
11.0,36.0
64.0,36.0
101.0,36.0
31.0,37.0
104.0,37.0
94.0,37.0
195.0,37.0
73.0,37.0
130.0,38.0
92.0,38.0
151.0,38.0
145.0,38.0
43.0,38.0
123.0,39.0
136.0,39.0
113.0,39.0
61.0,39.0
214.0,39.0
27.0,40.0
50.0,40.0
