i,j
0,127
0,50
0,159
0,33
0,189
0,219
0,19
0,68
1,63
1,110
1,237
1,21
1,94
1,169
1,5
1,254
1,183
1,184
1,19
1,204
1,24
1,77
2,111
2,161
2,175
2,43
2,12
2,226
2,99
2,198
2,180
2,217
2,193
3,163
3,221
3,256
3,123
3,220
4,235
4,238
4,134
4,142
4,252
4,150
4,210
4,32
5,125
5,160
5,244
5,213
5,126
5,216
5,147
5,98
5,139
6,170
6,106
6,169
6,240
6,34
6,233
6,70
6,41
7,191
7,162
7,225
7,124
7,240
7,24
7,176
7,50
7,44
7,122
7,184
7,64
7,46
8,190
8,210
8,33
8,179
8,237
8,241
8,203
8,127
8,206
8,42
9,17
9,240
9,110
9,103
9,68
9,104
9,137
9,66
10,195
10,29
10,241
10,145
11,93
11,212
11,235
11,233
11,63
11,146
11,198
11,40
12,218
12,190
12,18
12,123
12,130
12,85
13,198
13,53
13,174
13,229
13,84
13,155
13,18
14,31
14,225
14,170
14,162
14,93
14,61
14,44
14,245
14,73
14,244
15,87
15,214
15,184
15,28
15,162
15,169
15,223
16,30
16,217
16,225
16,235
16,89
16,257
16,140
16,132
17,36
17,116
17,185
17,149
17,245
17,146
17,222
17,121
18,143
18,89
18,239
18,42
18,250
18,126
18,160
19,241
19,130
19,77
19,204
19,221
19,225
19,39
19,207
19,29
19,50
19,34
19,75
19,76
20,126
20,198
20,239
20,143
20,257
20,195
21,156
21,41
21,230
21,31
21,153
21,129
21,237
21,103
21,96
21,146
22,88
22,233
22,111
22,35
22,182
22,256
22,123
22,103
22,96
23,244
23,204
23,113
23,240
24,73
24,190
24,148
24,169
24,208
24,80
24,258
24,83
24,203
24,94
24,186
24,27
24,242
24,128
25,190
25,195
25,121
25,202
25,240
25,132
25,255
25,178
26,109
26,49
26,232
26,175
26,68
26,110
26,180
26,108
26,226
26,76
27,233
27,133
27,83
28,230
28,217
28,51
28,256
28,244
28,62
28,232
28,66
28,78
28,149
28,184
29,184
29,231
29,126
29,74
29,244
29,242
29,218
29,110
29,51
29,156
29,183
29,219
30,161
30,257
30,40
30,182
31,179
31,128
31,228
31,153
31,244
31,77
31,226
31,57
31,114
31,38
31,212
31,196
31,183
32,33
32,170
32,131
32,204
32,239
32,69
32,51
32,184
32,180
32,250
32,210
32,46
32,139
32,61
33,186
33,136
33,57
33,115
33,142
33,69
33,159
33,196
33,127
33,198
33,111
33,216
33,141
33,174
33,113
33,63
33,138
33,36
34,50
34,224
34,193
34,103
34,77
34,141
34,222
34,157
34,249
34,60
34,137
34,239
34,128
34,191
34,250
34,112
35,94
35,168
36,81
36,170
36,124
36,56
36,158
36,58
36,68
37,164
37,239
37,141
37,123
37,56
37,78
38,252
38,180
38,166
38,204
39,155
39,203
39,228
39,83
39,108
39,40
39,163
39,255
39,154
39,159
40,129
40,108
40,141
40,177
40,255
40,212
40,93
41,44
41,253
41,180
41,151
41,50
41,244
42,180
42,119
42,103
42,257
42,191
42,132
42,212
42,62
42,208
43,185
43,121
43,207
43,44
43,125
43,85
43,83
43,151
43,123
43,128
43,141
44,131
44,119
44,236
44,60
44,125
44,247
44,50
44,92
44,58
44,180
44,89
44,207
44,116
44,137
45,53
45,121
45,240
45,248
45,169
45,161
45,97
46,166
46,234
46,239
46,163
47,243
47,225
47,176
47,244
47,248
47,207
47,109
47,210
47,64
47,247
47,51
47,81
47,90
48,240
48,190
48,227
48,127
49,65
49,131
49,117
49,53
49,99
49,129
49,142
49,123
49,73
49,101
49,121
50,211
50,161
50,57
50,250
50,208
50,123
50,229
51,64
51,117
51,157
51,155
51,123
51,148
51,185
51,204
51,166
51,89
51,145
51,244
51,127
52,115
52,216
52,160
52,142
52,125
52,124
52,119
52,126
53,241
53,174
53,112
54,177
54,211
54,130
55,95
55,155
55,217
55,241
55,196
56,233
56,111
56,72
56,147
56,222
56,225
56,244
56,89
56,158
56,97
57,71
57,78
57,86
58,224
58,247
58,189
58,149
58,71
58,227
58,181
58,250
58,130
59,179
59,137
59,222
59,94
59,76
59,257
59,217
60,205
60,170
60,252
60,98
61,165
61,89
61,125
61,128
61,123
61,98
62,80
62,97
62,121
62,249
62,88
62,192
62,119
62,71
62,147
63,162
63,239
63,244
63,236
63,165
64,141
64,89
64,207
64,145
64,134
64,106
64,199
64,110
64,83
64,130
65,69
66,76
66,156
66,165
66,191
66,117
66,159
66,68
66,177
67,176
67,160
67,234
67,162
67,199
67,235
67,131
67,113
68,191
68,164
68,76
68,169
69,110
69,71
69,126
69,179
69,102
70,150
70,207
70,123
70,141
70,194
70,126
70,100
70,177
70,196
70,228
70,244
71,242
71,140
71,243
71,72
71,157
72,219
72,210
72,78
72,76
72,234
72,164
72,140
72,223
72,107
73,164
73,222
73,163
73,115
73,203
73,226
73,125
73,204
73,199
74,219
74,195
74,231
74,105
74,159
74,165
75,194
75,250
76,208
76,184
76,244
76,232
76,229
76,214
76,136
77,149
77,248
77,153
77,219
77,190
77,244
77,220
77,112
78,175
78,198
78,185
78,167
78,139
78,244
78,229
79,176
79,135
79,116
79,203
79,90
80,98
80,218
80,235
80,145
80,136
80,170
80,226
81,134
81,142
81,169
81,242
81,204
81,172
81,113
82,126
82,92
82,156
82,157
82,167
82,163
82,113
82,108
82,107
83,228
83,103
83,216
83,159
83,210
83,161
83,171
83,135
83,89
83,123
84,139
84,90
84,159
84,201
84,169
85,108
85,178
85,159
85,137
85,249
85,207
85,256
85,212
85,169
86,194
86,103
86,233
86,184
86,247
86,179
87,254
87,194
88,197
88,162
88,128
88,139
88,236
88,158
88,117
88,189
88,233
88,115
88,103
88,241
88,172
88,151
89,170
89,156
89,203
89,219
89,191
89,140
90,112
90,163
90,183
90,106
90,233
90,246
90,121
91,258
91,108
91,185
91,156
91,255
91,136
91,160
91,162
91,242
91,168
92,206
92,229
92,200
92,246
92,143
93,98
93,122
93,246
94,114
94,251
94,205
94,153
95,159
95,257
95,216
95,121
95,213
95,144
95,118
95,127
95,147
95,103
95,251
95,241
96,257
96,191
96,212
96,203
96,125
96,198
96,225
97,121
98,128
98,223
98,166
98,208
98,199
98,119
98,189
98,235
98,194
98,226
98,258
99,199
99,192
99,185
99,184
100,143
100,175
101,129
101,199
101,148
101,191
101,169
101,106
101,258
101,124
101,223
101,227
101,239
101,219
102,241
102,191
102,131
102,256
102,170
102,162
102,137
102,234
102,255
102,128
102,217
103,141
103,177
103,115
103,185
103,172
103,151
103,111
104,190
104,171
104,214
104,161
104,210
104,207
104,227
104,179
104,235
105,194
105,189
105,137
105,198
106,217
106,177
106,117
106,161
106,121
107,196
107,246
107,203
107,208
107,132
107,169
107,184
107,258
108,252
108,256
108,147
108,212
108,128
108,253
109,197
109,122
109,223
109,147
110,226
110,215
110,157
110,198
111,175
111,251
111,171
112,117
112,113
112,159
113,130
113,131
113,196
113,257
113,145
113,175
114,130
114,245
114,144
114,215
114,212
114,161
114,119
115,199
115,183
115,228
115,237
115,252
115,140
115,150
115,258
116,169
116,183
117,163
117,216
117,168
117,143
117,201
117,247
118,178
118,189
119,230
119,125
119,123
119,157
119,222
120,172
120,159
120,171
120,207
120,182
121,147
121,244
121,204
121,188
122,249
122,222
122,211
122,125
122,129
122,126
123,207
123,212
123,204
123,198
123,232
124,190
125,205
125,148
126,210
126,197
126,128
126,199
126,131
126,205
126,250
127,166
127,193
127,131
128,174
128,221
128,148
128,236
128,157
128,246
128,204
128,137
128,146
128,199
128,243
128,153
129,153
129,177
129,198
129,222
129,140
129,178
129,175
130,216
130,235
130,170
130,228
130,205
130,154
130,255
131,219
131,169
131,234
131,235
131,252
131,210
131,229
131,212
132,210
132,190
132,143
132,175
133,231
133,239
133,168
135,142
135,156
135,139
136,222
136,212
136,234
137,176
138,158
138,156
138,139
138,233
138,253
138,217
139,251
139,164
139,154
139,191
139,190
139,242
139,243
139,169
140,177
140,156
140,145
140,241
140,239
140,159
140,219
140,251
140,167
140,237
140,180
140,210
141,170
141,242
141,215
141,147
141,210
141,156
141,183
141,157
142,167
142,239
142,212
142,143
142,218
142,182
143,253
143,243
143,163
143,191
143,210
143,221
143,189
143,153
144,202
144,245
144,207
144,219
144,152
144,249
145,208
145,151
145,181
145,234
146,200
146,258
147,165
147,196
147,202
147,188
147,212
147,192
148,153
148,150
148,164
149,151
149,153
150,152
150,257
150,162
150,240
151,153
151,219
151,190
151,182
151,176
151,257
151,236
151,204
152,200
152,248
152,220
153,242
153,161
153,203
153,159
153,200
154,204
154,198
155,237
155,257
155,199
155,162
155,158
155,174
156,165
156,246
156,226
156,188
156,201
156,179
157,171
157,211
157,162
157,256
157,257
158,217
158,191
158,242
158,208
159,236
159,174
159,196
159,163
159,207
160,163
160,243
160,198
161,235
161,176
161,226
161,163
161,230
161,256
162,182
162,251
163,176
163,185
163,203
163,234
163,186
163,217
163,197
163,228
163,169
164,241
164,215
164,193
165,243
165,241
165,169
165,224
166,251
166,174
166,233
166,254
166,185
167,208
167,220
167,211
167,176
168,192
168,254
169,226
169,254
169,220
169,211
169,173
169,228
169,213
169,179
170,182
170,174
171,204
172,204
172,244
172,183
172,257
172,240
173,174
173,244
173,222
174,227
174,180
175,224
175,217
175,179
175,226
175,178
176,195
176,183
177,207
178,239
178,205
178,241
179,252
179,258
181,212
182,183
182,229
182,189
183,221
183,192
183,230
183,188
183,236
183,228
183,252
183,247
184,241
185,221
186,232
186,213
186,192
186,217
187,226
188,248
188,237
189,244
189,203
189,243
189,229
189,219
190,213
190,249
190,197
190,251
191,216
191,207
191,246
192,216
192,220
193,240
194,199
196,244
196,247
196,206
197,198
197,247
199,242
199,244
199,247
199,213
200,231
201,242
202,249
203,236
203,240
203,244
203,221
203,218
205,234
205,249
206,231
206,217
207,251
207,257
207,231
208,240
209,245
209,256
210,252
210,234
210,239
211,238
211,246
212,227
213,221
214,256
214,228
218,258
220,238
220,224
220,258
221,239
221,258
222,226
222,238
223,244
223,251
223,255
224,257
225,258
225,257
225,236
226,246
228,240
229,251
230,252
231,255
234,236
235,239
236,243
240,257
245,255
251,255
