i,j
0,122
0,35
0,158
0,25
0,74
0,62
0,28
0,110
0,252
1,197
1,65
1,75
1,167
1,242
1,225
1,25
1,164
1,209
2,90
2,229
2,25
2,45
2,250
2,226
2,57
3,121
3,125
3,174
3,193
3,169
3,103
3,240
3,159
3,80
4,210
4,121
4,45
4,244
4,226
4,80
4,29
5,30
5,170
5,182
6,86
6,156
6,158
6,248
6,94
6,112
6,117
6,79
6,20
7,209
7,253
7,172
7,101
7,132
7,168
7,81
8,50
8,83
8,15
8,80
8,195
9,179
9,244
9,138
9,239
9,245
9,220
9,128
9,153
9,100
10,68
10,168
10,85
10,30
10,24
10,76
10,171
10,251
10,193
10,84
10,252
10,19
10,39
10,119
11,146
11,201
11,182
11,36
11,113
11,124
11,199
11,253
11,18
11,177
12,193
12,46
12,258
12,177
12,148
12,94
12,165
12,64
13,217
13,140
13,63
13,245
13,233
13,200
13,163
13,100
13,256
13,244
13,128
14,76
14,253
14,82
14,50
14,207
14,126
15,90
15,101
15,166
15,173
16,43
16,121
16,174
16,166
16,98
16,83
16,85
16,250
17,239
17,105
17,147
17,69
17,220
17,185
17,195
17,46
17,103
17,196
17,214
17,257
18,28
18,254
18,33
18,103
18,31
18,232
18,130
18,105
18,91
19,126
19,80
19,109
19,96
19,122
19,205
19,184
19,136
19,30
19,62
19,77
20,194
20,198
20,248
20,44
20,59
20,121
20,36
20,214
20,193
20,174
20,81
21,154
21,117
21,50
21,81
21,110
22,173
22,165
22,89
22,29
22,147
22,226
22,193
23,54
23,136
23,132
23,103
23,106
23,63
23,79
23,32
23,155
23,46
24,194
24,195
24,158
25,256
25,143
25,27
25,141
25,147
25,97
25,201
26,225
26,176
26,125
26,151
26,61
26,99
26,111
26,56
26,235
26,67
26,242
26,254
26,147
26,108
27,137
27,29
27,30
27,238
27,243
27,110
27,48
27,174
27,221
27,82
28,237
28,77
28,68
28,184
28,76
28,205
28,71
28,168
29,212
29,208
29,95
29,50
29,182
29,237
29,76
29,231
29,90
29,196
29,233
29,37
29,68
29,33
30,251
30,46
30,122
30,226
30,143
30,99
30,70
30,229
30,128
30,63
30,131
30,119
30,183
30,73
30,148
30,83
30,77
30,220
31,233
31,79
31,176
31,184
32,188
32,193
32,180
32,251
32,116
32,202
32,240
32,213
32,83
32,96
32,166
32,54
