i,j
0,23
0,14
0,199
0,26
0,59
1,252
1,216
1,157
1,194
1,22
1,199
1,12
1,152
1,160
1,32
2,223
2,81
2,253
2,120
2,66
2,225
3,14
3,256
3,96
3,234
3,149
3,113
3,186
3,83
3,73
3,249
4,10
4,230
4,160
4,219
4,161
4,193
4,109
4,31
4,113
4,70
4,229
5,144
5,34
5,13
5,218
5,207
5,149
5,178
5,148
5,242
5,201
5,238
5,20
6,167
6,123
6,122
6,191
6,204
6,209
6,97
6,74
6,211
7,26
7,154
7,28
7,222
7,238
7,131
7,177
7,190
7,249
7,199
7,69
7,31
7,153
8,163
8,20
8,96
8,89
8,66
8,170
8,44
8,13
8,55
8,217
9,184
9,12
9,220
9,17
9,251
9,199
9,178
9,194
9,99
9,156
10,255
10,191
10,58
10,53
10,56
10,129
10,85
11,109
11,146
11,116
12,103
12,41
12,235
12,225
12,124
12,155
12,128
13,195
13,81
13,160
13,74
13,42
13,128
13,46
13,93
13,69
13,255
13,21
13,88
13,121
14,189
14,172
14,84
14,247
14,203
14,81
14,46
14,54
14,236
14,56
14,41
14,184
14,135
14,149
15,94
15,154
15,56
15,116
15,49
15,136
15,109
15,255
15,53
16,196
16,169
16,166
16,145
16,59
17,156
17,198
17,230
17,54
17,107
17,211
17,78
17,185
17,126
18,156
18,47
18,180
18,25
18,177
18,244
18,143
18,251
18,224
19,138
19,64
19,168
19,250
19,128
19,93
19,52
19,41
19,148
20,61
20,48
20,24
20,100
20,222
20,164
21,138
21,59
21,88
21,116
21,145
21,81
21,191
21,207
22,159
22,48
22,191
22,251
22,156
22,55
22,200
22,158
22,229
23,69
23,80
23,140
23,101
23,75
23,78
23,166
23,59
23,200
23,169
23,45
24,117
24,43
24,64
24,109
24,250
24,119
24,225
24,118
24,139
24,89
25,256
25,92
25,160
25,42
25,150
25,71
25,237
25,211
25,171
26,145
26,98
26,258
26,40
26,171
26,246
26,115
26,141
26,212
26,113
26,56
26,37
26,235
26,163
26,232
26,102
27,253
27,235
27,190
27,209
27,212
27,64
27,257
27,38
28,36
28,104
28,51
28,191
28,225
28,106
28,222
28,185
28,147
28,30
28,92
29,221
29,232
29,151
29,64
29,67
29,195
29,109
29,251
29,89
29,84
29,241
30,244
30,161
30,147
30,153
30,105
30,107
30,247
31,214
31,115
31,157
31,40
31,60
31,41
31,213
31,210
31,68
31,61
31,43
31,227
31,203
31,224
31,66
31,169
32,156
32,46
32,166
32,83
32,104
32,174
32,43
32,169
32,103
32,100
33,174
33,159
33,149
33,88
33,123
33,177
33,252
