i,j
0,88
0,167
0,89
0,33
0,156
0,204
0,87
0,34
0,65
0,90
0,170
0,63
0,86
0,40
0,222
0,146
0,203
0,134
1,51
1,39
1,128
1,88
1,85
1,161
1,237
1,203
2,165
2,189
2,70
2,188
2,18
2,10
2,147
2,164
2,107
2,220
2,35
3,247
3,193
3,245
3,93
3,86
3,47
3,128
3,164
4,218
4,51
4,29
5,78
5,224
5,88
5,130
5,110
5,252
5,9
5,148
5,83
6,8
6,213
6,99
6,223
6,206
6,46
7,212
7,246
7,181
7,202
7,115
7,49
7,154
7,38
8,136
8,192
8,177
8,258
8,253
8,22
8,252
8,224
8,250
8,47
8,91
8,248
8,80
8,159
8,70
9,207
9,32
9,224
9,246
9,93
9,162
10,189
10,168
10,232
10,160
10,170
10,20
10,92
10,120
10,21
10,70
10,242
11,223
11,143
11,110
11,19
11,180
11,21
11,33
11,30
12,244
12,175
12,141
12,14
12,97
12,252
12,18
12,167
12,207
13,190
13,25
13,90
13,204
13,183
13,187
13,138
14,134
14,234
14,18
14,195
14,202
14,109
15,135
15,175
15,176
15,79
15,161
15,166
16,116
16,123
16,183
16,24
16,177
16,60
16,151
16,247
16,150
16,65
16,115
16,258
17,77
17,123
17,224
17,38
17,174
17,97
18,168
18,20
18,237
18,29
18,25
18,235
18,207
18,42
18,43
18,198
18,51
19,193
19,220
19,218
19,146
19,105
19,191
19,241
19,190
19,64
19,78
20,114
20,189
20,172
20,128
20,203
20,215
20,97
20,135
21,61
21,119
21,128
21,70
21,126
21,180
21,90
22,111
22,231
22,232
22,81
22,99
22,168
22,133
22,51
22,50
22,244
22,196
22,61
22,56
22,46
22,123
22,237
22,157
22,248
23,141
23,146
23,255
23,228
23,78
23,96
23,98
23,93
23,74
24,33
24,231
24,38
24,39
24,65
24,217
24,116
25,228
25,256
25,59
25,67
25,175
26,33
26,57
26,149
26,185
26,89
26,217
26,206
26,98
26,180
26,218
26,41
27,224
27,55
27,168
27,212
27,146
27,32
27,253
27,94
27,258
27,47
27,243
28,199
28,116
28,99
28,148
28,171
28,195
28,128
28,181
29,72
29,103
29,157
29,158
29,200
29,129
29,109
29,70
29,144
29,172
29,192
29,235
29,170
29,36
30,193
30,212
30,251
30,150
30,156
30,104
30,143
30,96
30,57
30,207
30,226
30,171
30,149
30,180
30,101
30,151
30,146
30,118
30,202
30,177
30,89
30,232
30,52
