i,j
0,41
0,161
0,11
0,221
0,126
0,13
0,218
0,252
0,92
0,72
1,160
1,174
1,183
1,101
1,50
2,150
2,239
2,156
2,65
2,253
2,109
2,86
2,92
2,57
2,145
2,137
3,86
3,124
3,217
3,189
3,84
3,140
3,228
4,47
4,36
4,13
4,240
4,125
4,202
4,138
4,161
4,32
4,253
4,156
4,97
4,248
4,249
4,180
4,154
4,194
4,6
4,70
4,204
4,22
4,193
4,91
5,24
5,127
5,165
5,43
5,109
5,20
5,229
5,50
5,173
6,40
6,84
6,33
6,59
6,178
6,129
6,252
6,18
6,141
6,158
6,63
6,85
7,94
7,95
8,66
8,22
8,159
8,35
8,44
8,228
8,213
8,197
8,156
8,23
8,50
9,250
9,238
9,192
9,147
9,71
9,244
9,114
9,146
10,67
10,238
10,19
10,20
10,96
10,84
10,74
10,219
10,59
10,126
10,181
11,140
11,111
11,67
11,36
11,254
11,195
11,218
11,104
11,83
11,34
12,100
12,86
12,245
12,83
12,40
12,239
12,20
12,131
12,62
12,176
12,155
12,166
13,117
13,15
13,32
13,240
13,30
13,195
13,54
13,16
13,238
13,76
13,241
13,228
14,88
14,124
14,218
14,30
14,113
14,69
14,219
15,127
15,72
15,151
15,56
15,245
15,163
15,154
15,52
15,256
15,40
15,192
15,240
15,251
15,132
16,213
16,61
16,184
16,127
16,231
16,93
16,91
16,219
16,160
16,48
17,238
17,41
17,116
17,119
17,208
17,196
17,182
17,110
17,216
17,142
18,249
18,208
18,68
18,223
18,162
18,79
18,44
19,108
19,253
19,128
19,186
19,139
20,64
20,28
20,172
20,140
20,71
20,86
20,82
20,240
20,153
20,185
20,70
20,131
21,47
21,166
21,95
21,241
21,24
21,239
21,30
21,249
22,45
22,157
22,254
22,92
22,99
22,159
22,126
22,136
22,117
22,48
22,205
22,66
22,144
22,85
23,126
23,212
23,206
23,144
23,87
24,25
24,154
24,63
24,60
24,59
24,141
24,123
25,68
25,39
25,35
25,98
25,122
25,250
26,213
26,136
26,252
27,143
27,245
27,142
27,48
27,82
27,190
28,38
28,195
28,148
28,180
28,35
28,168
28,126
28,100
28,37
29,90
29,108
29,84
29,227
29,91
29,83
29,121
29,97
29,207
30,71
30,135
30,188
30,172
30,187
30,133
30,112
30,242
30,238
31,55
31,137
31,216
31,166
31,47
31,52
31,207
31,67
31,241
31,197
32,143
32,39
32,96
32,82
32,198
32,97
32,106
32,201
33,245
33,188
33,254
33,84
33,194
33,154
33,124
33,158
33,101
33,215
34,126
34,143
34,42
34,230
34,249
34,110
34,90
34,215
34,194
34,96
34,247
35,229
35,254
35,92
35,253
35,102
35,219
35,168
35,134
35,140
35,195
36,146
36,158
37,73
37,213
37,139
37,104
37,91
37,118
37,44
38,214
38,183
38,169
38,52
38,101
38,180
39,50
39,51
39,57
39,151
39,232
39,64
40,151
40,86
40,144
40,138
40,228
40,59
40,55
40,72
40,252
41,232
41,98
41,228
41,169
42,124
42,192
42,173
42,140
42,227
43,73
43,157
43,95
43,106
43,46
43,119
44,185
44,85
44,217
44,150
44,207
44,204
44,237
44,57
45,72
45,85
45,151
45,225
45,222
45,204
45,84
46,217
46,69
47,113
47,225
47,258
47,222
48,252
48,170
48,138
48,217
48,65
48,166
48,97
48,224
48,253
48,128
48,66
48,235
49,62
49,228
50,66
50,179
50,68
50,84
50,158
50,107
50,257
50,198
51,192
51,190
51,248
52,186
52,143
52,226
52,99
52,156
53,196
53,56
54,208
54,212
54,117
54,196
54,76
54,202
54,102
54,115
54,227
54,154
54,95
54,172
54,159
54,72
55,152
55,207
55,190
55,168
56,86
56,95
56,226
56,245
56,93
56,211
56,80
56,98
57,108
57,111
57,72
57,142
58,103
58,185
58,142
58,215
58,181
58,68
59,250
59,213
59,164
59,254
59,190
59,100
59,131
59,146
59,151
59,75
59,182
59,137
60,151
60,169
60,206
60,191
60,255
60,228
61,134
61,103
61,87
62,158
62,89
62,209
62,131
62,212
62,222
63,172
63,212
63,147
63,64
63,148
63,75
63,132
63,242
63,106
63,239
63,209
63,100
63,146
64,186
64,167
64,87
64,254
64,85
64,152
64,195
64,114
65,69
65,161
65,146
65,204
65,89
65,198
65,168
66,224
66,243
66,135
66,232
66,177
66,221
66,190
66,181
66,91
66,229
66,235
66,90
67,187
67,76
67,125
67,177
67,85
67,207
67,211
68,245
68,76
68,108
68,72
68,242
68,156
68,193
68,230
69,126
69,136
69,170
69,220
69,164
70,142
70,164
70,227
70,88
71,120
71,173
71,224
71,223
71,152
71,141
71,195
71,155
71,94
72,185
72,172
72,186
72,235
72,215
72,101
72,251
72,250
72,128
73,236
73,235
73,134
73,166
73,246
73,158
73,247
73,108
73,150
73,197
74,88
74,179
74,142
74,252
74,157
74,104
74,116
74,149
75,253
75,93
75,238
75,199
75,170
75,107
75,228
75,203
75,105
75,177
75,251
76,176
76,122
76,102
76,162
76,170
76,139
76,175
77,224
77,226
77,153
77,237
78,101
78,258
78,219
78,94
78,244
78,186
78,192
78,228
78,250
78,136
78,196
79,81
79,131
79,134
79,158
80,112
80,168
80,192
80,199
80,255
80,257
80,105
81,195
81,231
81,122
81,243
81,87
81,111
81,179
81,97
81,183
81,165
81,139
81,153
81,121
81,199
82,188
82,189
82,176
82,136
82,113
82,211
82,84
82,126
82,131
82,130
82,162
82,152
82,234
82,116
82,184
83,159
83,113
83,237
83,136
83,218
83,142
83,219
83,179
83,213
84,246
84,115
84,236
84,109
84,234
84,251
84,88
84,175
84,101
84,217
85,209
85,251
85,217
85,243
85,109
85,131
85,132
86,156
86,232
86,108
86,212
86,190
86,141
86,175
87,204
87,140
87,242
87,224
88,250
88,227
88,99
88,104
88,124
88,207
88,131
89,206
89,202
89,162
89,171
89,257
89,225
89,175
89,169
89,229
89,150
90,195
90,165
90,211
90,177
90,134
90,92
90,144
90,171
90,97
90,215
91,138
91,174
91,124
91,238
91,148
92,191
92,192
92,189
92,208
92,195
92,217
92,244
92,190
92,186
92,175
93,223
93,167
93,181
93,222
93,166
93,197
93,214
93,110
93,125
94,150
94,172
94,161
94,211
94,135
94,164
95,201
95,139
95,251
95,231
95,185
95,239
95,113
95,131
95,146
95,156
95,237
96,246
96,189
96,256
96,252
96,212
96,180
96,231
96,226
97,104
97,189
97,123
97,195
97,146
97,217
97,182
97,121
97,209
97,257
98,247
98,169
98,115
98,162
98,230
98,176
99,195
99,215
99,177
99,217
99,199
99,220
99,158
100,129
100,221
100,163
100,121
100,117
100,153
101,175
101,233
101,235
101,191
101,226
101,167
101,194
102,221
103,221
103,247
103,255
103,154
103,147
104,222
104,125
104,244
104,130
104,182
104,255
105,226
105,127
105,183
105,166
105,108
105,133
106,238
106,248
106,168
106,162
107,130
107,151
107,213
107,176
108,203
108,179
108,242
108,243
108,119
108,231
108,201
108,258
109,192
109,166
109,165
109,213
109,111
109,193
109,130
110,248
111,254
111,163
111,130
111,187
111,168
111,126
111,132
111,249
111,166
112,123
112,205
112,131
112,160
112,186
112,193
113,163
113,194
113,166
113,237
113,181
113,236
114,200
115,230
115,145
115,226
115,130
116,221
116,149
116,208
116,207
116,126
116,120
116,246
117,126
117,181
117,176
117,226
117,119
117,233
117,142
118,144
118,129
118,163
118,151
119,166
119,198
120,123
120,129
120,192
120,196
120,161
120,253
120,207
121,190
121,152
121,207
122,247
122,153
123,178
123,231
123,245
123,190
123,172
123,217
123,174
124,186
124,192
124,201
124,249
124,181
124,199
125,241
125,252
125,226
126,202
126,155
126,171
126,169
127,138
127,227
127,148
128,237
128,153
128,134
128,207
128,204
128,247
128,231
129,207
129,156
130,167
130,189
130,245
130,241
131,245
131,189
131,166
131,246
132,141
132,195
132,209
132,183
133,182
133,191
133,147
133,184
133,205
133,176
133,183
134,223
134,152
134,160
135,234
135,155
135,182
135,196
135,221
135,252
135,250
136,160
136,190
136,182
136,228
136,247
136,253
136,244
137,209
137,228
137,217
137,207
138,157
138,159
138,256
139,251
139,142
139,162
140,176
140,198
140,241
140,207
140,249
141,198
141,250
141,209
141,213
141,187
141,247
142,229
142,191
143,220
143,242
143,203
143,176
143,208
144,205
144,206
144,213
144,168
144,227
144,237
145,152
145,223
145,175
145,242
145,227
145,187
145,203
145,155
145,201
146,208
146,240
146,252
146,215
146,186
147,254
147,219
147,213
148,154
148,156
148,177
149,210
149,241
149,182
149,183
149,244
149,243
151,217
151,237
151,158
151,241
151,203
152,196
152,216
152,238
152,187
153,204
153,217
153,258
153,257
154,191
154,223
154,232
154,249
154,164
155,249
155,205
155,253
156,218
156,221
156,200
156,202
156,252
156,184
157,250
157,228
157,221
157,188
157,231
157,256
158,174
158,164
159,186
160,234
160,198
160,242
161,211
161,197
161,204
161,213
162,194
162,221
162,187
162,231
162,183
163,207
163,222
164,180
164,258
164,196
165,180
165,187
166,211
166,169
167,183
167,209
167,176
167,180
167,230
167,238
167,228
167,244
168,229
168,176
169,187
170,242
170,255
170,250
170,248
171,207
171,199
171,186
172,216
172,258
172,192
172,214
173,217
173,203
173,187
173,210
173,241
175,191
175,223
175,214
175,202
176,234
176,244
176,196
176,201
176,202
177,245
177,240
178,228
178,239
178,189
178,214
179,249
179,192
179,212
179,197
179,193
180,223
180,208
181,240
181,225
181,227
182,247
182,202
183,213
184,232
185,238
185,232
186,218
186,217
186,213
187,254
187,207
187,215
187,190
187,229
187,208
188,237
189,235
189,201
190,193
190,218
190,212
191,226
191,207
191,194
191,247
192,199
192,231
192,212
192,230
192,228
193,223
193,246
194,250
194,238
194,207
194,197
194,212
194,210
195,221
196,217
197,198
197,223
198,213
198,257
200,205
200,240
201,213
201,217
201,227
201,256
202,232
202,203
203,208
204,238
204,214
206,251
206,213
206,212
207,256
207,258
207,214
207,245
208,228
208,230
209,258
209,224
209,225
213,228
213,232
213,250
214,246
214,244
215,217
216,237
217,227
217,219
218,240
218,225
218,257
218,227
219,249
220,229
221,238
221,253
222,227
223,224
223,245
223,249
223,255
224,255
225,235
225,227
226,252
226,233
227,232
227,251
