i,j
0.0,734.0
0.0,282.0
0.0,1245.0
0.0,762.0
0.0,329.0
1.0,1153.0
1.0,418.0
1.0,1276.0
1.0,1312.0
1.0,627.0
2.0,1221.0
2.0,917.0
2.0,768.0
2.0,278.0
2.0,771.0
3.0,533.0
3.0,475.0
3.0,238.0
3.0,1044.0
3.0,264.0
4.0,1113.0
4.0,6.0
4.0,1408.0
4.0,1490.0
4.0,1038.0
5.0,1226.0
5.0,542.0
5.0,913.0
5.0,323.0
5.0,1167.0
6.0,139.0
6.0,205.0
6.0,1343.0
6.0,135.0
6.0,8.0
7.0,950.0
7.0,1502.0
7.0,54.0
7.0,906.0
7.0,127.0
8.0,466.0
8.0,967.0
8.0,1028.0
8.0,562.0
8.0,596.0
9.0,710.0
9.0,954.0
9.0,201.0
9.0,1511.0
9.0,340.0
10.0,842.0
10.0,1379.0
10.0,1468.0
10.0,837.0
10.0,1023.0
11.0,1162.0
11.0,723.0
11.0,667.0
11.0,1280.0
11.0,506.0
12.0,613.0
12.0,1318.0
12.0,500.0
12.0,134.0
12.0,148.0
13.0,1239.0
13.0,1337.0
13.0,1006.0
13.0,491.0
13.0,125.0
14.0,1046.0
14.0,1199.0
14.0,681.0
14.0,1336.0
14.0,1057.0
15.0,732.0
15.0,365.0
15.0,196.0
15.0,1140.0
15.0,828.0
16.0,633.0
16.0,681.0
16.0,1495.0
16.0,1386.0
16.0,895.0
17.0,203.0
17.0,1339.0
17.0,820.0
17.0,1251.0
17.0,650.0
18.0,1310.0
18.0,1184.0
18.0,797.0
18.0,288.0
18.0,1291.0
19.0,1027.0
19.0,707.0
19.0,1362.0
19.0,26.0
19.0,782.0
20.0,1272.0
20.0,1171.0
20.0,478.0
20.0,931.0
20.0,676.0
21.0,804.0
21.0,818.0
21.0,809.0
21.0,14.0
21.0,496.0
22.0,707.0
22.0,266.0
22.0,1270.0
22.0,1134.0
22.0,761.0
23.0,821.0
23.0,646.0
23.0,500.0
23.0,488.0
23.0,516.0
24.0,177.0
24.0,1070.0
24.0,1278.0
24.0,1450.0
24.0,217.0
25.0,1359.0
25.0,264.0
25.0,1183.0
25.0,792.0
25.0,853.0
26.0,1058.0
26.0,332.0
26.0,1027.0
26.0,835.0
26.0,530.0
27.0,1279.0
27.0,1365.0
27.0,754.0
27.0,1157.0
27.0,738.0
28.0,680.0
28.0,617.0
28.0,959.0
28.0,1112.0
28.0,672.0
29.0,1238.0
29.0,16.0
29.0,115.0
29.0,625.0
29.0,804.0
30.0,624.0
30.0,590.0
30.0,1282.0
30.0,1161.0
30.0,979.0
31.0,232.0
31.0,988.0
31.0,1080.0
31.0,168.0
31.0,512.0
32.0,781.0
32.0,1112.0
32.0,619.0
32.0,348.0
32.0,294.0
33.0,925.0
33.0,617.0
33.0,1295.0
33.0,950.0
33.0,436.0
34.0,380.0
34.0,200.0
34.0,561.0
34.0,1489.0
34.0,868.0
35.0,357.0
35.0,1441.0
35.0,770.0
35.0,1209.0
35.0,922.0
36.0,479.0
36.0,727.0
36.0,911.0
36.0,1093.0
36.0,886.0
37.0,315.0
37.0,928.0
37.0,71.0
37.0,447.0
37.0,28.0
38.0,1215.0
38.0,1502.0
38.0,1403.0
38.0,235.0
38.0,948.0
39.0,1022.0
39.0,805.0
39.0,939.0
39.0,1014.0
39.0,238.0
40.0,117.0
40.0,454.0
40.0,1432.0
40.0,314.0
40.0,360.0
41.0,1493.0
41.0,778.0
41.0,891.0
41.0,354.0
41.0,1058.0
42.0,469.0
42.0,57.0
42.0,1334.0
42.0,203.0
42.0,1129.0
43.0,164.0
43.0,914.0
43.0,856.0
43.0,137.0
43.0,773.0
44.0,835.0
44.0,207.0
44.0,574.0
44.0,1106.0
44.0,532.0
45.0,1268.0
45.0,948.0
45.0,80.0
45.0,267.0
45.0,1019.0
46.0,616.0
46.0,1437.0
46.0,260.0
46.0,130.0
46.0,1108.0
47.0,1480.0
47.0,349.0
47.0,332.0
47.0,1514.0
47.0,316.0
48.0,119.0
48.0,617.0
48.0,1188.0
48.0,275.0
48.0,1010.0
49.0,1032.0
