i,j
0.0,338.0
0.0,262.0
0.0,1096.0
0.0,1128.0
0.0,487.0
1.0,1483.0
1.0,1015.0
1.0,1276.0
1.0,1419.0
1.0,1048.0
2.0,917.0
2.0,972.0
2.0,1129.0
2.0,566.0
2.0,622.0
3.0,1205.0
3.0,1014.0
3.0,1170.0
3.0,857.0
3.0,159.0
4.0,1255.0
4.0,686.0
4.0,1371.0
4.0,1038.0
4.0,149.0
5.0,213.0
5.0,880.0
5.0,881.0
5.0,953.0
5.0,1324.0
6.0,633.0
6.0,1507.0
6.0,1323.0
6.0,124.0
6.0,361.0
7.0,233.0
7.0,355.0
7.0,1240.0
7.0,312.0
7.0,545.0
8.0,470.0
8.0,757.0
8.0,946.0
8.0,199.0
8.0,483.0
9.0,1262.0
9.0,104.0
9.0,1512.0
9.0,1453.0
9.0,1271.0
10.0,450.0
10.0,822.0
10.0,73.0
10.0,825.0
10.0,967.0
11.0,50.0
11.0,994.0
11.0,921.0
11.0,1494.0
11.0,670.0
12.0,709.0
12.0,784.0
12.0,1471.0
12.0,762.0
12.0,1091.0
13.0,1431.0
13.0,457.0
13.0,426.0
13.0,496.0
13.0,1121.0
14.0,983.0
14.0,767.0
14.0,267.0
14.0,895.0
14.0,387.0
15.0,186.0
15.0,360.0
15.0,99.0
15.0,789.0
15.0,1264.0
16.0,528.0
16.0,557.0
16.0,684.0
16.0,1344.0
16.0,1444.0
17.0,735.0
17.0,504.0
17.0,1170.0
17.0,650.0
17.0,256.0
18.0,48.0
18.0,1088.0
18.0,874.0
18.0,1010.0
18.0,1188.0
19.0,832.0
19.0,1058.0
19.0,1294.0
19.0,951.0
19.0,1065.0
20.0,1360.0
20.0,1171.0
20.0,1250.0
20.0,751.0
20.0,1411.0
21.0,496.0
21.0,14.0
21.0,719.0
21.0,518.0
21.0,818.0
22.0,782.0
22.0,951.0
22.0,1287.0
22.0,322.0
22.0,1027.0
23.0,110.0
23.0,311.0
23.0,129.0
23.0,488.0
23.0,1385.0
24.0,841.0
24.0,254.0
24.0,849.0
24.0,1092.0
24.0,728.0
25.0,1170.0
25.0,1089.0
25.0,1359.0
25.0,314.0
25.0,553.0
26.0,981.0
26.0,832.0
26.0,19.0
26.0,980.0
26.0,1027.0
27.0,945.0
27.0,1061.0
27.0,175.0
27.0,1175.0
27.0,754.0
28.0,32.0
28.0,447.0
28.0,1254.0
28.0,960.0
28.0,680.0
29.0,1255.0
29.0,1435.0
29.0,1006.0
29.0,1366.0
29.0,641.0
30.0,223.0
30.0,683.0
30.0,536.0
30.0,1060.0
30.0,645.0
31.0,1118.0
31.0,988.0
31.0,1399.0
31.0,722.0
31.0,232.0
32.0,1413.0
32.0,1355.0
32.0,400.0
32.0,302.0
32.0,1042.0
33.0,1431.0
33.0,1403.0
33.0,1443.0
33.0,556.0
33.0,694.0
34.0,868.0
34.0,941.0
34.0,195.0
34.0,1099.0
34.0,512.0
35.0,1450.0
35.0,1344.0
35.0,465.0
35.0,151.0
35.0,916.0
36.0,1093.0
36.0,860.0
36.0,1481.0
36.0,549.0
36.0,1460.0
37.0,68.0
37.0,1245.0
37.0,492.0
37.0,110.0
37.0,516.0
38.0,75.0
38.0,1469.0
38.0,1454.0
38.0,950.0
38.0,124.0
39.0,1264.0
39.0,920.0
39.0,1120.0
39.0,1048.0
39.0,1476.0
40.0,238.0
40.0,1.0
40.0,470.0
40.0,475.0
40.0,857.0
41.0,840.0
41.0,1493.0
41.0,1332.0
41.0,919.0
41.0,832.0
42.0,852.0
42.0,57.0
42.0,703.0
42.0,667.0
42.0,796.0
43.0,443.0
43.0,568.0
43.0,78.0
43.0,752.0
43.0,286.0
44.0,793.0
44.0,1391.0
44.0,1393.0
44.0,574.0
44.0,426.0
45.0,678.0
45.0,503.0
45.0,38.0
45.0,437.0
45.0,301.0
46.0,72.0
46.0,408.0
46.0,1482.0
46.0,631.0
46.0,549.0
47.0,1514.0
47.0,1118.0
47.0,1341.0
47.0,1333.0
47.0,594.0
48.0,702.0
48.0,18.0
48.0,1166.0
48.0,303.0
48.0,449.0
49.0,604.0
49.0,1145.0
49.0,690.0
49.0,718.0
49.0,1367.0
50.0,1288.0
50.0,11.0
50.0,1204.0
50.0,1230.0
50.0,146.0
51.0,393.0
51.0,1289.0
51.0,493.0
51.0,418.0
51.0,126.0
52.0,1466.0
52.0,1075.0
52.0,229.0
52.0,546.0
52.0,83.0
53.0,666.0
53.0,1258.0
53.0,47.0
53.0,1187.0
53.0,690.0
54.0,1295.0
54.0,1176.0
54.0,1453.0
54.0,1277.0
54.0,250.0
55.0,946.0
55.0,96.0
55.0,954.0
55.0,1488.0
55.0,943.0
56.0,912.0
56.0,384.0
56.0,100.0
56.0,888.0
56.0,567.0
57.0,585.0
57.0,853.0
57.0,747.0
57.0,456.0
57.0,703.0
58.0,848.0
58.0,599.0
58.0,408.0
58.0,498.0
58.0,1324.0
59.0,177.0
59.0,1231.0
59.0,1478.0
59.0,918.0
59.0,495.0
60.0,899.0
60.0,1418.0
60.0,1217.0
60.0,555.0
60.0,995.0
61.0,271.0
61.0,1288.0
61.0,328.0
61.0,1053.0
61.0,504.0
62.0,576.0
62.0,412.0
62.0,555.0
62.0,1067.0
62.0,228.0
63.0,1443.0
63.0,540.0
63.0,249.0
63.0,377.0
63.0,301.0
64.0,1414.0
64.0,23.0
64.0,642.0
64.0,331.0
64.0,1052.0
65.0,1467.0
65.0,656.0
65.0,790.0
65.0,578.0
65.0,71.0
66.0,430.0
66.0,103.0
66.0,408.0
66.0,1269.0
66.0,113.0
67.0,993.0
67.0,535.0
67.0,309.0
67.0,460.0
67.0,670.0
68.0,1172.0
68.0,311.0
68.0,37.0
68.0,821.0
68.0,492.0
69.0,388.0
69.0,1125.0
69.0,1307.0
69.0,226.0
69.0,564.0
70.0,1274.0
70.0,370.0
70.0,839.0
70.0,753.0
70.0,977.0
71.0,488.0
71.0,635.0
71.0,451.0
71.0,364.0
71.0,1504.0
72.0,732.0
72.0,421.0
72.0,91.0
72.0,767.0
72.0,1056.0
73.0,1220.0
73.0,318.0
73.0,407.0
73.0,596.0
73.0,245.0
74.0,650.0
74.0,61.0
74.0,1204.0
74.0,1339.0
74.0,328.0
75.0,1237.0
75.0,784.0
75.0,1465.0
75.0,1404.0
75.0,466.0
76.0,578.0
76.0,477.0
76.0,1467.0
76.0,451.0
76.0,830.0
77.0,729.0
77.0,1098.0
77.0,16.0
77.0,1328.0
77.0,1057.0
78.0,1308.0
78.0,1304.0
78.0,1464.0
78.0,443.0
78.0,405.0
79.0,339.0
79.0,211.0
79.0,1342.0
79.0,1187.0
79.0,978.0
80.0,77.0
80.0,807.0
80.0,692.0
80.0,1337.0
80.0,1019.0
81.0,1268.0
81.0,674.0
81.0,265.0
81.0,410.0
81.0,714.0
82.0,615.0
82.0,446.0
82.0,254.0
82.0,588.0
82.0,621.0
83.0,1400.0
83.0,1169.0
83.0,103.0
83.0,593.0
83.0,1058.0
84.0,108.0
84.0,1409.0
84.0,970.0
84.0,313.0
84.0,292.0
85.0,158.0
85.0,31.0
85.0,512.0
85.0,1492.0
85.0,1080.0
86.0,1377.0
86.0,466.0
86.0,940.0
86.0,1244.0
86.0,1262.0
87.0,981.0
87.0,971.0
87.0,266.0
87.0,1399.0
87.0,1086.0
88.0,737.0
88.0,574.0
88.0,1351.0
88.0,936.0
88.0,867.0
89.0,993.0
89.0,1230.0
89.0,823.0
89.0,1173.0
89.0,101.0
90.0,6.0
90.0,1255.0
90.0,528.0
90.0,946.0
90.0,1049.0
91.0,626.0
91.0,1478.0
91.0,686.0
91.0,1386.0
91.0,727.0
92.0,634.0
