i,j
0.0,544.0
0.0,649.0
0.0,114.0
0.0,588.0
0.0,242.0
1.0,644.0
1.0,424.0
1.0,105.0
1.0,586.0
1.0,297.0
2.0,196.0
2.0,356.0
2.0,399.0
2.0,623.0
2.0,624.0
3.0,396.0
3.0,604.0
3.0,23.0
3.0,566.0
3.0,668.0
4.0,92.0
4.0,462.0
4.0,326.0
4.0,177.0
4.0,196.0
5.0,265.0
5.0,651.0
5.0,352.0
5.0,171.0
5.0,122.0
6.0,237.0
6.0,319.0
6.0,235.0
6.0,516.0
6.0,297.0
7.0,449.0
7.0,285.0
7.0,492.0
7.0,479.0
7.0,360.0
8.0,510.0
8.0,46.0
8.0,373.0
8.0,617.0
8.0,660.0
9.0,565.0
9.0,650.0
9.0,238.0
9.0,576.0
9.0,223.0
10.0,149.0
10.0,533.0
10.0,303.0
10.0,383.0
10.0,431.0
11.0,654.0
11.0,117.0
11.0,130.0
11.0,641.0
11.0,111.0
12.0,475.0
12.0,311.0
12.0,554.0
12.0,450.0
12.0,430.0
13.0,635.0
13.0,147.0
13.0,297.0
13.0,314.0
13.0,292.0
14.0,293.0
14.0,188.0
14.0,594.0
14.0,390.0
14.0,659.0
15.0,626.0
15.0,143.0
15.0,19.0
15.0,184.0
15.0,591.0
16.0,438.0
16.0,550.0
16.0,85.0
16.0,173.0
16.0,406.0
17.0,519.0
17.0,255.0
17.0,294.0
17.0,275.0
17.0,239.0
18.0,428.0
18.0,238.0
18.0,218.0
18.0,258.0
18.0,495.0
19.0,452.0
19.0,380.0
19.0,27.0
19.0,549.0
19.0,366.0
20.0,511.0
20.0,608.0
20.0,443.0
20.0,198.0
20.0,98.0
21.0,630.0
21.0,598.0
21.0,284.0
21.0,203.0
21.0,365.0
22.0,161.0
22.0,347.0
22.0,409.0
22.0,455.0
22.0,211.0
23.0,96.0
23.0,638.0
23.0,37.0
23.0,46.0
23.0,296.0
24.0,531.0
24.0,350.0
24.0,541.0
24.0,665.0
24.0,422.0
25.0,593.0
25.0,541.0
25.0,251.0
25.0,443.0
25.0,28.0
26.0,628.0
26.0,292.0
26.0,82.0
26.0,486.0
26.0,539.0
27.0,305.0
27.0,465.0
27.0,221.0
27.0,604.0
27.0,4.0
28.0,131.0
28.0,526.0
28.0,155.0
28.0,447.0
28.0,654.0
29.0,398.0
29.0,529.0
29.0,517.0
29.0,629.0
29.0,169.0
30.0,606.0
30.0,350.0
30.0,104.0
30.0,536.0
30.0,604.0
31.0,446.0
31.0,208.0
31.0,543.0
31.0,133.0
31.0,347.0
32.0,193.0
32.0,247.0
32.0,530.0
32.0,664.0
32.0,243.0
33.0,459.0
33.0,141.0
33.0,8.0
33.0,634.0
33.0,198.0
34.0,523.0
34.0,114.0
34.0,248.0
34.0,544.0
34.0,490.0
35.0,626.0
35.0,635.0
35.0,443.0
35.0,623.0
35.0,44.0
36.0,566.0
36.0,421.0
36.0,8.0
36.0,482.0
36.0,493.0
37.0,422.0
37.0,173.0
37.0,218.0
37.0,399.0
37.0,121.0
38.0,414.0
38.0,640.0
38.0,18.0
38.0,636.0
38.0,218.0
39.0,287.0
39.0,143.0
39.0,325.0
39.0,278.0
39.0,387.0
40.0,474.0
40.0,54.0
40.0,428.0
40.0,41.0
40.0,414.0
41.0,255.0
41.0,120.0
41.0,194.0
41.0,100.0
41.0,293.0
42.0,83.0
42.0,667.0
42.0,191.0
42.0,574.0
42.0,599.0
43.0,474.0
43.0,369.0
43.0,502.0
43.0,36.0
43.0,290.0
44.0,227.0
44.0,91.0
44.0,577.0
44.0,305.0
44.0,90.0
45.0,171.0
45.0,0.0
45.0,547.0
45.0,510.0
45.0,369.0
46.0,126.0
46.0,27.0
46.0,280.0
46.0,498.0
46.0,642.0
47.0,331.0
47.0,612.0
47.0,556.0
47.0,272.0
47.0,121.0
48.0,140.0
48.0,34.0
48.0,515.0
48.0,449.0
48.0,290.0
49.0,599.0
49.0,654.0
49.0,351.0
49.0,239.0
49.0,109.0
50.0,432.0
50.0,90.0
50.0,337.0
50.0,63.0
50.0,94.0
51.0,147.0
51.0,77.0
51.0,624.0
51.0,117.0
51.0,231.0
52.0,468.0
52.0,638.0
52.0,297.0
52.0,512.0
52.0,275.0
53.0,595.0
53.0,544.0
53.0,244.0
53.0,136.0
53.0,559.0
54.0,171.0
54.0,67.0
54.0,475.0
54.0,313.0
54.0,301.0
55.0,401.0
55.0,110.0
55.0,602.0
55.0,84.0
55.0,402.0
56.0,586.0
56.0,505.0
56.0,504.0
56.0,548.0
56.0,621.0
57.0,214.0
57.0,351.0
57.0,215.0
57.0,490.0
57.0,604.0
58.0,7.0
58.0,93.0
58.0,647.0
58.0,631.0
58.0,36.0
59.0,343.0
59.0,296.0
59.0,575.0
59.0,539.0
59.0,45.0
60.0,570.0
60.0,1.0
60.0,130.0
60.0,3.0
60.0,542.0
61.0,242.0
61.0,193.0
61.0,188.0
61.0,110.0
61.0,13.0
62.0,221.0
62.0,500.0
62.0,641.0
62.0,176.0
62.0,227.0
63.0,66.0
63.0,228.0
63.0,617.0
63.0,581.0
63.0,380.0
64.0,328.0
64.0,258.0
64.0,150.0
64.0,230.0
64.0,87.0
65.0,181.0
65.0,385.0
65.0,590.0
65.0,148.0
65.0,600.0
66.0,110.0
66.0,165.0
66.0,48.0
66.0,350.0
66.0,634.0
67.0,643.0
67.0,6.0
67.0,135.0
67.0,630.0
67.0,158.0
68.0,339.0
68.0,4.0
68.0,352.0
68.0,559.0
68.0,234.0
69.0,357.0
69.0,304.0
69.0,259.0
69.0,623.0
69.0,667.0
70.0,383.0
70.0,213.0
70.0,586.0
70.0,656.0
70.0,129.0
71.0,127.0
71.0,395.0
71.0,453.0
71.0,208.0
71.0,232.0
72.0,412.0
72.0,160.0
72.0,45.0
72.0,100.0
72.0,521.0
73.0,555.0
73.0,379.0
73.0,393.0
73.0,327.0
73.0,341.0
74.0,260.0
74.0,412.0
74.0,390.0
74.0,524.0
74.0,495.0
75.0,287.0
75.0,321.0
75.0,27.0
75.0,420.0
75.0,588.0
76.0,558.0
76.0,534.0
76.0,459.0
76.0,63.0
76.0,612.0
77.0,657.0
77.0,146.0
77.0,592.0
77.0,542.0
77.0,638.0
78.0,590.0
78.0,100.0
78.0,41.0
78.0,14.0
78.0,420.0
79.0,275.0
79.0,397.0
79.0,647.0
79.0,223.0
79.0,259.0
80.0,461.0
80.0,411.0
80.0,306.0
80.0,332.0
80.0,403.0
81.0,122.0
81.0,576.0
81.0,622.0
81.0,486.0
81.0,4.0
82.0,298.0
82.0,345.0
82.0,656.0
82.0,532.0
82.0,210.0
83.0,461.0
83.0,96.0
83.0,27.0
83.0,251.0
83.0,323.0
84.0,275.0
84.0,390.0
84.0,569.0
84.0,205.0
84.0,426.0
85.0,94.0
85.0,331.0
85.0,401.0
85.0,576.0
85.0,135.0
86.0,72.0
86.0,412.0
86.0,487.0
86.0,602.0
86.0,52.0
87.0,313.0
87.0,177.0
87.0,78.0
87.0,630.0
87.0,466.0
88.0,538.0
88.0,128.0
88.0,206.0
88.0,157.0
88.0,576.0
89.0,362.0
89.0,434.0
89.0,137.0
89.0,203.0
89.0,310.0
90.0,59.0
90.0,3.0
90.0,445.0
90.0,155.0
90.0,296.0
91.0,98.0
91.0,241.0
91.0,577.0
91.0,457.0
91.0,571.0
92.0,661.0
92.0,271.0
92.0,298.0
92.0,527.0
92.0,208.0
93.0,276.0
93.0,199.0
93.0,552.0
93.0,557.0
93.0,273.0
94.0,569.0
94.0,132.0
94.0,471.0
94.0,480.0
94.0,326.0
95.0,520.0
95.0,266.0
95.0,236.0
95.0,186.0
95.0,108.0
96.0,382.0
96.0,135.0
96.0,549.0
96.0,613.0
96.0,461.0
97.0,91.0
97.0,191.0
97.0,505.0
97.0,660.0
97.0,333.0
98.0,611.0
98.0,335.0
98.0,153.0
98.0,370.0
98.0,91.0
99.0,162.0
99.0,560.0
99.0,245.0
99.0,54.0
99.0,652.0
100.0,517.0
100.0,178.0
100.0,119.0
100.0,342.0
100.0,649.0
101.0,95.0
101.0,68.0
101.0,175.0
101.0,57.0
101.0,408.0
102.0,489.0
102.0,33.0
102.0,47.0
102.0,256.0
102.0,662.0
103.0,27.0
103.0,219.0
103.0,243.0
103.0,480.0
103.0,429.0
104.0,130.0
104.0,328.0
104.0,668.0
104.0,355.0
104.0,29.0
105.0,375.0
105.0,241.0
105.0,638.0
105.0,504.0
105.0,75.0
106.0,246.0
106.0,216.0
106.0,411.0
106.0,80.0
106.0,545.0
107.0,548.0
107.0,262.0
107.0,196.0
107.0,441.0
107.0,164.0
108.0,208.0
108.0,442.0
108.0,236.0
108.0,572.0
108.0,509.0
109.0,59.0
109.0,638.0
109.0,477.0
109.0,562.0
109.0,553.0
110.0,603.0
110.0,546.0
110.0,493.0
110.0,562.0
110.0,290.0
111.0,596.0
111.0,667.0
111.0,439.0
111.0,221.0
111.0,668.0
112.0,398.0
112.0,59.0
112.0,583.0
112.0,229.0
112.0,476.0
113.0,111.0
113.0,623.0
113.0,265.0
113.0,96.0
113.0,490.0
114.0,540.0
114.0,13.0
114.0,621.0
114.0,224.0
114.0,592.0
115.0,71.0
115.0,315.0
115.0,377.0
115.0,572.0
115.0,274.0
116.0,106.0
116.0,665.0
116.0,74.0
116.0,483.0
116.0,418.0
117.0,167.0
117.0,619.0
117.0,417.0
117.0,612.0
117.0,130.0
118.0,155.0
118.0,32.0
118.0,466.0
118.0,644.0
118.0,391.0
119.0,338.0
119.0,287.0
119.0,156.0
119.0,532.0
119.0,28.0
120.0,519.0
120.0,81.0
120.0,500.0
120.0,464.0
120.0,53.0
121.0,427.0
121.0,573.0
121.0,322.0
121.0,536.0
121.0,343.0
122.0,4.0
122.0,249.0
122.0,375.0
122.0,114.0
122.0,405.0
123.0,15.0
123.0,248.0
123.0,312.0
123.0,176.0
123.0,4.0
124.0,107.0
124.0,667.0
