i,j
0.0,294.0
0.0,591.0
0.0,14.0
0.0,70.0
0.0,668.0
1.0,30.0
1.0,545.0
1.0,191.0
1.0,80.0
1.0,577.0
2.0,472.0
2.0,596.0
2.0,664.0
2.0,18.0
2.0,173.0
3.0,490.0
3.0,599.0
3.0,9.0
3.0,288.0
3.0,55.0
4.0,286.0
4.0,339.0
4.0,3.0
4.0,297.0
4.0,178.0
5.0,29.0
5.0,500.0
5.0,253.0
5.0,412.0
5.0,586.0
6.0,40.0
6.0,473.0
6.0,414.0
6.0,125.0
6.0,554.0
7.0,349.0
7.0,262.0
7.0,388.0
7.0,367.0
7.0,622.0
8.0,489.0
8.0,42.0
8.0,279.0
8.0,153.0
8.0,487.0
9.0,43.0
9.0,362.0
9.0,133.0
9.0,68.0
9.0,221.0
10.0,386.0
10.0,558.0
10.0,582.0
10.0,8.0
10.0,426.0
11.0,354.0
11.0,111.0
11.0,378.0
11.0,532.0
11.0,45.0
12.0,402.0
12.0,422.0
12.0,38.0
12.0,596.0
12.0,615.0
13.0,469.0
13.0,576.0
13.0,374.0
13.0,221.0
13.0,185.0
14.0,74.0
14.0,649.0
14.0,547.0
14.0,295.0
14.0,415.0
15.0,74.0
15.0,105.0
15.0,306.0
15.0,275.0
15.0,330.0
16.0,358.0
16.0,207.0
16.0,432.0
16.0,433.0
16.0,490.0
17.0,330.0
17.0,570.0
17.0,241.0
17.0,454.0
17.0,493.0
18.0,428.0
18.0,238.0
18.0,29.0
18.0,78.0
18.0,348.0
19.0,626.0
19.0,578.0
19.0,210.0
19.0,194.0
19.0,225.0
20.0,63.0
20.0,189.0
20.0,403.0
20.0,447.0
20.0,540.0
21.0,456.0
21.0,474.0
21.0,266.0
21.0,220.0
21.0,261.0
22.0,160.0
22.0,98.0
22.0,538.0
22.0,631.0
22.0,340.0
23.0,288.0
23.0,375.0
23.0,145.0
23.0,46.0
23.0,176.0
24.0,289.0
24.0,392.0
24.0,44.0
24.0,531.0
24.0,448.0
25.0,44.0
25.0,511.0
25.0,634.0
25.0,256.0
25.0,631.0
26.0,112.0
26.0,316.0
26.0,385.0
26.0,443.0
26.0,217.0
27.0,52.0
27.0,570.0
27.0,254.0
27.0,668.0
27.0,588.0
28.0,126.0
28.0,288.0
28.0,463.0
28.0,415.0
28.0,39.0
29.0,555.0
29.0,368.0
29.0,158.0
29.0,499.0
29.0,513.0
30.0,483.0
30.0,420.0
30.0,364.0
30.0,228.0
30.0,270.0
31.0,496.0
31.0,382.0
31.0,286.0
31.0,220.0
31.0,570.0
32.0,56.0
32.0,662.0
32.0,42.0
32.0,299.0
32.0,106.0
33.0,79.0
33.0,610.0
33.0,20.0
33.0,263.0
33.0,367.0
34.0,287.0
34.0,126.0
34.0,123.0
34.0,379.0
34.0,17.0
35.0,416.0
35.0,63.0
35.0,662.0
35.0,613.0
35.0,193.0
36.0,131.0
36.0,526.0
36.0,130.0
36.0,184.0
36.0,23.0
37.0,317.0
37.0,272.0
37.0,319.0
37.0,454.0
37.0,379.0
38.0,402.0
38.0,425.0
38.0,506.0
38.0,27.0
38.0,632.0
39.0,317.0
39.0,608.0
39.0,556.0
39.0,617.0
39.0,550.0
40.0,473.0
40.0,258.0
40.0,537.0
40.0,491.0
40.0,101.0
41.0,179.0
41.0,43.0
41.0,362.0
41.0,503.0
41.0,182.0
42.0,52.0
42.0,537.0
42.0,80.0
42.0,550.0
42.0,515.0
43.0,204.0
43.0,290.0
43.0,452.0
43.0,172.0
43.0,455.0
44.0,91.0
44.0,37.0
44.0,558.0
44.0,660.0
44.0,79.0
45.0,229.0
45.0,242.0
45.0,205.0
45.0,471.0
45.0,176.0
46.0,471.0
46.0,573.0
46.0,45.0
46.0,55.0
46.0,181.0
47.0,325.0
47.0,149.0
47.0,581.0
47.0,557.0
47.0,445.0
48.0,486.0
48.0,594.0
48.0,585.0
48.0,210.0
48.0,307.0
49.0,107.0
49.0,3.0
49.0,81.0
49.0,77.0
49.0,214.0
50.0,655.0
50.0,82.0
50.0,436.0
50.0,394.0
50.0,366.0
51.0,605.0
51.0,59.0
51.0,575.0
51.0,77.0
51.0,41.0
52.0,430.0
52.0,20.0
52.0,107.0
52.0,486.0
52.0,227.0
53.0,598.0
53.0,389.0
53.0,315.0
53.0,57.0
53.0,503.0
54.0,311.0
54.0,346.0
54.0,663.0
54.0,87.0
54.0,4.0
55.0,227.0
55.0,355.0
55.0,624.0
55.0,134.0
55.0,292.0
56.0,602.0
56.0,143.0
56.0,660.0
56.0,363.0
56.0,160.0
57.0,496.0
57.0,183.0
57.0,3.0
57.0,180.0
57.0,624.0
58.0,33.0
58.0,147.0
58.0,472.0
58.0,458.0
58.0,26.0
59.0,319.0
59.0,419.0
59.0,170.0
59.0,331.0
59.0,498.0
60.0,293.0
60.0,653.0
60.0,145.0
60.0,343.0
60.0,427.0
61.0,385.0
61.0,43.0
61.0,353.0
61.0,146.0
61.0,264.0
62.0,14.0
62.0,61.0
62.0,378.0
62.0,11.0
62.0,204.0
63.0,373.0
63.0,91.0
63.0,275.0
63.0,323.0
63.0,515.0
64.0,244.0
64.0,301.0
64.0,158.0
64.0,643.0
64.0,329.0
65.0,178.0
65.0,579.0
65.0,546.0
65.0,257.0
65.0,121.0
66.0,406.0
66.0,537.0
66.0,226.0
66.0,589.0
66.0,397.0
67.0,148.0
67.0,595.0
67.0,258.0
67.0,495.0
67.0,64.0
68.0,565.0
68.0,208.0
68.0,517.0
68.0,152.0
68.0,174.0
69.0,110.0
69.0,168.0
69.0,446.0
69.0,304.0
69.0,251.0
70.0,461.0
70.0,227.0
70.0,159.0
70.0,556.0
70.0,110.0
71.0,336.0
71.0,470.0
71.0,232.0
71.0,597.0
71.0,182.0
72.0,125.0
72.0,327.0
72.0,109.0
72.0,185.0
72.0,119.0
73.0,348.0
73.0,341.0
73.0,18.0
73.0,295.0
73.0,311.0
74.0,467.0
74.0,618.0
74.0,454.0
74.0,471.0
74.0,97.0
75.0,205.0
75.0,153.0
75.0,195.0
75.0,346.0
75.0,8.0
