i,j
0.0,351.0
0.0,521.0
0.0,379.0
0.0,603.0
0.0,385.0
1.0,333.0
1.0,393.0
1.0,114.0
1.0,387.0
1.0,162.0
2.0,254.0
2.0,482.0
2.0,255.0
2.0,500.0
2.0,3.0
3.0,386.0
3.0,65.0
3.0,135.0
3.0,375.0
3.0,212.0
4.0,334.0
4.0,236.0
4.0,351.0
4.0,204.0
4.0,445.0
5.0,245.0
5.0,296.0
5.0,506.0
5.0,176.0
5.0,171.0
6.0,54.0
6.0,119.0
6.0,150.0
6.0,12.0
6.0,174.0
7.0,358.0
7.0,543.0
7.0,155.0
7.0,325.0
7.0,581.0
8.0,83.0
8.0,639.0
8.0,140.0
8.0,232.0
8.0,577.0
9.0,266.0
9.0,339.0
9.0,607.0
9.0,174.0
9.0,490.0
10.0,233.0
10.0,647.0
10.0,366.0
10.0,571.0
10.0,373.0
11.0,247.0
11.0,5.0
11.0,461.0
11.0,323.0
11.0,178.0
12.0,482.0
12.0,483.0
12.0,434.0
12.0,171.0
12.0,0.0
13.0,229.0
13.0,328.0
13.0,330.0
13.0,556.0
13.0,492.0
14.0,394.0
14.0,355.0
14.0,70.0
14.0,156.0
14.0,657.0
15.0,451.0
15.0,387.0
15.0,586.0
15.0,227.0
15.0,160.0
16.0,438.0
16.0,449.0
16.0,273.0
16.0,303.0
16.0,272.0
17.0,628.0
17.0,369.0
17.0,218.0
17.0,27.0
17.0,530.0
18.0,402.0
18.0,40.0
18.0,520.0
18.0,473.0
18.0,390.0
19.0,262.0
19.0,370.0
19.0,652.0
19.0,139.0
19.0,132.0
20.0,66.0
20.0,19.0
20.0,533.0
20.0,644.0
20.0,468.0
21.0,187.0
21.0,115.0
21.0,202.0
21.0,476.0
21.0,572.0
22.0,596.0
22.0,262.0
22.0,13.0
22.0,567.0
22.0,309.0
23.0,72.0
23.0,27.0
23.0,36.0
23.0,503.0
23.0,369.0
24.0,344.0
24.0,79.0
24.0,387.0
24.0,163.0
24.0,289.0
25.0,259.0
25.0,386.0
25.0,126.0
25.0,391.0
25.0,63.0
26.0,249.0
26.0,276.0
26.0,261.0
26.0,520.0
26.0,456.0
27.0,126.0
27.0,254.0
27.0,86.0
27.0,5.0
27.0,100.0
28.0,257.0
28.0,231.0
28.0,593.0
28.0,332.0
28.0,626.0
29.0,463.0
29.0,399.0
29.0,412.0
29.0,255.0
29.0,519.0
30.0,660.0
30.0,240.0
30.0,289.0
30.0,639.0
30.0,143.0
31.0,215.0
31.0,496.0
31.0,476.0
31.0,337.0
31.0,26.0
32.0,441.0
32.0,289.0
32.0,448.0
32.0,20.0
32.0,618.0
33.0,198.0
33.0,76.0
33.0,458.0
33.0,369.0
33.0,83.0
34.0,126.0
34.0,553.0
34.0,290.0
34.0,505.0
34.0,563.0
35.0,37.0
35.0,149.0
35.0,221.0
35.0,94.0
35.0,504.0
36.0,328.0
36.0,123.0
36.0,334.0
36.0,488.0
36.0,592.0
37.0,651.0
37.0,620.0
37.0,63.0
37.0,107.0
37.0,623.0
38.0,178.0
38.0,525.0
38.0,218.0
38.0,12.0
38.0,428.0
39.0,319.0
39.0,114.0
39.0,323.0
39.0,358.0
39.0,587.0
40.0,41.0
40.0,136.0
40.0,666.0
40.0,67.0
40.0,488.0
41.0,597.0
41.0,46.0
41.0,663.0
41.0,600.0
41.0,339.0
42.0,252.0
42.0,63.0
42.0,241.0
42.0,608.0
42.0,384.0
43.0,214.0
43.0,389.0
43.0,41.0
43.0,451.0
43.0,57.0
44.0,342.0
44.0,251.0
44.0,233.0
44.0,228.0
44.0,534.0
45.0,468.0
45.0,631.0
45.0,305.0
45.0,421.0
45.0,654.0
46.0,81.0
46.0,129.0
46.0,4.0
46.0,257.0
46.0,596.0
47.0,581.0
47.0,550.0
47.0,622.0
47.0,248.0
47.0,211.0
48.0,249.0
48.0,621.0
48.0,333.0
48.0,63.0
48.0,380.0
49.0,171.0
49.0,152.0
49.0,507.0
49.0,56.0
49.0,112.0
50.0,304.0
50.0,22.0
50.0,622.0
50.0,485.0
50.0,570.0
51.0,488.0
51.0,461.0
51.0,347.0
51.0,566.0
51.0,451.0
52.0,105.0
52.0,462.0
52.0,135.0
52.0,615.0
52.0,257.0
53.0,643.0
53.0,61.0
53.0,572.0
53.0,36.0
53.0,599.0
54.0,630.0
54.0,636.0
54.0,245.0
54.0,428.0
54.0,37.0
55.0,514.0
55.0,41.0
55.0,212.0
55.0,169.0
55.0,297.0
56.0,3.0
56.0,242.0
56.0,530.0
56.0,111.0
56.0,219.0
57.0,334.0
57.0,214.0
57.0,507.0
57.0,605.0
57.0,55.0
58.0,449.0
58.0,486.0
58.0,617.0
58.0,185.0
58.0,91.0
59.0,477.0
59.0,13.0
59.0,461.0
59.0,182.0
59.0,535.0
60.0,327.0
60.0,114.0
60.0,197.0
60.0,204.0
60.0,0.0
61.0,244.0
61.0,462.0
61.0,214.0
61.0,570.0
61.0,266.0
62.0,242.0
62.0,156.0
62.0,4.0
62.0,196.0
62.0,260.0
63.0,654.0
63.0,131.0
63.0,8.0
63.0,469.0
63.0,56.0
64.0,632.0
64.0,470.0
64.0,339.0
64.0,559.0
64.0,600.0
65.0,223.0
65.0,173.0
65.0,37.0
65.0,505.0
65.0,477.0
66.0,432.0
66.0,280.0
66.0,431.0
66.0,98.0
66.0,533.0
67.0,381.0
67.0,258.0
67.0,410.0
67.0,425.0
67.0,510.0
68.0,271.0
68.0,362.0
68.0,354.0
68.0,172.0
68.0,51.0
69.0,287.0
69.0,375.0
69.0,139.0
69.0,98.0
69.0,20.0
70.0,386.0
70.0,278.0
70.0,567.0
70.0,401.0
70.0,599.0
71.0,404.0
71.0,269.0
71.0,572.0
71.0,155.0
71.0,527.0
72.0,293.0
72.0,599.0
72.0,495.0
72.0,352.0
72.0,327.0
73.0,616.0
73.0,107.0
73.0,125.0
73.0,424.0
73.0,274.0
74.0,606.0
74.0,242.0
74.0,624.0
74.0,311.0
74.0,277.0
75.0,664.0
75.0,326.0
75.0,487.0
75.0,60.0
75.0,335.0
76.0,8.0
76.0,511.0
76.0,610.0
76.0,441.0
76.0,335.0
77.0,563.0
77.0,59.0
77.0,505.0
77.0,385.0
77.0,452.0
78.0,311.0
78.0,477.0
78.0,177.0
78.0,41.0
78.0,512.0
