i,j
865.0,0.0
132.0,1.0
282.0,2.0
358.0,2.0
773.0,2.0
227.0,3.0
253.0,3.0
264.0,3.0
269.0,3.0
685.0,3.0
776.0,3.0
827.0,3.0
887.0,3.0
687.0,4.0
85.0,5.0
6.0,2.0
86.0,6.0
204.0,6.0
388.0,6.0
475.0,6.0
489.0,6.0
546.0,6.0
605.0,6.0
816.0,6.0
887.0,6.0
23.0,7.0
107.0,7.0
819.0,7.0
906.0,7.0
86.0,8.0
82.0,9.0
89.0,9.0
293.0,10.0
493.0,10.0
864.0,10.0
902.0,10.0
128.0,11.0
245.0,11.0
28.0,12.0
327.0,12.0
19.0,13.0
35.0,13.0
40.0,13.0
109.0,13.0
153.0,13.0
733.0,13.0
81.0,14.0
577.0,14.0
816.0,15.0
822.0,16.0
58.0,17.0
670.0,17.0
933.0,17.0
540.0,18.0
35.0,19.0
20.0,12.0
908.0,20.0
85.0,21.0
527.0,21.0
703.0,21.0
812.0,21.0
245.0,22.0
661.0,22.0
865.0,23.0
24.0,3.0
833.0,24.0
240.0,25.0
255.0,25.0
728.0,25.0
939.0,25.0
940.0,25.0
963.0,25.0
168.0,26.0
330.0,26.0
922.0,26.0
955.0,26.0
109.0,27.0
273.0,27.0
28.0,1.0
140.0,28.0
843.0,28.0
67.0,29.0
97.0,29.0
300.0,29.0
314.0,29.0
554.0,29.0
582.0,29.0
626.0,29.0
907.0,29.0
865.0,30.0
183.0,31.0
219.0,31.0
632.0,31.0
669.0,31.0
701.0,31.0
865.0,32.0
33.0,25.0
700.0,33.0
787.0,33.0
861.0,33.0
464.0,34.0
500.0,34.0
564.0,34.0
575.0,34.0
693.0,34.0
204.0,35.0
232.0,35.0
749.0,35.0
194.0,36.0
584.0,36.0
681.0,36.0
207.0,37.0
471.0,37.0
647.0,37.0
663.0,37.0
699.0,37.0
896.0,37.0
911.0,37.0
99.0,38.0
518.0,38.0
607.0,38.0
658.0,38.0
734.0,38.0
746.0,38.0
836.0,38.0
876.0,38.0
303.0,39.0
382.0,39.0
505.0,39.0
971.0,39.0
258.0,40.0
345.0,40.0
387.0,40.0
525.0,40.0
794.0,40.0
68.0,41.0
460.0,42.0
688.0,42.0
724.0,42.0
873.0,42.0
968.0,43.0
45.0,44.0
178.0,44.0
231.0,44.0
351.0,44.0
