i,j
115.0,0.0
224.0,0.0
674.0,0.0
72.0,1.0
174.0,1.0
241.0,1.0
625.0,1.0
652.0,1.0
795.0,1.0
246.0,2.0
51.0,3.0
173.0,3.0
467.0,3.0
603.0,3.0
896.0,3.0
38.0,4.0
55.0,4.0
184.0,4.0
280.0,4.0
367.0,4.0
686.0,4.0
80.0,5.0
174.0,5.0
631.0,5.0
827.0,5.0
923.0,5.0
101.0,6.0
382.0,6.0
389.0,6.0
512.0,6.0
593.0,6.0
676.0,6.0
734.0,6.0
808.0,6.0
969.0,6.0
25.0,7.0
62.0,7.0
244.0,7.0
539.0,7.0
585.0,7.0
636.0,7.0
688.0,8.0
916.0,8.0
844.0,9.0
862.0,9.0
55.0,10.0
842.0,10.0
877.0,10.0
328.0,11.0
169.0,12.0
219.0,12.0
571.0,12.0
621.0,12.0
669.0,12.0
912.0,12.0
270.0,13.0
317.0,13.0
635.0,13.0
636.0,13.0
865.0,14.0
865.0,15.0
116.0,16.0
358.0,16.0
640.0,16.0
185.0,17.0
441.0,17.0
486.0,17.0
894.0,17.0
865.0,18.0
865.0,19.0
865.0,20.0
21.0,5.0
106.0,21.0
239.0,21.0
410.0,21.0
512.0,21.0
865.0,22.0
119.0,23.0
281.0,23.0
59.0,24.0
100.0,24.0
406.0,24.0
559.0,24.0
604.0,24.0
99.0,25.0
251.0,25.0
543.0,25.0
611.0,25.0
800.0,25.0
826.0,25.0
864.0,25.0
33.0,26.0
734.0,26.0
808.0,26.0
27.0,26.0
105.0,28.0
319.0,28.0
955.0,28.0
604.0,29.0
861.0,29.0
870.0,29.0
865.0,30.0
31.0,4.0
89.0,31.0
298.0,31.0
384.0,31.0
410.0,31.0
433.0,31.0
570.0,31.0
618.0,31.0
752.0,32.0
227.0,33.0
552.0,33.0
958.0,33.0
125.0,34.0
283.0,34.0
329.0,34.0
460.0,34.0
489.0,34.0
699.0,34.0
757.0,34.0
865.0,34.0
45.0,35.0
86.0,35.0
332.0,35.0
343.0,35.0
382.0,35.0
454.0,35.0
606.0,35.0
745.0,35.0
882.0,35.0
961.0,35.0
971.0,35.0
216.0,36.0
904.0,36.0
210.0,37.0
304.0,37.0
624.0,37.0
692.0,38.0
865.0,39.0
99.0,40.0
214.0,40.0
41.0,13.0
582.0,41.0
971.0,41.0
214.0,42.0
313.0,42.0
286.0,43.0
489.0,43.0
502.0,43.0
523.0,43.0
648.0,43.0
690.0,44.0
846.0,44.0
963.0,44.0
45.0,4.0
214.0,45.0
341.0,45.0
597.0,45.0
668.0,45.0
712.0,45.0
798.0,45.0
770.0,46.0
861.0,46.0
448.0,47.0
461.0,47.0
865.0,47.0
55.0,48.0
103.0,48.0
263.0,48.0
801.0,48.0
865.0,49.0
865.0,50.0
865.0,51.0
164.0,52.0
685.0,52.0
804.0,52.0
927.0,52.0
589.0,53.0
96.0,54.0
310.0,55.0
527.0,55.0
836.0,55.0
731.0,56.0
865.0,57.0
496.0,58.0
272.0,59.0
357.0,60.0
448.0,60.0
182.0,61.0
188.0,61.0
688.0,61.0
717.0,61.0
745.0,61.0
958.0,61.0
62.0,60.0
293.0,62.0
361.0,62.0
526.0,62.0
580.0,62.0
781.0,62.0
163.0,63.0
206.0,63.0
538.0,63.0
569.0,63.0
572.0,64.0
259.0,65.0
415.0,65.0
583.0,65.0
815.0,65.0
184.0,66.0
195.0,66.0
230.0,66.0
232.0,66.0
245.0,66.0
394.0,66.0
449.0,66.0
454.0,66.0
758.0,66.0
579.0,67.0
620.0,67.0
666.0,67.0
942.0,67.0
242.0,68.0
492.0,68.0
688.0,68.0
897.0,68.0
964.0,68.0
482.0,69.0
254.0,70.0
438.0,70.0
717.0,70.0
761.0,70.0
900.0,70.0
260.0,71.0
422.0,71.0
549.0,71.0
647.0,71.0
704.0,71.0
517.0,72.0
881.0,72.0
897.0,72.0
497.0,73.0
532.0,73.0
896.0,73.0
112.0,74.0
394.0,74.0
83.0,75.0
877.0,76.0
865.0,77.0
79.0,78.0
95.0,78.0
143.0,78.0
283.0,78.0
372.0,78.0
739.0,79.0
789.0,79.0
467.0,80.0
925.0,80.0
385.0,81.0
430.0,81.0
106.0,82.0
171.0,82.0
258.0,82.0
199.0,83.0
200.0,83.0
206.0,83.0
342.0,83.0
404.0,83.0
534.0,83.0
746.0,83.0
881.0,83.0
478.0,84.0
737.0,84.0
318.0,85.0
128.0,86.0
183.0,86.0
195.0,86.0
539.0,86.0
809.0,86.0
768.0,87.0
865.0,88.0
896.0,89.0
90.0,86.0
327.0,90.0
404.0,90.0
750.0,90.0
269.0,91.0
368.0,91.0
571.0,91.0
599.0,91.0
639.0,91.0
