i,j
966.0,0.0
526.0,1.0
711.0,1.0
139.0,2.0
685.0,2.0
270.0,3.0
308.0,3.0
639.0,3.0
754.0,3.0
818.0,3.0
867.0,3.0
891.0,3.0
53.0,4.0
167.0,4.0
640.0,4.0
728.0,4.0
892.0,4.0
254.0,5.0
600.0,5.0
808.0,5.0
935.0,5.0
7.0,6.0
116.0,6.0
155.0,6.0
193.0,6.0
493.0,6.0
754.0,6.0
788.0,6.0
98.0,7.0
508.0,7.0
746.0,7.0
972.0,7.0
232.0,8.0
13.0,9.0
243.0,9.0
277.0,9.0
428.0,9.0
489.0,9.0
825.0,9.0
931.0,9.0
394.0,10.0
282.0,11.0
567.0,12.0
97.0,13.0
331.0,13.0
333.0,13.0
494.0,13.0
615.0,13.0
653.0,13.0
792.0,13.0
865.0,14.0
865.0,15.0
146.0,16.0
80.0,17.0
749.0,17.0
865.0,18.0
865.0,19.0
332.0,20.0
523.0,20.0
191.0,21.0
392.0,21.0
859.0,21.0
758.0,22.0
207.0,23.0
257.0,23.0
366.0,23.0
613.0,23.0
628.0,23.0
667.0,23.0
961.0,23.0
297.0,24.0
36.0,25.0
464.0,25.0
26.0,24.0
34.0,26.0
238.0,26.0
851.0,26.0
859.0,26.0
875.0,26.0
156.0,27.0
398.0,27.0
221.0,28.0
697.0,28.0
302.0,29.0
455.0,30.0
180.0,31.0
225.0,31.0
480.0,31.0
602.0,31.0
623.0,31.0
961.0,31.0
865.0,32.0
374.0,33.0
615.0,33.0
888.0,33.0
773.0,34.0
835.0,34.0
607.0,35.0
640.0,35.0
689.0,35.0
820.0,35.0
811.0,36.0
878.0,36.0
948.0,36.0
129.0,37.0
259.0,37.0
313.0,37.0
380.0,37.0
416.0,37.0
621.0,37.0
681.0,37.0
749.0,37.0
883.0,37.0
932.0,37.0
59.0,38.0
290.0,38.0
739.0,38.0
744.0,38.0
755.0,38.0
789.0,39.0
380.0,40.0
607.0,40.0
759.0,40.0
906.0,40.0
934.0,40.0
132.0,41.0
142.0,41.0
214.0,41.0
259.0,41.0
730.0,41.0
202.0,42.0
415.0,42.0
467.0,42.0
184.0,43.0
437.0,43.0
545.0,43.0
718.0,43.0
453.0,44.0
550.0,44.0
137.0,45.0
394.0,45.0
514.0,45.0
558.0,45.0
635.0,45.0
647.0,45.0
676.0,45.0
679.0,45.0
46.0,36.0
476.0,46.0
529.0,46.0
767.0,46.0
69.0,47.0
48.0,35.0
196.0,48.0
710.0,48.0
