i,j
865.0,0.0
237.0,1.0
836.0,1.0
522.0,2.0
55.0,3.0
98.0,3.0
531.0,3.0
150.0,4.0
375.0,4.0
422.0,4.0
551.0,4.0
633.0,4.0
715.0,4.0
909.0,4.0
538.0,5.0
619.0,5.0
633.0,5.0
671.0,5.0
79.0,6.0
210.0,6.0
234.0,6.0
256.0,6.0
571.0,6.0
661.0,7.0
809.0,7.0
862.0,7.0
922.0,7.0
939.0,7.0
956.0,7.0
31.0,8.0
882.0,8.0
865.0,9.0
13.0,10.0
238.0,10.0
351.0,10.0
376.0,10.0
886.0,10.0
865.0,11.0
160.0,12.0
312.0,12.0
535.0,12.0
310.0,13.0
815.0,13.0
438.0,14.0
775.0,14.0
878.0,15.0
209.0,16.0
645.0,16.0
908.0,16.0
645.0,17.0
401.0,18.0
526.0,18.0
24.0,19.0
894.0,19.0
80.0,20.0
643.0,20.0
689.0,20.0
26.0,21.0
70.0,21.0
763.0,21.0
916.0,21.0
64.0,22.0
139.0,22.0
408.0,22.0
883.0,22.0
23.0,17.0
68.0,23.0
24.0,15.0
67.0,25.0
309.0,26.0
500.0,26.0
623.0,26.0
726.0,26.0
814.0,26.0
63.0,27.0
109.0,27.0
216.0,27.0
522.0,27.0
628.0,27.0
213.0,28.0
368.0,29.0
620.0,29.0
405.0,30.0
488.0,30.0
567.0,30.0
946.0,30.0
173.0,31.0
257.0,31.0
326.0,31.0
504.0,31.0
645.0,31.0
646.0,31.0
659.0,31.0
685.0,31.0
879.0,31.0
936.0,31.0
865.0,32.0
559.0,33.0
89.0,34.0
422.0,34.0
680.0,34.0
763.0,34.0
951.0,34.0
204.0,35.0
252.0,35.0
789.0,35.0
707.0,36.0
790.0,36.0
879.0,36.0
232.0,37.0
663.0,37.0
874.0,37.0
115.0,38.0
244.0,38.0
274.0,38.0
614.0,39.0
793.0,39.0
86.0,40.0
112.0,40.0
146.0,40.0
158.0,40.0
173.0,40.0
499.0,40.0
584.0,40.0
864.0,40.0
938.0,40.0
263.0,41.0
296.0,41.0
868.0,41.0
83.0,42.0
158.0,42.0
161.0,42.0
205.0,42.0
386.0,42.0
507.0,42.0
538.0,42.0
674.0,42.0
854.0,42.0
947.0,42.0
400.0,43.0
432.0,43.0
908.0,43.0
969.0,43.0
254.0,44.0
463.0,44.0
794.0,44.0
45.0,11.0
84.0,45.0
156.0,45.0
207.0,45.0
237.0,45.0
492.0,45.0
511.0,45.0
534.0,45.0
339.0,46.0
603.0,46.0
681.0,46.0
775.0,46.0
221.0,47.0
361.0,47.0
968.0,47.0
448.0,48.0
623.0,48.0
828.0,48.0
830.0,48.0
971.0,48.0
120.0,49.0
609.0,49.0
146.0,50.0
701.0,50.0
865.0,51.0
325.0,52.0
83.0,53.0
345.0,53.0
798.0,53.0
399.0,54.0
542.0,54.0
581.0,54.0
593.0,54.0
669.0,54.0
241.0,55.0
430.0,55.0
775.0,55.0
781.0,55.0
966.0,55.0
221.0,56.0
270.0,56.0
354.0,56.0
57.0,41.0
257.0,57.0
580.0,57.0
789.0,57.0
99.0,58.0
120.0,59.0
68.0,60.0
119.0,60.0
325.0,60.0
443.0,60.0
549.0,60.0
648.0,60.0
851.0,60.0
61.0,13.0
316.0,61.0
742.0,62.0
870.0,62.0
219.0,63.0
177.0,64.0
327.0,64.0
78.0,65.0
368.0,65.0
383.0,65.0
661.0,65.0
372.0,66.0
668.0,66.0
828.0,66.0
165.0,67.0
188.0,67.0
366.0,67.0
168.0,68.0
273.0,68.0
738.0,68.0
745.0,68.0
513.0,69.0
830.0,69.0
544.0,70.0
172.0,71.0
865.0,72.0
100.0,73.0
865.0,74.0
302.0,75.0
850.0,75.0
177.0,76.0
257.0,76.0
704.0,76.0
650.0,77.0
704.0,77.0
733.0,77.0
186.0,78.0
207.0,78.0
592.0,78.0
753.0,78.0
93.0,79.0
417.0,79.0
492.0,79.0
906.0,79.0
80.0,35.0
175.0,80.0
303.0,80.0
419.0,80.0
445.0,80.0
469.0,80.0
756.0,80.0
817.0,80.0
865.0,81.0
340.0,82.0
725.0,82.0
903.0,82.0
83.0,53.0
214.0,83.0
216.0,83.0
269.0,83.0
270.0,83.0
855.0,83.0
872.0,83.0
185.0,84.0
366.0,84.0
500.0,84.0
521.0,84.0
429.0,85.0
86.0,73.0
87.0,86.0
107.0,86.0
166.0,86.0
642.0,86.0
790.0,86.0
210.0,87.0
493.0,87.0
865.0,88.0
315.0,89.0
374.0,89.0
498.0,89.0
668.0,89.0
691.0,89.0
808.0,89.0
821.0,89.0
303.0,90.0
441.0,90.0
705.0,90.0
346.0,91.0
358.0,91.0
378.0,91.0
384.0,92.0
93.0,38.0
93.0,62.0
93.0,83.0
153.0,93.0
555.0,93.0
616.0,93.0
654.0,93.0
94.0,42.0
218.0,94.0
432.0,94.0
459.0,94.0
532.0,94.0
770.0,94.0
221.0,95.0
625.0,95.0
862.0,95.0
930.0,95.0
96.0,26.0
500.0,96.0
583.0,96.0
277.0,97.0
554.0,97.0
933.0,97.0
944.0,97.0
218.0,98.0
253.0,98.0
588.0,98.0
750.0,98.0
753.0,98.0
838.0,98.0
903.0,98.0
307.0,99.0
330.0,99.0
494.0,99.0
525.0,99.0
560.0,99.0
636.0,99.0
825.0,99.0
898.0,99.0
185.0,100.0
652.0,100.0
101.0,17.0
101.0,92.0
893.0,101.0
909.0,101.0
415.0,102.0
506.0,102.0
620.0,102.0
935.0,102.0
104.0,103.0
121.0,103.0
142.0,103.0
153.0,103.0
227.0,103.0
309.0,103.0
543.0,104.0
709.0,104.0
956.0,104.0
961.0,105.0
219.0,106.0
237.0,107.0
270.0,107.0
504.0,107.0
629.0,107.0
775.0,107.0
108.0,5.0
109.0,102.0
939.0,109.0
942.0,109.0
389.0,110.0
462.0,110.0
600.0,110.0
689.0,110.0
969.0,110.0
246.0,111.0
639.0,111.0
794.0,111.0
941.0,111.0
112.0,84.0
356.0,112.0
441.0,112.0
905.0,112.0
232.0,113.0
865.0,114.0
115.0,82.0
361.0,115.0
116.0,61.0
229.0,116.0
611.0,116.0
714.0,116.0
960.0,116.0
144.0,117.0
275.0,117.0
308.0,117.0
561.0,117.0
806.0,117.0
118.0,54.0
170.0,118.0
249.0,118.0
422.0,119.0
120.0,55.0
120.0,69.0
444.0,120.0
121.0,118.0
204.0,121.0
581.0,121.0
870.0,121.0
283.0,122.0
318.0,122.0
536.0,122.0
123.0,42.0
123.0,90.0
123.0,113.0
406.0,123.0
440.0,123.0
254.0,124.0
