i,j
508.0,0.0
639.0,0.0
448.0,1.0
535.0,1.0
935.0,1.0
461.0,2.0
41.0,3.0
324.0,3.0
616.0,3.0
658.0,3.0
291.0,4.0
778.0,4.0
777.0,5.0
218.0,6.0
251.0,6.0
278.0,6.0
571.0,6.0
635.0,6.0
922.0,6.0
180.0,7.0
599.0,7.0
664.0,8.0
493.0,9.0
34.0,10.0
230.0,10.0
237.0,10.0
453.0,10.0
586.0,10.0
648.0,10.0
653.0,10.0
715.0,10.0
903.0,10.0
865.0,11.0
221.0,12.0
310.0,12.0
576.0,12.0
166.0,13.0
355.0,13.0
416.0,13.0
606.0,13.0
728.0,13.0
814.0,13.0
937.0,13.0
865.0,14.0
485.0,15.0
207.0,16.0
501.0,16.0
29.0,17.0
464.0,17.0
682.0,17.0
22.0,18.0
584.0,18.0
529.0,19.0
697.0,19.0
870.0,20.0
927.0,20.0
37.0,21.0
94.0,21.0
567.0,21.0
656.0,21.0
666.0,21.0
865.0,22.0
340.0,23.0
567.0,23.0
570.0,23.0
117.0,24.0
133.0,25.0
339.0,25.0
407.0,25.0
533.0,25.0
623.0,25.0
685.0,25.0
928.0,25.0
27.0,26.0
945.0,26.0
737.0,27.0
277.0,28.0
420.0,28.0
444.0,28.0
594.0,28.0
82.0,29.0
513.0,29.0
751.0,29.0
815.0,29.0
543.0,30.0
778.0,30.0
168.0,31.0
348.0,31.0
834.0,31.0
102.0,32.0
78.0,33.0
79.0,33.0
583.0,33.0
968.0,33.0
101.0,34.0
409.0,34.0
621.0,34.0
364.0,35.0
380.0,35.0
596.0,35.0
619.0,35.0
853.0,35.0
36.0,5.0
37.0,36.0
102.0,36.0
590.0,36.0
164.0,37.0
185.0,37.0
422.0,37.0
897.0,37.0
224.0,38.0
602.0,38.0
622.0,38.0
639.0,38.0
659.0,38.0
764.0,38.0
39.0,38.0
828.0,39.0
40.0,4.0
744.0,40.0
41.0,26.0
356.0,41.0
495.0,41.0
572.0,41.0
887.0,41.0
263.0,42.0
468.0,42.0
474.0,42.0
957.0,42.0
351.0,43.0
498.0,43.0
510.0,44.0
653.0,44.0
592.0,45.0
685.0,46.0
715.0,46.0
118.0,47.0
259.0,47.0
48.0,45.0
345.0,48.0
879.0,48.0
911.0,48.0
49.0,37.0
437.0,49.0
553.0,50.0
865.0,51.0
865.0,52.0
865.0,53.0
54.0,22.0
54.0,29.0
284.0,54.0
294.0,54.0
350.0,54.0
645.0,54.0
678.0,54.0
753.0,54.0
55.0,8.0
303.0,55.0
448.0,55.0
545.0,55.0
583.0,55.0
970.0,55.0
400.0,56.0
951.0,56.0
213.0,57.0
382.0,57.0
930.0,57.0
146.0,58.0
779.0,58.0
241.0,59.0
313.0,59.0
407.0,59.0
845.0,59.0
456.0,60.0
95.0,61.0
315.0,61.0
738.0,61.0
759.0,61.0
159.0,62.0
664.0,62.0
865.0,63.0
320.0,64.0
575.0,64.0
65.0,1.0
332.0,65.0
368.0,66.0
458.0,66.0
530.0,66.0
642.0,66.0
651.0,66.0
728.0,66.0
143.0,67.0
547.0,67.0
446.0,68.0
493.0,68.0
550.0,68.0
572.0,68.0
941.0,68.0
970.0,68.0
427.0,69.0
431.0,69.0
677.0,69.0
898.0,69.0
466.0,70.0
487.0,70.0
849.0,70.0
584.0,71.0
812.0,71.0
846.0,71.0
959.0,71.0
72.0,3.0
768.0,73.0
