i,j
865.0,0.0
41.0,1.0
306.0,1.0
482.0,1.0
739.0,1.0
823.0,1.0
494.0,2.0
37.0,3.0
107.0,3.0
148.0,3.0
196.0,3.0
208.0,3.0
294.0,3.0
488.0,3.0
689.0,3.0
330.0,4.0
744.0,4.0
785.0,4.0
595.0,5.0
656.0,5.0
724.0,5.0
826.0,5.0
953.0,5.0
961.0,5.0
86.0,6.0
13.0,7.0
575.0,8.0
84.0,9.0
137.0,9.0
687.0,9.0
865.0,10.0
497.0,11.0
193.0,12.0
256.0,12.0
271.0,12.0
330.0,12.0
394.0,12.0
438.0,12.0
705.0,12.0
946.0,12.0
107.0,13.0
520.0,13.0
552.0,13.0
631.0,13.0
703.0,13.0
29.0,14.0
728.0,14.0
865.0,15.0
60.0,16.0
332.0,16.0
966.0,16.0
62.0,17.0
583.0,17.0
827.0,17.0
953.0,17.0
318.0,18.0
865.0,19.0
892.0,20.0
900.0,20.0
565.0,21.0
815.0,21.0
159.0,22.0
667.0,22.0
865.0,23.0
313.0,24.0
353.0,24.0
476.0,24.0
555.0,24.0
25.0,13.0
307.0,25.0
358.0,25.0
397.0,25.0
528.0,25.0
789.0,25.0
31.0,26.0
145.0,26.0
294.0,26.0
606.0,26.0
687.0,26.0
27.0,9.0
202.0,27.0
770.0,27.0
347.0,28.0
417.0,28.0
38.0,29.0
150.0,29.0
176.0,29.0
45.0,30.0
31.0,18.0
40.0,31.0
279.0,31.0
565.0,31.0
635.0,31.0
365.0,32.0
801.0,32.0
757.0,33.0
919.0,33.0
159.0,34.0
165.0,34.0
299.0,34.0
677.0,34.0
794.0,34.0
905.0,34.0
933.0,34.0
655.0,35.0
855.0,35.0
865.0,35.0
931.0,35.0
133.0,36.0
449.0,36.0
577.0,36.0
727.0,36.0
768.0,36.0
233.0,37.0
406.0,37.0
481.0,37.0
879.0,37.0
905.0,37.0
401.0,38.0
512.0,38.0
949.0,38.0
739.0,39.0
868.0,39.0
152.0,40.0
314.0,40.0
352.0,40.0
394.0,40.0
474.0,40.0
868.0,40.0
278.0,41.0
425.0,41.0
499.0,41.0
684.0,41.0
869.0,41.0
881.0,41.0
933.0,41.0
54.0,42.0
681.0,42.0
693.0,42.0
43.0,40.0
865.0,43.0
44.0,31.0
297.0,44.0
347.0,44.0
212.0,45.0
370.0,45.0
490.0,45.0
760.0,45.0
964.0,45.0
151.0,46.0
424.0,46.0
498.0,47.0
758.0,47.0
865.0,48.0
112.0,49.0
413.0,50.0
865.0,51.0
326.0,52.0
934.0,52.0
133.0,53.0
500.0,53.0
777.0,53.0
935.0,53.0
77.0,54.0
348.0,54.0
536.0,55.0
610.0,55.0
633.0,56.0
118.0,57.0
706.0,57.0
749.0,57.0
804.0,57.0
821.0,57.0
857.0,57.0
930.0,57.0
199.0,58.0
213.0,58.0
285.0,58.0
660.0,58.0
497.0,59.0
164.0,60.0
245.0,60.0
222.0,61.0
116.0,62.0
329.0,62.0
801.0,62.0
449.0,63.0
312.0,64.0
888.0,64.0
706.0,65.0
107.0,66.0
289.0,66.0
435.0,66.0
599.0,66.0
627.0,66.0
831.0,67.0
909.0,67.0
132.0,68.0
736.0,68.0
535.0,69.0
70.0,20.0
76.0,70.0
176.0,70.0
421.0,70.0
761.0,70.0
847.0,70.0
402.0,71.0
500.0,71.0
701.0,71.0
768.0,71.0
737.0,72.0
339.0,73.0
781.0,74.0
966.0,74.0
231.0,75.0
494.0,75.0
817.0,75.0
955.0,75.0
160.0,76.0
402.0,76.0
791.0,76.0
872.0,76.0
94.0,77.0
392.0,77.0
693.0,77.0
742.0,77.0
325.0,78.0
657.0,78.0
884.0,78.0
79.0,78.0
863.0,79.0
80.0,73.0
254.0,80.0
496.0,80.0
940.0,80.0
497.0,81.0
329.0,82.0
540.0,82.0
677.0,82.0
746.0,82.0
275.0,83.0
300.0,83.0
812.0,83.0
856.0,83.0
322.0,84.0
371.0,85.0
271.0,86.0
339.0,86.0
603.0,86.0
842.0,86.0
165.0,87.0
403.0,88.0
574.0,88.0
662.0,88.0
780.0,88.0
300.0,89.0
325.0,89.0
368.0,89.0
417.0,89.0
506.0,89.0
690.0,89.0
835.0,89.0
90.0,46.0
535.0,90.0
833.0,90.0
885.0,91.0
92.0,83.0
158.0,92.0
903.0,92.0
93.0,11.0
111.0,93.0
376.0,93.0
94.0,75.0
277.0,94.0
333.0,95.0
690.0,95.0
740.0,95.0
865.0,96.0
100.0,97.0
345.0,97.0
400.0,97.0
728.0,97.0
870.0,97.0
205.0,98.0
298.0,98.0
536.0,98.0
619.0,98.0
683.0,98.0
575.0,99.0
600.0,99.0
858.0,99.0
862.0,99.0
406.0,100.0
101.0,59.0
826.0,101.0
366.0,102.0
473.0,102.0
491.0,102.0
614.0,102.0
747.0,102.0
620.0,103.0
203.0,104.0
736.0,104.0
773.0,104.0
804.0,104.0
900.0,104.0
441.0,105.0
486.0,105.0
691.0,105.0
841.0,105.0
168.0,106.0
229.0,106.0
710.0,106.0
186.0,107.0
257.0,107.0
259.0,107.0
443.0,108.0
868.0,108.0
714.0,109.0
153.0,110.0
531.0,110.0
629.0,110.0
143.0,111.0
193.0,111.0
437.0,111.0
601.0,111.0
783.0,111.0
935.0,111.0
966.0,111.0
896.0,112.0
492.0,113.0
536.0,113.0
759.0,113.0
900.0,113.0
666.0,114.0
730.0,115.0
125.0,116.0
552.0,116.0
655.0,116.0
710.0,116.0
734.0,116.0
117.0,18.0
159.0,117.0
433.0,117.0
172.0,118.0
232.0,118.0
544.0,118.0
335.0,119.0
561.0,120.0
709.0,120.0
749.0,120.0
122.0,121.0
331.0,121.0
383.0,121.0
575.0,122.0
785.0,122.0
123.0,15.0
157.0,123.0
873.0,123.0
608.0,124.0
189.0,125.0
347.0,125.0
493.0,125.0
669.0,125.0
956.0,125.0
214.0,126.0
293.0,126.0
481.0,126.0
686.0,126.0
748.0,126.0
280.0,127.0
314.0,127.0
505.0,127.0
779.0,127.0
865.0,128.0
162.0,129.0
291.0,129.0
509.0,129.0
755.0,129.0
844.0,129.0
320.0,130.0
459.0,131.0
652.0,131.0
728.0,131.0
958.0,131.0
189.0,132.0
206.0,132.0
241.0,132.0
133.0,40.0
568.0,133.0
865.0,134.0
350.0,135.0
504.0,135.0
539.0,135.0
136.0,94.0
308.0,136.0
320.0,136.0
366.0,136.0
926.0,136.0
137.0,54.0
138.0,2.0
181.0,138.0
275.0,138.0
319.0,138.0
625.0,138.0
772.0,138.0
903.0,138.0
960.0,138.0
139.0,128.0
413.0,139.0
493.0,139.0
544.0,139.0
798.0,139.0
803.0,140.0
888.0,140.0
236.0,141.0
247.0,141.0
970.0,141.0
160.0,142.0
294.0,142.0
637.0,142.0
865.0,142.0
894.0,142.0
143.0,116.0
247.0,143.0
146.0,144.0
145.0,7.0
497.0,145.0
531.0,145.0
552.0,145.0
146.0,25.0
255.0,146.0
335.0,146.0
540.0,146.0
562.0,146.0
652.0,146.0
911.0,146.0
939.0,146.0
228.0,147.0
252.0,147.0
256.0,147.0
405.0,147.0
888.0,147.0
825.0,148.0
865.0,149.0
150.0,43.0
150.0,96.0
207.0,150.0
230.0,150.0
469.0,150.0
575.0,150.0
151.0,98.0
229.0,151.0
432.0,151.0
511.0,151.0
548.0,151.0
559.0,151.0
408.0,152.0
842.0,152.0
909.0,152.0
365.0,153.0
685.0,153.0
154.0,104.0
539.0,154.0
155.0,23.0
156.0,43.0
304.0,156.0
455.0,156.0
554.0,156.0
606.0,156.0
753.0,156.0
252.0,157.0
387.0,157.0
588.0,157.0
691.0,157.0
776.0,157.0
311.0,158.0
218.0,159.0
437.0,159.0
472.0,159.0
753.0,159.0
865.0,159.0
968.0,159.0
160.0,155.0
274.0,160.0
548.0,160.0
728.0,160.0
809.0,160.0
382.0,161.0
162.0,160.0
257.0,162.0
259.0,162.0
163.0,142.0
312.0,163.0
752.0,163.0
741.0,164.0
881.0,164.0
165.0,41.0
703.0,165.0
802.0,165.0
166.0,53.0
608.0,166.0
834.0,166.0
167.0,0.0
376.0,167.0
464.0,167.0
478.0,167.0
883.0,167.0
168.0,99.0
168.0,143.0
232.0,168.0
318.0,168.0
665.0,168.0
810.0,168.0
413.0,169.0
786.0,169.0
853.0,169.0
905.0,169.0
764.0,170.0
772.0,170.0
361.0,171.0
707.0,171.0
799.0,171.0
942.0,171.0
427.0,172.0
641.0,172.0
809.0,172.0
263.0,173.0
306.0,173.0
174.0,2.0
323.0,174.0
554.0,174.0
865.0,175.0
176.0,101.0
344.0,176.0
414.0,176.0
572.0,176.0
823.0,176.0
907.0,176.0
912.0,176.0
458.0,177.0
565.0,178.0
827.0,178.0
403.0,179.0
906.0,179.0
275.0,180.0
181.0,98.0
544.0,181.0
182.0,165.0
263.0,182.0
274.0,182.0
332.0,182.0
400.0,182.0
449.0,182.0
551.0,182.0
232.0,183.0
241.0,183.0
255.0,183.0
408.0,183.0
419.0,183.0
522.0,183.0
908.0,183.0
184.0,121.0
206.0,184.0
502.0,184.0
774.0,184.0
185.0,142.0
230.0,185.0
627.0,185.0
873.0,185.0
865.0,186.0
187.0,137.0
317.0,187.0
382.0,187.0
857.0,187.0
868.0,187.0
865.0,188.0
494.0,189.0
539.0,189.0
541.0,190.0
191.0,17.0
191.0,165.0
213.0,191.0
198.0,192.0
453.0,192.0
527.0,192.0
753.0,192.0
866.0,192.0
193.0,156.0
257.0,193.0
374.0,193.0
468.0,193.0
523.0,193.0
617.0,193.0
664.0,193.0
823.0,194.0
195.0,87.0
236.0,195.0
266.0,195.0
270.0,195.0
196.0,111.0
466.0,196.0
739.0,196.0
699.0,197.0
748.0,197.0
198.0,168.0
632.0,198.0
199.0,136.0
611.0,199.0
758.0,199.0
200.0,111.0
200.0,185.0
298.0,200.0
852.0,200.0
201.0,64.0
232.0,201.0
237.0,201.0
254.0,201.0
605.0,201.0
657.0,201.0
865.0,202.0
203.0,25.0
731.0,203.0
255.0,204.0
430.0,204.0
456.0,204.0
657.0,204.0
205.0,26.0
465.0,205.0
518.0,205.0
865.0,206.0
207.0,10.0
258.0,207.0
351.0,207.0
376.0,207.0
434.0,207.0
503.0,207.0
529.0,207.0
677.0,207.0
208.0,33.0
676.0,208.0
825.0,209.0
210.0,88.0
210.0,101.0
210.0,121.0
459.0,210.0
566.0,210.0
568.0,210.0
946.0,210.0
