i,j
234.0,0.0
278.0,0.0
528.0,0.0
694.0,0.0
1123.0,0.0
209.0,1.0
534.0,1.0
998.0,1.0
1031.0,1.0
1078.0,1.0
1425.0,1.0
178.0,2.0
230.0,2.0
443.0,2.0
554.0,2.0
744.0,2.0
810.0,2.0
844.0,2.0
431.0,3.0
468.0,3.0
1464.0,3.0
178.0,4.0
381.0,4.0
830.0,4.0
904.0,4.0
218.0,5.0
739.0,5.0
1157.0,5.0
1427.0,5.0
14.0,6.0
183.0,6.0
339.0,6.0
516.0,6.0
701.0,6.0
807.0,6.0
924.0,6.0
281.0,7.0
411.0,7.0
861.0,7.0
1073.0,7.0
1446.0,7.0
51.0,8.0
323.0,8.0
551.0,8.0
1247.0,8.0
1428.0,8.0
685.0,9.0
851.0,9.0
963.0,9.0
1084.0,9.0
1259.0,9.0
1495.0,9.0
1497.0,9.0
482.0,10.0
623.0,10.0
738.0,10.0
806.0,10.0
1047.0,10.0
1464.0,10.0
196.0,11.0
273.0,11.0
775.0,11.0
962.0,11.0
49.0,12.0
51.0,12.0
438.0,12.0
630.0,12.0
889.0,12.0
1117.0,12.0
1144.0,12.0
1183.0,12.0
1253.0,12.0
1380.0,12.0
37.0,13.0
273.0,13.0
321.0,13.0
705.0,13.0
766.0,13.0
1061.0,13.0
338.0,14.0
393.0,14.0
793.0,14.0
923.0,14.0
1329.0,14.0
1445.0,14.0
203.0,15.0
592.0,15.0
608.0,15.0
991.0,15.0
1323.0,15.0
1401.0,15.0
90.0,16.0
516.0,16.0
593.0,16.0
631.0,16.0
890.0,16.0
1006.0,16.0
1140.0,16.0
1414.0,16.0
1433.0,16.0
167.0,17.0
302.0,17.0
533.0,17.0
818.0,17.0
896.0,17.0
977.0,17.0
1178.0,17.0
460.0,18.0
585.0,18.0
766.0,18.0
1017.0,18.0
1041.0,18.0
1099.0,18.0
386.0,19.0
563.0,19.0
679.0,19.0
756.0,19.0
967.0,19.0
1320.0,19.0
1402.0,19.0
33.0,20.0
399.0,20.0
876.0,20.0
1042.0,20.0
1264.0,20.0
50.0,21.0
104.0,21.0
186.0,21.0
323.0,21.0
373.0,21.0
747.0,21.0
812.0,21.0
331.0,22.0
564.0,22.0
576.0,22.0
985.0,22.0
1043.0,22.0
323.0,23.0
417.0,23.0
476.0,23.0
742.0,23.0
887.0,23.0
1051.0,23.0
1320.0,23.0
1494.0,23.0
134.0,24.0
196.0,24.0
316.0,24.0
412.0,24.0
1453.0,24.0
91.0,25.0
145.0,25.0
506.0,25.0
510.0,25.0
632.0,25.0
736.0,25.0
865.0,25.0
1060.0,25.0
1165.0,25.0
1339.0,25.0
1380.0,25.0
426.0,26.0
602.0,26.0
1234.0,26.0
61.0,27.0
441.0,27.0
592.0,27.0
1355.0,27.0
1419.0,27.0
39.0,28.0
187.0,28.0
622.0,28.0
751.0,28.0
765.0,28.0
852.0,29.0
1069.0,29.0
30.0,17.0
281.0,30.0
300.0,30.0
339.0,30.0
1167.0,30.0
1218.0,30.0
1496.0,31.0
115.0,32.0
424.0,32.0
574.0,32.0
612.0,32.0
728.0,32.0
823.0,32.0
1014.0,32.0
1068.0,32.0
1155.0,32.0
921.0,33.0
1096.0,33.0
1160.0,33.0
1183.0,33.0
1471.0,33.0
283.0,34.0
567.0,34.0
619.0,34.0
826.0,34.0
908.0,34.0
1014.0,34.0
1135.0,34.0
35.0,16.0
335.0,35.0
490.0,35.0
940.0,35.0
1121.0,35.0
1344.0,35.0
1390.0,35.0
1493.0,35.0
1497.0,35.0
654.0,36.0
367.0,37.0
877.0,37.0
896.0,37.0
990.0,37.0
38.0,23.0
331.0,38.0
462.0,38.0
703.0,38.0
901.0,38.0
183.0,39.0
718.0,39.0
1038.0,39.0
1244.0,39.0
1250.0,39.0
1465.0,39.0
525.0,40.0
1019.0,40.0
1044.0,40.0
1245.0,40.0
452.0,41.0
822.0,41.0
940.0,41.0
1106.0,41.0
1183.0,41.0
1298.0,41.0
1440.0,41.0
1033.0,42.0
1434.0,42.0
307.0,43.0
600.0,43.0
874.0,43.0
1176.0,43.0
1241.0,43.0
1388.0,43.0
496.0,44.0
756.0,44.0
782.0,44.0
209.0,45.0
1404.0,45.0
715.0,46.0
1010.0,46.0
482.0,47.0
1161.0,47.0
1271.0,48.0
1389.0,48.0
57.0,49.0
1383.0,50.0
547.0,51.0
872.0,51.0
1110.0,51.0
163.0,52.0
231.0,52.0
497.0,52.0
941.0,52.0
1231.0,52.0
87.0,53.0
425.0,53.0
475.0,53.0
886.0,53.0
962.0,53.0
968.0,53.0
1047.0,53.0
1084.0,53.0
1221.0,53.0
1268.0,53.0
54.0,8.0
58.0,54.0
88.0,54.0
164.0,54.0
362.0,54.0
1386.0,54.0
1400.0,54.0
1430.0,54.0
1447.0,54.0
832.0,55.0
191.0,56.0
266.0,56.0
395.0,56.0
1260.0,56.0
1346.0,56.0
606.0,57.0
718.0,57.0
1008.0,57.0
1318.0,57.0
58.0,49.0
1339.0,58.0
1385.0,58.0
545.0,59.0
760.0,59.0
1126.0,59.0
68.0,60.0
111.0,60.0
177.0,60.0
229.0,60.0
345.0,60.0
542.0,60.0
1254.0,60.0
1440.0,60.0
61.0,12.0
61.0,44.0
90.0,61.0
150.0,61.0
200.0,61.0
530.0,61.0
548.0,61.0
715.0,61.0
1101.0,61.0
1426.0,61.0
215.0,62.0
402.0,62.0
534.0,62.0
536.0,62.0
63.0,48.0
68.0,63.0
284.0,63.0
489.0,63.0
757.0,63.0
785.0,63.0
949.0,63.0
1006.0,63.0
1105.0,63.0
1307.0,63.0
1391.0,63.0
64.0,37.0
509.0,64.0
681.0,64.0
692.0,64.0
777.0,64.0
1294.0,64.0
1379.0,64.0
224.0,65.0
513.0,65.0
301.0,66.0
181.0,67.0
355.0,67.0
584.0,67.0
641.0,67.0
885.0,67.0
353.0,68.0
850.0,68.0
1145.0,68.0
1442.0,68.0
619.0,69.0
1428.0,69.0
178.0,70.0
428.0,70.0
713.0,70.0
758.0,70.0
81.0,71.0
272.0,71.0
327.0,71.0
501.0,71.0
1056.0,71.0
1467.0,71.0
72.0,1.0
127.0,72.0
257.0,72.0
547.0,72.0
1133.0,72.0
73.0,43.0
396.0,73.0
74.0,13.0
130.0,74.0
134.0,74.0
247.0,74.0
336.0,74.0
693.0,74.0
707.0,74.0
967.0,74.0
1140.0,74.0
1194.0,74.0
1345.0,74.0
163.0,75.0
379.0,75.0
411.0,75.0
904.0,75.0
1087.0,75.0
1359.0,75.0
123.0,76.0
352.0,76.0
461.0,76.0
523.0,76.0
1099.0,76.0
1364.0,76.0
166.0,77.0
587.0,77.0
775.0,77.0
78.0,21.0
521.0,78.0
586.0,78.0
1209.0,78.0
1278.0,78.0
364.0,79.0
381.0,79.0
384.0,79.0
388.0,79.0
682.0,79.0
767.0,79.0
998.0,79.0
941.0,80.0
153.0,81.0
495.0,81.0
128.0,82.0
457.0,82.0
471.0,82.0
1015.0,82.0
83.0,65.0
409.0,83.0
425.0,83.0
651.0,83.0
1061.0,83.0
1130.0,83.0
1283.0,83.0
1475.0,83.0
84.0,39.0
84.0,79.0
206.0,84.0
1345.0,84.0
1398.0,84.0
93.0,85.0
159.0,85.0
747.0,85.0
1006.0,85.0
86.0,55.0
404.0,86.0
1193.0,86.0
1207.0,86.0
1289.0,86.0
1294.0,86.0
289.0,87.0
661.0,87.0
703.0,87.0
993.0,87.0
1201.0,87.0
88.0,26.0
305.0,88.0
457.0,88.0
782.0,88.0
815.0,88.0
1228.0,88.0
1299.0,88.0
1343.0,88.0
89.0,0.0
89.0,39.0
117.0,89.0
261.0,89.0
293.0,89.0
332.0,89.0
598.0,89.0
1232.0,89.0
379.0,90.0
487.0,90.0
795.0,90.0
846.0,90.0
1121.0,90.0
226.0,91.0
330.0,91.0
824.0,91.0
1151.0,91.0
1182.0,91.0
1201.0,91.0
1370.0,91.0
1449.0,91.0
92.0,75.0
438.0,92.0
540.0,92.0
561.0,92.0
1231.0,92.0
232.0,93.0
279.0,93.0
690.0,93.0
885.0,93.0
340.0,94.0
614.0,94.0
679.0,94.0
763.0,94.0
1283.0,94.0
1354.0,94.0
243.0,95.0
670.0,95.0
714.0,95.0
792.0,95.0
1031.0,95.0
346.0,96.0
408.0,96.0
483.0,96.0
516.0,96.0
1044.0,96.0
1076.0,96.0
1114.0,96.0
319.0,97.0
647.0,97.0
999.0,97.0
1125.0,97.0
1248.0,97.0
422.0,98.0
423.0,98.0
568.0,98.0
974.0,98.0
1027.0,98.0
659.0,99.0
931.0,99.0
1156.0,99.0
1363.0,99.0
111.0,100.0
259.0,100.0
303.0,100.0
709.0,100.0
114.0,101.0
633.0,101.0
713.0,101.0
1176.0,101.0
381.0,102.0
998.0,102.0
1286.0,102.0
858.0,103.0
875.0,103.0
1057.0,103.0
1099.0,103.0
1489.0,103.0
212.0,104.0
353.0,104.0
549.0,104.0
867.0,104.0
870.0,104.0
1199.0,104.0
1301.0,104.0
1305.0,104.0
105.0,73.0
161.0,105.0
672.0,105.0
918.0,105.0
1064.0,105.0
106.0,98.0
192.0,106.0
207.0,106.0
367.0,106.0
670.0,106.0
1271.0,106.0
107.0,22.0
325.0,107.0
413.0,107.0
466.0,107.0
284.0,108.0
1057.0,108.0
385.0,109.0
503.0,109.0
529.0,109.0
905.0,109.0
1036.0,109.0
273.0,110.0
376.0,110.0
404.0,110.0
662.0,110.0
126.0,111.0
437.0,111.0
492.0,111.0
153.0,112.0
890.0,112.0
1055.0,112.0
1138.0,112.0
1432.0,112.0
113.0,4.0
906.0,113.0
1019.0,113.0
1316.0,113.0
1451.0,113.0
148.0,114.0
212.0,114.0
398.0,114.0
724.0,114.0
844.0,114.0
1278.0,114.0
115.0,11.0
