i,j
75.0,0.0
612.0,0.0
837.0,0.0
1108.0,0.0
1317.0,0.0
1336.0,0.0
323.0,1.0
579.0,1.0
1174.0,1.0
1265.0,1.0
1285.0,1.0
382.0,2.0
999.0,2.0
1251.0,2.0
1275.0,2.0
1276.0,2.0
134.0,3.0
306.0,3.0
693.0,3.0
724.0,3.0
1402.0,3.0
1103.0,4.0
1121.0,4.0
1365.0,4.0
1376.0,4.0
1386.0,4.0
1482.0,4.0
1491.0,4.0
949.0,5.0
1257.0,5.0
241.0,6.0
514.0,6.0
748.0,6.0
764.0,6.0
991.0,6.0
1254.0,6.0
1469.0,6.0
1494.0,6.0
352.0,7.0
366.0,7.0
1322.0,7.0
1361.0,7.0
1399.0,7.0
411.0,8.0
1259.0,8.0
262.0,9.0
547.0,9.0
631.0,9.0
812.0,9.0
884.0,9.0
989.0,9.0
1085.0,9.0
1191.0,9.0
1446.0,9.0
271.0,10.0
743.0,10.0
914.0,10.0
1465.0,10.0
33.0,11.0
124.0,11.0
184.0,11.0
791.0,11.0
1276.0,11.0
52.0,12.0
75.0,12.0
150.0,12.0
362.0,12.0
401.0,12.0
861.0,12.0
966.0,12.0
1067.0,12.0
1108.0,12.0
1128.0,12.0
196.0,13.0
308.0,13.0
331.0,13.0
402.0,13.0
664.0,13.0
902.0,13.0
1461.0,13.0
897.0,14.0
1017.0,15.0
233.0,16.0
372.0,16.0
538.0,16.0
630.0,16.0
655.0,16.0
696.0,16.0
734.0,16.0
1140.0,16.0
1144.0,16.0
223.0,17.0
241.0,17.0
387.0,17.0
522.0,17.0
747.0,17.0
800.0,17.0
160.0,18.0
189.0,18.0
198.0,18.0
312.0,18.0
433.0,18.0
1255.0,18.0
1420.0,18.0
29.0,19.0
207.0,19.0
520.0,19.0
119.0,20.0
355.0,20.0
433.0,20.0
628.0,20.0
874.0,20.0
1012.0,20.0
1051.0,20.0
1071.0,20.0
1159.0,20.0
1168.0,20.0
1217.0,20.0
1315.0,20.0
1396.0,20.0
138.0,21.0
269.0,21.0
394.0,21.0
818.0,21.0
1035.0,21.0
1104.0,21.0
649.0,22.0
657.0,22.0
802.0,22.0
906.0,22.0
1158.0,22.0
1171.0,22.0
23.0,9.0
742.0,23.0
888.0,23.0
993.0,23.0
519.0,24.0
660.0,24.0
730.0,24.0
1387.0,24.0
162.0,25.0
776.0,25.0
1063.0,25.0
1075.0,25.0
1137.0,25.0
1213.0,25.0
1385.0,25.0
1496.0,25.0
424.0,26.0
444.0,26.0
1103.0,26.0
526.0,27.0
923.0,27.0
993.0,27.0
1346.0,27.0
175.0,28.0
226.0,28.0
512.0,28.0
780.0,28.0
818.0,28.0
1466.0,28.0
416.0,29.0
916.0,29.0
1024.0,29.0
1050.0,29.0
1197.0,29.0
1281.0,29.0
30.0,9.0
32.0,30.0
282.0,30.0
341.0,30.0
344.0,30.0
96.0,31.0
458.0,31.0
666.0,31.0
694.0,31.0
714.0,31.0
799.0,31.0
1150.0,31.0
112.0,32.0
323.0,32.0
344.0,32.0
936.0,32.0
1041.0,32.0
1394.0,32.0
42.0,33.0
79.0,33.0
523.0,33.0
596.0,33.0
880.0,33.0
997.0,33.0
1030.0,33.0
1095.0,33.0
1123.0,33.0
1443.0,33.0
408.0,34.0
800.0,34.0
933.0,34.0
97.0,35.0
242.0,35.0
263.0,35.0
568.0,35.0
724.0,35.0
836.0,35.0
1378.0,35.0
519.0,36.0
702.0,36.0
737.0,36.0
1356.0,36.0
246.0,37.0
357.0,37.0
906.0,37.0
1455.0,37.0
88.0,38.0
180.0,38.0
223.0,38.0
302.0,38.0
402.0,38.0
934.0,38.0
1108.0,38.0
83.0,39.0
306.0,39.0
779.0,39.0
721.0,40.0
745.0,40.0
879.0,40.0
939.0,40.0
1261.0,40.0
1386.0,40.0
589.0,41.0
739.0,41.0
1360.0,41.0
574.0,42.0
691.0,42.0
736.0,42.0
1286.0,42.0
1365.0,42.0
1369.0,42.0
71.0,43.0
364.0,43.0
881.0,43.0
929.0,43.0
958.0,43.0
1068.0,43.0
1184.0,43.0
1379.0,43.0
105.0,44.0
275.0,44.0
520.0,44.0
562.0,44.0
819.0,44.0
909.0,44.0
1218.0,44.0
1229.0,44.0
83.0,45.0
561.0,45.0
564.0,45.0
1236.0,45.0
1285.0,45.0
316.0,46.0
573.0,46.0
662.0,46.0
912.0,46.0
1092.0,46.0
438.0,47.0
594.0,47.0
690.0,47.0
826.0,47.0
874.0,47.0
1016.0,47.0
1166.0,47.0
1244.0,48.0
49.0,20.0
54.0,49.0
1179.0,49.0
281.0,50.0
630.0,50.0
891.0,50.0
1264.0,50.0
1349.0,50.0
68.0,51.0
404.0,51.0
551.0,51.0
216.0,52.0
261.0,52.0
278.0,52.0
360.0,52.0
660.0,52.0
1441.0,52.0
80.0,53.0
440.0,53.0
925.0,53.0
1137.0,53.0
486.0,54.0
763.0,54.0
1200.0,54.0
55.0,7.0
1166.0,55.0
144.0,56.0
145.0,56.0
629.0,56.0
691.0,56.0
871.0,56.0
914.0,56.0
1003.0,56.0
406.0,57.0
643.0,57.0
766.0,57.0
789.0,57.0
1192.0,57.0
528.0,58.0
957.0,58.0
1274.0,58.0
365.0,59.0
431.0,59.0
1311.0,59.0
1488.0,59.0
192.0,60.0
378.0,60.0
650.0,60.0
1156.0,60.0
1274.0,60.0
1419.0,60.0
61.0,5.0
106.0,61.0
141.0,61.0
276.0,61.0
455.0,61.0
811.0,61.0
1356.0,61.0
157.0,62.0
1375.0,62.0
526.0,63.0
934.0,63.0
329.0,64.0
752.0,64.0
999.0,64.0
1262.0,64.0
1290.0,64.0
1427.0,64.0
652.0,65.0
898.0,65.0
961.0,65.0
81.0,66.0
256.0,66.0
669.0,66.0
697.0,66.0
1186.0,66.0
1442.0,66.0
1478.0,66.0
