i,j
1.0,0.0
245.0,1.0
377.0,1.0
31.0,2.0
82.0,2.0
107.0,3.0
363.0,3.0
22.0,4.0
57.0,4.0
81.0,4.0
178.0,4.0
965.0,4.0
15.0,5.0
63.0,5.0
679.0,5.0
934.0,5.0
178.0,6.0
465.0,6.0
570.0,6.0
975.0,6.0
82.0,7.0
445.0,7.0
8.0,0.0
201.0,9.0
144.0,10.0
947.0,10.0
117.0,11.0
152.0,11.0
630.0,11.0
1011.0,11.0
541.0,12.0
67.0,13.0
128.0,13.0
328.0,13.0
760.0,13.0
369.0,14.0
866.0,14.0
182.0,15.0
256.0,15.0
1026.0,15.0
179.0,16.0
196.0,16.0
203.0,16.0
386.0,16.0
705.0,17.0
1017.0,17.0
67.0,18.0
168.0,18.0
396.0,19.0
605.0,19.0
665.0,19.0
986.0,19.0
82.0,20.0
140.0,20.0
451.0,20.0
685.0,20.0
720.0,20.0
523.0,21.0
708.0,22.0
916.0,22.0
157.0,23.0
34.0,24.0
38.0,24.0
192.0,24.0
313.0,24.0
402.0,24.0
585.0,24.0
618.0,24.0
153.0,25.0
893.0,25.0
140.0,26.0
203.0,26.0
329.0,26.0
444.0,26.0
27.0,12.0
43.0,27.0
911.0,27.0
137.0,28.0
202.0,28.0
265.0,28.0
41.0,29.0
154.0,29.0
613.0,29.0
786.0,29.0
931.0,29.0
130.0,30.0
299.0,30.0
317.0,30.0
92.0,31.0
887.0,31.0
32.0,0.0
427.0,33.0
510.0,33.0
592.0,33.0
845.0,34.0
879.0,34.0
888.0,34.0
81.0,35.0
154.0,35.0
203.0,35.0
427.0,35.0
529.0,35.0
606.0,35.0
182.0,36.0
37.0,15.0
99.0,37.0
664.0,37.0
1025.0,37.0
38.0,21.0
77.0,38.0
100.0,38.0
227.0,38.0
898.0,38.0
167.0,39.0
176.0,39.0
199.0,39.0
337.0,39.0
432.0,39.0
542.0,39.0
662.0,39.0
940.0,39.0
987.0,39.0
1009.0,39.0
210.0,40.0
879.0,40.0
938.0,40.0
567.0,41.0
625.0,41.0
104.0,42.0
377.0,42.0
486.0,42.0
575.0,42.0
641.0,42.0
43.0,29.0
59.0,43.0
86.0,43.0
624.0,43.0
934.0,43.0
776.0,44.0
127.0,45.0
136.0,45.0
499.0,46.0
586.0,46.0
1030.0,46.0
68.0,47.0
183.0,47.0
335.0,47.0
538.0,47.0
122.0,48.0
181.0,48.0
408.0,48.0
49.0,25.0
73.0,49.0
82.0,49.0
181.0,49.0
657.0,49.0
50.0,45.0
51.0,30.0
155.0,51.0
891.0,51.0
143.0,52.0
320.0,52.0
949.0,52.0
983.0,52.0
53.0,10.0
175.0,53.0
57.0,54.0
400.0,54.0
664.0,54.0
869.0,54.0
160.0,55.0
638.0,55.0
56.0,16.0
536.0,56.0
573.0,56.0
1014.0,56.0
57.0,22.0
114.0,57.0
185.0,57.0
205.0,57.0
529.0,57.0
988.0,57.0
606.0,58.0
904.0,58.0
109.0,59.0
162.0,59.0
164.0,59.0
60.0,48.0
105.0,60.0
127.0,60.0
132.0,60.0
688.0,60.0
771.0,60.0
774.0,61.0
1015.0,61.0
122.0,62.0
63.0,25.0
710.0,63.0
64.0,7.0
160.0,64.0
209.0,64.0
592.0,64.0
993.0,65.0
66.0,25.0
74.0,66.0
664.0,66.0
709.0,66.0
106.0,67.0
663.0,67.0
68.0,0.0
69.0,10.0
69.0,19.0
931.0,70.0
199.0,71.0
451.0,71.0
72.0,28.0
73.0,43.0
361.0,73.0
565.0,73.0
879.0,73.0
189.0,74.0
218.0,75.0
1003.0,75.0
76.0,60.0
662.0,76.0
796.0,76.0
941.0,76.0
1021.0,76.0
289.0,77.0
559.0,77.0
152.0,78.0
189.0,79.0
639.0,79.0
161.0,80.0
705.0,80.0
81.0,33.0
150.0,81.0
404.0,81.0
530.0,81.0
778.0,81.0
174.0,82.0
193.0,82.0
573.0,82.0
688.0,83.0
939.0,83.0
84.0,68.0
185.0,84.0
192.0,84.0
346.0,84.0
171.0,85.0
185.0,85.0
86.0,50.0
321.0,86.0
360.0,86.0
934.0,86.0
87.0,35.0
101.0,87.0
88.0,12.0
88.0,40.0
165.0,88.0
344.0,88.0
748.0,88.0
89.0,23.0
89.0,70.0
90.0,7.0
90.0,50.0
947.0,90.0
1014.0,90.0
384.0,91.0
437.0,91.0
93.0,92.0
138.0,92.0
390.0,92.0
496.0,92.0
657.0,92.0
904.0,92.0
945.0,92.0
117.0,93.0
236.0,93.0
94.0,76.0
128.0,94.0
686.0,95.0
96.0,79.0
429.0,96.0
442.0,96.0
556.0,96.0
678.0,96.0
858.0,96.0
1023.0,96.0
98.0,97.0
132.0,98.0
166.0,98.0
179.0,98.0
245.0,98.0
570.0,98.0
270.0,99.0
545.0,99.0
708.0,99.0
145.0,100.0
177.0,100.0
199.0,100.0
101.0,38.0
180.0,102.0
320.0,102.0
654.0,103.0
669.0,103.0
116.0,104.0
159.0,104.0
396.0,104.0
836.0,104.0
114.0,105.0
106.0,46.0
106.0,55.0
111.0,106.0
468.0,106.0
695.0,106.0
142.0,107.0
238.0,107.0
696.0,107.0
886.0,107.0
958.0,107.0
108.0,67.0
119.0,109.0
373.0,109.0
541.0,109.0
434.0,110.0
580.0,110.0
988.0,110.0
312.0,111.0
436.0,111.0
803.0,111.0
112.0,92.0
395.0,112.0
617.0,112.0
774.0,112.0
113.0,29.0
458.0,113.0
555.0,113.0
754.0,113.0
819.0,113.0
116.0,114.0
388.0,114.0
115.0,84.0
170.0,115.0
964.0,115.0
116.0,84.0
116.0,86.0
116.0,103.0
187.0,116.0
713.0,116.0
