i,j
8.0,0.0
98.0,0.0
104.0,0.0
388.0,0.0
923.0,0.0
1.0,0.0
135.0,2.0
354.0,2.0
125.0,3.0
240.0,3.0
1030.0,3.0
192.0,4.0
350.0,4.0
770.0,4.0
70.0,5.0
161.0,5.0
190.0,5.0
249.0,5.0
624.0,5.0
33.0,6.0
91.0,6.0
181.0,6.0
250.0,6.0
455.0,6.0
760.0,6.0
437.0,7.0
1029.0,7.0
29.0,8.0
786.0,8.0
31.0,9.0
33.0,9.0
78.0,9.0
132.0,9.0
153.0,9.0
576.0,9.0
912.0,9.0
400.0,10.0
626.0,11.0
884.0,11.0
54.0,12.0
73.0,12.0
426.0,12.0
850.0,12.0
142.0,13.0
188.0,13.0
842.0,13.0
128.0,14.0
203.0,14.0
622.0,14.0
37.0,15.0
300.0,15.0
1009.0,15.0
16.0,0.0
168.0,17.0
205.0,17.0
86.0,18.0
170.0,18.0
19.0,13.0
519.0,19.0
852.0,19.0
46.0,20.0
373.0,20.0
633.0,20.0
1030.0,20.0
54.0,21.0
100.0,21.0
196.0,21.0
569.0,21.0
503.0,22.0
840.0,22.0
944.0,22.0
140.0,23.0
196.0,23.0
334.0,23.0
401.0,23.0
84.0,24.0
116.0,24.0
738.0,24.0
878.0,24.0
143.0,25.0
413.0,25.0
467.0,25.0
853.0,25.0
100.0,26.0
161.0,26.0
698.0,26.0
787.0,26.0
932.0,26.0
360.0,27.0
503.0,27.0
85.0,28.0
915.0,28.0
1010.0,28.0
56.0,29.0
454.0,29.0
813.0,29.0
153.0,30.0
174.0,30.0
681.0,30.0
72.0,31.0
95.0,31.0
490.0,31.0
834.0,31.0
77.0,32.0
134.0,32.0
269.0,32.0
924.0,32.0
33.0,24.0
126.0,33.0
424.0,33.0
60.0,34.0
183.0,34.0
368.0,35.0
548.0,35.0
162.0,36.0
212.0,36.0
914.0,36.0
715.0,37.0
887.0,37.0
1024.0,37.0
680.0,38.0
867.0,38.0
39.0,7.0
39.0,20.0
98.0,39.0
594.0,39.0
48.0,40.0
102.0,40.0
669.0,40.0
772.0,40.0
41.0,13.0
61.0,41.0
173.0,41.0
668.0,41.0
900.0,41.0
348.0,42.0
837.0,42.0
43.0,3.0
437.0,43.0
550.0,43.0
44.0,34.0
146.0,44.0
156.0,44.0
703.0,44.0
811.0,44.0
188.0,45.0
204.0,45.0
257.0,45.0
46.0,0.0
47.0,35.0
67.0,47.0
131.0,47.0
163.0,47.0
455.0,47.0
48.0,41.0
171.0,48.0
521.0,48.0
599.0,48.0
647.0,48.0
1030.0,48.0
127.0,49.0
441.0,49.0
127.0,50.0
181.0,50.0
105.0,51.0
248.0,51.0
52.0,19.0
190.0,52.0
53.0,52.0
185.0,53.0
333.0,54.0
346.0,54.0
664.0,54.0
55.0,14.0
163.0,55.0
78.0,56.0
104.0,56.0
930.0,56.0
964.0,56.0
71.0,57.0
109.0,57.0
183.0,57.0
248.0,58.0
196.0,59.0
270.0,59.0
60.0,28.0
636.0,60.0
919.0,60.0
1008.0,60.0
61.0,25.0
63.0,61.0
102.0,61.0
161.0,61.0
522.0,61.0
134.0,62.0
935.0,62.0
960.0,62.0
66.0,63.0
243.0,63.0
613.0,63.0
625.0,63.0
64.0,13.0
139.0,64.0
142.0,64.0
65.0,46.0
202.0,65.0
334.0,65.0
473.0,66.0
655.0,66.0
73.0,67.0
123.0,67.0
202.0,67.0
950.0,67.0
68.0,29.0
69.0,68.0
131.0,69.0
180.0,69.0
70.0,68.0
179.0,70.0
508.0,70.0
735.0,70.0
148.0,71.0
634.0,71.0
836.0,71.0
72.0,25.0
197.0,72.0
268.0,72.0
706.0,72.0
73.0,34.0
455.0,73.0
201.0,74.0
432.0,74.0
75.0,25.0
147.0,75.0
198.0,75.0
76.0,41.0
137.0,76.0
142.0,76.0
201.0,76.0
77.0,40.0
77.0,61.0
361.0,77.0
103.0,78.0
142.0,78.0
258.0,78.0
829.0,78.0
949.0,78.0
79.0,0.0
1007.0,80.0
158.0,81.0
175.0,81.0
408.0,81.0
82.0,8.0
341.0,82.0
83.0,54.0
144.0,83.0
998.0,83.0
84.0,33.0
97.0,84.0
1008.0,84.0
85.0,39.0
173.0,85.0
612.0,85.0
149.0,86.0
174.0,86.0
277.0,86.0
1012.0,86.0
87.0,83.0
118.0,87.0
377.0,87.0
88.0,59.0
301.0,88.0
89.0,22.0
89.0,35.0
89.0,85.0
180.0,89.0
90.0,22.0
204.0,90.0
322.0,90.0
520.0,90.0
91.0,41.0
91.0,68.0
191.0,91.0
92.0,30.0
175.0,92.0
797.0,92.0
798.0,92.0
551.0,93.0
751.0,93.0
980.0,93.0
132.0,94.0
154.0,94.0
782.0,94.0
963.0,95.0
170.0,96.0
220.0,96.0
500.0,96.0
115.0,97.0
738.0,97.0
939.0,97.0
98.0,42.0
564.0,98.0
417.0,99.0
100.0,56.0
102.0,100.0
101.0,3.0
101.0,85.0
363.0,101.0
463.0,101.0
945.0,101.0
102.0,3.0
119.0,102.0
129.0,102.0
174.0,102.0
708.0,102.0
103.0,92.0
776.0,103.0
207.0,104.0
178.0,105.0
477.0,105.0
898.0,105.0
728.0,106.0
892.0,106.0
107.0,32.0
137.0,107.0
770.0,107.0
867.0,107.0
915.0,107.0
108.0,72.0
203.0,108.0
457.0,108.0
486.0,108.0
1001.0,109.0
110.0,10.0
110.0,34.0
110.0,86.0
271.0,110.0
180.0,111.0
648.0,111.0
716.0,111.0
112.0,44.0
167.0,112.0
183.0,112.0
267.0,113.0
591.0,113.0
139.0,114.0
303.0,114.0
333.0,114.0
487.0,114.0
941.0,114.0
136.0,115.0
150.0,115.0
709.0,115.0
760.0,115.0
792.0,115.0
116.0,17.0
830.0,116.0
1026.0,116.0
117.0,8.0
117.0,49.0
169.0,117.0
987.0,117.0
1022.0,117.0
162.0,118.0
913.0,118.0
917.0,118.0
119.0,59.0
874.0,119.0
880.0,119.0
120.0,18.0
120.0,21.0
120.0,111.0
129.0,120.0
295.0,120.0
897.0,120.0
121.0,0.0
178.0,122.0
206.0,122.0
123.0,32.0
902.0,123.0
