i,j
88.0,0.0
106.0,0.0
971.0,0.0
76.0,1.0
2.0,1.0
197.0,2.0
543.0,2.0
967.0,2.0
824.0,3.0
157.0,4.0
150.0,5.0
6.0,0.0
182.0,7.0
76.0,8.0
151.0,8.0
429.0,8.0
987.0,8.0
98.0,9.0
34.0,10.0
51.0,10.0
205.0,10.0
597.0,10.0
173.0,11.0
179.0,11.0
97.0,12.0
124.0,12.0
447.0,12.0
94.0,13.0
305.0,13.0
80.0,14.0
244.0,14.0
62.0,15.0
311.0,15.0
765.0,15.0
779.0,15.0
853.0,15.0
76.0,16.0
119.0,16.0
132.0,16.0
206.0,16.0
242.0,16.0
520.0,16.0
1011.0,16.0
41.0,17.0
182.0,17.0
545.0,17.0
18.0,15.0
104.0,18.0
111.0,18.0
141.0,18.0
438.0,18.0
68.0,19.0
117.0,19.0
842.0,19.0
35.0,20.0
41.0,20.0
45.0,20.0
161.0,20.0
327.0,20.0
142.0,21.0
22.0,1.0
44.0,22.0
248.0,22.0
488.0,22.0
825.0,22.0
23.0,0.0
68.0,24.0
112.0,24.0
149.0,24.0
936.0,24.0
139.0,25.0
861.0,26.0
950.0,26.0
27.0,13.0
60.0,27.0
88.0,27.0
392.0,27.0
985.0,27.0
28.0,25.0
65.0,28.0
107.0,28.0
420.0,28.0
779.0,28.0
1021.0,28.0
115.0,29.0
297.0,29.0
216.0,30.0
426.0,30.0
689.0,30.0
755.0,30.0
31.0,25.0
129.0,31.0
824.0,31.0
90.0,32.0
112.0,32.0
115.0,32.0
573.0,32.0
33.0,0.0
133.0,33.0
122.0,34.0
203.0,34.0
710.0,34.0
137.0,35.0
864.0,35.0
365.0,36.0
373.0,36.0
511.0,36.0
950.0,36.0
108.0,37.0
245.0,38.0
169.0,39.0
530.0,39.0
724.0,39.0
759.0,39.0
48.0,40.0
500.0,40.0
783.0,40.0
869.0,40.0
912.0,40.0
194.0,41.0
782.0,41.0
62.0,42.0
826.0,42.0
186.0,43.0
351.0,43.0
799.0,43.0
806.0,43.0
96.0,44.0
45.0,35.0
174.0,45.0
601.0,45.0
68.0,46.0
134.0,46.0
340.0,46.0
47.0,5.0
251.0,47.0
386.0,47.0
125.0,48.0
377.0,48.0
500.0,48.0
703.0,48.0
49.0,24.0
64.0,49.0
126.0,49.0
162.0,49.0
241.0,49.0
571.0,49.0
958.0,49.0
144.0,50.0
120.0,51.0
318.0,51.0
509.0,51.0
558.0,51.0
836.0,51.0
114.0,52.0
128.0,52.0
224.0,52.0
862.0,52.0
131.0,53.0
178.0,53.0
916.0,53.0
61.0,54.0
193.0,54.0
531.0,54.0
55.0,31.0
109.0,56.0
183.0,56.0
842.0,56.0
119.0,57.0
164.0,57.0
249.0,58.0
721.0,58.0
59.0,40.0
88.0,59.0
205.0,59.0
82.0,60.0
