i,j
74.0,0.0
120.0,0.0
167.0,0.0
22.0,1.0
155.0,1.0
699.0,1.0
880.0,1.0
28.0,2.0
114.0,2.0
121.0,2.0
443.0,2.0
84.0,3.0
42.0,4.0
150.0,4.0
176.0,4.0
291.0,4.0
401.0,4.0
778.0,4.0
941.0,4.0
23.0,5.0
136.0,5.0
186.0,5.0
202.0,6.0
187.0,7.0
335.0,7.0
810.0,7.0
253.0,8.0
9.0,6.0
685.0,9.0
145.0,10.0
459.0,10.0
39.0,11.0
95.0,11.0
216.0,11.0
392.0,11.0
609.0,11.0
725.0,11.0
192.0,12.0
811.0,12.0
13.0,0.0
19.0,14.0
112.0,14.0
899.0,14.0
1012.0,14.0
476.0,15.0
522.0,15.0
849.0,15.0
114.0,16.0
164.0,16.0
17.0,15.0
486.0,17.0
18.0,5.0
95.0,18.0
177.0,18.0
26.0,19.0
168.0,19.0
100.0,20.0
457.0,21.0
22.0,9.0
302.0,22.0
101.0,23.0
146.0,23.0
658.0,23.0
953.0,23.0
887.0,24.0
82.0,25.0
129.0,25.0
147.0,25.0
898.0,25.0
26.0,21.0
91.0,26.0
390.0,26.0
27.0,0.0
104.0,28.0
530.0,28.0
930.0,28.0
1017.0,28.0
29.0,4.0
379.0,29.0
702.0,29.0
930.0,30.0
96.0,31.0
121.0,31.0
148.0,31.0
874.0,31.0
879.0,31.0
35.0,32.0
118.0,32.0
295.0,32.0
155.0,33.0
587.0,33.0
34.0,8.0
159.0,34.0
190.0,34.0
264.0,34.0
398.0,34.0
566.0,35.0
606.0,35.0
911.0,35.0
326.0,36.0
132.0,37.0
148.0,37.0
264.0,37.0
538.0,37.0
575.0,37.0
739.0,37.0
89.0,38.0
111.0,38.0
81.0,39.0
743.0,39.0
1006.0,40.0
209.0,41.0
350.0,41.0
42.0,37.0
155.0,42.0
419.0,42.0
431.0,43.0
215.0,44.0
436.0,44.0
511.0,44.0
45.0,5.0
219.0,45.0
374.0,45.0
749.0,45.0
121.0,46.0
488.0,47.0
48.0,14.0
64.0,48.0
91.0,48.0
114.0,48.0
229.0,48.0
522.0,48.0
979.0,48.0
49.0,39.0
275.0,49.0
325.0,49.0
50.0,0.0
648.0,51.0
1030.0,51.0
90.0,52.0
216.0,52.0
873.0,52.0
191.0,53.0
386.0,53.0
562.0,53.0
888.0,53.0
926.0,53.0
54.0,11.0
54.0,34.0
96.0,54.0
1022.0,54.0
55.0,49.0
912.0,55.0
652.0,56.0
873.0,56.0
57.0,17.0
57.0,21.0
110.0,57.0
115.0,57.0
120.0,57.0
133.0,57.0
58.0,39.0
58.0,45.0
149.0,58.0
174.0,58.0
183.0,58.0
755.0,58.0
926.0,58.0
59.0,18.0
545.0,59.0
804.0,59.0
119.0,60.0
142.0,60.0
430.0,60.0
689.0,60.0
127.0,61.0
145.0,61.0
188.0,61.0
358.0,61.0
820.0,61.0
839.0,61.0
62.0,56.0
905.0,62.0
917.0,62.0
119.0,63.0
141.0,63.0
149.0,63.0
174.0,63.0
490.0,63.0
543.0,63.0
86.0,64.0
199.0,64.0
138.0,65.0
911.0,65.0
66.0,44.0
71.0,66.0
197.0,66.0
667.0,66.0
67.0,22.0
67.0,23.0
147.0,67.0
190.0,67.0
282.0,67.0
967.0,67.0
113.0,68.0
69.0,0.0
69.0,31.0
69.0,57.0
122.0,69.0
151.0,69.0
193.0,69.0
301.0,69.0
70.0,59.0
74.0,70.0
92.0,70.0
387.0,70.0
737.0,70.0
101.0,71.0
106.0,71.0
449.0,71.0
72.0,65.0
191.0,72.0
969.0,72.0
987.0,72.0
73.0,25.0
1018.0,74.0
260.0,75.0
363.0,75.0
120.0,76.0
705.0,76.0
987.0,76.0
110.0,77.0
119.0,77.0
193.0,77.0
341.0,77.0
973.0,77.0
203.0,78.0
79.0,17.0
82.0,79.0
80.0,47.0
155.0,80.0
341.0,80.0
350.0,80.0
558.0,80.0
569.0,80.0
235.0,81.0
915.0,81.0
419.0,82.0
124.0,83.0
152.0,83.0
218.0,83.0
254.0,83.0
84.0,63.0
106.0,84.0
174.0,84.0
484.0,84.0
85.0,47.0
85.0,62.0
349.0,85.0
521.0,85.0
205.0,86.0
366.0,86.0
589.0,86.0
87.0,20.0
159.0,87.0
160.0,87.0
176.0,87.0
192.0,87.0
420.0,87.0
694.0,87.0
88.0,71.0
186.0,88.0
645.0,88.0
1011.0,88.0
127.0,89.0
795.0,89.0
159.0,90.0
129.0,91.0
92.0,51.0
993.0,92.0
93.0,45.0
135.0,93.0
181.0,93.0
651.0,93.0
94.0,46.0
94.0,54.0
284.0,95.0
825.0,95.0
848.0,96.0
97.0,47.0
763.0,97.0
853.0,97.0
187.0,98.0
456.0,98.0
640.0,98.0
99.0,31.0
185.0,100.0
298.0,100.0
576.0,100.0
912.0,100.0
101.0,13.0
768.0,101.0
1013.0,101.0
102.0,19.0
102.0,46.0
142.0,102.0
176.0,102.0
424.0,102.0
714.0,102.0
520.0,103.0
679.0,103.0
214.0,104.0
744.0,104.0
234.0,105.0
758.0,105.0
970.0,105.0
106.0,0.0
265.0,107.0
468.0,107.0
995.0,107.0
108.0,102.0
343.0,108.0
623.0,108.0
912.0,108.0
943.0,109.0
151.0,110.0
568.0,110.0
111.0,47.0
653.0,111.0
932.0,111.0
612.0,112.0
113.0,35.0
113.0,40.0
241.0,113.0
278.0,113.0
372.0,113.0
1019.0,113.0
114.0,103.0
155.0,114.0
530.0,114.0
616.0,114.0
907.0,114.0
366.0,115.0
766.0,115.0
116.0,91.0
165.0,116.0
172.0,116.0
173.0,116.0
297.0,116.0
323.0,116.0
199.0,117.0
958.0,117.0
118.0,106.0
944.0,118.0
982.0,118.0
294.0,119.0
120.0,103.0
205.0,120.0
610.0,120.0
126.0,121.0
914.0,121.0
952.0,121.0
122.0,1.0
122.0,118.0
770.0,122.0
956.0,122.0
123.0,49.0
227.0,123.0
406.0,123.0
422.0,123.0
509.0,123.0
510.0,123.0
1002.0,123.0
124.0,53.0
124.0,67.0
893.0,124.0
125.0,38.0
203.0,125.0
729.0,125.0
126.0,49.0
126.0,64.0
127.0,9.0
138.0,127.0
152.0,127.0
514.0,127.0
128.0,0.0
325.0,129.0
130.0,19.0
130.0,101.0
993.0,130.0
131.0,65.0
489.0,131.0
501.0,131.0
631.0,131.0
668.0,131.0
765.0,131.0
1005.0,131.0
158.0,132.0
172.0,132.0
133.0,111.0
314.0,133.0
644.0,133.0
976.0,133.0
987.0,133.0
134.0,39.0
135.0,37.0
140.0,135.0
422.0,135.0
640.0,135.0
706.0,135.0
1009.0,135.0
381.0,136.0
477.0,137.0
138.0,91.0
703.0,138.0
618.0,139.0
140.0,80.0
293.0,140.0
472.0,140.0
582.0,140.0
141.0,4.0
141.0,12.0
142.0,109.0
143.0,0.0
144.0,36.0
194.0,144.0
437.0,144.0
818.0,144.0
145.0,109.0
197.0,145.0
209.0,145.0
972.0,145.0
831.0,146.0
147.0,116.0
181.0,147.0
599.0,147.0
281.0,148.0
316.0,148.0
149.0,20.0
149.0,65.0
520.0,149.0
