i,j
151.0,0.0
14.0,1.0
123.0,1.0
485.0,1.0
3.0,2.0
29.0,2.0
86.0,2.0
998.0,2.0
29.0,3.0
46.0,3.0
133.0,3.0
727.0,3.0
777.0,3.0
53.0,4.0
160.0,4.0
109.0,5.0
154.0,5.0
184.0,5.0
651.0,5.0
698.0,5.0
809.0,5.0
896.0,5.0
110.0,6.0
23.0,7.0
35.0,7.0
68.0,7.0
90.0,7.0
107.0,8.0
250.0,8.0
720.0,9.0
95.0,10.0
611.0,10.0
30.0,11.0
53.0,11.0
138.0,11.0
142.0,11.0
357.0,11.0
194.0,12.0
324.0,12.0
720.0,12.0
962.0,12.0
27.0,13.0
57.0,13.0
100.0,13.0
450.0,13.0
942.0,13.0
1002.0,13.0
260.0,14.0
328.0,14.0
936.0,14.0
946.0,14.0
110.0,15.0
554.0,15.0
36.0,16.0
62.0,16.0
199.0,16.0
289.0,16.0
76.0,17.0
96.0,17.0
222.0,17.0
593.0,17.0
621.0,17.0
864.0,17.0
69.0,18.0
158.0,18.0
283.0,18.0
601.0,18.0
614.0,18.0
57.0,19.0
923.0,19.0
45.0,20.0
108.0,20.0
41.0,21.0
111.0,21.0
116.0,21.0
142.0,21.0
57.0,22.0
497.0,22.0
69.0,23.0
116.0,23.0
129.0,23.0
709.0,23.0
193.0,24.0
262.0,24.0
348.0,24.0
546.0,24.0
567.0,24.0
819.0,24.0
141.0,25.0
348.0,26.0
985.0,26.0
530.0,27.0
726.0,27.0
181.0,28.0
53.0,29.0
102.0,29.0
30.0,16.0
89.0,30.0
199.0,30.0
384.0,30.0
126.0,31.0
32.0,26.0
32.0,27.0
443.0,32.0
112.0,33.0
113.0,33.0
182.0,33.0
288.0,33.0
366.0,33.0
117.0,34.0
544.0,34.0
902.0,34.0
1030.0,34.0
92.0,35.0
153.0,35.0
900.0,35.0
579.0,36.0
98.0,37.0
698.0,37.0
865.0,37.0
38.0,1.0
135.0,38.0
197.0,38.0
218.0,38.0
381.0,38.0
612.0,39.0
