i,j
73.0,0.0
79.0,0.0
478.0,0.0
879.0,0.0
43.0,1.0
64.0,1.0
69.0,1.0
148.0,1.0
784.0,1.0
1020.0,1.0
120.0,2.0
673.0,2.0
694.0,2.0
27.0,3.0
87.0,3.0
5.0,4.0
202.0,4.0
63.0,5.0
498.0,5.0
583.0,5.0
27.0,6.0
133.0,6.0
164.0,6.0
194.0,6.0
396.0,6.0
460.0,6.0
492.0,6.0
602.0,6.0
613.0,6.0
830.0,6.0
168.0,7.0
394.0,7.0
418.0,7.0
8.0,4.0
10.0,8.0
28.0,8.0
39.0,8.0
81.0,8.0
146.0,8.0
109.0,9.0
110.0,9.0
191.0,9.0
10.0,0.0
461.0,11.0
119.0,12.0
150.0,12.0
192.0,12.0
708.0,12.0
29.0,13.0
151.0,13.0
186.0,13.0
41.0,14.0
80.0,15.0
128.0,15.0
261.0,15.0
499.0,16.0
41.0,17.0
129.0,17.0
32.0,18.0
35.0,18.0
546.0,18.0
44.0,19.0
147.0,19.0
53.0,20.0
85.0,20.0
257.0,20.0
367.0,20.0
848.0,20.0
885.0,20.0
370.0,21.0
560.0,21.0
124.0,22.0
46.0,23.0
88.0,23.0
47.0,24.0
663.0,24.0
51.0,25.0
108.0,25.0
712.0,26.0
94.0,27.0
122.0,27.0
729.0,27.0
895.0,27.0
28.0,9.0
140.0,28.0
380.0,28.0
883.0,28.0
919.0,28.0
64.0,29.0
992.0,29.0
30.0,23.0
50.0,30.0
144.0,30.0
179.0,30.0
437.0,30.0
31.0,23.0
119.0,31.0
187.0,31.0
197.0,31.0
571.0,31.0
1028.0,31.0
149.0,32.0
174.0,32.0
187.0,32.0
636.0,32.0
66.0,33.0
881.0,33.0
189.0,34.0
272.0,34.0
562.0,34.0
751.0,34.0
35.0,25.0
201.0,35.0
375.0,35.0
132.0,36.0
278.0,36.0
295.0,36.0
494.0,36.0
876.0,36.0
946.0,36.0
98.0,37.0
278.0,37.0
333.0,37.0
38.0,0.0
40.0,39.0
171.0,39.0
105.0,40.0
1010.0,40.0
41.0,29.0
246.0,41.0
176.0,42.0
928.0,42.0
114.0,43.0
214.0,43.0
411.0,43.0
44.0,0.0
190.0,45.0
192.0,45.0
88.0,46.0
517.0,46.0
740.0,46.0
948.0,46.0
868.0,47.0
187.0,48.0
209.0,48.0
257.0,48.0
127.0,49.0
142.0,49.0
204.0,49.0
838.0,49.0
297.0,50.0
579.0,50.0
845.0,50.0
878.0,50.0
99.0,51.0
605.0,51.0
74.0,52.0
75.0,52.0
226.0,52.0
113.0,53.0
161.0,53.0
342.0,53.0
697.0,53.0
847.0,54.0
912.0,55.0
85.0,56.0
157.0,56.0
196.0,56.0
328.0,56.0
477.0,56.0
658.0,56.0
929.0,56.0
1010.0,56.0
82.0,57.0
312.0,57.0
373.0,57.0
723.0,57.0
58.0,25.0
95.0,58.0
461.0,58.0
59.0,0.0
746.0,59.0
747.0,59.0
872.0,59.0
490.0,60.0
511.0,60.0
759.0,60.0
904.0,60.0
161.0,61.0
167.0,61.0
629.0,61.0
111.0,62.0
154.0,62.0
607.0,62.0
737.0,62.0
63.0,59.0
311.0,63.0
391.0,63.0
431.0,63.0
64.0,62.0
88.0,64.0
750.0,64.0
243.0,65.0
66.0,25.0
66.0,43.0
66.0,53.0
159.0,66.0
710.0,66.0
787.0,66.0
67.0,22.0
67.0,49.0
67.0,61.0
101.0,67.0
545.0,67.0
988.0,67.0
121.0,68.0
403.0,68.0
578.0,68.0
198.0,69.0
70.0,0.0
184.0,71.0
191.0,71.0
302.0,71.0
389.0,71.0
964.0,71.0
971.0,71.0
72.0,51.0
129.0,72.0
537.0,72.0
73.0,9.0
175.0,73.0
190.0,73.0
340.0,73.0
433.0,73.0
74.0,25.0
210.0,74.0
798.0,74.0
890.0,74.0
309.0,75.0
395.0,75.0
708.0,75.0
851.0,75.0
156.0,76.0
163.0,76.0
187.0,76.0
400.0,76.0
414.0,76.0
642.0,76.0
1014.0,76.0
391.0,77.0
587.0,77.0
150.0,78.0
79.0,74.0
356.0,79.0
788.0,79.0
150.0,80.0
720.0,80.0
524.0,81.0
859.0,81.0
82.0,0.0
83.0,0.0
84.0,31.0
184.0,84.0
936.0,84.0
567.0,85.0
863.0,85.0
923.0,85.0
86.0,5.0
193.0,86.0
441.0,86.0
563.0,86.0
826.0,87.0
88.0,4.0
895.0,88.0
118.0,89.0
163.0,89.0
479.0,89.0
90.0,46.0
137.0,90.0
148.0,90.0
410.0,90.0
91.0,75.0
104.0,91.0
198.0,91.0
545.0,91.0
92.0,0.0
93.0,5.0
95.0,93.0
199.0,93.0
203.0,93.0
223.0,93.0
631.0,94.0
497.0,95.0
576.0,95.0
720.0,95.0
96.0,0.0
258.0,97.0
793.0,97.0
816.0,97.0
98.0,62.0
562.0,98.0
130.0,99.0
140.0,99.0
354.0,99.0
392.0,99.0
100.0,68.0
101.0,0.0
101.0,64.0
101.0,81.0
200.0,101.0
357.0,101.0
555.0,101.0
102.0,20.0
103.0,84.0
790.0,103.0
978.0,103.0
104.0,1.0
104.0,51.0
669.0,104.0
828.0,104.0
105.0,33.0
138.0,105.0
346.0,105.0
106.0,15.0
846.0,106.0
107.0,49.0
107.0,93.0
174.0,107.0
149.0,108.0
211.0,108.0
292.0,108.0
109.0,19.0
109.0,85.0
149.0,109.0
475.0,109.0
127.0,110.0
130.0,110.0
111.0,26.0
362.0,111.0
527.0,111.0
112.0,59.0
937.0,112.0
113.0,20.0
113.0,47.0
113.0,52.0
113.0,76.0
152.0,113.0
240.0,113.0
114.0,39.0
114.0,48.0
174.0,114.0
312.0,114.0
115.0,75.0
119.0,116.0
162.0,116.0
201.0,116.0
616.0,116.0
117.0,59.0
150.0,117.0
170.0,117.0
549.0,117.0
739.0,117.0
234.0,118.0
952.0,118.0
119.0,12.0
119.0,117.0
175.0,119.0
491.0,119.0
812.0,119.0
183.0,120.0
232.0,120.0
382.0,120.0
537.0,120.0
1002.0,120.0
