i,j
1.0,0.0
138.0,1.0
205.0,1.0
340.0,1.0
466.0,1.0
598.0,1.0
884.0,1.0
60.0,2.0
63.0,2.0
66.0,2.0
300.0,2.0
485.0,2.0
575.0,2.0
24.0,3.0
36.0,3.0
56.0,3.0
43.0,4.0
110.0,4.0
878.0,4.0
160.0,5.0
726.0,5.0
141.0,6.0
179.0,6.0
830.0,6.0
972.0,6.0
18.0,7.0
13.0,8.0
40.0,8.0
89.0,8.0
192.0,8.0
660.0,8.0
49.0,9.0
307.0,9.0
72.0,10.0
121.0,10.0
201.0,10.0
203.0,10.0
143.0,11.0
759.0,11.0
58.0,12.0
215.0,12.0
938.0,12.0
186.0,13.0
778.0,13.0
205.0,14.0
105.0,15.0
193.0,15.0
237.0,15.0
653.0,15.0
113.0,16.0
192.0,16.0
853.0,16.0
859.0,16.0
100.0,17.0
361.0,17.0
972.0,18.0
19.0,12.0
81.0,19.0
110.0,19.0
123.0,19.0
833.0,19.0
44.0,20.0
58.0,20.0
803.0,20.0
865.0,20.0
88.0,21.0
177.0,21.0
184.0,21.0
454.0,21.0
144.0,22.0
620.0,22.0
330.0,23.0
24.0,3.0
144.0,24.0
196.0,24.0
387.0,24.0
25.0,13.0
192.0,25.0
197.0,25.0
76.0,26.0
498.0,27.0
546.0,27.0
66.0,28.0
265.0,28.0
66.0,29.0
564.0,29.0
64.0,30.0
83.0,30.0
107.0,30.0
370.0,30.0
691.0,30.0
1024.0,30.0
31.0,2.0
31.0,8.0
611.0,31.0
615.0,31.0
795.0,31.0
170.0,32.0
347.0,32.0
136.0,33.0
201.0,34.0
850.0,34.0
940.0,34.0
196.0,35.0
169.0,36.0
894.0,36.0
977.0,36.0
41.0,37.0
166.0,37.0
400.0,37.0
505.0,37.0
651.0,37.0
963.0,37.0
558.0,38.0
746.0,38.0
376.0,39.0
754.0,39.0
886.0,39.0
77.0,40.0
225.0,40.0
406.0,40.0
488.0,40.0
543.0,40.0
763.0,40.0
127.0,41.0
42.0,24.0
514.0,42.0
166.0,43.0
44.0,42.0
66.0,44.0
82.0,44.0
325.0,44.0
996.0,44.0
45.0,7.0
697.0,45.0
838.0,45.0
881.0,45.0
973.0,45.0
103.0,46.0
161.0,46.0
164.0,46.0
418.0,46.0
640.0,46.0
900.0,46.0
108.0,47.0
352.0,47.0
987.0,47.0
121.0,48.0
141.0,48.0
904.0,48.0
587.0,49.0
50.0,0.0
66.0,51.0
52.0,43.0
62.0,52.0
150.0,52.0
189.0,52.0
73.0,53.0
87.0,53.0
150.0,53.0
541.0,53.0
750.0,53.0
861.0,53.0
54.0,11.0
54.0,21.0
542.0,54.0
755.0,54.0
850.0,54.0
138.0,55.0
185.0,55.0
214.0,56.0
66.0,57.0
711.0,57.0
140.0,58.0
152.0,58.0
59.0,57.0
675.0,59.0
191.0,60.0
477.0,60.0
826.0,60.0
61.0,42.0
470.0,61.0
710.0,61.0
926.0,61.0
62.0,9.0
150.0,62.0
187.0,63.0
673.0,63.0
64.0,43.0
123.0,64.0
156.0,65.0
362.0,65.0
592.0,65.0
66.0,2.0
66.0,12.0
66.0,37.0
66.0,59.0
138.0,66.0
349.0,66.0
510.0,66.0
690.0,66.0
67.0,0.0
68.0,53.0
91.0,68.0
518.0,68.0
619.0,68.0
783.0,68.0
88.0,69.0
119.0,69.0
489.0,69.0
560.0,69.0
419.0,70.0
642.0,70.0
274.0,71.0
72.0,19.0
229.0,72.0
877.0,72.0
73.0,16.0
869.0,73.0
81.0,74.0
488.0,74.0
766.0,74.0
260.0,75.0
308.0,75.0
653.0,75.0
76.0,68.0
930.0,76.0
162.0,77.0
189.0,77.0
78.0,32.0
140.0,78.0
299.0,78.0
813.0,78.0
583.0,79.0
837.0,79.0
80.0,28.0
81.0,14.0
772.0,81.0
82.0,14.0
82.0,34.0
82.0,46.0
82.0,48.0
82.0,80.0
121.0,82.0
744.0,82.0
151.0,83.0
152.0,83.0
390.0,83.0
191.0,84.0
866.0,84.0
128.0,85.0
754.0,85.0
812.0,85.0
86.0,55.0
180.0,86.0
964.0,86.0
1001.0,86.0
87.0,56.0
228.0,87.0
231.0,87.0
353.0,87.0
421.0,87.0
124.0,88.0
154.0,88.0
185.0,88.0
169.0,89.0
640.0,89.0
806.0,89.0
90.0,0.0
91.0,87.0
203.0,91.0
347.0,91.0
403.0,91.0
493.0,91.0
821.0,91.0
107.0,92.0
570.0,92.0
215.0,93.0
321.0,93.0
685.0,93.0
932.0,93.0
853.0,94.0
197.0,95.0
905.0,95.0
96.0,30.0
446.0,96.0
772.0,96.0
97.0,19.0
102.0,97.0
121.0,97.0
98.0,66.0
665.0,98.0
123.0,99.0
169.0,99.0
379.0,99.0
894.0,99.0
931.0,99.0
321.0,100.0
101.0,0.0
101.0,23.0
101.0,97.0
363.0,101.0
432.0,101.0
551.0,101.0
102.0,23.0
102.0,55.0
235.0,102.0
265.0,102.0
365.0,102.0
834.0,102.0
932.0,102.0
334.0,103.0
824.0,103.0
104.0,69.0
237.0,104.0
270.0,104.0
136.0,105.0
278.0,106.0
767.0,106.0
107.0,65.0
136.0,107.0
142.0,107.0
194.0,107.0
108.0,20.0
521.0,108.0
588.0,108.0
765.0,108.0
145.0,109.0
862.0,109.0
110.0,42.0
461.0,110.0
679.0,110.0
111.0,31.0
847.0,112.0
113.0,84.0
582.0,113.0
611.0,113.0
636.0,113.0
114.0,53.0
183.0,114.0
317.0,114.0
