i,j
189.0,0.0
473.0,0.0
137.0,1.0
140.0,1.0
146.0,1.0
208.0,2.0
262.0,2.0
484.0,2.0
501.0,2.0
509.0,2.0
573.0,2.0
966.0,2.0
69.0,3.0
164.0,3.0
4.0,3.0
87.0,4.0
89.0,4.0
173.0,4.0
292.0,4.0
446.0,4.0
486.0,4.0
535.0,4.0
692.0,4.0
937.0,4.0
316.0,5.0
762.0,5.0
206.0,6.0
691.0,6.0
777.0,6.0
193.0,7.0
194.0,7.0
412.0,7.0
685.0,7.0
87.0,8.0
158.0,8.0
235.0,8.0
249.0,8.0
285.0,8.0
953.0,8.0
997.0,8.0
144.0,9.0
241.0,9.0
320.0,9.0
639.0,9.0
673.0,9.0
890.0,9.0
893.0,9.0
205.0,10.0
677.0,10.0
14.0,11.0
67.0,11.0
123.0,11.0
432.0,11.0
528.0,11.0
602.0,11.0
658.0,11.0
834.0,11.0
75.0,12.0
102.0,12.0
114.0,12.0
161.0,12.0
260.0,12.0
931.0,12.0
17.0,13.0
127.0,13.0
213.0,13.0
238.0,13.0
683.0,13.0
894.0,13.0
25.0,14.0
334.0,14.0
725.0,14.0
896.0,14.0
65.0,15.0
206.0,15.0
284.0,15.0
845.0,15.0
16.0,5.0
74.0,16.0
225.0,16.0
233.0,16.0
239.0,16.0
880.0,16.0
921.0,16.0
191.0,17.0
194.0,17.0
281.0,17.0
287.0,17.0
314.0,17.0
319.0,17.0
338.0,17.0
571.0,17.0
820.0,17.0
842.0,17.0
54.0,18.0
166.0,18.0
230.0,18.0
302.0,18.0
638.0,18.0
706.0,18.0
19.0,6.0
41.0,19.0
134.0,19.0
214.0,19.0
313.0,19.0
559.0,19.0
20.0,15.0
49.0,20.0
52.0,20.0
90.0,20.0
197.0,20.0
248.0,20.0
257.0,20.0
322.0,20.0
360.0,20.0
591.0,20.0
289.0,21.0
469.0,21.0
981.0,21.0
23.0,22.0
113.0,22.0
294.0,23.0
870.0,23.0
103.0,24.0
114.0,24.0
549.0,24.0
847.0,24.0
863.0,24.0
228.0,25.0
488.0,25.0
52.0,26.0
245.0,26.0
303.0,26.0
224.0,27.0
588.0,27.0
598.0,27.0
35.0,28.0
60.0,28.0
165.0,28.0
320.0,28.0
324.0,28.0
666.0,28.0
668.0,28.0
789.0,28.0
820.0,28.0
862.0,28.0
29.0,6.0
62.0,29.0
95.0,29.0
315.0,29.0
507.0,29.0
593.0,29.0
796.0,29.0
30.0,11.0
576.0,30.0
729.0,30.0
749.0,30.0
808.0,30.0
208.0,31.0
235.0,31.0
249.0,31.0
373.0,31.0
398.0,31.0
520.0,31.0
133.0,32.0
148.0,32.0
188.0,32.0
320.0,32.0
475.0,32.0
999.0,32.0
255.0,33.0
285.0,33.0
291.0,33.0
305.0,33.0
393.0,33.0
630.0,33.0
832.0,33.0
34.0,8.0
155.0,34.0
165.0,34.0
168.0,34.0
363.0,34.0
808.0,34.0
938.0,34.0
941.0,34.0
103.0,35.0
291.0,35.0
312.0,35.0
594.0,35.0
977.0,35.0
36.0,14.0
99.0,36.0
229.0,36.0
323.0,36.0
364.0,36.0
759.0,36.0
83.0,37.0
177.0,37.0
247.0,37.0
367.0,37.0
56.0,38.0
166.0,38.0
222.0,38.0
224.0,38.0
222.0,39.0
466.0,39.0
493.0,39.0
551.0,39.0
704.0,39.0
183.0,40.0
225.0,40.0
253.0,40.0
503.0,40.0
687.0,40.0
941.0,40.0
41.0,3.0
110.0,41.0
148.0,41.0
212.0,41.0
593.0,41.0
42.0,1.0
42.0,38.0
71.0,42.0
208.0,42.0
130.0,43.0
261.0,43.0
316.0,43.0
659.0,43.0
766.0,43.0
961.0,43.0
118.0,44.0
123.0,44.0
137.0,44.0
166.0,44.0
169.0,44.0
560.0,44.0
715.0,44.0
45.0,4.0
68.0,45.0
246.0,45.0
329.0,45.0
649.0,45.0
46.0,5.0
269.0,46.0
771.0,46.0
927.0,46.0
54.0,47.0
171.0,47.0
254.0,47.0
271.0,47.0
294.0,47.0
298.0,47.0
371.0,47.0
732.0,47.0
748.0,47.0
809.0,47.0
979.0,47.0
315.0,48.0
695.0,48.0
246.0,49.0
315.0,49.0
418.0,49.0
460.0,49.0
711.0,49.0
98.0,50.0
301.0,50.0
480.0,50.0
840.0,50.0
60.0,51.0
223.0,51.0
239.0,51.0
264.0,51.0
331.0,51.0
984.0,51.0
52.0,17.0
81.0,52.0
99.0,52.0
137.0,52.0
200.0,52.0
235.0,52.0
583.0,52.0
55.0,53.0
235.0,53.0
525.0,53.0
604.0,53.0
888.0,53.0
515.0,54.0
183.0,55.0
679.0,55.0
876.0,55.0
944.0,55.0
56.0,7.0
185.0,56.0
216.0,56.0
346.0,56.0
389.0,56.0
471.0,56.0
610.0,56.0
919.0,56.0
144.0,57.0
215.0,57.0
252.0,57.0
309.0,57.0
333.0,57.0
519.0,57.0
650.0,57.0
145.0,58.0
254.0,58.0
312.0,58.0
98.0,59.0
821.0,59.0
266.0,60.0
526.0,60.0
692.0,60.0
725.0,60.0
986.0,60.0
120.0,61.0
132.0,61.0
177.0,61.0
429.0,61.0
669.0,61.0
907.0,61.0
189.0,62.0
243.0,62.0
337.0,62.0
835.0,62.0
89.0,63.0
148.0,63.0
219.0,63.0
231.0,63.0
725.0,63.0
819.0,63.0
989.0,63.0
64.0,24.0
64.0,54.0
245.0,64.0
297.0,64.0
504.0,64.0
845.0,64.0
65.0,56.0
155.0,65.0
208.0,65.0
264.0,65.0
278.0,65.0
315.0,65.0
329.0,65.0
800.0,65.0
862.0,65.0
907.0,65.0
66.0,18.0
259.0,66.0
572.0,66.0
954.0,66.0
979.0,66.0
67.0,0.0
674.0,67.0
241.0,68.0
273.0,68.0
297.0,68.0
320.0,68.0
357.0,68.0
643.0,68.0
834.0,68.0
877.0,68.0
293.0,69.0
324.0,69.0
329.0,69.0
499.0,69.0
525.0,69.0
598.0,69.0
688.0,69.0
70.0,36.0
167.0,70.0
296.0,70.0
575.0,70.0
72.0,71.0
117.0,71.0
492.0,71.0
686.0,71.0
74.0,72.0
90.0,72.0
213.0,72.0
253.0,72.0
604.0,72.0
779.0,72.0
890.0,72.0
73.0,1.0
73.0,70.0
324.0,73.0
543.0,73.0
74.0,71.0
98.0,74.0
104.0,74.0
157.0,74.0
182.0,74.0
558.0,74.0
560.0,74.0
612.0,74.0
631.0,74.0
75.0,64.0
93.0,75.0
103.0,75.0
245.0,75.0
322.0,75.0
330.0,75.0
76.0,3.0
76.0,26.0
97.0,76.0
106.0,76.0
148.0,76.0
176.0,76.0
747.0,76.0
892.0,76.0
149.0,77.0
172.0,77.0
187.0,77.0
214.0,77.0
78.0,0.0
81.0,78.0
131.0,78.0
827.0,78.0
851.0,78.0
102.0,79.0
147.0,79.0
214.0,79.0
238.0,79.0
242.0,79.0
304.0,79.0
803.0,79.0
167.0,80.0
797.0,80.0
81.0,62.0
258.0,81.0
286.0,81.0
405.0,81.0
568.0,81.0
904.0,81.0
82.0,6.0
82.0,76.0
83.0,82.0
115.0,82.0
125.0,82.0
321.0,82.0
410.0,82.0
443.0,82.0
894.0,82.0
954.0,82.0
83.0,26.0
241.0,83.0
818.0,83.0
84.0,38.0
320.0,84.0
554.0,84.0
685.0,84.0
727.0,84.0
991.0,84.0
85.0,27.0
153.0,85.0
970.0,85.0
981.0,85.0
208.0,86.0
335.0,86.0
608.0,86.0
817.0,86.0
904.0,86.0
87.0,8.0
150.0,87.0
362.0,87.0
754.0,87.0
88.0,29.0
88.0,43.0
120.0,88.0
128.0,88.0
204.0,88.0
255.0,88.0
261.0,88.0
659.0,88.0
747.0,88.0
825.0,88.0
840.0,88.0
858.0,88.0
89.0,85.0
148.0,89.0
169.0,89.0
393.0,89.0
284.0,90.0
477.0,90.0
781.0,90.0
811.0,90.0
901.0,90.0
218.0,91.0
713.0,91.0
92.0,45.0
159.0,92.0
218.0,92.0
881.0,92.0
914.0,92.0
243.0,93.0
318.0,93.0
405.0,93.0
827.0,93.0
211.0,94.0
403.0,94.0
518.0,94.0
856.0,94.0
874.0,94.0
95.0,48.0
95.0,89.0
116.0,95.0
285.0,95.0
292.0,95.0
698.0,95.0
830.0,95.0
96.0,7.0
96.0,23.0
96.0,77.0
174.0,96.0
257.0,96.0
265.0,96.0
297.0,96.0
457.0,96.0
603.0,96.0
859.0,96.0
97.0,89.0
251.0,97.0
777.0,97.0
419.0,98.0
513.0,98.0
544.0,98.0
711.0,98.0
824.0,98.0
99.0,52.0
99.0,68.0
228.0,99.0
378.0,99.0
653.0,99.0
149.0,100.0
249.0,100.0
268.0,100.0
632.0,100.0
163.0,101.0
173.0,101.0
242.0,101.0
306.0,101.0
403.0,101.0
495.0,101.0
951.0,101.0
214.0,102.0
305.0,102.0
978.0,102.0
103.0,17.0
103.0,68.0
189.0,103.0
270.0,103.0
358.0,103.0
758.0,103.0
104.0,73.0
104.0,103.0
252.0,104.0
323.0,104.0
279.0,105.0
511.0,105.0
106.0,58.0
143.0,106.0
502.0,106.0
510.0,106.0
926.0,106.0
107.0,83.0
107.0,98.0
113.0,107.0
647.0,107.0
108.0,10.0
233.0,108.0
322.0,108.0
463.0,108.0
109.0,64.0
221.0,109.0
621.0,109.0
110.0,62.0
360.0,110.0
637.0,110.0
939.0,110.0
145.0,111.0
319.0,111.0
390.0,111.0
736.0,111.0
112.0,68.0
306.0,112.0
549.0,112.0
579.0,112.0
719.0,112.0
228.0,113.0
735.0,113.0
906.0,113.0
182.0,114.0
211.0,114.0
569.0,114.0
584.0,114.0
889.0,114.0
298.0,115.0
116.0,79.0
116.0,113.0
142.0,116.0
883.0,116.0
595.0,117.0
806.0,117.0
945.0,117.0
977.0,117.0
183.0,118.0
268.0,118.0
363.0,118.0
600.0,118.0
119.0,0.0
273.0,119.0
288.0,119.0
434.0,119.0
904.0,119.0
227.0,120.0
303.0,120.0
382.0,120.0
416.0,120.0
121.0,115.0
194.0,121.0
195.0,121.0
209.0,121.0
245.0,121.0
434.0,121.0
595.0,121.0
769.0,121.0
787.0,121.0
122.0,118.0
156.0,122.0
219.0,122.0
270.0,122.0
284.0,122.0
540.0,122.0
544.0,122.0
123.0,23.0
123.0,49.0
123.0,62.0
123.0,92.0
404.0,123.0
412.0,123.0
609.0,123.0
700.0,123.0
726.0,123.0
959.0,123.0
124.0,40.0
125.0,5.0
125.0,50.0
301.0,125.0
730.0,125.0
233.0,126.0
256.0,126.0
717.0,126.0
735.0,126.0
922.0,126.0
977.0,126.0
245.0,127.0
482.0,127.0
508.0,127.0
257.0,128.0
447.0,128.0
465.0,128.0
611.0,128.0
978.0,128.0
129.0,109.0
129.0,113.0
201.0,129.0
243.0,129.0
330.0,129.0
475.0,129.0
671.0,129.0
865.0,129.0
130.0,103.0
634.0,130.0
909.0,130.0
976.0,130.0
131.0,15.0
524.0,131.0
694.0,131.0
132.0,10.0
420.0,132.0
657.0,132.0
741.0,132.0
133.0,2.0
133.0,20.0
139.0,133.0
362.0,133.0
134.0,18.0
180.0,134.0
294.0,134.0
331.0,134.0
343.0,134.0
652.0,134.0
690.0,134.0
764.0,134.0
889.0,134.0
290.0,135.0
302.0,135.0
306.0,135.0
653.0,135.0
773.0,135.0
829.0,135.0
964.0,135.0
136.0,18.0
136.0,90.0
197.0,136.0
271.0,136.0
320.0,136.0
681.0,136.0
922.0,136.0
137.0,64.0
177.0,137.0
761.0,137.0
138.0,17.0
230.0,138.0
635.0,138.0
139.0,2.0
202.0,139.0
237.0,139.0
312.0,139.0
633.0,139.0
999.0,139.0
177.0,140.0
239.0,140.0
275.0,140.0
323.0,140.0
618.0,141.0
711.0,141.0
780.0,141.0
821.0,141.0
918.0,141.0
271.0,142.0
370.0,142.0
591.0,142.0
901.0,142.0
143.0,3.0
143.0,57.0
143.0,121.0
466.0,143.0
506.0,143.0
736.0,143.0
812.0,143.0
886.0,143.0
144.0,87.0
163.0,144.0
262.0,144.0
759.0,144.0
900.0,144.0
145.0,46.0
145.0,131.0
178.0,145.0
239.0,145.0
246.0,145.0
313.0,145.0
828.0,145.0
146.0,14.0
146.0,113.0
164.0,146.0
841.0,146.0
848.0,146.0
279.0,147.0
294.0,147.0
343.0,147.0
148.0,63.0
148.0,123.0
148.0,141.0
314.0,148.0
355.0,148.0
467.0,148.0
932.0,148.0
240.0,149.0
307.0,149.0
500.0,149.0
692.0,149.0
150.0,55.0
150.0,77.0
414.0,150.0
787.0,150.0
993.0,150.0
199.0,151.0
263.0,151.0
409.0,151.0
991.0,151.0
998.0,151.0
152.0,83.0
152.0,86.0
153.0,79.0
153.0,87.0
250.0,153.0
274.0,153.0
369.0,153.0
629.0,153.0
934.0,153.0
995.0,153.0
154.0,11.0
804.0,154.0
841.0,154.0
176.0,155.0
501.0,155.0
558.0,155.0
602.0,155.0
174.0,156.0
198.0,156.0
219.0,156.0
276.0,156.0
300.0,156.0
588.0,156.0
216.0,157.0
297.0,157.0
308.0,157.0
486.0,157.0
981.0,157.0
158.0,24.0
158.0,49.0
158.0,84.0
158.0,116.0
369.0,158.0
471.0,158.0
629.0,158.0
650.0,158.0
159.0,49.0
159.0,103.0
268.0,159.0
286.0,159.0
312.0,159.0
425.0,159.0
459.0,159.0
543.0,159.0
619.0,159.0
755.0,159.0
767.0,159.0
160.0,139.0
201.0,160.0
236.0,160.0
442.0,160.0
524.0,160.0
603.0,160.0
161.0,79.0
161.0,97.0
161.0,122.0
161.0,145.0
313.0,161.0
513.0,161.0
162.0,0.0
187.0,162.0
387.0,162.0
163.0,135.0
318.0,163.0
342.0,163.0
552.0,163.0
574.0,163.0
589.0,163.0
835.0,163.0
164.0,114.0
164.0,138.0
164.0,146.0
332.0,164.0
439.0,164.0
165.0,138.0
198.0,165.0
209.0,165.0
292.0,165.0
659.0,165.0
166.0,61.0
166.0,107.0
190.0,166.0
340.0,166.0
709.0,166.0
754.0,166.0
167.0,12.0
167.0,30.0
326.0,167.0
544.0,167.0
221.0,168.0
248.0,168.0
694.0,168.0
893.0,168.0
169.0,59.0
169.0,62.0
169.0,161.0
292.0,169.0
489.0,169.0
181.0,170.0
671.0,170.0
171.0,147.0
176.0,171.0
755.0,171.0
935.0,171.0
940.0,171.0
300.0,172.0
395.0,172.0
653.0,172.0
930.0,172.0
173.0,119.0
192.0,173.0
522.0,173.0
582.0,173.0
174.0,34.0
174.0,112.0
189.0,174.0
204.0,174.0
320.0,174.0
699.0,174.0
707.0,174.0
175.0,42.0
175.0,138.0
294.0,175.0
310.0,175.0
332.0,175.0
429.0,175.0
454.0,175.0
575.0,175.0
176.0,25.0
176.0,72.0
176.0,170.0
243.0,176.0
177.0,93.0
181.0,177.0
418.0,177.0
713.0,177.0
916.0,177.0
208.0,178.0
639.0,178.0
179.0,29.0
179.0,157.0
314.0,179.0
987.0,179.0
180.0,31.0
196.0,180.0
542.0,180.0
906.0,180.0
181.0,55.0
294.0,181.0
596.0,181.0
812.0,181.0
817.0,181.0
182.0,59.0
193.0,182.0
296.0,182.0
545.0,182.0
611.0,182.0
615.0,182.0
666.0,182.0
952.0,182.0
964.0,182.0
977.0,182.0
183.0,0.0
267.0,183.0
360.0,183.0
646.0,183.0
184.0,0.0
185.0,146.0
294.0,185.0
966.0,185.0
186.0,100.0
186.0,131.0
186.0,141.0
638.0,186.0
187.0,65.0
187.0,102.0
387.0,187.0
402.0,187.0
508.0,187.0
912.0,187.0
702.0,188.0
929.0,188.0
189.0,3.0
189.0,136.0
239.0,189.0
497.0,189.0
870.0,189.0
190.0,15.0
190.0,84.0
190.0,96.0
190.0,110.0
190.0,146.0
190.0,189.0
327.0,190.0
559.0,190.0
575.0,190.0
787.0,190.0
901.0,190.0
956.0,190.0
198.0,191.0
398.0,191.0
583.0,191.0
679.0,191.0
687.0,191.0
720.0,191.0
192.0,40.0
192.0,180.0
680.0,192.0
193.0,10.0
193.0,53.0
193.0,123.0
213.0,193.0
623.0,193.0
814.0,193.0
920.0,193.0
943.0,193.0
194.0,10.0
194.0,148.0
235.0,194.0
673.0,194.0
920.0,194.0
195.0,194.0
348.0,195.0
432.0,195.0
554.0,195.0
638.0,195.0
720.0,195.0
196.0,12.0
196.0,70.0
247.0,196.0
742.0,196.0
951.0,196.0
197.0,60.0
197.0,81.0
725.0,197.0
766.0,197.0
198.0,135.0
199.0,8.0
199.0,75.0
247.0,199.0
629.0,199.0
678.0,199.0
716.0,199.0
755.0,199.0
200.0,42.0
200.0,58.0
200.0,107.0
258.0,200.0
403.0,200.0
447.0,200.0
521.0,200.0
533.0,200.0
556.0,200.0
201.0,150.0
216.0,201.0
305.0,201.0
510.0,201.0
202.0,134.0
319.0,202.0
439.0,202.0
608.0,202.0
665.0,202.0
719.0,202.0
880.0,202.0
950.0,202.0
221.0,203.0
204.0,86.0
204.0,109.0
204.0,191.0
285.0,204.0
437.0,204.0
439.0,204.0
553.0,204.0
205.0,4.0
205.0,16.0
205.0,32.0
205.0,139.0
205.0,189.0
446.0,205.0
460.0,205.0
206.0,61.0
206.0,67.0
206.0,75.0
206.0,196.0
557.0,206.0
574.0,206.0
624.0,206.0
729.0,206.0
883.0,206.0
935.0,206.0
236.0,207.0
813.0,207.0
208.0,96.0
208.0,154.0
452.0,208.0
575.0,208.0
582.0,208.0
209.0,89.0
209.0,159.0
462.0,209.0
602.0,209.0
210.0,150.0
210.0,178.0
210.0,184.0
264.0,210.0
357.0,210.0
719.0,210.0
819.0,211.0
212.0,59.0
212.0,62.0
212.0,127.0
215.0,212.0
725.0,212.0
918.0,212.0
933.0,212.0
213.0,18.0
213.0,157.0
361.0,213.0
502.0,213.0
872.0,213.0
214.0,9.0
214.0,109.0
214.0,112.0
243.0,214.0
520.0,214.0
599.0,214.0
642.0,214.0
215.0,73.0
216.0,52.0
282.0,216.0
517.0,216.0
535.0,216.0
695.0,216.0
219.0,217.0
491.0,217.0
858.0,217.0
869.0,217.0
927.0,217.0
242.0,218.0
445.0,218.0
481.0,218.0
709.0,218.0
219.0,44.0
219.0,128.0
219.0,163.0
226.0,219.0
551.0,219.0
596.0,219.0
282.0,220.0
221.0,14.0
221.0,216.0
249.0,221.0
222.0,221.0
261.0,222.0
561.0,222.0
670.0,222.0
435.0,223.0
871.0,223.0
800.0,224.0
225.0,184.0
250.0,225.0
301.0,225.0
501.0,225.0
759.0,225.0
862.0,225.0
226.0,44.0
226.0,69.0
226.0,129.0
226.0,137.0
226.0,153.0
226.0,159.0
649.0,226.0
764.0,226.0
227.0,50.0
227.0,53.0
269.0,227.0
277.0,227.0
290.0,227.0
228.0,56.0
228.0,166.0
738.0,228.0
229.0,2.0
473.0,229.0
718.0,229.0
744.0,229.0
230.0,38.0
230.0,158.0
323.0,230.0
346.0,230.0
591.0,230.0
231.0,154.0
231.0,163.0
231.0,171.0
305.0,231.0
232.0,48.0
301.0,232.0
387.0,232.0
639.0,232.0
233.0,11.0
233.0,47.0
233.0,92.0
278.0,233.0
311.0,233.0
325.0,233.0
462.0,233.0
432.0,234.0
461.0,234.0
763.0,234.0
993.0,234.0
555.0,235.0
927.0,235.0
256.0,236.0
269.0,236.0
589.0,236.0
642.0,236.0
237.0,75.0
237.0,192.0
237.0,204.0
301.0,237.0
302.0,237.0
323.0,237.0
819.0,237.0
853.0,237.0
986.0,237.0
238.0,20.0
238.0,165.0
238.0,229.0
311.0,238.0
438.0,238.0
500.0,238.0
541.0,238.0
616.0,238.0
719.0,238.0
239.0,13.0
239.0,173.0
239.0,180.0
259.0,239.0
324.0,239.0
745.0,239.0
844.0,239.0
241.0,240.0
325.0,240.0
241.0,117.0
241.0,195.0
241.0,197.0
259.0,241.0
309.0,241.0
948.0,241.0
242.0,3.0
242.0,217.0
789.0,242.0
827.0,242.0
243.0,70.0
452.0,243.0
536.0,243.0
965.0,243.0
967.0,243.0
320.0,244.0
478.0,244.0
624.0,244.0
695.0,244.0
749.0,244.0
245.0,220.0
245.0,241.0
271.0,245.0
283.0,245.0
820.0,245.0
246.0,22.0
246.0,27.0
246.0,57.0
246.0,128.0
246.0,188.0
292.0,246.0
482.0,246.0
592.0,246.0
688.0,246.0
798.0,246.0
945.0,246.0
247.0,116.0
247.0,225.0
281.0,247.0
749.0,247.0
248.0,35.0
248.0,38.0
248.0,189.0
477.0,248.0
812.0,248.0
839.0,248.0
249.0,197.0
249.0,208.0
249.0,237.0
520.0,249.0
250.0,188.0
295.0,250.0
585.0,250.0
694.0,250.0
251.0,143.0
254.0,251.0
271.0,251.0
864.0,251.0
917.0,251.0
286.0,252.0
414.0,252.0
695.0,252.0
732.0,252.0
253.0,8.0
308.0,253.0
323.0,253.0
867.0,253.0
254.0,36.0
327.0,254.0
333.0,254.0
817.0,254.0
255.0,57.0
255.0,235.0
393.0,255.0
521.0,255.0
561.0,255.0
744.0,255.0
795.0,255.0
829.0,255.0
256.0,106.0
256.0,154.0
256.0,224.0
256.0,243.0
319.0,256.0
565.0,256.0
716.0,256.0
849.0,256.0
257.0,45.0
257.0,72.0
257.0,111.0
257.0,150.0
257.0,155.0
330.0,257.0
526.0,257.0
823.0,257.0
258.0,209.0
416.0,258.0
762.0,258.0
259.0,177.0
259.0,199.0
259.0,204.0
259.0,209.0
312.0,259.0
359.0,259.0
668.0,259.0
705.0,259.0
260.0,54.0
260.0,58.0
260.0,226.0
374.0,260.0
591.0,260.0
816.0,260.0
862.0,260.0
924.0,260.0
261.0,94.0
261.0,194.0
261.0,201.0
287.0,261.0
384.0,261.0
262.0,219.0
513.0,262.0
744.0,262.0
924.0,262.0
263.0,64.0
263.0,223.0
510.0,263.0
534.0,263.0
264.0,139.0
809.0,264.0
924.0,264.0
564.0,265.0
651.0,265.0
727.0,265.0
954.0,265.0
266.0,0.0
266.0,251.0
282.0,266.0
298.0,266.0
493.0,266.0
639.0,266.0
267.0,5.0
267.0,177.0
267.0,224.0
414.0,267.0
489.0,267.0
908.0,267.0
414.0,268.0
887.0,268.0
269.0,127.0
578.0,269.0
270.0,105.0
270.0,116.0
407.0,270.0
651.0,270.0
271.0,7.0
271.0,58.0
271.0,151.0
430.0,271.0
677.0,271.0
272.0,131.0
272.0,166.0
272.0,233.0
283.0,272.0
457.0,272.0
506.0,272.0
531.0,272.0
273.0,25.0
685.0,273.0
323.0,274.0
451.0,274.0
554.0,274.0
275.0,100.0
285.0,275.0
376.0,275.0
601.0,275.0
276.0,10.0
445.0,276.0
881.0,276.0
277.0,133.0
294.0,277.0
309.0,277.0
577.0,277.0
717.0,277.0
720.0,277.0
797.0,277.0
278.0,23.0
278.0,62.0
278.0,206.0
935.0,278.0
279.0,98.0
279.0,186.0
279.0,210.0
328.0,279.0
431.0,279.0
470.0,279.0
556.0,279.0
280.0,52.0
280.0,64.0
535.0,280.0
682.0,280.0
281.0,3.0
281.0,144.0
299.0,281.0
305.0,281.0
409.0,281.0
583.0,281.0
748.0,281.0
984.0,281.0
282.0,119.0
282.0,280.0
537.0,282.0
283.0,95.0
283.0,152.0
488.0,283.0
651.0,283.0
284.0,9.0
284.0,71.0
284.0,147.0
284.0,276.0
927.0,284.0
285.0,143.0
286.0,85.0
972.0,286.0
287.0,91.0
287.0,94.0
497.0,287.0
958.0,287.0
288.0,9.0
288.0,15.0
288.0,126.0
288.0,245.0
295.0,288.0
357.0,288.0
404.0,288.0
692.0,288.0
289.0,181.0
289.0,194.0
289.0,262.0
341.0,289.0
476.0,289.0
290.0,49.0
290.0,82.0
290.0,216.0
324.0,290.0
762.0,290.0
831.0,290.0
291.0,169.0
291.0,217.0
586.0,291.0
712.0,291.0
292.0,134.0
292.0,205.0
292.0,224.0
292.0,229.0
293.0,292.0
338.0,292.0
564.0,292.0
670.0,292.0
743.0,292.0
293.0,13.0
293.0,47.0
293.0,65.0
293.0,285.0
586.0,293.0
944.0,293.0
294.0,109.0
294.0,163.0
365.0,294.0
796.0,294.0
890.0,294.0
295.0,122.0
305.0,295.0
535.0,295.0
697.0,295.0
904.0,295.0
922.0,295.0
296.0,13.0
296.0,182.0
296.0,211.0
528.0,296.0
549.0,296.0
297.0,7.0
297.0,103.0
297.0,143.0
300.0,297.0
298.0,45.0
298.0,75.0
298.0,118.0
312.0,298.0
498.0,298.0
516.0,298.0
878.0,298.0
964.0,298.0
299.0,30.0
385.0,299.0
564.0,299.0
730.0,299.0
764.0,299.0
300.0,0.0
300.0,26.0
316.0,300.0
700.0,300.0
836.0,300.0
301.0,106.0
923.0,301.0
302.0,2.0
302.0,121.0
302.0,268.0
661.0,302.0
303.0,104.0
303.0,162.0
303.0,177.0
303.0,295.0
431.0,303.0
677.0,303.0
777.0,303.0
837.0,303.0
304.0,85.0
834.0,304.0
888.0,304.0
919.0,304.0
305.0,111.0
305.0,270.0
343.0,305.0
597.0,305.0
921.0,305.0
985.0,305.0
306.0,13.0
306.0,207.0
306.0,302.0
428.0,306.0
467.0,306.0
637.0,306.0
798.0,306.0
307.0,74.0
307.0,84.0
307.0,126.0
307.0,197.0
867.0,307.0
308.0,81.0
308.0,150.0
886.0,308.0
309.0,74.0
309.0,299.0
574.0,309.0
633.0,309.0
845.0,309.0
882.0,309.0
929.0,309.0
310.0,218.0
436.0,310.0
467.0,310.0
631.0,310.0
311.0,237.0
360.0,311.0
312.0,14.0
363.0,312.0
425.0,312.0
920.0,312.0
928.0,312.0
313.0,47.0
313.0,49.0
313.0,149.0
313.0,269.0
485.0,313.0
314.0,101.0
314.0,224.0
314.0,261.0
314.0,268.0
314.0,283.0
628.0,314.0
974.0,314.0
538.0,315.0
316.0,68.0
316.0,208.0
316.0,248.0
566.0,316.0
317.0,65.0
317.0,136.0
317.0,138.0
317.0,264.0
337.0,317.0
952.0,317.0
958.0,317.0
318.0,3.0
318.0,8.0
318.0,213.0
318.0,245.0
318.0,257.0
605.0,318.0
680.0,318.0
319.0,11.0
319.0,111.0
319.0,138.0
319.0,142.0
319.0,291.0
319.0,314.0
329.0,319.0
873.0,319.0
890.0,319.0
899.0,319.0
320.0,10.0
320.0,217.0
409.0,320.0
623.0,320.0
321.0,15.0
672.0,321.0
684.0,321.0
786.0,321.0
983.0,321.0
322.0,262.0
322.0,276.0
322.0,298.0
323.0,101.0
323.0,165.0
323.0,217.0
