i,j
96.0,0.0
263.0,0.0
329.0,0.0
918.0,0.0
5.0,1.0
38.0,1.0
110.0,1.0
262.0,1.0
339.0,1.0
489.0,1.0
610.0,1.0
150.0,2.0
203.0,2.0
515.0,2.0
527.0,2.0
765.0,2.0
954.0,2.0
979.0,2.0
11.0,3.0
199.0,3.0
401.0,3.0
778.0,3.0
951.0,3.0
90.0,4.0
93.0,4.0
193.0,4.0
201.0,4.0
293.0,4.0
316.0,4.0
501.0,4.0
852.0,4.0
5.0,2.0
23.0,5.0
147.0,5.0
195.0,5.0
291.0,5.0
628.0,5.0
914.0,5.0
372.0,6.0
444.0,6.0
537.0,6.0
34.0,7.0
124.0,7.0
668.0,7.0
13.0,8.0
86.0,8.0
89.0,8.0
351.0,8.0
646.0,8.0
77.0,9.0
168.0,9.0
188.0,9.0
286.0,9.0
17.0,10.0
71.0,10.0
275.0,10.0
659.0,10.0
839.0,10.0
972.0,10.0
159.0,11.0
213.0,11.0
848.0,11.0
166.0,12.0
234.0,12.0
285.0,12.0
633.0,12.0
13.0,8.0
49.0,13.0
64.0,13.0
87.0,13.0
195.0,13.0
206.0,13.0
342.0,13.0
663.0,13.0
971.0,13.0
176.0,14.0
449.0,14.0
856.0,14.0
247.0,15.0
184.0,16.0
258.0,16.0
328.0,16.0
689.0,16.0
907.0,16.0
914.0,16.0
40.0,17.0
229.0,17.0
311.0,17.0
387.0,17.0
512.0,17.0
270.0,18.0
346.0,18.0
390.0,18.0
631.0,19.0
732.0,19.0
239.0,20.0
362.0,20.0
652.0,20.0
678.0,20.0
149.0,21.0
157.0,21.0
209.0,21.0
440.0,21.0
789.0,21.0
76.0,22.0
78.0,22.0
379.0,22.0
398.0,22.0
114.0,23.0
191.0,23.0
444.0,23.0
667.0,23.0
956.0,23.0
24.0,13.0
116.0,24.0
284.0,24.0
302.0,24.0
654.0,24.0
835.0,24.0
35.0,25.0
150.0,25.0
525.0,25.0
876.0,25.0
897.0,25.0
989.0,25.0
167.0,26.0
209.0,26.0
272.0,26.0
273.0,26.0
684.0,26.0
773.0,26.0
427.0,27.0
35.0,28.0
289.0,28.0
983.0,28.0
29.0,8.0
62.0,29.0
238.0,29.0
775.0,29.0
821.0,29.0
975.0,29.0
30.0,0.0
68.0,30.0
192.0,30.0
310.0,30.0
533.0,30.0
677.0,30.0
856.0,30.0
937.0,30.0
165.0,31.0
32.0,19.0
218.0,32.0
315.0,33.0
401.0,33.0
34.0,6.0
34.0,17.0
101.0,34.0
106.0,34.0
144.0,34.0
787.0,34.0
811.0,34.0
113.0,35.0
501.0,35.0
507.0,35.0
74.0,36.0
119.0,36.0
126.0,36.0
221.0,36.0
416.0,36.0
542.0,36.0
602.0,36.0
712.0,36.0
128.0,37.0
517.0,37.0
206.0,38.0
223.0,38.0
319.0,38.0
729.0,38.0
759.0,38.0
201.0,39.0
391.0,39.0
561.0,39.0
908.0,39.0
69.0,40.0
143.0,40.0
487.0,40.0
784.0,40.0
329.0,41.0
480.0,41.0
538.0,41.0
153.0,42.0
254.0,42.0
488.0,42.0
565.0,42.0
905.0,42.0
84.0,43.0
221.0,43.0
370.0,43.0
533.0,44.0
45.0,35.0
228.0,45.0
233.0,45.0
424.0,45.0
597.0,45.0
112.0,46.0
171.0,47.0
285.0,47.0
57.0,48.0
67.0,48.0
99.0,48.0
316.0,48.0
475.0,48.0
547.0,48.0
704.0,48.0
925.0,48.0
85.0,49.0
131.0,49.0
142.0,49.0
231.0,49.0
422.0,49.0
600.0,49.0
636.0,49.0
306.0,50.0
350.0,50.0
793.0,50.0
51.0,46.0
58.0,51.0
67.0,51.0
135.0,51.0
161.0,51.0
285.0,51.0
862.0,51.0
974.0,51.0
89.0,52.0
156.0,52.0
248.0,52.0
348.0,52.0
633.0,52.0
112.0,53.0
134.0,53.0
179.0,53.0
229.0,53.0
80.0,54.0
165.0,54.0
177.0,54.0
409.0,54.0
780.0,54.0
93.0,55.0
282.0,55.0
445.0,55.0
790.0,55.0
109.0,56.0
294.0,56.0
729.0,56.0
944.0,56.0
99.0,57.0
165.0,57.0
58.0,49.0
98.0,58.0
105.0,58.0
253.0,58.0
288.0,58.0
59.0,10.0
287.0,59.0
298.0,59.0
320.0,59.0
379.0,59.0
417.0,60.0
86.0,61.0
647.0,61.0
922.0,61.0
73.0,62.0
93.0,62.0
189.0,62.0
229.0,62.0
768.0,62.0
63.0,39.0
404.0,63.0
64.0,12.0
183.0,64.0
192.0,64.0
297.0,64.0
523.0,64.0
316.0,65.0
799.0,65.0
829.0,65.0
67.0,66.0
271.0,66.0
315.0,66.0
571.0,66.0
915.0,66.0
952.0,66.0
204.0,67.0
246.0,67.0
444.0,67.0
68.0,28.0
140.0,68.0
147.0,68.0
216.0,68.0
296.0,68.0
566.0,68.0
811.0,68.0
248.0,69.0
322.0,69.0
878.0,69.0
70.0,57.0
123.0,70.0
136.0,70.0
300.0,70.0
320.0,70.0
684.0,70.0
716.0,70.0
770.0,70.0
885.0,70.0
423.0,71.0
754.0,71.0
834.0,71.0
865.0,72.0
928.0,72.0
73.0,9.0
139.0,73.0
428.0,73.0
486.0,73.0
81.0,74.0
441.0,74.0
665.0,74.0
75.0,71.0
197.0,75.0
615.0,75.0
754.0,75.0
76.0,35.0
76.0,65.0
228.0,76.0
354.0,76.0
463.0,76.0
641.0,76.0
846.0,76.0
946.0,76.0
104.0,77.0
288.0,77.0
292.0,77.0
492.0,77.0
