i,j
268.0,0.0
277.0,0.0
909.0,0.0
10.0,1.0
70.0,1.0
171.0,1.0
259.0,1.0
274.0,1.0
316.0,1.0
392.0,1.0
480.0,1.0
594.0,1.0
634.0,1.0
771.0,1.0
5.0,2.0
153.0,2.0
59.0,3.0
681.0,3.0
896.0,3.0
985.0,3.0
124.0,4.0
230.0,4.0
302.0,4.0
405.0,4.0
633.0,4.0
133.0,5.0
396.0,5.0
430.0,5.0
899.0,5.0
911.0,5.0
979.0,5.0
143.0,6.0
210.0,6.0
214.0,6.0
408.0,6.0
919.0,6.0
983.0,6.0
251.0,7.0
101.0,8.0
236.0,8.0
622.0,8.0
644.0,8.0
815.0,8.0
833.0,8.0
899.0,8.0
105.0,9.0
238.0,9.0
245.0,9.0
278.0,9.0
400.0,9.0
922.0,9.0
34.0,10.0
305.0,10.0
382.0,10.0
791.0,10.0
940.0,10.0
983.0,10.0
64.0,11.0
271.0,11.0
333.0,11.0
341.0,11.0
141.0,12.0
229.0,12.0
271.0,12.0
531.0,12.0
534.0,12.0
581.0,12.0
616.0,12.0
192.0,13.0
208.0,13.0
370.0,13.0
762.0,13.0
501.0,14.0
741.0,14.0
60.0,15.0
290.0,15.0
517.0,15.0
617.0,15.0
695.0,15.0
953.0,15.0
16.0,15.0
97.0,16.0
182.0,16.0
795.0,16.0
116.0,17.0
856.0,17.0
902.0,17.0
58.0,18.0
472.0,18.0
511.0,18.0
574.0,18.0
916.0,18.0
986.0,18.0
104.0,19.0
666.0,19.0
80.0,20.0
293.0,20.0
594.0,20.0
621.0,20.0
21.0,17.0
48.0,21.0
49.0,22.0
70.0,22.0
100.0,22.0
292.0,22.0
572.0,22.0
703.0,22.0
714.0,22.0
967.0,22.0
23.0,8.0
71.0,23.0
755.0,23.0
804.0,23.0
939.0,23.0
184.0,24.0
193.0,24.0
223.0,24.0
247.0,24.0
283.0,24.0
333.0,24.0
360.0,24.0
497.0,24.0
985.0,24.0
990.0,24.0
993.0,24.0
81.0,25.0
111.0,25.0
287.0,25.0
554.0,25.0
599.0,25.0
655.0,25.0
152.0,26.0
296.0,26.0
893.0,26.0
896.0,26.0
110.0,27.0
296.0,27.0
498.0,27.0
685.0,27.0
797.0,27.0
163.0,28.0
217.0,28.0
310.0,28.0
794.0,28.0
814.0,28.0
226.0,29.0
485.0,29.0
102.0,30.0
291.0,30.0
940.0,30.0
96.0,31.0
231.0,31.0
353.0,31.0
874.0,31.0
191.0,32.0
543.0,32.0
824.0,32.0
63.0,33.0
150.0,33.0
183.0,33.0
790.0,33.0
157.0,34.0
237.0,34.0
860.0,34.0
882.0,34.0
885.0,34.0
979.0,34.0
35.0,13.0
47.0,35.0
142.0,35.0
309.0,35.0
464.0,35.0
855.0,35.0
88.0,36.0
652.0,36.0
699.0,36.0
824.0,36.0
890.0,36.0
105.0,37.0
303.0,37.0
369.0,37.0
380.0,37.0
640.0,37.0
227.0,38.0
243.0,38.0
252.0,38.0
262.0,38.0
294.0,38.0
487.0,38.0
593.0,38.0
778.0,38.0
861.0,38.0
136.0,39.0
155.0,39.0
490.0,39.0
40.0,16.0
175.0,40.0
199.0,40.0
200.0,40.0
242.0,40.0
275.0,40.0
41.0,35.0
70.0,41.0
115.0,41.0
287.0,41.0
302.0,42.0
382.0,42.0
461.0,42.0
106.0,43.0
293.0,43.0
351.0,43.0
595.0,43.0
632.0,43.0
153.0,44.0
251.0,44.0
320.0,44.0
502.0,44.0
874.0,44.0
45.0,31.0
691.0,45.0
46.0,31.0
83.0,46.0
185.0,46.0
806.0,46.0
618.0,47.0
902.0,47.0
931.0,47.0
56.0,48.0
234.0,48.0
466.0,48.0
468.0,48.0
541.0,48.0
121.0,49.0
136.0,49.0
214.0,49.0
304.0,49.0
50.0,12.0
116.0,50.0
136.0,50.0
228.0,50.0
314.0,50.0
398.0,50.0
501.0,50.0
68.0,51.0
272.0,51.0
431.0,51.0
667.0,51.0
100.0,52.0
190.0,52.0
268.0,52.0
307.0,52.0
986.0,52.0
53.0,9.0
53.0,14.0
53.0,40.0
607.0,53.0
622.0,53.0
54.0,0.0
267.0,54.0
315.0,54.0
433.0,54.0
556.0,54.0
773.0,54.0
154.0,55.0
340.0,55.0
474.0,55.0
879.0,55.0
136.0,56.0
213.0,56.0
230.0,56.0
298.0,56.0
300.0,56.0
148.0,57.0
218.0,57.0
396.0,57.0
663.0,57.0
873.0,57.0
58.0,19.0
154.0,58.0
170.0,58.0
288.0,58.0
325.0,58.0
629.0,58.0
988.0,58.0
441.0,59.0
461.0,59.0
60.0,18.0
133.0,60.0
196.0,60.0
328.0,60.0
431.0,60.0
588.0,60.0
598.0,60.0
770.0,60.0
258.0,61.0
480.0,61.0
916.0,61.0
62.0,25.0
102.0,62.0
288.0,62.0
300.0,62.0
467.0,62.0
629.0,62.0
969.0,62.0
259.0,63.0
921.0,63.0
924.0,63.0
96.0,64.0
138.0,64.0
176.0,64.0
204.0,64.0
649.0,64.0
741.0,64.0
840.0,64.0
114.0,65.0
585.0,65.0
613.0,65.0
746.0,65.0
360.0,66.0
521.0,66.0
593.0,66.0
357.0,67.0
532.0,67.0
542.0,67.0
898.0,67.0
68.0,21.0
68.0,53.0
161.0,68.0
772.0,68.0
179.0,69.0
896.0,69.0
70.0,4.0
70.0,62.0
101.0,70.0
481.0,70.0
620.0,70.0
627.0,70.0
747.0,70.0
798.0,70.0
925.0,70.0
71.0,37.0
71.0,41.0
178.0,71.0
197.0,72.0
202.0,72.0
239.0,72.0
273.0,72.0
790.0,72.0
168.0,73.0
266.0,73.0
344.0,73.0
832.0,73.0
856.0,73.0
186.0,74.0
234.0,74.0
782.0,74.0
189.0,75.0
325.0,75.0
802.0,75.0
568.0,76.0
718.0,76.0
77.0,17.0
143.0,77.0
329.0,77.0
765.0,77.0
78.0,20.0
90.0,78.0
166.0,78.0
295.0,78.0
322.0,78.0
372.0,78.0
439.0,78.0
621.0,78.0
79.0,52.0
246.0,79.0
268.0,79.0
305.0,79.0
575.0,79.0
600.0,79.0
974.0,79.0
80.0,13.0
227.0,80.0
390.0,80.0
618.0,80.0
81.0,51.0
219.0,81.0
329.0,81.0
347.0,81.0
412.0,81.0
742.0,81.0
82.0,57.0
156.0,82.0
206.0,82.0
377.0,82.0
387.0,82.0
411.0,82.0
83.0,22.0
281.0,83.0
330.0,83.0
675.0,83.0
838.0,83.0
877.0,83.0
128.0,84.0
134.0,84.0
211.0,84.0
318.0,84.0
468.0,84.0
562.0,84.0
877.0,84.0
896.0,84.0
169.0,85.0
266.0,85.0
353.0,85.0
86.0,16.0
86.0,28.0
95.0,86.0
136.0,86.0
332.0,86.0
675.0,86.0
102.0,87.0
186.0,87.0
216.0,87.0
280.0,87.0
558.0,87.0
275.0,88.0
819.0,88.0
851.0,88.0
932.0,88.0
285.0,89.0
288.0,89.0
316.0,89.0
523.0,89.0
120.0,90.0
330.0,90.0
670.0,90.0
914.0,90.0
91.0,44.0
93.0,91.0
248.0,91.0
255.0,91.0
287.0,91.0
457.0,91.0
553.0,91.0
949.0,91.0
953.0,91.0
271.0,92.0
146.0,93.0
308.0,93.0
392.0,93.0
502.0,93.0
972.0,93.0
94.0,14.0
116.0,94.0
139.0,94.0
142.0,94.0
152.0,94.0
183.0,94.0
260.0,94.0
346.0,94.0
457.0,94.0
693.0,94.0
726.0,94.0
870.0,94.0
891.0,94.0
95.0,20.0
205.0,95.0
290.0,95.0
383.0,95.0
619.0,95.0
678.0,95.0
698.0,95.0
856.0,95.0
916.0,95.0
968.0,95.0
96.0,89.0
216.0,96.0
244.0,96.0
310.0,96.0
622.0,96.0
97.0,31.0
97.0,70.0
97.0,96.0
269.0,97.0
429.0,97.0
950.0,97.0
954.0,97.0
98.0,90.0
114.0,98.0
127.0,98.0
349.0,98.0
538.0,98.0
99.0,55.0
99.0,72.0
201.0,99.0
294.0,99.0
