i,j
0,869
0,134
0,482
0,469
0,596
0,386
0,217
1,417
1,315
1,1172
1,718
1,281
1,853
1,935
1,118
1,883
1,691
1,871
1,784
1,945
1,1291
1,344
1,1170
1,665
1,1160
1,1355
1,234
1,88
2,945
2,90
2,1082
2,872
2,1203
2,352
2,810
2,124
2,147
3,402
3,43
3,1204
3,76
3,192
3,252
3,388
3,424
3,1234
3,1165
4,1073
4,730
4,1197
4,914
4,1151
4,196
4,588
4,323
4,1359
4,40
4,916
4,693
4,895
4,678
4,642
4,1161
5,285
5,218
5,651
5,708
5,856
5,40
5,232
5,1045
5,185
5,1132
6,224
6,85
6,1389
6,266
6,969
6,633
6,775
6,1358
7,1152
7,143
7,948
7,874
7,895
7,288
7,454
7,1350
7,225
7,1392
7,538
7,96
7,123
7,1182
7,1330
8,1307
8,469
8,197
8,321
8,659
8,64
8,1087
8,210
8,568
8,475
8,330
8,665
8,1240
8,259
8,727
8,129
8,399
9,1250
9,282
9,719
9,682
9,758
9,926
10,571
10,1166
10,512
10,133
10,350
10,529
10,376
10,475
10,1061
10,1037
10,842
10,1095
10,386
10,1194
10,294
10,360
10,161
10,435
11,584
11,156
11,229
11,979
11,1121
11,563
11,1199
11,91
12,284
12,341
12,926
12,1365
12,1041
12,194
12,952
12,487
12,309
13,584
13,571
13,1002
13,578
13,699
13,241
14,555
14,1360
14,1183
14,1230
14,311
14,191
15,647
15,161
15,497
15,820
15,149
15,101
15,1283
15,1351
15,677
16,642
16,676
16,617
16,1053
16,1322
16,929
16,553
16,999
16,231
16,651
17,1162
17,195
17,1239
17,1234
17,72
17,1025
17,803
17,1090
17,216
17,1361
17,341
17,847
17,1222
17,865
18,239
18,546
18,49
18,1189
18,431
18,238
18,731
18,212
19,416
19,1296
19,1128
19,941
19,848
20,1015
20,492
20,1129
20,1187
20,820
20,1217
20,1283
20,334
21,1191
21,729
21,1292
21,284
21,913
21,442
22,680
22,128
22,1006
22,386
22,468
22,466
22,524
22,207
22,874
22,615
22,55
22,1198
22,299
23,1099
23,752
23,99
23,1204
23,901
23,52
23,958
23,922
24,1229
24,1148
24,1042
24,491
24,926
24,977
24,471
24,1196
24,427
25,743
25,1311
25,499
25,396
25,1247
25,649
25,568
25,528
25,1194
25,589
25,53
25,1123
25,478
25,887
26,811
26,873
26,215
26,1266
26,786
26,803
27,699
27,493
27,465
27,411
27,1309
27,1249
27,146
27,1187
27,65
27,297
27,913
27,728
27,1068
27,129
27,643
27,776
28,786
28,611
28,774
28,155
28,1181
28,1004
29,769
29,494
29,139
29,512
29,375
29,1004
29,640
29,1398
29,310
30,585
30,885
30,1356
30,743
30,648
30,145
30,245
30,76
30,574
31,266
31,924
31,643
31,1092
31,906
31,590
31,949
31,353
31,1367
31,306
31,350
32,378
32,1025
32,642
32,1309
32,1383
32,563
32,357
32,1029
32,377
32,517
32,781
32,173
32,1351
32,433
32,908
33,750
33,139
33,751
33,921
33,1143
33,118
33,93
34,498
34,693
34,222
34,1382
34,116
34,124
34,597
34,1152
34,38
34,1165
34,465
34,1362
34,1246
35,687
35,612
35,1248
35,894
35,623
35,326
35,493
35,180
35,1101
36,120
36,526
36,1268
36,1296
36,1289
36,804
36,523
36,656
36,356
36,763
36,998
36,999
36,292
37,82
37,735
37,620
37,314
38,1273
38,555
38,902
38,156
39,92
39,116
39,852
39,969
39,492
39,815
39,54
39,937
39,509
39,1216
39,992
39,500
39,149
40,750
40,865
40,1115
40,1162
40,1181
40,787
40,379
40,1098
40,1226
40,302
40,59
40,264
40,905
40,228
41,250
41,906
41,260
41,225
41,1204
41,1383
41,342
41,1393
41,808
41,400
41,903
41,1206
41,804
42,826
42,430
42,57
42,167
42,474
42,623
42,548
42,186
42,119
43,606
43,1214
43,1364
43,913
43,484
43,786
43,1044
43,1118
44,580
44,1215
44,433
44,287
44,558
44,906
44,1120
44,124
44,669
44,1072
44,1088
44,1278
45,126
45,788
45,1047
45,98
45,491
45,1128
45,278
45,227
45,1108
45,198
45,1165
46,164
46,153
46,132
46,1058
46,890
47,94
47,739
47,1384
47,800
47,136
47,638
47,346
47,97
47,527
47,1006
48,195
48,604
48,449
48,1040
48,379
48,901
48,70
48,994
48,344
49,920
49,465
49,548
49,837
49,73
49,367
49,1323
49,538
49,1195
49,131
49,1319
49,1289
49,249
49,543
49,851
49,363
49,153
49,1072
49,1207
49,1294
