i,j
0,1007
0,852
0,799
0,597
0,1177
0,805
0,746
0,366
0,599
0,695
0,1248
0,997
0,578
0,378
1,146
1,88
1,39
1,1320
1,579
1,474
1,546
1,484
1,49
2,738
2,135
2,398
2,383
2,981
2,1330
2,1227
3,1194
3,975
3,1221
3,280
3,822
3,711
3,1350
3,921
3,964
3,640
3,871
3,416
3,231
3,271
4,975
4,314
4,313
4,611
4,702
4,620
4,1047
4,1390
4,1144
5,691
5,1371
5,1334
5,531
6,231
6,960
6,981
6,1263
6,706
6,227
6,707
6,1383
6,434
6,451
6,1154
6,23
6,865
6,847
6,1270
6,672
6,584
6,113
6,345
7,1232
7,570
7,277
7,1298
7,361
7,1137
7,937
7,1031
7,445
7,746
7,1259
7,424
7,324
7,22
7,810
7,466
7,722
7,798
7,55
7,967
7,66
7,140
7,496
7,76
7,1106
8,389
8,572
8,1137
8,455
8,234
8,583
8,131
9,921
9,566
9,1146
9,889
9,426
9,879
9,1381
9,1007
9,745
9,347
9,1020
9,157
9,552
10,1369
10,640
10,398
10,1327
10,747
10,52
10,863
10,425
11,1086
11,101
11,660
11,1065
11,923
11,643
11,327
11,1010
11,572
11,424
11,868
11,1225
11,295
11,1096
12,1398
12,292
12,735
12,1308
12,395
12,939
12,635
13,1095
13,556
13,960
13,1273
13,655
13,177
13,673
13,648
14,105
14,170
14,1366
14,464
14,575
14,979
14,1034
14,943
15,215
15,425
15,892
15,489
15,217
15,588
16,1300
16,305
16,527
16,916
16,487
16,729
16,924
16,647
16,135
16,877
16,1075
17,291
17,1217
17,1117
17,95
17,429
17,389
17,1143
17,1222
17,959
17,610
17,1112
17,141
17,1264
18,806
18,1178
18,175
18,208
18,609
18,333
18,373
19,175
19,150
19,978
19,1381
19,464
19,82
19,735
19,1163
19,537
19,757
19,289
19,400
19,1397
19,1075
19,1116
19,214
19,315
19,1048
19,744
19,693
19,364
19,487
20,107
20,1001
20,59
20,674
20,1375
20,70
20,321
20,1198
20,1156
20,1326
20,837
20,1073
20,528
20,1232
20,244
20,171
20,89
20,614
20,962
20,793
21,1182
21,946
21,901
21,949
21,573
21,385
21,153
21,1203
21,671
22,861
22,1192
22,1382
22,524
22,913
22,228
22,442
23,882
23,1272
23,191
23,658
23,1022
23,1401
23,937
23,1104
23,69
23,51
24,1214
24,1332
24,1219
24,331
24,825
24,79
24,80
24,662
24,687
25,402
25,51
25,580
25,356
25,50
25,974
25,194
25,1220
26,1222
26,1044
26,408
26,212
26,1046
26,795
26,595
26,871
26,1153
27,903
27,712
27,29
27,388
27,288
27,1110
28,67
28,934
28,1135
28,1346
28,572
28,745
28,208
28,1160
28,1037
29,517
29,627
29,600
29,570
29,772
29,608
29,1051
29,244
29,719
29,95
29,1126
30,1194
30,952
30,1260
30,239
30,227
31,1392
31,344
32,539
32,912
32,505
32,409
33,255
33,1141
33,1379
33,280
33,353
33,741
33,1277
33,1122
33,753
33,1110
33,654
33,939
33,747
33,1127
34,1209
34,614
34,869
34,325
34,219
34,917
34,116
34,135
34,565
34,1200
35,1293
35,482
35,759
35,1174
35,998
35,1309
35,756
35,421
35,172
35,1371
35,686
35,1260
35,534
36,395
36,476
36,825
36,468
36,191
36,261
36,267
36,268
36,1209
36,959
36,1044
37,1400
37,741
37,1065
37,534
37,847
37,458
37,936
37,858
37,695
37,165
38,1175
38,1316
38,116
38,881
38,584
38,87
38,597
38,1258
38,114
38,1139
38,1217
38,921
38,1078
38,550
38,1051
38,702
39,614
39,214
39,456
39,373
39,792
39,1253
39,1296
39,707
39,130
39,1302
40,915
40,1040
40,1279
40,429
40,422
40,103
40,1137
40,150
40,825
40,1289
40,1034
40,239
40,813
40,301
40,1182
40,415
40,906
40,516
40,519
40,424
40,803
41,1222
41,661
41,573
41,1043
41,219
41,289
41,163
41,1381
41,810
41,1171
42,497
42,588
42,1239
42,888
42,1064
42,887
42,1017
42,925
42,819
42,163
42,600
42,1059
42,343
42,542
42,1071
43,791
43,73
43,111
43,1235
44,895
44,804
44,654
44,802
44,1205
45,1390
45,679
45,1065
45,652
45,978
45,1086
45,1273
45,763
45,133
45,1028
46,1395
46,1043
46,1381
46,804
46,1225
46,1165
47,67
47,407
47,94
47,464
47,1104
47,507
47,984
47,1226
47,155
48,1198
48,622
48,303
48,280
48,758
48,926
48,1385
48,562
48,174
49,1276
49,365
49,822
49,63
49,355
49,1392
49,444
50,1226
50,678
50,1056
50,543
50,559
50,1108
50,104
50,484
50,1060
50,690
51,188
51,828
51,497
51,966
51,573
51,1345
51,1160
51,1191
51,1202
51,71
51,1399
51,1175
52,553
52,168
52,1346
52,813
52,974
52,484
52,1270
52,689
52,583
52,1243
52,884
52,984
52,710
52,461
52,1089
53,163
53,1154
53,508
53,483
53,888
53,751
53,1169
53,1287
53,1251
53,1267
53,780
54,1110
54,1236
54,196
55,103
55,1157
55,428
55,975
55,1208
55,596
55,75
55,493
55,294
55,268
55,365
55,462
55,1243
56,794
56,642
56,304
56,190
56,730
57,1303
57,1296
57,986
57,710
57,1008
57,1194
57,1053
57,832
57,1334
57,434
58,1342
58,489
58,476
58,310
58,88
58,420
58,1078
59,1032
59,1255
59,1268
59,993
59,755
59,911
59,793
59,790
59,1292
59,721
59,109
59,1063
59,139
59,518
59,180
59,629
59,554
59,1174
59,399
59,1116
60,1077
60,403
60,1097
60,988
60,311
60,1118
60,410
60,994
60,980
60,734
60,743
60,152
60,163
60,424
61,547
61,575
61,144
61,857
61,623
61,388
61,1036
61,471
61,63
61,353
62,367
62,1360
62,1153
62,457
62,98
62,1251
62,425
62,161
63,625
63,1181
63,401
63,1257
63,757
63,545
63,551
63,790
63,988
63,206
63,665
63,334
64,726
64,510
64,1340
64,531
64,577
64,1230
64,1071
64,493
65,245
65,76
65,786
65,1293
66,477
66,762
66,406
66,803
67,434
67,246
67,300
67,1210
67,822
67,1362
67,960
67,465
67,1305
67,856
67,662
68,808
68,1208
68,570
68,491
68,369
68,1345
68,1217
68,1005
68,715
68,553
68,346
68,1111
68,712
68,186
68,417
68,1134
68,698
68,757
68,1059
68,603
68,160
68,107
68,1120
68,1093
68,459
69,87
69,1379
69,836
69,177
69,142
69,145
69,268
69,156
69,936
69,1130
69,952
69,1382
69,388
70,710
70,1359
70,1238
70,987
70,983
70,912
70,813
70,528
70,576
71,570
71,615
71,646
71,825
71,1379
71,1241
71,959
71,882
71,584
71,876
71,765
71,922
71,246
