i,j
137.0,0.0
258.0,0.0
357.0,0.0
511.0,0.0
534.0,0.0
631.0,0.0
673.0,0.0
763.0,0.0
75.0,1.0
81.0,1.0
209.0,1.0
392.0,1.0
403.0,1.0
499.0,1.0
625.0,1.0
676.0,1.0
679.0,1.0
693.0,1.0
747.0,1.0
819.0,1.0
870.0,1.0
889.0,1.0
51.0,2.0
160.0,2.0
314.0,2.0
325.0,2.0
357.0,2.0
531.0,2.0
705.0,2.0
734.0,2.0
746.0,2.0
915.0,2.0
930.0,2.0
938.0,2.0
90.0,3.0
136.0,3.0
215.0,3.0
346.0,3.0
454.0,3.0
496.0,3.0
571.0,3.0
617.0,3.0
619.0,3.0
698.0,3.0
723.0,3.0
897.0,3.0
43.0,4.0
307.0,4.0
375.0,4.0
383.0,4.0
436.0,4.0
449.0,4.0
455.0,4.0
760.0,4.0
807.0,4.0
919.0,4.0
942.0,4.0
973.0,4.0
420.0,5.0
527.0,5.0
695.0,5.0
775.0,5.0
892.0,5.0
947.0,5.0
976.0,5.0
316.0,6.0
334.0,6.0
410.0,6.0
418.0,6.0
505.0,6.0
583.0,6.0
650.0,6.0
675.0,6.0
759.0,6.0
819.0,6.0
199.0,7.0
302.0,7.0
308.0,7.0
326.0,7.0
372.0,7.0
569.0,7.0
906.0,7.0
922.0,7.0
55.0,8.0
56.0,8.0
166.0,8.0
189.0,8.0
227.0,8.0
377.0,8.0
559.0,8.0
570.0,8.0
626.0,8.0
686.0,8.0
696.0,8.0
705.0,8.0
747.0,8.0
877.0,8.0
15.0,9.0
119.0,9.0
206.0,9.0
248.0,9.0
328.0,9.0
331.0,9.0
336.0,9.0
344.0,9.0
365.0,9.0
510.0,9.0
542.0,9.0
546.0,9.0
574.0,9.0
650.0,9.0
787.0,9.0
791.0,9.0
885.0,9.0
92.0,10.0
108.0,10.0
295.0,10.0
305.0,10.0
352.0,10.0
387.0,10.0
547.0,10.0
624.0,10.0
708.0,10.0
720.0,10.0
839.0,10.0
953.0,10.0
967.0,10.0
984.0,10.0
83.0,11.0
224.0,11.0
281.0,11.0
335.0,11.0
348.0,11.0
384.0,11.0
417.0,11.0
583.0,11.0
777.0,11.0
101.0,12.0
201.0,12.0
342.0,12.0
622.0,12.0
706.0,12.0
718.0,12.0
937.0,12.0
965.0,12.0
40.0,13.0
82.0,13.0
166.0,13.0
202.0,13.0
252.0,13.0
374.0,13.0
413.0,13.0
770.0,13.0
825.0,13.0
932.0,13.0
54.0,14.0
105.0,14.0
139.0,14.0
171.0,14.0
235.0,14.0
441.0,14.0
499.0,14.0
509.0,14.0
732.0,14.0
882.0,14.0
110.0,15.0
150.0,15.0
163.0,15.0
201.0,15.0
240.0,15.0
251.0,15.0
280.0,15.0
496.0,15.0
499.0,15.0
598.0,15.0
625.0,15.0
685.0,15.0
816.0,15.0
829.0,15.0
841.0,15.0
862.0,15.0
887.0,15.0
914.0,15.0
50.0,16.0
94.0,16.0
120.0,16.0
124.0,16.0
207.0,16.0
248.0,16.0
253.0,16.0
348.0,16.0
376.0,16.0
536.0,16.0
589.0,16.0
591.0,16.0
633.0,16.0
723.0,16.0
739.0,16.0
832.0,16.0
858.0,16.0
867.0,16.0
876.0,16.0
927.0,16.0
105.0,17.0
303.0,17.0
423.0,17.0
446.0,17.0
496.0,17.0
555.0,17.0
644.0,17.0
663.0,17.0
809.0,17.0
874.0,17.0
878.0,17.0
904.0,17.0
910.0,17.0
967.0,17.0
980.0,17.0
50.0,18.0
68.0,18.0
72.0,18.0
311.0,18.0
365.0,18.0
446.0,18.0
504.0,18.0
505.0,18.0
555.0,18.0
699.0,18.0
727.0,18.0
775.0,18.0
905.0,18.0
41.0,19.0
53.0,19.0
95.0,19.0
201.0,19.0
230.0,19.0
381.0,19.0
550.0,19.0
698.0,19.0
729.0,19.0
812.0,19.0
818.0,19.0
891.0,19.0
85.0,20.0
109.0,20.0
161.0,20.0
174.0,20.0
199.0,20.0
280.0,20.0
320.0,20.0
328.0,20.0
363.0,20.0
541.0,20.0
670.0,20.0
687.0,20.0
761.0,20.0
952.0,20.0
971.0,20.0
21.0,14.0
140.0,21.0
223.0,21.0
593.0,21.0
608.0,21.0
671.0,21.0
725.0,21.0
750.0,21.0
778.0,21.0
861.0,21.0
916.0,21.0
958.0,21.0
974.0,21.0
976.0,21.0
22.0,9.0
29.0,22.0
37.0,22.0
78.0,22.0
217.0,22.0
245.0,22.0
279.0,22.0
339.0,22.0
413.0,22.0
518.0,22.0
554.0,22.0
556.0,22.0
588.0,22.0
608.0,22.0
650.0,22.0
661.0,22.0
709.0,22.0
