i,j
60.0,0.0
71.0,0.0
177.0,0.0
190.0,0.0
224.0,0.0
266.0,0.0
598.0,0.0
704.0,0.0
805.0,0.0
833.0,0.0
984.0,0.0
43.0,1.0
111.0,1.0
126.0,1.0
274.0,1.0
327.0,1.0
416.0,1.0
662.0,1.0
784.0,1.0
880.0,1.0
890.0,1.0
2.0,1.0
5.0,2.0
35.0,2.0
91.0,2.0
190.0,2.0
220.0,2.0
234.0,2.0
263.0,2.0
300.0,2.0
351.0,2.0
395.0,2.0
413.0,2.0
577.0,2.0
586.0,2.0
617.0,2.0
664.0,2.0
704.0,2.0
777.0,2.0
939.0,2.0
974.0,2.0
55.0,3.0
156.0,3.0
204.0,3.0
211.0,3.0
224.0,3.0
246.0,3.0
248.0,3.0
350.0,3.0
483.0,3.0
514.0,3.0
654.0,3.0
655.0,3.0
848.0,3.0
872.0,3.0
922.0,3.0
16.0,4.0
144.0,4.0
180.0,4.0
187.0,4.0
426.0,4.0
626.0,4.0
762.0,4.0
770.0,4.0
873.0,4.0
962.0,4.0
55.0,5.0
430.0,5.0
431.0,5.0
572.0,5.0
727.0,5.0
828.0,5.0
834.0,5.0
886.0,5.0
888.0,5.0
956.0,5.0
9.0,6.0
73.0,6.0
175.0,6.0
432.0,6.0
770.0,6.0
799.0,6.0
845.0,6.0
958.0,6.0
9.0,7.0
129.0,7.0
137.0,7.0
155.0,7.0
251.0,7.0
313.0,7.0
322.0,7.0
472.0,7.0
505.0,7.0
575.0,7.0
605.0,7.0
667.0,7.0
726.0,7.0
767.0,7.0
8.0,1.0
86.0,8.0
157.0,8.0
174.0,8.0
199.0,8.0
207.0,8.0
217.0,8.0
241.0,8.0
286.0,8.0
348.0,8.0
440.0,8.0
446.0,8.0
453.0,8.0
531.0,8.0
565.0,8.0
568.0,8.0
619.0,8.0
624.0,8.0
635.0,8.0
656.0,8.0
837.0,8.0
917.0,8.0
943.0,8.0
969.0,8.0
72.0,9.0
145.0,9.0
231.0,9.0
275.0,9.0
378.0,9.0
433.0,9.0
454.0,9.0
595.0,9.0
638.0,9.0
682.0,9.0
771.0,9.0
814.0,9.0
905.0,9.0
937.0,9.0
969.0,9.0
30.0,10.0
58.0,10.0
186.0,10.0
249.0,10.0
290.0,10.0
500.0,10.0
932.0,10.0
33.0,11.0
227.0,11.0
332.0,11.0
396.0,11.0
497.0,11.0
551.0,11.0
609.0,11.0
696.0,11.0
134.0,12.0
181.0,12.0
207.0,12.0
223.0,12.0
249.0,12.0
283.0,12.0
317.0,12.0
333.0,12.0
334.0,12.0
385.0,12.0
448.0,12.0
496.0,12.0
600.0,12.0
655.0,12.0
792.0,12.0
842.0,12.0
917.0,12.0
943.0,12.0
87.0,13.0
123.0,13.0
282.0,13.0
364.0,13.0
421.0,13.0
498.0,13.0
509.0,13.0
539.0,13.0
913.0,13.0
982.0,13.0
111.0,14.0
125.0,14.0
244.0,14.0
283.0,14.0
354.0,14.0
357.0,14.0
377.0,14.0
381.0,14.0
398.0,14.0
417.0,14.0
621.0,14.0
700.0,14.0
741.0,14.0
752.0,14.0
794.0,14.0
873.0,14.0
976.0,14.0
84.0,15.0
93.0,15.0
116.0,15.0
189.0,15.0
288.0,15.0
309.0,15.0
343.0,15.0
393.0,15.0
567.0,15.0
603.0,15.0
678.0,15.0
771.0,15.0
952.0,15.0
91.0,16.0
173.0,16.0
208.0,16.0
215.0,16.0
272.0,16.0
390.0,16.0
451.0,16.0
507.0,16.0
590.0,16.0
629.0,16.0
685.0,16.0
791.0,16.0
807.0,16.0
939.0,16.0
26.0,17.0
42.0,17.0
70.0,17.0
74.0,17.0
162.0,17.0
189.0,17.0
196.0,17.0
319.0,17.0
397.0,17.0
528.0,17.0
532.0,17.0
723.0,17.0
858.0,17.0
18.0,17.0
30.0,18.0
31.0,18.0
112.0,18.0
228.0,18.0
270.0,18.0
278.0,18.0
309.0,18.0
343.0,18.0
427.0,18.0
467.0,18.0
514.0,18.0
657.0,18.0
678.0,18.0
731.0,18.0
814.0,18.0
837.0,18.0
906.0,18.0
934.0,18.0
946.0,18.0
19.0,12.0
146.0,19.0
187.0,19.0
269.0,19.0
289.0,19.0
293.0,19.0
304.0,19.0
567.0,19.0
712.0,19.0
891.0,19.0
921.0,19.0
54.0,20.0
83.0,20.0
190.0,20.0
266.0,20.0
314.0,20.0
368.0,20.0
373.0,20.0
388.0,20.0
465.0,20.0
526.0,20.0
622.0,20.0
664.0,20.0
751.0,20.0
829.0,20.0
949.0,20.0
21.0,14.0
57.0,21.0
213.0,21.0
229.0,21.0
244.0,21.0
371.0,21.0
514.0,21.0
604.0,21.0
624.0,21.0
699.0,21.0
722.0,21.0
868.0,21.0
916.0,21.0
927.0,21.0
29.0,22.0
63.0,22.0
101.0,22.0
118.0,22.0
120.0,22.0
169.0,22.0
211.0,22.0
253.0,22.0
277.0,22.0
554.0,22.0
621.0,22.0
662.0,22.0
687.0,22.0
701.0,22.0
723.0,22.0
756.0,22.0
849.0,22.0
978.0,22.0
88.0,23.0
153.0,23.0
204.0,23.0
293.0,23.0
299.0,23.0
439.0,23.0
655.0,23.0
769.0,23.0
862.0,23.0
893.0,23.0
25.0,24.0
79.0,24.0
134.0,24.0
167.0,24.0
204.0,24.0
230.0,24.0
