i,j
28.0,0.0
62.0,0.0
80.0,0.0
126.0,0.0
349.0,0.0
468.0,0.0
502.0,0.0
570.0,0.0
719.0,0.0
720.0,0.0
883.0,0.0
937.0,0.0
12.0,1.0
36.0,1.0
69.0,1.0
177.0,1.0
190.0,1.0
377.0,1.0
484.0,1.0
503.0,1.0
529.0,1.0
699.0,1.0
762.0,1.0
806.0,1.0
906.0,1.0
43.0,2.0
86.0,2.0
181.0,2.0
195.0,2.0
241.0,2.0
274.0,2.0
295.0,2.0
343.0,2.0
384.0,2.0
626.0,2.0
662.0,2.0
720.0,2.0
730.0,2.0
843.0,2.0
895.0,2.0
7.0,3.0
60.0,3.0
130.0,3.0
190.0,3.0
314.0,3.0
395.0,3.0
549.0,3.0
557.0,3.0
603.0,3.0
753.0,3.0
774.0,3.0
898.0,3.0
984.0,3.0
11.0,4.0
111.0,4.0
222.0,4.0
234.0,4.0
236.0,4.0
359.0,4.0
462.0,4.0
488.0,4.0
535.0,4.0
624.0,4.0
749.0,4.0
782.0,4.0
805.0,4.0
832.0,4.0
900.0,4.0
943.0,4.0
66.0,5.0
132.0,5.0
143.0,5.0
238.0,5.0
660.0,5.0
703.0,5.0
750.0,5.0
780.0,5.0
807.0,5.0
832.0,5.0
917.0,5.0
928.0,5.0
30.0,6.0
79.0,6.0
116.0,6.0
117.0,6.0
203.0,6.0
237.0,6.0
369.0,6.0
389.0,6.0
444.0,6.0
455.0,6.0
459.0,6.0
498.0,6.0
500.0,6.0
556.0,6.0
780.0,6.0
817.0,6.0
387.0,7.0
476.0,7.0
609.0,7.0
626.0,7.0
659.0,7.0
665.0,7.0
763.0,7.0
791.0,7.0
797.0,7.0
810.0,7.0
832.0,7.0
850.0,7.0
884.0,7.0
916.0,7.0
973.0,7.0
23.0,8.0
139.0,8.0
327.0,8.0
356.0,8.0
391.0,8.0
403.0,8.0
409.0,8.0
440.0,8.0
655.0,8.0
725.0,8.0
918.0,8.0
10.0,9.0
41.0,9.0
62.0,9.0
120.0,9.0
154.0,9.0
169.0,9.0
281.0,9.0
349.0,9.0
521.0,9.0
551.0,9.0
791.0,9.0
856.0,9.0
873.0,9.0
913.0,9.0
917.0,9.0
922.0,9.0
928.0,9.0
12.0,10.0
214.0,10.0
270.0,10.0
278.0,10.0
400.0,10.0
490.0,10.0
578.0,10.0
676.0,10.0
688.0,10.0
703.0,10.0
725.0,10.0
768.0,10.0
844.0,10.0
858.0,10.0
69.0,11.0
181.0,11.0
294.0,11.0
398.0,11.0
409.0,11.0
462.0,11.0
538.0,11.0
542.0,11.0
718.0,11.0
770.0,11.0
25.0,12.0
124.0,12.0
211.0,12.0
293.0,12.0
317.0,12.0
326.0,12.0
379.0,12.0
422.0,12.0
462.0,12.0
491.0,12.0
631.0,12.0
683.0,12.0
700.0,12.0
728.0,12.0
809.0,12.0
847.0,12.0
868.0,12.0
884.0,12.0
894.0,12.0
928.0,12.0
955.0,12.0
26.0,13.0
110.0,13.0
116.0,13.0
166.0,13.0
213.0,13.0
302.0,13.0
336.0,13.0
339.0,13.0
386.0,13.0
604.0,13.0
849.0,13.0
897.0,13.0
965.0,13.0
47.0,14.0
128.0,14.0
181.0,14.0
265.0,14.0
296.0,14.0
487.0,14.0
630.0,14.0
705.0,14.0
781.0,14.0
786.0,14.0
925.0,14.0
955.0,14.0
74.0,15.0
204.0,15.0
215.0,15.0
332.0,15.0
362.0,15.0
529.0,15.0
556.0,15.0
581.0,15.0
640.0,15.0
689.0,15.0
706.0,15.0
728.0,15.0
783.0,15.0
935.0,15.0
39.0,16.0
95.0,16.0
259.0,16.0
287.0,16.0
297.0,16.0
384.0,16.0
401.0,16.0
654.0,16.0
709.0,16.0
913.0,16.0
978.0,16.0
17.0,15.0
224.0,17.0
325.0,17.0
369.0,17.0
372.0,17.0
376.0,17.0
429.0,17.0
453.0,17.0
517.0,17.0
613.0,17.0
624.0,17.0
768.0,17.0
847.0,17.0
910.0,17.0
935.0,17.0
938.0,17.0
