i,j
25.0,0.0
29.0,0.0
77.0,0.0
142.0,0.0
359.0,0.0
371.0,0.0
467.0,0.0
470.0,0.0
501.0,0.0
506.0,0.0
581.0,0.0
839.0,0.0
898.0,0.0
971.0,0.0
252.0,1.0
339.0,1.0
455.0,1.0
473.0,1.0
474.0,1.0
563.0,1.0
578.0,1.0
589.0,1.0
667.0,1.0
867.0,1.0
892.0,1.0
13.0,2.0
94.0,2.0
171.0,2.0
243.0,2.0
245.0,2.0
384.0,2.0
434.0,2.0
438.0,2.0
448.0,2.0
559.0,2.0
640.0,2.0
699.0,2.0
757.0,2.0
785.0,2.0
798.0,2.0
829.0,2.0
939.0,2.0
17.0,3.0
83.0,3.0
159.0,3.0
219.0,3.0
292.0,3.0
397.0,3.0
457.0,3.0
557.0,3.0
607.0,3.0
651.0,3.0
806.0,3.0
939.0,3.0
41.0,4.0
73.0,4.0
214.0,4.0
359.0,4.0
430.0,4.0
572.0,4.0
638.0,4.0
646.0,4.0
653.0,4.0
668.0,4.0
700.0,4.0
45.0,5.0
121.0,5.0
125.0,5.0
228.0,5.0
376.0,5.0
462.0,5.0
657.0,5.0
732.0,5.0
826.0,5.0
832.0,5.0
841.0,5.0
855.0,5.0
934.0,5.0
39.0,6.0
109.0,6.0
112.0,6.0
272.0,6.0
446.0,6.0
482.0,6.0
496.0,6.0
545.0,6.0
788.0,6.0
38.0,7.0
232.0,7.0
317.0,7.0
334.0,7.0
529.0,7.0
551.0,7.0
665.0,7.0
807.0,7.0
892.0,7.0
902.0,7.0
913.0,7.0
8.0,7.0
64.0,8.0
294.0,8.0
316.0,8.0
466.0,8.0
622.0,8.0
635.0,8.0
680.0,8.0
681.0,8.0
755.0,8.0
13.0,9.0
35.0,9.0
65.0,9.0
108.0,9.0
170.0,9.0
274.0,9.0
415.0,9.0
515.0,9.0
636.0,9.0
716.0,9.0
810.0,9.0
927.0,9.0
181.0,10.0
203.0,10.0
234.0,10.0
292.0,10.0
316.0,10.0
318.0,10.0
343.0,10.0
423.0,10.0
487.0,10.0
592.0,10.0
607.0,10.0
645.0,10.0
654.0,10.0
667.0,10.0
753.0,10.0
919.0,10.0
962.0,10.0
106.0,11.0
118.0,11.0
194.0,11.0
475.0,11.0
476.0,11.0
491.0,11.0
533.0,11.0
557.0,11.0
681.0,11.0
711.0,11.0
836.0,11.0
174.0,12.0
245.0,12.0
277.0,12.0
360.0,12.0
432.0,12.0
446.0,12.0
495.0,12.0
503.0,12.0
553.0,12.0
567.0,12.0
622.0,12.0
718.0,12.0
780.0,12.0
822.0,12.0
871.0,12.0
915.0,12.0
971.0,12.0
98.0,13.0
225.0,13.0
226.0,13.0
628.0,13.0
697.0,13.0
754.0,13.0
781.0,13.0
902.0,13.0
14.0,6.0
