i,j
11.0,0.0
15.0,0.0
44.0,0.0
139.0,0.0
144.0,0.0
162.0,0.0
295.0,0.0
333.0,0.0
396.0,0.0
448.0,0.0
465.0,0.0
523.0,0.0
555.0,0.0
718.0,0.0
888.0,0.0
923.0,0.0
23.0,1.0
24.0,1.0
202.0,1.0
275.0,1.0
386.0,1.0
409.0,1.0
474.0,1.0
533.0,1.0
540.0,1.0
706.0,1.0
847.0,1.0
885.0,1.0
921.0,1.0
41.0,2.0
100.0,2.0
121.0,2.0
372.0,2.0
426.0,2.0
441.0,2.0
459.0,2.0
478.0,2.0
588.0,2.0
657.0,2.0
851.0,2.0
857.0,2.0
947.0,2.0
118.0,3.0
120.0,3.0
203.0,3.0
259.0,3.0
309.0,3.0
369.0,3.0
499.0,3.0
557.0,3.0
600.0,3.0
707.0,3.0
722.0,3.0
744.0,3.0
749.0,3.0
772.0,3.0
773.0,3.0
41.0,4.0
236.0,4.0
241.0,4.0
325.0,4.0
375.0,4.0
475.0,4.0
484.0,4.0
503.0,4.0
508.0,4.0
570.0,4.0
635.0,4.0
651.0,4.0
663.0,4.0
726.0,4.0
740.0,4.0
842.0,4.0
938.0,4.0
115.0,5.0
127.0,5.0
180.0,5.0
216.0,5.0
232.0,5.0
345.0,5.0
512.0,5.0
680.0,5.0
681.0,5.0
693.0,5.0
748.0,5.0
786.0,5.0
811.0,5.0
834.0,5.0
865.0,5.0
903.0,5.0
15.0,6.0
59.0,6.0
120.0,6.0
121.0,6.0
164.0,6.0
380.0,6.0
424.0,6.0
604.0,6.0
626.0,6.0
648.0,6.0
662.0,6.0
747.0,6.0
756.0,6.0
766.0,6.0
842.0,6.0
936.0,6.0
60.0,7.0
63.0,7.0
109.0,7.0
114.0,7.0
151.0,7.0
222.0,7.0
358.0,7.0
362.0,7.0
432.0,7.0
514.0,7.0
540.0,7.0
624.0,7.0
652.0,7.0
719.0,7.0
812.0,7.0
896.0,7.0
934.0,7.0
961.0,7.0
134.0,8.0
241.0,8.0
300.0,8.0
321.0,8.0
358.0,8.0
485.0,8.0
593.0,8.0
650.0,8.0
730.0,8.0
42.0,9.0
101.0,9.0
200.0,9.0
229.0,9.0
241.0,9.0
376.0,9.0
428.0,9.0
559.0,9.0
654.0,9.0
753.0,9.0
773.0,9.0
893.0,9.0
908.0,9.0
911.0,9.0
948.0,9.0
969.0,9.0
27.0,10.0
38.0,10.0
110.0,10.0
270.0,10.0
299.0,10.0
396.0,10.0
411.0,10.0
413.0,10.0
530.0,10.0
569.0,10.0
570.0,10.0
657.0,10.0
673.0,10.0
784.0,10.0
849.0,10.0
851.0,10.0
869.0,10.0
922.0,10.0
954.0,10.0
243.0,11.0
411.0,11.0
471.0,11.0
616.0,11.0
704.0,11.0
708.0,11.0
832.0,11.0
958.0,11.0
25.0,12.0
55.0,12.0
79.0,12.0
309.0,12.0
400.0,12.0
593.0,12.0
598.0,12.0
698.0,12.0
757.0,12.0
855.0,12.0
959.0,12.0
13.0,2.0
63.0,13.0
181.0,13.0
230.0,13.0
231.0,13.0
376.0,13.0
426.0,13.0
445.0,13.0
489.0,13.0
495.0,13.0
504.0,13.0
599.0,13.0
749.0,13.0
851.0,13.0
933.0,13.0
937.0,13.0
34.0,14.0
44.0,14.0
58.0,14.0
210.0,14.0
292.0,14.0
395.0,14.0
503.0,14.0
510.0,14.0
524.0,14.0
542.0,14.0
625.0,14.0
639.0,14.0
657.0,14.0
751.0,14.0
787.0,14.0
821.0,14.0
830.0,14.0
951.0,14.0
25.0,15.0
189.0,15.0
426.0,15.0
525.0,15.0
708.0,15.0
923.0,15.0
948.0,15.0
139.0,16.0
159.0,16.0
162.0,16.0
231.0,16.0
330.0,16.0
340.0,16.0
632.0,16.0
684.0,16.0
733.0,16.0
837.0,16.0
876.0,16.0
948.0,16.0
68.0,17.0
185.0,17.0
186.0,17.0
243.0,17.0
363.0,17.0
397.0,17.0
410.0,17.0
527.0,17.0
654.0,17.0
662.0,17.0
816.0,17.0
830.0,17.0
912.0,17.0
916.0,17.0
958.0,17.0
977.0,17.0
142.0,18.0
575.0,18.0
587.0,18.0
614.0,18.0
645.0,18.0
665.0,18.0
880.0,18.0
905.0,18.0
92.0,19.0
93.0,19.0
113.0,19.0
130.0,19.0
210.0,19.0
235.0,19.0
303.0,19.0
305.0,19.0
463.0,19.0
494.0,19.0
536.0,19.0
545.0,19.0
668.0,19.0
709.0,19.0
728.0,19.0
839.0,19.0
976.0,19.0
20.0,10.0
110.0,20.0
215.0,20.0
253.0,20.0
276.0,20.0
397.0,20.0
410.0,20.0
444.0,20.0
472.0,20.0
609.0,20.0
631.0,20.0
667.0,20.0
711.0,20.0
721.0,20.0
730.0,20.0
889.0,20.0
976.0,20.0
21.0,5.0
46.0,21.0
60.0,21.0
111.0,21.0
236.0,21.0
255.0,21.0
277.0,21.0
378.0,21.0
509.0,21.0
624.0,21.0
673.0,21.0
768.0,21.0
784.0,21.0
807.0,21.0
836.0,21.0
891.0,21.0
964.0,21.0
170.0,22.0
297.0,22.0
467.0,22.0
486.0,22.0
496.0,22.0
521.0,22.0
544.0,22.0
585.0,22.0
591.0,22.0
630.0,22.0
684.0,22.0
697.0,22.0
829.0,22.0
26.0,23.0
93.0,23.0
131.0,23.0
246.0,23.0
339.0,23.0
410.0,23.0
483.0,23.0
838.0,23.0
913.0,23.0
953.0,23.0
144.0,24.0
165.0,24.0
175.0,24.0
181.0,24.0
365.0,24.0
449.0,24.0
493.0,24.0
604.0,24.0
690.0,24.0
729.0,24.0
737.0,24.0
741.0,24.0
760.0,24.0
764.0,24.0
830.0,24.0
862.0,24.0
875.0,24.0
881.0,24.0
936.0,24.0
285.0,25.0
297.0,25.0
374.0,25.0
380.0,25.0
384.0,25.0
416.0,25.0
417.0,25.0
422.0,25.0
427.0,25.0
464.0,25.0
496.0,25.0
502.0,25.0
571.0,25.0
587.0,25.0
616.0,25.0
643.0,25.0
925.0,25.0
121.0,26.0
367.0,26.0
434.0,26.0
553.0,26.0
665.0,26.0
742.0,26.0
744.0,26.0
767.0,26.0
825.0,26.0
855.0,26.0
870.0,26.0
935.0,26.0
940.0,26.0
190.0,27.0
195.0,27.0
313.0,27.0
394.0,27.0
597.0,27.0
666.0,27.0
749.0,27.0
48.0,28.0
68.0,28.0
162.0,28.0
206.0,28.0
241.0,28.0
333.0,28.0
484.0,28.0
520.0,28.0
538.0,28.0
650.0,28.0
725.0,28.0
908.0,28.0
981.0,28.0
152.0,29.0
183.0,29.0
294.0,29.0
330.0,29.0
385.0,29.0
428.0,29.0
477.0,29.0
537.0,29.0
695.0,29.0
731.0,29.0
741.0,29.0
812.0,29.0
69.0,30.0
102.0,30.0
336.0,30.0
351.0,30.0
409.0,30.0
435.0,30.0
543.0,30.0
595.0,30.0
666.0,30.0
726.0,30.0
876.0,30.0
938.0,30.0
31.0,5.0
358.0,31.0
372.0,31.0
411.0,31.0
446.0,31.0
511.0,31.0
529.0,31.0
593.0,31.0
618.0,31.0
647.0,31.0
707.0,31.0
716.0,31.0
722.0,31.0
825.0,31.0
861.0,31.0
887.0,31.0
981.0,31.0
147.0,32.0
214.0,32.0
318.0,32.0
369.0,32.0
371.0,32.0
445.0,32.0
492.0,32.0
674.0,32.0
866.0,32.0
908.0,32.0
929.0,32.0
33.0,4.0
33.0,19.0
60.0,33.0
182.0,33.0
194.0,33.0
367.0,33.0
373.0,33.0
403.0,33.0
569.0,33.0
623.0,33.0
773.0,33.0
108.0,34.0
117.0,34.0
159.0,34.0
178.0,34.0
186.0,34.0
197.0,34.0
311.0,34.0
315.0,34.0
379.0,34.0
540.0,34.0
627.0,34.0
857.0,34.0
102.0,35.0
235.0,35.0
361.0,35.0
371.0,35.0
521.0,35.0
556.0,35.0
738.0,35.0
761.0,35.0
934.0,35.0
983.0,35.0
116.0,36.0
233.0,36.0
600.0,36.0
633.0,36.0
710.0,36.0
761.0,36.0
817.0,36.0
907.0,36.0
915.0,36.0
936.0,36.0
37.0,2.0
37.0,27.0
65.0,37.0
288.0,37.0
448.0,37.0
647.0,37.0
779.0,37.0
829.0,37.0
865.0,37.0
886.0,37.0
192.0,38.0
198.0,38.0
203.0,38.0
234.0,38.0
295.0,38.0
303.0,38.0
375.0,38.0
476.0,38.0
491.0,38.0
539.0,38.0
649.0,38.0
653.0,38.0
696.0,38.0
747.0,38.0
909.0,38.0
922.0,38.0
976.0,38.0
168.0,39.0
256.0,39.0
362.0,39.0
406.0,39.0
521.0,39.0
566.0,39.0
787.0,39.0
909.0,39.0
962.0,39.0
965.0,39.0
40.0,1.0
79.0,40.0
83.0,40.0
153.0,40.0
155.0,40.0
264.0,40.0
282.0,40.0
458.0,40.0
472.0,40.0
500.0,40.0
549.0,40.0
854.0,40.0
41.0,21.0
55.0,41.0
172.0,41.0
275.0,41.0
276.0,41.0
289.0,41.0
299.0,41.0
479.0,41.0
533.0,41.0
587.0,41.0
642.0,41.0
829.0,41.0
842.0,41.0
885.0,41.0
922.0,41.0
948.0,41.0
88.0,42.0
143.0,42.0
144.0,42.0
149.0,42.0
246.0,42.0
431.0,42.0
447.0,42.0
472.0,42.0
610.0,42.0
785.0,42.0
901.0,42.0
955.0,42.0
43.0,3.0
51.0,43.0
165.0,43.0
367.0,43.0
407.0,43.0
485.0,43.0
552.0,43.0
676.0,43.0
691.0,43.0
780.0,43.0
877.0,43.0
914.0,43.0
44.0,25.0
49.0,44.0
184.0,44.0
209.0,44.0
268.0,44.0
330.0,44.0
463.0,44.0
502.0,44.0
644.0,44.0
654.0,44.0
731.0,44.0
741.0,44.0
870.0,44.0
882.0,44.0
45.0,6.0
194.0,45.0
230.0,45.0
242.0,45.0
266.0,45.0
348.0,45.0
387.0,45.0
406.0,45.0
428.0,45.0
480.0,45.0
753.0,45.0
825.0,45.0
862.0,45.0
879.0,45.0
894.0,45.0
895.0,45.0
59.0,46.0
376.0,46.0
430.0,46.0
434.0,46.0
440.0,46.0
492.0,46.0
695.0,46.0
697.0,46.0
792.0,46.0
804.0,46.0
825.0,46.0
875.0,46.0
965.0,46.0
94.0,47.0
193.0,47.0
274.0,47.0
360.0,47.0
456.0,47.0
505.0,47.0
