i,j
14.0,0.0
32.0,0.0
201.0,0.0
337.0,0.0
347.0,0.0
381.0,0.0
742.0,0.0
853.0,0.0
911.0,0.0
949.0,0.0
12.0,1.0
204.0,1.0
405.0,1.0
486.0,1.0
499.0,1.0
538.0,1.0
584.0,1.0
602.0,1.0
644.0,1.0
698.0,1.0
827.0,1.0
969.0,1.0
977.0,1.0
980.0,1.0
36.0,2.0
158.0,2.0
180.0,2.0
184.0,2.0
280.0,2.0
326.0,2.0
340.0,2.0
407.0,2.0
448.0,2.0
450.0,2.0
530.0,2.0
551.0,2.0
586.0,2.0
592.0,2.0
745.0,2.0
751.0,2.0
809.0,2.0
813.0,2.0
822.0,2.0
937.0,2.0
60.0,3.0
102.0,3.0
134.0,3.0
163.0,3.0
205.0,3.0
400.0,3.0
451.0,3.0
466.0,3.0
565.0,3.0
573.0,3.0
635.0,3.0
774.0,3.0
864.0,3.0
924.0,3.0
958.0,3.0
211.0,4.0
246.0,4.0
335.0,4.0
665.0,4.0
722.0,4.0
805.0,4.0
20.0,5.0
73.0,5.0
182.0,5.0
261.0,5.0
431.0,5.0
473.0,5.0
770.0,5.0
864.0,5.0
882.0,5.0
897.0,5.0
911.0,5.0
13.0,6.0
138.0,6.0
162.0,6.0
189.0,6.0
241.0,6.0
404.0,6.0
466.0,6.0
678.0,6.0
727.0,6.0
886.0,6.0
909.0,6.0
911.0,6.0
84.0,7.0
113.0,7.0
177.0,7.0
290.0,7.0
305.0,7.0
508.0,7.0
543.0,7.0
734.0,7.0
761.0,7.0
834.0,7.0
900.0,7.0
46.0,8.0
128.0,8.0
304.0,8.0
526.0,8.0
574.0,8.0
772.0,8.0
879.0,8.0
926.0,8.0
9.0,4.0
67.0,9.0
113.0,9.0
177.0,9.0
248.0,9.0
277.0,9.0
330.0,9.0
392.0,9.0
472.0,9.0
485.0,9.0
568.0,9.0
581.0,9.0
650.0,9.0
690.0,9.0
826.0,9.0
854.0,9.0
864.0,9.0
911.0,9.0
925.0,9.0
976.0,9.0
977.0,9.0
160.0,10.0
221.0,10.0
480.0,10.0
574.0,10.0
620.0,10.0
670.0,10.0
872.0,10.0
101.0,11.0
160.0,11.0
222.0,11.0
285.0,11.0
309.0,11.0
329.0,11.0
439.0,11.0
756.0,11.0
810.0,11.0
914.0,11.0
16.0,12.0
61.0,12.0
112.0,12.0
141.0,12.0
320.0,12.0
344.0,12.0
509.0,12.0
602.0,12.0
630.0,12.0
650.0,12.0
682.0,12.0
744.0,12.0
828.0,12.0
984.0,12.0
97.0,13.0
152.0,13.0
360.0,13.0
470.0,13.0
471.0,13.0
498.0,13.0
532.0,13.0
581.0,13.0
594.0,13.0
636.0,13.0
702.0,13.0
733.0,13.0
933.0,13.0
963.0,13.0
99.0,14.0
164.0,14.0
278.0,14.0
307.0,14.0
407.0,14.0
454.0,14.0
558.0,14.0
777.0,14.0
855.0,14.0
344.0,15.0
394.0,15.0
451.0,15.0
486.0,15.0
520.0,15.0
696.0,15.0
705.0,15.0
823.0,15.0
841.0,15.0
52.0,16.0
306.0,16.0
371.0,16.0
400.0,16.0
483.0,16.0
548.0,16.0
653.0,16.0
768.0,16.0
876.0,16.0
957.0,16.0
965.0,16.0
59.0,17.0
95.0,17.0
125.0,17.0
338.0,17.0
381.0,17.0
457.0,17.0
514.0,17.0
584.0,17.0
698.0,17.0
705.0,17.0
771.0,17.0
878.0,17.0
912.0,17.0
934.0,17.0
110.0,18.0
160.0,18.0
162.0,18.0
330.0,18.0
402.0,18.0
630.0,18.0
682.0,18.0
684.0,18.0
735.0,18.0
810.0,18.0
817.0,18.0
943.0,18.0
949.0,18.0
969.0,18.0
67.0,19.0
453.0,19.0
583.0,19.0
651.0,19.0
687.0,19.0
900.0,19.0
49.0,20.0
194.0,20.0
203.0,20.0
215.0,20.0
250.0,20.0
277.0,20.0
439.0,20.0
468.0,20.0
538.0,20.0
557.0,20.0
776.0,20.0
909.0,20.0
957.0,20.0
29.0,21.0
127.0,21.0
324.0,21.0
332.0,21.0
343.0,21.0
348.0,21.0
493.0,21.0
499.0,21.0
587.0,21.0
778.0,21.0
985.0,21.0
22.0,19.0
104.0,22.0
189.0,22.0
277.0,22.0
362.0,22.0
379.0,22.0
458.0,22.0
500.0,22.0
546.0,22.0
571.0,22.0
617.0,22.0
696.0,22.0
823.0,22.0
897.0,22.0
905.0,22.0
23.0,17.0
71.0,23.0
119.0,23.0
269.0,23.0
297.0,23.0
508.0,23.0
667.0,23.0
739.0,23.0
903.0,23.0
935.0,23.0
936.0,23.0
968.0,23.0
24.0,17.0
63.0,24.0
110.0,24.0
525.0,24.0
651.0,24.0
703.0,24.0
719.0,24.0
730.0,24.0
823.0,24.0
840.0,24.0
896.0,24.0
25.0,21.0
243.0,25.0
290.0,25.0
444.0,25.0
617.0,25.0
664.0,25.0
755.0,25.0
840.0,25.0
867.0,25.0
26.0,17.0
167.0,26.0
193.0,26.0
238.0,26.0
525.0,26.0
548.0,26.0
619.0,26.0
664.0,26.0
790.0,26.0
851.0,26.0
897.0,26.0
970.0,26.0
43.0,27.0
186.0,27.0
394.0,27.0
504.0,27.0
565.0,27.0
683.0,27.0
712.0,27.0
713.0,27.0
724.0,27.0
794.0,27.0
207.0,28.0
293.0,28.0
584.0,28.0
587.0,28.0
599.0,28.0
774.0,28.0
829.0,28.0
861.0,28.0
928.0,28.0
952.0,28.0
970.0,28.0
29.0,17.0
50.0,29.0
61.0,29.0
109.0,29.0
137.0,29.0
192.0,29.0
321.0,29.0
346.0,29.0
460.0,29.0
470.0,29.0
477.0,29.0
500.0,29.0
779.0,29.0
870.0,29.0
885.0,29.0
894.0,29.0
84.0,30.0
226.0,30.0
232.0,30.0
251.0,30.0
286.0,30.0
318.0,30.0
467.0,30.0
469.0,30.0
603.0,30.0
647.0,30.0
819.0,30.0
835.0,30.0
855.0,30.0
887.0,30.0
889.0,30.0
961.0,30.0
37.0,31.0
191.0,31.0
197.0,31.0
243.0,31.0
275.0,31.0
352.0,31.0
382.0,31.0
488.0,31.0
534.0,31.0
544.0,31.0
597.0,31.0
602.0,31.0
851.0,31.0
73.0,32.0
185.0,32.0
396.0,32.0
414.0,32.0
432.0,32.0
479.0,32.0
599.0,32.0
821.0,32.0
890.0,32.0
916.0,32.0
33.0,25.0
52.0,33.0
266.0,33.0
293.0,33.0
374.0,33.0
418.0,33.0
517.0,33.0
700.0,33.0
834.0,33.0
154.0,34.0
222.0,34.0
270.0,34.0
309.0,34.0
442.0,34.0
483.0,34.0
534.0,34.0
599.0,34.0
618.0,34.0
824.0,34.0
831.0,34.0
839.0,34.0
879.0,34.0
57.0,35.0
60.0,35.0
264.0,35.0
308.0,35.0
312.0,35.0
347.0,35.0
372.0,35.0
397.0,35.0
436.0,35.0
468.0,35.0
496.0,35.0
506.0,35.0
523.0,35.0
760.0,35.0
899.0,35.0
900.0,35.0
970.0,35.0
47.0,36.0
112.0,36.0
492.0,36.0
635.0,36.0
747.0,36.0
794.0,36.0
889.0,36.0
923.0,36.0
971.0,36.0
37.0,12.0
45.0,37.0
270.0,37.0
382.0,37.0
426.0,37.0
452.0,37.0
493.0,37.0
594.0,37.0
665.0,37.0
692.0,37.0
809.0,37.0
877.0,37.0
881.0,37.0
884.0,37.0
905.0,37.0
914.0,37.0
47.0,38.0
184.0,38.0
189.0,38.0
225.0,38.0
240.0,38.0
407.0,38.0
441.0,38.0
512.0,38.0
621.0,38.0
749.0,38.0
791.0,38.0
878.0,38.0
893.0,38.0
39.0,8.0
240.0,39.0
292.0,39.0
299.0,39.0
379.0,39.0
389.0,39.0
506.0,39.0
583.0,39.0
591.0,39.0
599.0,39.0
619.0,39.0
784.0,39.0
851.0,39.0
926.0,39.0
254.0,40.0
288.0,40.0
321.0,40.0
330.0,40.0
383.0,40.0
426.0,40.0
542.0,40.0
598.0,40.0
696.0,40.0
711.0,40.0
774.0,40.0
832.0,40.0
855.0,40.0
963.0,40.0
66.0,41.0
136.0,41.0
141.0,41.0
239.0,41.0
393.0,41.0
418.0,41.0
521.0,41.0
522.0,41.0
604.0,41.0
753.0,41.0
775.0,41.0
807.0,41.0
836.0,41.0
942.0,41.0
42.0,24.0
446.0,42.0
547.0,42.0
625.0,42.0
749.0,42.0
787.0,42.0
861.0,42.0
879.0,42.0
110.0,43.0
163.0,43.0
248.0,43.0
259.0,43.0
339.0,43.0
458.0,43.0
480.0,43.0
550.0,43.0
554.0,43.0
565.0,43.0
97.0,44.0
104.0,44.0
159.0,44.0
170.0,44.0
228.0,44.0
236.0,44.0
262.0,44.0
288.0,44.0
599.0,44.0
675.0,44.0
861.0,44.0
897.0,44.0
923.0,44.0
45.0,0.0
45.0,19.0
222.0,45.0
327.0,45.0
340.0,45.0
349.0,45.0
359.0,45.0
571.0,45.0
631.0,45.0
699.0,45.0
753.0,45.0
771.0,45.0
814.0,45.0
833.0,45.0
954.0,45.0
46.0,36.0
101.0,46.0
149.0,46.0
185.0,46.0
256.0,46.0
371.0,46.0
485.0,46.0
501.0,46.0
638.0,46.0
650.0,46.0
715.0,46.0
905.0,46.0
914.0,46.0
958.0,46.0
72.0,47.0
106.0,47.0
249.0,47.0
313.0,47.0
491.0,47.0
572.0,47.0
707.0,47.0
785.0,47.0
932.0,47.0
982.0,47.0
231.0,48.0
237.0,48.0
318.0,48.0
347.0,48.0
391.0,48.0
415.0,48.0
615.0,48.0
670.0,48.0
739.0,48.0
762.0,48.0
856.0,48.0
52.0,49.0
68.0,49.0
153.0,49.0
250.0,49.0
319.0,49.0
391.0,49.0
517.0,49.0
540.0,49.0
616.0,49.0
701.0,49.0
719.0,49.0
891.0,49.0
935.0,49.0
950.0,49.0
50.0,8.0
67.0,50.0
163.0,50.0
179.0,50.0
319.0,50.0
332.0,50.0
351.0,50.0
374.0,50.0
390.0,50.0
417.0,50.0
428.0,50.0
639.0,50.0
741.0,50.0
805.0,50.0
832.0,50.0
849.0,50.0
880.0,50.0
924.0,50.0
51.0,16.0
94.0,51.0
141.0,51.0
303.0,51.0
701.0,51.0
723.0,51.0
786.0,51.0
814.0,51.0
