i,j
103.0,0.0
105.0,0.0
277.0,0.0
279.0,0.0
446.0,0.0
501.0,0.0
697.0,0.0
47.0,1.0
85.0,1.0
136.0,1.0
169.0,1.0
289.0,1.0
677.0,1.0
714.0,1.0
823.0,1.0
144.0,2.0
170.0,2.0
178.0,2.0
197.0,2.0
283.0,2.0
684.0,2.0
701.0,2.0
706.0,2.0
241.0,3.0
444.0,3.0
703.0,3.0
781.0,3.0
47.0,4.0
78.0,4.0
367.0,4.0
704.0,4.0
458.0,5.0
681.0,5.0
80.0,6.0
132.0,6.0
274.0,6.0
290.0,6.0
594.0,6.0
375.0,7.0
451.0,7.0
680.0,7.0
818.0,7.0
955.0,7.0
522.0,8.0
862.0,8.0
110.0,9.0
142.0,9.0
615.0,9.0
778.0,9.0
279.0,10.0
357.0,10.0
384.0,10.0
581.0,10.0
677.0,10.0
962.0,10.0
46.0,11.0
227.0,11.0
228.0,11.0
493.0,11.0
839.0,11.0
878.0,11.0
949.0,11.0
61.0,12.0
233.0,12.0
318.0,12.0
336.0,12.0
408.0,12.0
444.0,12.0
466.0,12.0
748.0,12.0
945.0,12.0
200.0,13.0
549.0,13.0
937.0,13.0
60.0,14.0
74.0,14.0
119.0,14.0
368.0,14.0
481.0,14.0
679.0,14.0
718.0,14.0
969.0,14.0
22.0,15.0
148.0,15.0
449.0,15.0
564.0,15.0
571.0,15.0
730.0,15.0
214.0,16.0
265.0,16.0
273.0,16.0
542.0,16.0
656.0,16.0
793.0,16.0
965.0,16.0
974.0,16.0
119.0,17.0
169.0,17.0
216.0,17.0
787.0,17.0
86.0,18.0
143.0,18.0
324.0,18.0
396.0,18.0
620.0,18.0
642.0,18.0
663.0,18.0
378.0,19.0
404.0,19.0
569.0,19.0
625.0,19.0
646.0,19.0
832.0,19.0
938.0,19.0
469.0,20.0
676.0,20.0
941.0,20.0
36.0,21.0
210.0,21.0
333.0,21.0
41.0,22.0
82.0,22.0
115.0,22.0
118.0,22.0
434.0,22.0
537.0,22.0
570.0,22.0
614.0,22.0
753.0,22.0
92.0,23.0
284.0,23.0
450.0,23.0
569.0,23.0
597.0,23.0
926.0,23.0
24.0,0.0
257.0,24.0
397.0,24.0
403.0,24.0
479.0,24.0
605.0,24.0
683.0,24.0
848.0,24.0
173.0,25.0
303.0,25.0
322.0,25.0
336.0,25.0
465.0,25.0
612.0,25.0
851.0,25.0
78.0,26.0
231.0,26.0
416.0,26.0
528.0,26.0
285.0,27.0
28.0,7.0
200.0,28.0
417.0,28.0
687.0,28.0
906.0,28.0
69.0,29.0
149.0,29.0
325.0,29.0
338.0,29.0
458.0,29.0
903.0,29.0
51.0,30.0
390.0,30.0
565.0,30.0
660.0,30.0
853.0,30.0
369.0,31.0
679.0,31.0
731.0,31.0
785.0,31.0
69.0,32.0
326.0,32.0
673.0,32.0
434.0,33.0
453.0,33.0
481.0,33.0
637.0,33.0
267.0,34.0
584.0,34.0
616.0,34.0
633.0,34.0
748.0,34.0
848.0,34.0
880.0,34.0
240.0,35.0
288.0,35.0
612.0,35.0
709.0,35.0
867.0,35.0
36.0,10.0
88.0,36.0
148.0,36.0
607.0,36.0
769.0,36.0
816.0,36.0
37.0,20.0
57.0,37.0
245.0,37.0
296.0,37.0
382.0,37.0
534.0,37.0
930.0,37.0
38.0,10.0
198.0,38.0
234.0,38.0
277.0,38.0
279.0,38.0
795.0,38.0
924.0,38.0
72.0,39.0
687.0,39.0
926.0,39.0
68.0,40.0
82.0,40.0
220.0,40.0
771.0,40.0
407.0,41.0
709.0,41.0
888.0,41.0
492.0,42.0
649.0,42.0
821.0,42.0
432.0,43.0
468.0,43.0
747.0,43.0
148.0,44.0
151.0,44.0
441.0,44.0
801.0,44.0
830.0,44.0
905.0,44.0
981.0,44.0
149.0,45.0
217.0,45.0
299.0,45.0
235.0,46.0
369.0,46.0
660.0,46.0
880.0,46.0
931.0,46.0
955.0,46.0
137.0,47.0
375.0,47.0
518.0,47.0
953.0,47.0
155.0,48.0
566.0,48.0
158.0,49.0
178.0,49.0
610.0,49.0
724.0,49.0
50.0,26.0
259.0,50.0
504.0,50.0
80.0,51.0
96.0,51.0
119.0,51.0
218.0,51.0
388.0,51.0
558.0,51.0
622.0,51.0
690.0,51.0
805.0,51.0
862.0,51.0
900.0,51.0
197.0,52.0
321.0,52.0
335.0,52.0
413.0,52.0
494.0,52.0
983.0,52.0
53.0,34.0
186.0,53.0
187.0,53.0
292.0,53.0
384.0,53.0
922.0,53.0
225.0,54.0
272.0,54.0
383.0,54.0
436.0,54.0
698.0,54.0
739.0,54.0
877.0,54.0
891.0,54.0
411.0,55.0
923.0,55.0
56.0,5.0
210.0,56.0
246.0,56.0
498.0,56.0
829.0,56.0
854.0,56.0
187.0,57.0
451.0,57.0
577.0,57.0
658.0,57.0
773.0,57.0
960.0,57.0
495.0,58.0
666.0,58.0
717.0,59.0
836.0,59.0
838.0,59.0
883.0,59.0
135.0,60.0
242.0,60.0
405.0,60.0
543.0,60.0
952.0,60.0
61.0,54.0
297.0,61.0
324.0,61.0
565.0,61.0
597.0,61.0
881.0,61.0
725.0,62.0
734.0,62.0
63.0,28.0
122.0,63.0
133.0,63.0
167.0,63.0
437.0,63.0
624.0,63.0
658.0,63.0
751.0,63.0
198.0,64.0
207.0,64.0
230.0,64.0
479.0,64.0
481.0,64.0
733.0,64.0
745.0,64.0
109.0,65.0
156.0,65.0
335.0,65.0
464.0,65.0
489.0,65.0
832.0,65.0
66.0,48.0
772.0,66.0
123.0,67.0
136.0,67.0
153.0,67.0
164.0,67.0
177.0,67.0
233.0,67.0
293.0,67.0
373.0,67.0
727.0,67.0
868.0,67.0
982.0,67.0
79.0,68.0
247.0,68.0
577.0,68.0
659.0,68.0
325.0,69.0
445.0,69.0
553.0,69.0
719.0,69.0
731.0,69.0
135.0,70.0
268.0,70.0
317.0,70.0
479.0,70.0
529.0,70.0
771.0,70.0
817.0,70.0
72.0,71.0
119.0,71.0
162.0,71.0
966.0,71.0
128.0,72.0
264.0,72.0
309.0,72.0
444.0,72.0
513.0,72.0
561.0,72.0
980.0,72.0
126.0,73.0
183.0,73.0
218.0,73.0
505.0,73.0
586.0,73.0
678.0,73.0
218.0,74.0
264.0,74.0
421.0,74.0
422.0,74.0
441.0,74.0
524.0,74.0
617.0,74.0
786.0,74.0
409.0,75.0
512.0,75.0
639.0,75.0
76.0,10.0
135.0,76.0
269.0,76.0
277.0,76.0
360.0,76.0
533.0,76.0
668.0,76.0
736.0,76.0
915.0,76.0
77.0,27.0
77.0,31.0
98.0,77.0
242.0,77.0
579.0,77.0
626.0,77.0
675.0,77.0
875.0,77.0
167.0,78.0
563.0,78.0
756.0,78.0
79.0,8.0
148.0,79.0
245.0,79.0
305.0,79.0
327.0,79.0
485.0,79.0
730.0,79.0
864.0,79.0
122.0,80.0
263.0,80.0
919.0,80.0
81.0,41.0
119.0,81.0
486.0,81.0
622.0,81.0
676.0,81.0
711.0,81.0
732.0,81.0
252.0,82.0
678.0,82.0
282.0,83.0
550.0,83.0
616.0,83.0
698.0,83.0
798.0,83.0
872.0,83.0
110.0,84.0
256.0,84.0
403.0,84.0
514.0,84.0
563.0,84.0
604.0,84.0
619.0,84.0
623.0,84.0
729.0,84.0
997.0,84.0
157.0,85.0
321.0,85.0
449.0,85.0
486.0,85.0
607.0,85.0
620.0,85.0
86.0,40.0
315.0,86.0
539.0,86.0
579.0,86.0
655.0,86.0
133.0,87.0
241.0,87.0
545.0,87.0
588.0,87.0
991.0,87.0
235.0,88.0
299.0,88.0
338.0,88.0
416.0,88.0
508.0,88.0
703.0,88.0
750.0,88.0
89.0,24.0
258.0,89.0
333.0,89.0
470.0,89.0
696.0,89.0
948.0,89.0
138.0,90.0
315.0,90.0
385.0,90.0
520.0,90.0
629.0,90.0
748.0,90.0
965.0,90.0
315.0,91.0
351.0,91.0
607.0,91.0
660.0,91.0
731.0,91.0
809.0,91.0
902.0,91.0
698.0,92.0
