i,j
12.0,0.0
13.0,0.0
17.0,0.0
39.0,0.0
242.0,0.0
280.0,0.0
609.0,0.0
65.0,1.0
231.0,1.0
867.0,1.0
186.0,2.0
282.0,2.0
607.0,2.0
68.0,3.0
139.0,3.0
5.0,4.0
48.0,4.0
152.0,4.0
238.0,4.0
260.0,4.0
855.0,4.0
924.0,4.0
167.0,5.0
515.0,5.0
701.0,5.0
411.0,6.0
68.0,7.0
132.0,7.0
235.0,7.0
94.0,8.0
197.0,8.0
212.0,8.0
253.0,8.0
953.0,8.0
143.0,9.0
219.0,9.0
229.0,9.0
258.0,9.0
289.0,9.0
22.0,10.0
47.0,10.0
190.0,10.0
301.0,10.0
325.0,10.0
724.0,10.0
36.0,11.0
251.0,11.0
290.0,11.0
317.0,11.0
863.0,11.0
108.0,12.0
142.0,12.0
655.0,12.0
932.0,12.0
178.0,13.0
197.0,13.0
583.0,13.0
792.0,13.0
941.0,13.0
58.0,14.0
111.0,14.0
156.0,14.0
455.0,14.0
588.0,14.0
68.0,15.0
218.0,15.0
227.0,15.0
306.0,15.0
368.0,15.0
16.0,5.0
92.0,16.0
170.0,16.0
246.0,16.0
296.0,16.0
317.0,16.0
241.0,17.0
286.0,17.0
561.0,17.0
590.0,17.0
59.0,18.0
110.0,18.0
151.0,18.0
160.0,18.0
303.0,18.0
156.0,19.0
180.0,19.0
20.0,19.0
22.0,20.0
23.0,20.0
33.0,20.0
252.0,20.0
272.0,20.0
702.0,20.0
751.0,20.0
101.0,21.0
115.0,21.0
164.0,21.0
759.0,21.0
22.0,18.0
311.0,22.0
621.0,22.0
681.0,22.0
23.0,4.0
43.0,23.0
100.0,23.0
260.0,23.0
449.0,23.0
81.0,24.0
100.0,24.0
144.0,24.0
227.0,24.0
245.0,24.0
307.0,24.0
556.0,24.0
671.0,24.0
114.0,25.0
155.0,25.0
171.0,25.0
177.0,25.0
216.0,25.0
130.0,26.0
641.0,26.0
781.0,26.0
815.0,26.0
870.0,26.0
915.0,26.0
115.0,27.0
196.0,27.0
600.0,27.0
36.0,28.0
202.0,28.0
287.0,28.0
454.0,28.0
906.0,28.0
994.0,28.0
298.0,29.0
698.0,29.0
744.0,29.0
836.0,29.0
67.0,30.0
86.0,30.0
127.0,30.0
136.0,30.0
161.0,30.0
375.0,30.0
785.0,30.0
31.0,27.0
60.0,31.0
142.0,31.0
269.0,31.0
33.0,32.0
104.0,32.0
115.0,32.0
130.0,32.0
217.0,32.0
507.0,32.0
764.0,32.0
932.0,32.0
33.0,18.0
88.0,33.0
243.0,33.0
248.0,33.0
265.0,33.0
319.0,33.0
55.0,34.0
314.0,34.0
35.0,34.0
63.0,35.0
124.0,35.0
181.0,35.0
192.0,35.0
196.0,35.0
260.0,35.0
261.0,35.0
755.0,35.0
134.0,36.0
265.0,36.0
287.0,36.0
331.0,36.0
914.0,36.0
37.0,10.0
133.0,37.0
41.0,38.0
51.0,38.0
101.0,38.0
324.0,38.0
39.0,4.0
40.0,39.0
166.0,39.0
271.0,39.0
129.0,40.0
273.0,40.0
915.0,40.0
41.0,39.0
57.0,41.0
152.0,41.0
64.0,42.0
121.0,42.0
231.0,42.0
292.0,42.0
541.0,42.0
43.0,8.0
246.0,43.0
331.0,43.0
591.0,43.0
789.0,43.0
126.0,44.0
230.0,44.0
73.0,45.0
86.0,45.0
142.0,45.0
188.0,45.0
911.0,45.0
60.0,46.0
101.0,46.0
123.0,46.0
230.0,46.0
893.0,46.0
113.0,47.0
212.0,47.0
288.0,47.0
308.0,47.0
48.0,0.0
49.0,2.0
210.0,49.0
215.0,49.0
289.0,49.0
308.0,49.0
344.0,49.0
746.0,49.0
159.0,50.0
201.0,50.0
942.0,50.0
51.0,6.0
51.0,26.0
51.0,35.0
72.0,51.0
100.0,51.0
193.0,51.0
199.0,51.0
282.0,51.0
383.0,51.0
888.0,51.0
137.0,52.0
273.0,52.0
321.0,52.0
511.0,52.0
947.0,52.0
971.0,52.0
53.0,18.0
185.0,53.0
221.0,53.0
284.0,53.0
328.0,53.0
659.0,53.0
59.0,54.0
69.0,54.0
143.0,54.0
146.0,54.0
156.0,54.0
167.0,54.0
867.0,54.0
72.0,55.0
134.0,55.0
429.0,55.0
58.0,56.0
194.0,56.0
213.0,56.0
292.0,56.0
885.0,56.0
90.0,57.0
184.0,57.0
205.0,57.0
258.0,57.0
588.0,57.0
741.0,57.0
758.0,57.0
825.0,57.0
327.0,58.0
922.0,58.0
125.0,59.0
126.0,59.0
162.0,59.0
169.0,59.0
187.0,59.0
188.0,59.0
211.0,59.0
247.0,59.0
277.0,59.0
317.0,59.0
60.0,9.0
60.0,20.0
69.0,60.0
177.0,60.0
193.0,60.0
222.0,60.0
256.0,60.0
948.0,60.0
146.0,61.0
165.0,61.0
287.0,61.0
305.0,61.0
552.0,61.0
133.0,62.0
148.0,62.0
262.0,62.0
63.0,29.0
115.0,63.0
206.0,63.0
405.0,63.0
66.0,64.0
98.0,64.0
150.0,64.0
234.0,64.0
420.0,64.0
422.0,64.0
488.0,64.0
88.0,65.0
232.0,65.0
386.0,65.0
614.0,65.0
911.0,65.0
66.0,12.0
66.0,52.0
77.0,66.0
160.0,66.0
190.0,66.0
282.0,66.0
