i,j
186.0,0.0
739.0,0.0
974.0,0.0
129.0,1.0
328.0,1.0
329.0,1.0
646.0,1.0
942.0,1.0
20.0,2.0
142.0,2.0
192.0,2.0
274.0,2.0
354.0,2.0
767.0,2.0
887.0,2.0
172.0,3.0
28.0,4.0
43.0,4.0
84.0,4.0
193.0,4.0
214.0,4.0
240.0,4.0
288.0,4.0
495.0,4.0
505.0,4.0
585.0,4.0
675.0,4.0
693.0,4.0
45.0,5.0
536.0,5.0
552.0,5.0
839.0,5.0
856.0,5.0
299.0,6.0
442.0,6.0
513.0,6.0
984.0,6.0
69.0,7.0
386.0,7.0
660.0,7.0
794.0,7.0
42.0,8.0
189.0,8.0
253.0,8.0
447.0,8.0
845.0,8.0
928.0,8.0
109.0,9.0
247.0,9.0
69.0,10.0
161.0,10.0
163.0,10.0
228.0,10.0
260.0,10.0
549.0,10.0
779.0,10.0
819.0,10.0
840.0,10.0
860.0,10.0
877.0,10.0
972.0,10.0
67.0,11.0
122.0,11.0
128.0,11.0
292.0,11.0
844.0,11.0
46.0,12.0
240.0,12.0
250.0,12.0
740.0,12.0
806.0,12.0
111.0,13.0
233.0,13.0
557.0,13.0
620.0,13.0
685.0,13.0
889.0,13.0
60.0,14.0
103.0,14.0
294.0,14.0
365.0,14.0
90.0,15.0
120.0,15.0
155.0,15.0
696.0,15.0
797.0,15.0
293.0,16.0
312.0,16.0
420.0,16.0
444.0,16.0
513.0,16.0
794.0,16.0
18.0,17.0
32.0,17.0
63.0,17.0
152.0,17.0
173.0,17.0
298.0,17.0
341.0,17.0
453.0,17.0
595.0,17.0
684.0,17.0
98.0,18.0
157.0,18.0
460.0,18.0
552.0,18.0
19.0,0.0
129.0,20.0
163.0,20.0
289.0,20.0
306.0,20.0
344.0,20.0
158.0,21.0
172.0,21.0
337.0,21.0
394.0,21.0
764.0,21.0
30.0,22.0
37.0,22.0
187.0,22.0
477.0,22.0
497.0,22.0
598.0,22.0
614.0,22.0
809.0,22.0
235.0,23.0
471.0,23.0
493.0,23.0
951.0,23.0
97.0,24.0
122.0,24.0
528.0,24.0
625.0,24.0
36.0,25.0
179.0,25.0
185.0,25.0
583.0,25.0
674.0,25.0
840.0,25.0
948.0,25.0
136.0,26.0
599.0,26.0
920.0,26.0
27.0,3.0
38.0,27.0
284.0,27.0
624.0,27.0
42.0,28.0
311.0,28.0
700.0,28.0
728.0,28.0
831.0,28.0
848.0,28.0
84.0,29.0
95.0,29.0
129.0,29.0
218.0,29.0
576.0,29.0
580.0,29.0
780.0,29.0
843.0,29.0
978.0,29.0
30.0,5.0
30.0,26.0
151.0,30.0
397.0,30.0
762.0,30.0
931.0,30.0
32.0,31.0
49.0,31.0
339.0,31.0
522.0,31.0
130.0,32.0
191.0,32.0
223.0,32.0
264.0,32.0
359.0,32.0
418.0,32.0
754.0,32.0
874.0,32.0
260.0,33.0
366.0,33.0
813.0,34.0
46.0,35.0
198.0,36.0
298.0,36.0
657.0,36.0
70.0,37.0
91.0,37.0
155.0,37.0
169.0,37.0
926.0,37.0
975.0,37.0
38.0,28.0
120.0,38.0
699.0,38.0
781.0,38.0
39.0,15.0
321.0,39.0
740.0,39.0
112.0,40.0
258.0,40.0
286.0,40.0
427.0,40.0
533.0,40.0
613.0,40.0
125.0,41.0
228.0,41.0
88.0,42.0
135.0,42.0
455.0,42.0
43.0,9.0
43.0,29.0
66.0,43.0
83.0,43.0
149.0,43.0
523.0,43.0
791.0,43.0
792.0,43.0
826.0,43.0
847.0,43.0
984.0,43.0
109.0,44.0
238.0,44.0
259.0,44.0
284.0,44.0
293.0,44.0
512.0,44.0
756.0,44.0
993.0,44.0
108.0,45.0
176.0,45.0
398.0,45.0
516.0,45.0
627.0,45.0
776.0,45.0
868.0,45.0
106.0,46.0
122.0,46.0
214.0,46.0
339.0,46.0
618.0,46.0
666.0,46.0
957.0,46.0
208.0,47.0
218.0,47.0
234.0,47.0
286.0,47.0
333.0,47.0
379.0,47.0
936.0,47.0
63.0,48.0
259.0,48.0
269.0,48.0
398.0,48.0
462.0,48.0
649.0,48.0
897.0,48.0
108.0,49.0
251.0,49.0
445.0,49.0
905.0,49.0
201.0,50.0
244.0,50.0
258.0,50.0
786.0,50.0
892.0,50.0
59.0,51.0
125.0,51.0
165.0,51.0
446.0,51.0
971.0,51.0
101.0,52.0
163.0,52.0
503.0,52.0
687.0,52.0
711.0,52.0
99.0,53.0
159.0,53.0
189.0,53.0
192.0,53.0
316.0,53.0
538.0,53.0
946.0,53.0
150.0,54.0
163.0,54.0
542.0,54.0
640.0,54.0
906.0,54.0
993.0,54.0
129.0,55.0
266.0,55.0
370.0,55.0
469.0,55.0
521.0,55.0
558.0,55.0
56.0,36.0
224.0,56.0
238.0,56.0
248.0,56.0
408.0,56.0
67.0,57.0
162.0,57.0
292.0,57.0
600.0,57.0
677.0,57.0
708.0,57.0
58.0,11.0
357.0,58.0
567.0,58.0
59.0,0.0
310.0,59.0
484.0,59.0
770.0,59.0
883.0,59.0
207.0,60.0
213.0,60.0
97.0,61.0
554.0,61.0
62.0,37.0
181.0,62.0
457.0,62.0
63.0,15.0
266.0,63.0
421.0,63.0
640.0,63.0
880.0,63.0
895.0,63.0
913.0,63.0
64.0,61.0
106.0,64.0
179.0,64.0
260.0,64.0
567.0,64.0
690.0,64.0
988.0,64.0
65.0,32.0
65.0,49.0
351.0,65.0
417.0,65.0
514.0,65.0
66.0,36.0
186.0,66.0
321.0,66.0
466.0,66.0
537.0,66.0
749.0,66.0
536.0,67.0
935.0,67.0
68.0,63.0
460.0,68.0
593.0,68.0
850.0,68.0
74.0,69.0
810.0,69.0
219.0,70.0
308.0,70.0
380.0,70.0
224.0,71.0
545.0,71.0
72.0,51.0
113.0,72.0
358.0,72.0
704.0,72.0
850.0,72.0
892.0,72.0
252.0,73.0
278.0,73.0
349.0,73.0
357.0,73.0
505.0,73.0
510.0,73.0
580.0,73.0
113.0,74.0
132.0,74.0
142.0,74.0
169.0,74.0
219.0,74.0
570.0,74.0
930.0,74.0
266.0,75.0
561.0,75.0
670.0,75.0
198.0,76.0
292.0,76.0
455.0,76.0
570.0,76.0
785.0,76.0
77.0,38.0
809.0,77.0
947.0,77.0
78.0,43.0
83.0,78.0
443.0,78.0
490.0,78.0
79.0,28.0
79.0,41.0
79.0,74.0
83.0,79.0
492.0,79.0
840.0,79.0
103.0,80.0
292.0,80.0
491.0,80.0
706.0,80.0
81.0,65.0
423.0,81.0
769.0,81.0
819.0,81.0
845.0,81.0
605.0,82.0
787.0,82.0
333.0,83.0
614.0,83.0
823.0,83.0
994.0,83.0
517.0,84.0
612.0,84.0
810.0,84.0
964.0,84.0
85.0,74.0
114.0,85.0
143.0,85.0
435.0,85.0
637.0,85.0
682.0,85.0
171.0,86.0
263.0,86.0
542.0,86.0
796.0,86.0
115.0,87.0
138.0,87.0
317.0,87.0
762.0,87.0
767.0,87.0
874.0,87.0
285.0,88.0
569.0,88.0
606.0,88.0
630.0,88.0
828.0,88.0
424.0,89.0
494.0,89.0
562.0,89.0
314.0,90.0
356.0,90.0
586.0,90.0
955.0,90.0
958.0,90.0
91.0,63.0
278.0,91.0
463.0,91.0
485.0,91.0
565.0,91.0
676.0,91.0
909.0,91.0
805.0,92.0
918.0,92.0
317.0,93.0
393.0,93.0
437.0,93.0
619.0,93.0
887.0,93.0
945.0,93.0
994.0,93.0
143.0,94.0
170.0,94.0
313.0,94.0
426.0,94.0
439.0,94.0
483.0,94.0
740.0,94.0
821.0,94.0
269.0,95.0
310.0,95.0
449.0,95.0
645.0,95.0
96.0,0.0
97.0,11.0
457.0,97.0
560.0,97.0
692.0,97.0
949.0,97.0
98.0,67.0
581.0,98.0
827.0,98.0
99.0,26.0
108.0,99.0
286.0,99.0
355.0,99.0
100.0,19.0
130.0,100.0
171.0,100.0
471.0,100.0
689.0,100.0
759.0,100.0
889.0,100.0
176.0,101.0
465.0,101.0
948.0,101.0
245.0,102.0
284.0,102.0
285.0,102.0
906.0,102.0
113.0,103.0
161.0,103.0
295.0,103.0
562.0,103.0
588.0,103.0
352.0,104.0
665.0,104.0
818.0,104.0
828.0,104.0
950.0,104.0
270.0,105.0
386.0,105.0
525.0,105.0
106.0,96.0
144.0,106.0
189.0,106.0
215.0,106.0
279.0,106.0
298.0,106.0
433.0,106.0
464.0,106.0
738.0,106.0
944.0,106.0
948.0,106.0
196.0,107.0
228.0,107.0
252.0,107.0
278.0,107.0
338.0,107.0
899.0,107.0
237.0,108.0
356.0,108.0
673.0,108.0
868.0,108.0
109.0,67.0
872.0,109.0
997.0,109.0
110.0,14.0
247.0,110.0
266.0,110.0
447.0,110.0
966.0,110.0
111.0,0.0
112.0,59.0
112.0,109.0
210.0,112.0
626.0,112.0
655.0,112.0
772.0,112.0
113.0,24.0
286.0,113.0
501.0,113.0
854.0,113.0
901.0,113.0
151.0,114.0
306.0,114.0
330.0,114.0
331.0,114.0
686.0,114.0
810.0,115.0
813.0,115.0
997.0,115.0
183.0,116.0
286.0,116.0
821.0,116.0
862.0,116.0
247.0,117.0
370.0,117.0
420.0,117.0
468.0,117.0
910.0,117.0
584.0,118.0
707.0,118.0
920.0,118.0
119.0,61.0
296.0,119.0
669.0,119.0
696.0,119.0
120.0,17.0
309.0,120.0
373.0,120.0
855.0,120.0
889.0,120.0
895.0,120.0
922.0,120.0
121.0,120.0
264.0,121.0
354.0,121.0
122.0,1.0
788.0,122.0
915.0,122.0
181.0,123.0
194.0,124.0
444.0,124.0
202.0,125.0
250.0,125.0
301.0,125.0
571.0,125.0
669.0,125.0
840.0,125.0
990.0,125.0
126.0,0.0
126.0,21.0
126.0,24.0
139.0,126.0
245.0,126.0
772.0,126.0
993.0,126.0
137.0,127.0
251.0,127.0
679.0,127.0
935.0,127.0
128.0,23.0
182.0,128.0
338.0,128.0
945.0,128.0
129.0,11.0
180.0,129.0
249.0,129.0
130.0,70.0
783.0,130.0
977.0,130.0
567.0,131.0
132.0,43.0
284.0,132.0
295.0,132.0
296.0,132.0
430.0,132.0
629.0,132.0
677.0,132.0
133.0,87.0
254.0,133.0
403.0,133.0
616.0,133.0
825.0,133.0
945.0,133.0
134.0,91.0
134.0,124.0
152.0,134.0
157.0,134.0
265.0,134.0
323.0,134.0
417.0,134.0
458.0,134.0
542.0,134.0
838.0,134.0
135.0,36.0
635.0,135.0
881.0,135.0
136.0,0.0
136.0,76.0
568.0,136.0
830.0,136.0
847.0,136.0
955.0,136.0
138.0,137.0
192.0,137.0
195.0,138.0
466.0,138.0
621.0,138.0
868.0,138.0
979.0,138.0
178.0,139.0
190.0,139.0
474.0,139.0
606.0,139.0
684.0,139.0
140.0,3.0
140.0,22.0
322.0,140.0
425.0,140.0
652.0,140.0
694.0,140.0
300.0,141.0
530.0,141.0
709.0,141.0
892.0,141.0
970.0,141.0
142.0,17.0
226.0,142.0
333.0,142.0
503.0,142.0
766.0,142.0
778.0,142.0
143.0,15.0
533.0,143.0
622.0,143.0
723.0,143.0
144.0,70.0
240.0,144.0
262.0,144.0
560.0,144.0
675.0,144.0
731.0,144.0
746.0,144.0
788.0,144.0
802.0,144.0
145.0,5.0
145.0,79.0
145.0,109.0
181.0,145.0
333.0,145.0
605.0,145.0
765.0,145.0
774.0,145.0
878.0,145.0
940.0,145.0
949.0,145.0
146.0,49.0
217.0,146.0
379.0,146.0
605.0,146.0
823.0,146.0
147.0,91.0
261.0,147.0
343.0,147.0
148.0,47.0
148.0,60.0
148.0,103.0
149.0,7.0
149.0,77.0
241.0,149.0
331.0,149.0
452.0,149.0
594.0,149.0
765.0,149.0
917.0,149.0
627.0,150.0
636.0,150.0
836.0,150.0
718.0,151.0
831.0,151.0
840.0,151.0
152.0,14.0
152.0,144.0
