i,j
738.0,0.0
138.0,1.0
154.0,1.0
190.0,1.0
215.0,1.0
217.0,1.0
581.0,1.0
647.0,1.0
879.0,1.0
925.0,1.0
35.0,2.0
438.0,2.0
500.0,2.0
636.0,2.0
771.0,2.0
880.0,2.0
28.0,3.0
167.0,3.0
169.0,3.0
232.0,3.0
523.0,3.0
737.0,3.0
263.0,4.0
569.0,4.0
658.0,4.0
950.0,4.0
353.0,5.0
356.0,5.0
600.0,5.0
716.0,5.0
39.0,6.0
119.0,6.0
290.0,6.0
609.0,6.0
991.0,6.0
141.0,7.0
282.0,7.0
326.0,7.0
494.0,7.0
619.0,7.0
80.0,8.0
222.0,8.0
234.0,8.0
394.0,8.0
480.0,8.0
529.0,8.0
641.0,8.0
931.0,8.0
271.0,9.0
795.0,9.0
882.0,9.0
256.0,10.0
452.0,10.0
494.0,10.0
868.0,10.0
11.0,0.0
32.0,11.0
57.0,11.0
88.0,11.0
234.0,11.0
235.0,11.0
436.0,11.0
532.0,11.0
124.0,12.0
216.0,12.0
443.0,12.0
528.0,12.0
777.0,12.0
904.0,12.0
282.0,13.0
396.0,13.0
672.0,13.0
733.0,13.0
823.0,13.0
235.0,14.0
340.0,14.0
371.0,14.0
458.0,14.0
472.0,14.0
513.0,14.0
541.0,14.0
859.0,14.0
925.0,14.0
275.0,15.0
557.0,15.0
611.0,15.0
104.0,16.0
483.0,16.0
876.0,16.0
21.0,17.0
52.0,17.0
177.0,17.0
216.0,17.0
423.0,17.0
673.0,17.0
776.0,17.0
860.0,17.0
34.0,18.0
176.0,18.0
418.0,18.0
497.0,18.0
992.0,18.0
79.0,19.0
309.0,19.0
425.0,19.0
626.0,19.0
724.0,19.0
886.0,19.0
95.0,20.0
189.0,20.0
219.0,20.0
228.0,20.0
243.0,20.0
439.0,20.0
119.0,21.0
188.0,21.0
302.0,21.0
310.0,21.0
321.0,21.0
346.0,21.0
806.0,21.0
133.0,22.0
497.0,22.0
561.0,22.0
641.0,22.0
98.0,23.0
128.0,23.0
308.0,23.0
431.0,23.0
764.0,23.0
114.0,24.0
417.0,24.0
442.0,24.0
25.0,1.0
36.0,25.0
378.0,25.0
935.0,25.0
26.0,18.0
910.0,26.0
957.0,26.0
360.0,27.0
381.0,27.0
654.0,27.0
717.0,27.0
114.0,28.0
571.0,28.0
687.0,28.0
728.0,28.0
865.0,28.0
880.0,28.0
117.0,29.0
267.0,29.0
879.0,29.0
150.0,30.0
522.0,30.0
614.0,30.0
723.0,30.0
854.0,30.0
31.0,24.0
176.0,31.0
466.0,31.0
986.0,31.0
195.0,32.0
319.0,32.0
426.0,33.0
550.0,33.0
701.0,33.0
804.0,33.0
864.0,33.0
68.0,34.0
261.0,34.0
319.0,34.0
523.0,34.0
792.0,34.0
201.0,35.0
213.0,35.0
336.0,35.0
63.0,36.0
141.0,36.0
283.0,36.0
336.0,36.0
361.0,37.0
710.0,37.0
980.0,37.0
192.0,38.0
420.0,38.0
994.0,38.0
39.0,10.0
851.0,39.0
165.0,40.0
367.0,40.0
483.0,40.0
697.0,40.0
731.0,40.0
793.0,40.0
888.0,40.0
688.0,41.0
713.0,41.0
720.0,41.0
997.0,41.0
192.0,42.0
288.0,42.0
301.0,42.0
711.0,42.0
764.0,42.0
907.0,42.0
43.0,31.0
251.0,43.0
585.0,43.0
725.0,43.0
360.0,44.0
45.0,17.0
52.0,45.0
157.0,45.0
242.0,45.0
692.0,45.0
307.0,46.0
358.0,46.0
567.0,46.0
598.0,46.0
193.0,47.0
306.0,47.0
477.0,47.0
575.0,47.0
926.0,47.0
946.0,47.0
92.0,48.0
109.0,48.0
958.0,48.0
77.0,49.0
185.0,49.0
223.0,49.0
636.0,49.0
712.0,49.0
715.0,49.0
879.0,49.0
84.0,50.0
197.0,50.0
310.0,50.0
604.0,50.0
755.0,50.0
972.0,50.0
51.0,29.0
98.0,51.0
113.0,51.0
163.0,51.0
196.0,51.0
233.0,51.0
276.0,51.0
354.0,51.0
462.0,51.0
758.0,51.0
68.0,52.0
90.0,52.0
154.0,52.0
192.0,52.0
700.0,52.0
831.0,52.0
929.0,52.0
74.0,53.0
79.0,53.0
416.0,53.0
690.0,53.0
694.0,53.0
838.0,53.0
905.0,53.0
54.0,7.0
292.0,54.0
599.0,54.0
689.0,54.0
948.0,55.0
56.0,53.0
130.0,56.0
139.0,56.0
438.0,56.0
466.0,56.0
902.0,56.0
60.0,57.0
111.0,57.0
118.0,57.0
336.0,57.0
428.0,57.0
496.0,57.0
717.0,57.0
787.0,57.0
793.0,57.0
979.0,57.0
77.0,58.0
89.0,58.0
631.0,58.0
904.0,58.0
197.0,59.0
282.0,59.0
339.0,59.0
755.0,60.0
61.0,53.0
92.0,61.0
112.0,61.0
144.0,61.0
236.0,61.0
62.0,39.0
316.0,62.0
337.0,62.0
512.0,62.0
851.0,62.0
871.0,62.0
63.0,35.0
135.0,63.0
229.0,63.0
387.0,63.0
419.0,63.0
505.0,63.0
548.0,63.0
728.0,63.0
940.0,63.0
346.0,64.0
657.0,64.0
764.0,64.0
927.0,64.0
963.0,64.0
65.0,16.0
414.0,65.0
838.0,65.0
350.0,66.0
454.0,66.0
553.0,66.0
131.0,67.0
140.0,67.0
205.0,67.0
414.0,67.0
303.0,68.0
428.0,68.0
836.0,68.0
969.0,68.0
567.0,69.0
590.0,69.0
816.0,69.0
85.0,70.0
318.0,70.0
466.0,70.0
585.0,70.0
648.0,70.0
673.0,71.0
937.0,71.0
940.0,71.0
72.0,7.0
206.0,72.0
224.0,72.0
728.0,72.0
777.0,72.0
935.0,72.0
73.0,11.0
100.0,73.0
200.0,73.0
272.0,73.0
688.0,73.0
692.0,73.0
967.0,73.0
118.0,74.0
281.0,74.0
320.0,74.0
440.0,74.0
75.0,39.0
173.0,75.0
227.0,75.0
290.0,75.0
301.0,75.0
423.0,75.0
825.0,75.0
864.0,75.0
503.0,76.0
619.0,76.0
628.0,76.0
749.0,76.0
968.0,76.0
77.0,38.0
105.0,77.0
298.0,77.0
333.0,77.0
475.0,77.0
807.0,77.0
156.0,78.0
217.0,78.0
477.0,78.0
962.0,78.0
150.0,79.0
168.0,79.0
185.0,79.0
279.0,79.0
634.0,79.0
946.0,79.0
80.0,39.0
104.0,80.0
125.0,80.0
671.0,80.0
855.0,80.0
81.0,29.0
121.0,81.0
221.0,81.0
246.0,81.0
159.0,82.0
402.0,82.0
490.0,82.0
581.0,82.0
658.0,82.0
776.0,82.0
83.0,9.0
83.0,26.0
207.0,83.0
808.0,83.0
84.0,49.0
99.0,84.0
258.0,84.0
279.0,84.0
478.0,84.0
954.0,84.0
85.0,80.0
188.0,85.0
509.0,85.0
596.0,86.0
698.0,86.0
868.0,86.0
144.0,87.0
193.0,87.0
247.0,87.0
532.0,87.0
88.0,27.0
88.0,77.0
115.0,88.0
178.0,88.0
200.0,88.0
237.0,88.0
434.0,88.0
618.0,88.0
848.0,88.0
852.0,88.0
938.0,88.0
89.0,21.0
186.0,89.0
256.0,89.0
275.0,89.0
519.0,89.0
