i,j
7.0,0.0
89.0,0.0
114.0,0.0
175.0,0.0
176.0,0.0
190.0,0.0
707.0,0.0
897.0,0.0
128.0,1.0
182.0,1.0
186.0,1.0
243.0,1.0
275.0,1.0
542.0,1.0
584.0,1.0
940.0,1.0
8.0,2.0
68.0,2.0
57.0,3.0
563.0,3.0
916.0,3.0
209.0,4.0
371.0,4.0
587.0,4.0
28.0,5.0
112.0,5.0
984.0,5.0
152.0,6.0
278.0,6.0
333.0,6.0
563.0,6.0
770.0,6.0
937.0,6.0
51.0,7.0
191.0,7.0
208.0,7.0
266.0,7.0
506.0,7.0
777.0,7.0
131.0,8.0
134.0,8.0
327.0,8.0
625.0,8.0
129.0,9.0
541.0,9.0
757.0,9.0
35.0,10.0
47.0,10.0
99.0,10.0
170.0,10.0
189.0,10.0
200.0,10.0
11.0,10.0
132.0,11.0
226.0,11.0
255.0,11.0
752.0,11.0
816.0,11.0
22.0,12.0
231.0,12.0
306.0,12.0
310.0,12.0
326.0,12.0
682.0,12.0
70.0,13.0
168.0,13.0
201.0,13.0
483.0,14.0
123.0,15.0
299.0,15.0
321.0,15.0
508.0,15.0
938.0,15.0
58.0,16.0
75.0,16.0
215.0,16.0
37.0,17.0
152.0,17.0
176.0,17.0
205.0,17.0
309.0,17.0
314.0,17.0
18.0,7.0
103.0,18.0
108.0,18.0
121.0,18.0
243.0,18.0
318.0,18.0
414.0,18.0
768.0,18.0
973.0,18.0
175.0,19.0
327.0,19.0
359.0,19.0
471.0,19.0
289.0,20.0
677.0,20.0
693.0,20.0
151.0,21.0
179.0,21.0
191.0,21.0
204.0,21.0
283.0,21.0
367.0,21.0
508.0,21.0
756.0,21.0
955.0,21.0
184.0,22.0
240.0,22.0
752.0,22.0
867.0,22.0
23.0,11.0
70.0,23.0
117.0,23.0
203.0,23.0
608.0,23.0
670.0,23.0
24.0,23.0
233.0,24.0
494.0,24.0
554.0,24.0
111.0,25.0
127.0,25.0
551.0,25.0
63.0,26.0
119.0,26.0
270.0,26.0
330.0,26.0
163.0,27.0
190.0,27.0
290.0,27.0
530.0,27.0
988.0,27.0
73.0,28.0
157.0,28.0
175.0,28.0
269.0,28.0
740.0,28.0
98.0,29.0
352.0,29.0
629.0,29.0
944.0,29.0
161.0,30.0
257.0,30.0
313.0,30.0
458.0,30.0
855.0,30.0
31.0,2.0
97.0,31.0
225.0,31.0
237.0,31.0
271.0,31.0
277.0,31.0
852.0,31.0
104.0,32.0
128.0,32.0
217.0,32.0
234.0,32.0
240.0,32.0
877.0,32.0
966.0,32.0
54.0,33.0
111.0,33.0
848.0,33.0
919.0,33.0
43.0,34.0
392.0,34.0
653.0,34.0
660.0,34.0
697.0,34.0
939.0,34.0
140.0,35.0
148.0,35.0
167.0,35.0
183.0,35.0
204.0,35.0
242.0,35.0
266.0,35.0
287.0,35.0
36.0,18.0
674.0,36.0
763.0,36.0
837.0,36.0
938.0,36.0
945.0,36.0
71.0,37.0
181.0,37.0
236.0,37.0
288.0,37.0
87.0,38.0
162.0,38.0
190.0,38.0
620.0,38.0
777.0,38.0
889.0,38.0
39.0,24.0
39.0,35.0
111.0,39.0
303.0,39.0
318.0,39.0
496.0,39.0
961.0,39.0
40.0,0.0
112.0,40.0
189.0,40.0
355.0,40.0
750.0,40.0
152.0,41.0
287.0,41.0
600.0,41.0
622.0,41.0
117.0,42.0
168.0,42.0
209.0,42.0
545.0,42.0
782.0,42.0
898.0,42.0
786.0,43.0
44.0,21.0
148.0,44.0
284.0,44.0
296.0,44.0
348.0,44.0
161.0,45.0
629.0,45.0
738.0,45.0
46.0,16.0
217.0,46.0
413.0,46.0
112.0,47.0
271.0,47.0
321.0,47.0
484.0,47.0
555.0,47.0
129.0,48.0
383.0,48.0
463.0,48.0
906.0,48.0
981.0,48.0
124.0,49.0
212.0,49.0
380.0,49.0
96.0,50.0
126.0,50.0
240.0,50.0
615.0,50.0
649.0,50.0
959.0,51.0
52.0,20.0
66.0,52.0
246.0,52.0
847.0,52.0
990.0,52.0
53.0,20.0
53.0,46.0
68.0,53.0
123.0,53.0
