i,j
0.0,208.0
0.0,837.0
0.0,736.0
0.0,959.0
0.0,524.0
0.0,1029.0
0.0,748.0
0.0,845.0
0.0,182.0
0.0,397.0
0.0,1008.0
0.0,319.0
1.0,255.0
1.0,237.0
1.0,8.0
1.0,214.0
1.0,829.0
1.0,5.0
1.0,93.0
1.0,763.0
1.0,58.0
1.0,639.0
1.0,446.0
1.0,485.0
2.0,875.0
2.0,303.0
2.0,974.0
2.0,7.0
2.0,191.0
2.0,580.0
2.0,308.0
2.0,344.0
2.0,608.0
2.0,70.0
2.0,532.0
2.0,816.0
3.0,251.0
3.0,184.0
3.0,484.0
3.0,363.0
3.0,31.0
3.0,975.0
3.0,142.0
3.0,153.0
3.0,843.0
3.0,344.0
3.0,59.0
3.0,526.0
4.0,475.0
4.0,427.0
4.0,788.0
4.0,149.0
4.0,76.0
4.0,545.0
4.0,301.0
4.0,30.0
4.0,707.0
4.0,799.0
4.0,372.0
4.0,165.0
5.0,100.0
5.0,233.0
5.0,811.0
5.0,243.0
5.0,793.0
5.0,791.0
5.0,823.0
5.0,497.0
5.0,157.0
5.0,927.0
5.0,910.0
5.0,1033.0
6.0,712.0
6.0,894.0
6.0,23.0
6.0,169.0
6.0,554.0
6.0,405.0
6.0,89.0
6.0,374.0
6.0,611.0
6.0,680.0
6.0,754.0
6.0,803.0
7.0,179.0
7.0,246.0
7.0,443.0
7.0,741.0
7.0,535.0
7.0,2.0
7.0,303.0
7.0,148.0
7.0,963.0
7.0,548.0
7.0,238.0
7.0,536.0
8.0,345.0
8.0,476.0
8.0,710.0
8.0,704.0
8.0,424.0
8.0,115.0
8.0,882.0
8.0,972.0
8.0,778.0
8.0,225.0
8.0,587.0
8.0,988.0
9.0,718.0
9.0,78.0
9.0,601.0
9.0,683.0
9.0,310.0
9.0,353.0
9.0,953.0
9.0,130.0
9.0,890.0
9.0,115.0
9.0,203.0
9.0,773.0
10.0,872.0
10.0,176.0
10.0,644.0
10.0,767.0
10.0,689.0
10.0,31.0
10.0,190.0
10.0,278.0
10.0,1011.0
10.0,248.0
10.0,129.0
10.0,365.0
11.0,913.0
11.0,580.0
11.0,419.0
11.0,569.0
11.0,207.0
11.0,649.0
11.0,487.0
11.0,613.0
11.0,954.0
11.0,936.0
11.0,90.0
11.0,448.0
12.0,416.0
12.0,67.0
12.0,334.0
12.0,94.0
12.0,250.0
12.0,25.0
12.0,335.0
12.0,988.0
12.0,531.0
12.0,266.0
12.0,331.0
12.0,539.0
13.0,410.0
13.0,621.0
13.0,673.0
13.0,661.0
13.0,402.0
13.0,651.0
13.0,548.0
13.0,842.0
13.0,1005.0
13.0,535.0
13.0,39.0
13.0,949.0
14.0,840.0
14.0,495.0
14.0,525.0
14.0,915.0
14.0,849.0
14.0,789.0
14.0,49.0
14.0,635.0
14.0,453.0
14.0,333.0
14.0,657.0
14.0,34.0
15.0,744.0
15.0,756.0
15.0,860.0
15.0,873.0
15.0,206.0
15.0,47.0
15.0,580.0
15.0,884.0
15.0,760.0
15.0,967.0
15.0,883.0
15.0,947.0
16.0,914.0
16.0,737.0
16.0,745.0
16.0,210.0
16.0,478.0
16.0,564.0
16.0,660.0
16.0,994.0
16.0,646.0
16.0,782.0
16.0,450.0
16.0,598.0
17.0,771.0
17.0,922.0
17.0,113.0
17.0,576.0
17.0,883.0
17.0,699.0
17.0,890.0
17.0,439.0
17.0,239.0
17.0,438.0
17.0,855.0
17.0,474.0
18.0,76.0
18.0,422.0
18.0,471.0
18.0,635.0
18.0,472.0
18.0,688.0
18.0,582.0
18.0,289.0
18.0,157.0
18.0,496.0
18.0,908.0
18.0,1028.0
19.0,669.0
19.0,125.0
19.0,1004.0
19.0,1027.0
19.0,711.0
19.0,1006.0
19.0,215.0
19.0,258.0
19.0,311.0
19.0,328.0
19.0,318.0
19.0,912.0
20.0,513.0
20.0,721.0
20.0,874.0
20.0,378.0
20.0,929.0
20.0,239.0
20.0,82.0
20.0,686.0
20.0,208.0
20.0,265.0
20.0,141.0
20.0,596.0
21.0,365.0
21.0,583.0
21.0,362.0
21.0,800.0
21.0,781.0
21.0,406.0
21.0,311.0
21.0,1022.0
21.0,799.0
21.0,468.0
21.0,201.0
21.0,814.0
22.0,599.0
22.0,402.0
22.0,156.0
22.0,526.0
22.0,511.0
22.0,532.0
22.0,210.0
22.0,205.0
22.0,747.0
22.0,78.0
22.0,974.0
22.0,621.0
23.0,483.0
23.0,668.0
23.0,746.0
23.0,298.0
23.0,47.0
