i,j
0.0,87.0
0.0,1006.0
0.0,455.0
0.0,1016.0
0.0,516.0
0.0,220.0
0.0,860.0
0.0,304.0
0.0,138.0
0.0,961.0
0.0,907.0
0.0,75.0
1.0,185.0
1.0,693.0
1.0,763.0
1.0,53.0
1.0,293.0
1.0,93.0
1.0,930.0
1.0,503.0
1.0,518.0
1.0,663.0
1.0,490.0
1.0,968.0
2.0,465.0
2.0,535.0
2.0,303.0
2.0,873.0
2.0,381.0
2.0,37.0
2.0,661.0
2.0,247.0
2.0,355.0
2.0,564.0
2.0,234.0
2.0,817.0
3.0,800.0
3.0,854.0
3.0,955.0
3.0,412.0
3.0,48.0
3.0,681.0
3.0,499.0
3.0,782.0
3.0,125.0
3.0,662.0
3.0,281.0
3.0,774.0
4.0,139.0
4.0,501.0
4.0,143.0
4.0,327.0
4.0,974.0
4.0,879.0
4.0,261.0
4.0,147.0
4.0,942.0
4.0,254.0
4.0,221.0
4.0,69.0
5.0,225.0
5.0,293.0
5.0,446.0
5.0,602.0
5.0,400.0
5.0,249.0
5.0,481.0
5.0,133.0
5.0,449.0
5.0,728.0
5.0,988.0
5.0,255.0
6.0,869.0
6.0,75.0
6.0,828.0
6.0,625.0
6.0,41.0
6.0,760.0
6.0,573.0
6.0,596.0
6.0,867.0
6.0,165.0
6.0,460.0
6.0,438.0
7.0,813.0
7.0,833.0
7.0,178.0
7.0,940.0
7.0,443.0
7.0,399.0
7.0,346.0
7.0,525.0
7.0,708.0
7.0,303.0
7.0,951.0
7.0,247.0
8.0,982.0
8.0,322.0
8.0,704.0
8.0,5.0
8.0,521.0
8.0,671.0
8.0,657.0
8.0,52.0
8.0,93.0
8.0,966.0
8.0,738.0
8.0,485.0
9.0,107.0
9.0,642.0
9.0,674.0
9.0,326.0
9.0,206.0
9.0,686.0
9.0,648.0
9.0,949.0
9.0,946.0
9.0,1031.0
9.0,794.0
9.0,584.0
10.0,240.0
10.0,798.0
10.0,177.0
10.0,632.0
10.0,232.0
10.0,129.0
10.0,680.0
10.0,59.0
10.0,145.0
10.0,663.0
10.0,113.0
10.0,8.0
11.0,943.0
11.0,408.0
11.0,263.0
11.0,667.0
11.0,564.0
11.0,503.0
11.0,831.0
11.0,323.0
11.0,936.0
11.0,117.0
11.0,419.0
11.0,103.0
12.0,146.0
12.0,594.0
12.0,609.0
12.0,203.0
12.0,726.0
12.0,793.0
12.0,269.0
12.0,681.0
12.0,319.0
12.0,733.0
12.0,719.0
12.0,808.0
13.0,268.0
13.0,594.0
13.0,224.0
13.0,11.0
13.0,906.0
13.0,661.0
13.0,270.0
13.0,733.0
13.0,170.0
13.0,246.0
13.0,1001.0
13.0,301.0
14.0,557.0
14.0,529.0
14.0,105.0
14.0,429.0
14.0,590.0
14.0,696.0
14.0,891.0
14.0,49.0
14.0,294.0
14.0,836.0
14.0,52.0
14.0,295.0
15.0,655.0
15.0,708.0
15.0,592.0
15.0,42.0
15.0,921.0
15.0,498.0
15.0,276.0
15.0,189.0
15.0,515.0
15.0,198.0
15.0,140.0
15.0,123.0
16.0,989.0
16.0,745.0
16.0,205.0
16.0,953.0
16.0,136.0
16.0,860.0
16.0,501.0
16.0,270.0
16.0,712.0
16.0,27.0
16.0,445.0
16.0,612.0
17.0,232.0
17.0,469.0
17.0,651.0
17.0,341.0
17.0,68.0
17.0,912.0
17.0,342.0
17.0,802.0
17.0,563.0
17.0,322.0
17.0,510.0
17.0,1002.0
18.0,243.0
18.0,223.0
18.0,453.0
18.0,271.0
18.0,789.0
18.0,688.0
18.0,818.0
18.0,511.0
18.0,677.0
18.0,52.0
18.0,891.0
18.0,909.0
19.0,484.0
19.0,1000.0
19.0,880.0
19.0,931.0
19.0,144.0
19.0,979.0
19.0,56.0
19.0,28.0
19.0,1019.0
19.0,877.0
19.0,102.0
19.0,821.0
20.0,124.0
20.0,276.0
20.0,736.0
20.0,747.0
20.0,909.0
20.0,846.0
20.0,96.0
20.0,25.0
20.0,584.0
20.0,546.0
20.0,159.0
20.0,866.0
21.0,716.0
21.0,607.0
21.0,866.0
21.0,1022.0
21.0,362.0
21.0,459.0
21.0,885.0
21.0,318.0
21.0,311.0
21.0,382.0
21.0,409.0
21.0,660.0
22.0,523.0
22.0,953.0
22.0,90.0
22.0,928.0
22.0,718.0
22.0,290.0
22.0,487.0
22.0,250.0
22.0,511.0
22.0,804.0
22.0,775.0
22.0,971.0
23.0,102.0
23.0,80.0
23.0,310.0
23.0,1004.0
23.0,987.0
23.0,545.0
23.0,903.0
23.0,69.0
23.0,48.0
23.0,266.0
23.0,1005.0
23.0,511.0
24.0,274.0
24.0,832.0
24.0,284.0
24.0,1025.0
24.0,134.0
24.0,978.0
24.0,958.0
24.0,91.0
24.0,944.0
24.0,738.0
24.0,81.0
24.0,513.0
25.0,302.0
25.0,245.0
25.0,815.0
25.0,700.0
25.0,284.0
25.0,659.0
25.0,357.0
25.0,925.0
25.0,597.0
25.0,504.0
25.0,1029.0
25.0,530.0
26.0,588.0
26.0,306.0
26.0,405.0
26.0,92.0
26.0,809.0
26.0,617.0
26.0,147.0
