i,j
0.0,794.0
0.0,704.0
0.0,887.0
0.0,139.0
0.0,66.0
0.0,695.0
0.0,543.0
0.0,203.0
0.0,636.0
0.0,38.0
0.0,319.0
0.0,383.0
1.0,93.0
1.0,100.0
1.0,972.0
1.0,94.0
1.0,386.0
1.0,244.0
1.0,5.0
1.0,521.0
1.0,593.0
1.0,968.0
1.0,53.0
1.0,486.0
2.0,963.0
2.0,589.0
2.0,619.0
2.0,535.0
2.0,752.0
2.0,29.0
2.0,741.0
2.0,523.0
2.0,155.0
2.0,660.0
2.0,794.0
2.0,511.0
3.0,856.0
3.0,350.0
3.0,629.0
3.0,269.0
3.0,717.0
3.0,362.0
3.0,108.0
3.0,911.0
3.0,421.0
3.0,20.0
3.0,962.0
3.0,585.0
4.0,860.0
4.0,477.0
4.0,75.0
4.0,27.0
4.0,794.0
4.0,711.0
4.0,165.0
4.0,42.0
4.0,931.0
4.0,737.0
4.0,642.0
4.0,880.0
5.0,85.0
5.0,93.0
5.0,386.0
5.0,309.0
5.0,671.0
5.0,274.0
5.0,53.0
5.0,62.0
5.0,45.0
5.0,693.0
5.0,185.0
5.0,284.0
6.0,349.0
6.0,923.0
6.0,854.0
6.0,691.0
6.0,228.0
6.0,737.0
6.0,281.0
6.0,799.0
6.0,142.0
6.0,143.0
6.0,125.0
6.0,515.0
7.0,383.0
7.0,480.0
7.0,580.0
7.0,135.0
7.0,323.0
7.0,39.0
7.0,473.0
7.0,443.0
7.0,535.0
7.0,761.0
7.0,256.0
7.0,402.0
8.0,692.0
8.0,85.0
8.0,182.0
8.0,505.0
8.0,211.0
8.0,864.0
8.0,521.0
8.0,404.0
8.0,766.0
8.0,672.0
8.0,138.0
8.0,364.0
9.0,245.0
9.0,475.0
9.0,542.0
9.0,921.0
9.0,171.0
9.0,27.0
9.0,987.0
9.0,877.0
9.0,0.0
9.0,79.0
9.0,231.0
9.0,497.0
10.0,299.0
10.0,832.0
10.0,177.0
10.0,316.0
10.0,561.0
10.0,253.0
10.0,437.0
10.0,1026.0
10.0,930.0
10.0,872.0
10.0,145.0
10.0,999.0
11.0,478.0
11.0,16.0
11.0,285.0
11.0,447.0
11.0,119.0
11.0,659.0
11.0,358.0
11.0,330.0
11.0,826.0
11.0,725.0
11.0,750.0
11.0,409.0
12.0,955.0
12.0,9.0
12.0,699.0
12.0,612.0
12.0,119.0
12.0,889.0
12.0,764.0
12.0,874.0
12.0,292.0
12.0,295.0
12.0,508.0
12.0,0.0
13.0,443.0
13.0,37.0
13.0,974.0
13.0,754.0
13.0,953.0
13.0,810.0
13.0,416.0
13.0,1005.0
13.0,175.0
13.0,965.0
13.0,985.0
13.0,825.0
14.0,948.0
14.0,808.0
14.0,471.0
14.0,1004.0
14.0,333.0
14.0,635.0
14.0,298.0
14.0,694.0
14.0,818.0
14.0,483.0
14.0,46.0
14.0,376.0
15.0,176.0
15.0,253.0
15.0,130.0
15.0,359.0
15.0,404.0
15.0,652.0
15.0,1027.0
15.0,319.0
15.0,522.0
15.0,945.0
15.0,513.0
15.0,245.0
16.0,757.0
16.0,226.0
16.0,477.0
16.0,668.0
16.0,523.0
16.0,156.0
16.0,933.0
16.0,752.0
16.0,611.0
16.0,67.0
16.0,732.0
16.0,749.0
17.0,214.0
17.0,830.0
17.0,6.0
17.0,924.0
17.0,556.0
17.0,459.0
17.0,530.0
17.0,500.0
17.0,418.0
17.0,490.0
17.0,61.0
17.0,414.0
18.0,36.0
18.0,812.0
18.0,886.0
18.0,353.0
18.0,492.0
18.0,442.0
18.0,637.0
18.0,495.0
18.0,829.0
18.0,416.0
18.0,983.0
18.0,807.0
19.0,794.0
19.0,903.0
19.0,827.0
19.0,688.0
19.0,29.0
19.0,15.0
