i,j
0.0,973.0
0.0,242.0
0.0,538.0
0.0,221.0
0.0,743.0
0.0,890.0
0.0,791.0
0.0,111.0
0.0,168.0
0.0,682.0
0.0,608.0
0.0,759.0
1.0,857.0
1.0,579.0
1.0,345.0
1.0,8.0
1.0,1002.0
1.0,85.0
1.0,162.0
1.0,859.0
1.0,912.0
1.0,801.0
1.0,15.0
1.0,277.0
2.0,238.0
2.0,645.0
2.0,251.0
2.0,731.0
2.0,90.0
2.0,940.0
2.0,478.0
2.0,355.0
2.0,810.0
2.0,443.0
2.0,13.0
2.0,373.0
3.0,412.0
3.0,2.0
3.0,174.0
3.0,857.0
3.0,385.0
3.0,362.0
3.0,611.0
3.0,89.0
3.0,421.0
3.0,1034.0
3.0,839.0
3.0,493.0
4.0,1010.0
4.0,6.0
4.0,956.0
4.0,729.0
4.0,155.0
4.0,163.0
4.0,444.0
4.0,961.0
4.0,156.0
4.0,894.0
4.0,1029.0
4.0,919.0
5.0,432.0
5.0,293.0
5.0,158.0
5.0,663.0
5.0,967.0
5.0,722.0
5.0,99.0
5.0,557.0
5.0,871.0
5.0,823.0
5.0,317.0
5.0,264.0
6.0,436.0
6.0,491.0
6.0,385.0
6.0,976.0
6.0,193.0
6.0,210.0
6.0,428.0
6.0,331.0
6.0,987.0
6.0,313.0
6.0,412.0
6.0,475.0
7.0,379.0
7.0,142.0
7.0,213.0
7.0,267.0
7.0,621.0
7.0,9.0
7.0,294.0
7.0,619.0
7.0,848.0
7.0,925.0
7.0,997.0
7.0,247.0
8.0,1010.0
8.0,627.0
8.0,521.0
8.0,432.0
8.0,829.0
8.0,471.0
8.0,902.0
8.0,429.0
8.0,38.0
8.0,255.0
8.0,506.0
8.0,882.0
9.0,620.0
9.0,923.0
9.0,611.0
9.0,512.0
9.0,275.0
9.0,170.0
9.0,440.0
9.0,67.0
9.0,497.0
9.0,803.0
9.0,115.0
9.0,827.0
10.0,452.0
10.0,51.0
10.0,805.0
10.0,423.0
10.0,616.0
10.0,109.0
10.0,31.0
10.0,433.0
10.0,97.0
10.0,458.0
10.0,42.0
10.0,361.0
11.0,138.0
11.0,676.0
11.0,827.0
11.0,238.0
11.0,234.0
11.0,488.0
11.0,263.0
11.0,998.0
11.0,625.0
11.0,953.0
11.0,641.0
11.0,236.0
12.0,119.0
12.0,55.0
12.0,164.0
12.0,479.0
12.0,554.0
12.0,307.0
12.0,756.0
12.0,553.0
12.0,73.0
12.0,565.0
12.0,214.0
12.0,146.0
13.0,761.0
13.0,806.0
13.0,238.0
13.0,268.0
13.0,758.0
13.0,816.0
13.0,952.0
13.0,480.0
13.0,466.0
13.0,383.0
13.0,935.0
13.0,650.0
14.0,915.0
14.0,785.0
14.0,812.0
14.0,671.0
14.0,227.0
14.0,673.0
14.0,600.0
14.0,457.0
14.0,696.0
14.0,851.0
14.0,186.0
14.0,840.0
15.0,769.0
15.0,156.0
15.0,1031.0
15.0,123.0
15.0,243.0
15.0,283.0
15.0,30.0
15.0,421.0
15.0,75.0
15.0,61.0
15.0,25.0
15.0,744.0
16.0,886.0
16.0,526.0
16.0,480.0
16.0,914.0
16.0,827.0
16.0,733.0
16.0,385.0
16.0,571.0
16.0,288.0
16.0,657.0
16.0,291.0
16.0,444.0
17.0,735.0
17.0,896.0
17.0,514.0
17.0,770.0
17.0,139.0
17.0,439.0
17.0,282.0
17.0,767.0
17.0,967.0
17.0,129.0
17.0,752.0
17.0,930.0
18.0,72.0
18.0,107.0
18.0,696.0
18.0,74.0
18.0,935.0
18.0,34.0
18.0,324.0
18.0,416.0
18.0,873.0
18.0,344.0
18.0,764.0
18.0,275.0
19.0,430.0
19.0,66.0
19.0,117.0
19.0,243.0
19.0,573.0
19.0,660.0
19.0,460.0
19.0,934.0
19.0,69.0
19.0,438.0
19.0,425.0
19.0,180.0
20.0,136.0
20.0,700.0
20.0,711.0
20.0,692.0
20.0,449.0
20.0,1017.0
20.0,417.0
20.0,507.0
20.0,430.0
20.0,965.0
20.0,471.0
20.0,787.0
21.0,617.0
21.0,409.0
21.0,86.0
21.0,239.0
21.0,716.0
21.0,433.0
21.0,986.0
21.0,961.0
21.0,236.0
21.0,598.0
21.0,821.0
21.0,267.0
22.0,369.0
22.0,135.0
22.0,90.0
22.0,824.0
22.0,412.0
22.0,881.0
22.0,640.0
22.0,0.0
22.0,402.0
22.0,1012.0
22.0,9.0
22.0,70.0
23.0,188.0
23.0,559.0
23.0,970.0
23.0,126.0
23.0,245.0
23.0,1019.0
23.0,359.0
23.0,996.0
23.0,926.0
23.0,408.0
23.0,226.0
23.0,493.0
24.0,889.0
24.0,867.0
24.0,361.0
24.0,107.0
24.0,226.0
24.0,244.0
24.0,463.0
24.0,242.0
24.0,339.0
24.0,553.0
24.0,659.0
24.0,648.0
25.0,1015.0
25.0,130.0
25.0,934.0
25.0,948.0
25.0,404.0
25.0,498.0
25.0,739.0
25.0,861.0
25.0,44.0
25.0,327.0
25.0,292.0
25.0,87.0
26.0,955.0
26.0,10.0
26.0,669.0
26.0,1026.0
26.0,253.0
26.0,365.0
26.0,606.0
26.0,405.0
26.0,154.0
26.0,626.0
26.0,147.0
26.0,314.0
27.0,32.0
27.0,592.0
27.0,542.0
27.0,844.0
27.0,652.0
27.0,181.0
27.0,150.0
27.0,292.0
27.0,648.0
27.0,154.0
27.0,15.0
27.0,516.0
28.0,773.0
28.0,372.0
28.0,778.0
28.0,184.0
28.0,318.0
28.0,628.0
28.0,769.0
28.0,575.0
28.0,6.0
28.0,65.0
28.0,484.0
28.0,40.0
29.0,108.0
29.0,436.0
29.0,860.0
29.0,319.0
29.0,938.0
29.0,83.0
29.0,625.0
29.0,310.0
29.0,961.0
29.0,523.0
29.0,1027.0
29.0,719.0
30.0,969.0
30.0,552.0
30.0,640.0
30.0,924.0
30.0,623.0
30.0,79.0
30.0,91.0
30.0,581.0
30.0,540.0
30.0,130.0
30.0,150.0
30.0,242.0
31.0,97.0
31.0,1026.0
31.0,850.0
31.0,88.0
31.0,507.0
31.0,635.0
31.0,789.0
31.0,93.0
31.0,65.0
31.0,161.0
31.0,298.0
31.0,939.0
32.0,973.0
32.0,658.0
32.0,59.0
32.0,863.0
32.0,531.0
32.0,869.0
32.0,181.0
32.0,431.0
32.0,933.0
32.0,224.0
32.0,266.0
32.0,427.0
33.0,548.0
33.0,483.0
33.0,408.0
33.0,260.0
33.0,817.0
33.0,816.0
33.0,573.0
33.0,307.0
33.0,205.0
33.0,543.0
33.0,353.0
33.0,393.0
34.0,1018.0
34.0,324.0
34.0,18.0
34.0,550.0
34.0,81.0
34.0,356.0
34.0,242.0
34.0,503.0
34.0,657.0
34.0,352.0
34.0,486.0
34.0,627.0
35.0,906.0
35.0,688.0
35.0,876.0
35.0,634.0
35.0,269.0
35.0,257.0
35.0,713.0
35.0,672.0
35.0,294.0
35.0,935.0
35.0,682.0
35.0,344.0
36.0,785.0
36.0,294.0
36.0,511.0
36.0,817.0
36.0,997.0
36.0,74.0
36.0,591.0
36.0,346.0
36.0,39.0
36.0,13.0
36.0,181.0
36.0,369.0
37.0,650.0
37.0,759.0
37.0,758.0
37.0,555.0
37.0,194.0
37.0,816.0
37.0,670.0
37.0,780.0
37.0,393.0
37.0,340.0
37.0,271.0
37.0,858.0
38.0,909.0
38.0,170.0
38.0,327.0
38.0,713.0
38.0,31.0
38.0,30.0
38.0,900.0
38.0,637.0
38.0,996.0
38.0,732.0
38.0,322.0
38.0,571.0
39.0,70.0
39.0,289.0
39.0,112.0
39.0,272.0
39.0,965.0
39.0,741.0
39.0,775.0
39.0,582.0
39.0,532.0
39.0,391.0
39.0,36.0
39.0,935.0
40.0,987.0
40.0,123.0
40.0,947.0
40.0,669.0
40.0,368.0
40.0,113.0
40.0,997.0
40.0,43.0
40.0,375.0
40.0,774.0
40.0,595.0
40.0,1022.0
41.0,464.0
41.0,385.0
41.0,842.0
41.0,71.0
41.0,56.0
41.0,231.0
41.0,203.0
41.0,616.0
41.0,980.0
41.0,764.0
41.0,204.0
41.0,228.0
42.0,945.0
42.0,424.0
42.0,961.0
42.0,916.0
42.0,360.0
42.0,192.0
42.0,244.0
42.0,188.0
42.0,737.0
42.0,852.0
42.0,252.0
42.0,420.0
43.0,835.0
43.0,282.0
43.0,90.0
43.0,676.0
43.0,433.0
43.0,152.0
43.0,595.0
43.0,144.0
43.0,679.0
43.0,184.0
43.0,190.0
43.0,1034.0
44.0,674.0
44.0,1017.0
44.0,491.0
44.0,170.0
44.0,141.0
44.0,700.0
44.0,565.0
44.0,165.0
44.0,805.0
44.0,1007.0
44.0,687.0
44.0,559.0
45.0,232.0
45.0,870.0
45.0,950.0
45.0,493.0
45.0,822.0
45.0,225.0
45.0,1024.0
45.0,347.0
45.0,499.0
45.0,474.0
45.0,165.0
45.0,134.0
46.0,984.0
46.0,529.0
46.0,42.0
46.0,134.0
46.0,597.0
46.0,396.0
46.0,277.0
46.0,284.0
46.0,890.0
46.0,927.0
46.0,807.0
46.0,704.0
47.0,163.0
47.0,690.0
47.0,524.0
47.0,299.0
47.0,667.0
47.0,497.0
47.0,566.0
47.0,189.0
47.0,868.0
47.0,517.0
47.0,701.0
47.0,431.0
48.0,991.0
48.0,888.0
48.0,311.0
48.0,857.0
48.0,813.0
48.0,805.0
48.0,667.0
48.0,403.0
48.0,1009.0
48.0,540.0
48.0,628.0
48.0,614.0
49.0,229.0
49.0,216.0
49.0,984.0
49.0,74.0
49.0,134.0
49.0,261.0
49.0,257.0
49.0,505.0
49.0,471.0
49.0,329.0
49.0,422.0
49.0,602.0
50.0,1013.0
50.0,711.0
50.0,721.0
50.0,791.0
50.0,746.0
50.0,1025.0
50.0,418.0
50.0,698.0
50.0,984.0
50.0,356.0
50.0,15.0
50.0,446.0
51.0,672.0
51.0,317.0
51.0,427.0
51.0,369.0
51.0,513.0
51.0,367.0
51.0,959.0
51.0,244.0
51.0,217.0
51.0,371.0
51.0,302.0
51.0,418.0
52.0,1001.0
52.0,1014.0
52.0,851.0
52.0,653.0
52.0,263.0
52.0,730.0
52.0,600.0
52.0,46.0
52.0,599.0
52.0,105.0
52.0,219.0
52.0,495.0
53.0,793.0
53.0,655.0
53.0,441.0
53.0,211.0
53.0,354.0
53.0,1.0
53.0,784.0
53.0,99.0
53.0,896.0
53.0,587.0
53.0,164.0
53.0,449.0
54.0,690.0
54.0,405.0
54.0,880.0
54.0,712.0
54.0,681.0
54.0,866.0
54.0,501.0
54.0,615.0
54.0,828.0
54.0,126.0
54.0,147.0
54.0,629.0
55.0,749.0
55.0,781.0
55.0,566.0
55.0,648.0
55.0,504.0
55.0,522.0
55.0,283.0
55.0,378.0
55.0,368.0
55.0,682.0
55.0,429.0
55.0,98.0
56.0,463.0
56.0,652.0
56.0,642.0
56.0,280.0
56.0,597.0
56.0,221.0
56.0,913.0
56.0,848.0
56.0,620.0
56.0,860.0
56.0,431.0
56.0,678.0
57.0,241.0
57.0,232.0
57.0,808.0
57.0,932.0
57.0,1033.0
57.0,554.0
57.0,42.0
57.0,609.0
57.0,266.0
57.0,728.0
57.0,117.0
57.0,597.0
58.0,426.0
58.0,546.0
58.0,52.0
58.0,404.0
58.0,527.0
58.0,259.0
58.0,30.0
58.0,988.0
58.0,364.0
58.0,225.0
58.0,85.0
58.0,57.0
59.0,218.0
59.0,154.0
59.0,964.0
59.0,117.0
59.0,839.0
59.0,511.0
59.0,715.0
59.0,996.0
59.0,986.0
59.0,282.0
59.0,167.0
59.0,881.0
60.0,570.0
60.0,929.0
60.0,171.0
60.0,544.0
60.0,812.0
60.0,300.0
60.0,674.0
60.0,257.0
60.0,824.0
60.0,227.0
60.0,302.0
60.0,454.0
61.0,960.0
61.0,620.0
61.0,706.0
61.0,224.0
61.0,738.0
61.0,577.0
61.0,594.0
61.0,845.0
61.0,504.0
61.0,205.0
61.0,602.0
61.0,501.0
62.0,728.0
62.0,629.0
62.0,91.0
62.0,140.0
62.0,161.0
62.0,42.0
62.0,563.0
62.0,441.0
62.0,315.0
62.0,63.0
62.0,770.0
62.0,870.0
63.0,1021.0
63.0,437.0
63.0,441.0
63.0,763.0
63.0,315.0
63.0,31.0
63.0,309.0
63.0,97.0
63.0,694.0
63.0,859.0
63.0,811.0
63.0,200.0
64.0,913.0
64.0,265.0
64.0,799.0
64.0,385.0
64.0,515.0
64.0,488.0
64.0,725.0
64.0,267.0
64.0,998.0
64.0,11.0
64.0,782.0
64.0,173.0
65.0,220.0
65.0,119.0
65.0,1025.0
65.0,144.0
65.0,357.0
65.0,204.0
65.0,152.0
65.0,855.0
65.0,749.0
65.0,349.0
65.0,469.0
65.0,646.0
66.0,900.0
66.0,687.0
66.0,176.0
66.0,959.0
66.0,491.0
66.0,1034.0
66.0,481.0
66.0,23.0
66.0,997.0
66.0,571.0
66.0,370.0
66.0,1009.0
67.0,565.0
67.0,706.0
67.0,25.0
67.0,583.0
67.0,157.0
67.0,170.0
67.0,335.0
67.0,356.0
67.0,77.0
67.0,612.0
67.0,933.0
67.0,894.0
68.0,304.0
68.0,253.0
68.0,717.0
68.0,76.0
68.0,117.0
68.0,733.0
68.0,850.0
68.0,691.0
68.0,992.0
68.0,964.0
68.0,411.0
68.0,484.0
69.0,702.0
69.0,421.0
69.0,919.0
69.0,603.0
69.0,359.0
69.0,163.0
69.0,799.0
69.0,1006.0
69.0,23.0
69.0,16.0
69.0,592.0
69.0,150.0
70.0,118.0
70.0,172.0
70.0,83.0
70.0,383.0
70.0,1008.0
70.0,989.0
70.0,618.0
70.0,217.0
70.0,12.0
70.0,473.0
70.0,407.0
70.0,281.0
71.0,248.0
71.0,299.0
71.0,975.0
71.0,182.0
71.0,879.0
71.0,421.0
71.0,595.0
71.0,842.0
71.0,888.0
71.0,382.0
71.0,912.0
71.0,297.0
72.0,75.0
72.0,846.0
72.0,643.0
72.0,1017.0
72.0,697.0
72.0,226.0
72.0,544.0
72.0,851.0
72.0,34.0
72.0,901.0
72.0,396.0
72.0,807.0
73.0,183.0
73.0,377.0
73.0,167.0
73.0,736.0
73.0,861.0
73.0,794.0
73.0,925.0
73.0,279.0
73.0,678.0
73.0,42.0
73.0,630.0
73.0,664.0
74.0,33.0
74.0,434.0
74.0,884.0
74.0,674.0
74.0,64.0
74.0,87.0
74.0,971.0
74.0,288.0
74.0,416.0
74.0,913.0
74.0,70.0
74.0,77.0
75.0,884.0
75.0,913.0
75.0,1017.0
75.0,136.0
75.0,866.0
75.0,557.0
75.0,749.0
75.0,840.0
75.0,494.0
75.0,1029.0
75.0,235.0
75.0,781.0
76.0,557.0
76.0,724.0
76.0,674.0
76.0,257.0
76.0,780.0
76.0,570.0
76.0,294.0
76.0,109.0
76.0,37.0
76.0,352.0
76.0,777.0
