i,j
0.0,668.0
0.0,715.0
0.0,736.0
0.0,69.0
0.0,257.0
0.0,301.0
0.0,531.0
0.0,296.0
0.0,103.0
0.0,243.0
0.0,581.0
0.0,868.0
1.0,441.0
1.0,778.0
1.0,506.0
1.0,968.0
1.0,53.0
1.0,424.0
1.0,278.0
1.0,400.0
1.0,811.0
1.0,293.0
1.0,177.0
1.0,314.0
2.0,340.0
2.0,433.0
2.0,621.0
2.0,741.0
2.0,234.0
2.0,589.0
2.0,519.0
2.0,381.0
2.0,376.0
2.0,754.0
2.0,76.0
2.0,753.0
3.0,475.0
3.0,526.0
3.0,800.0
3.0,573.0
3.0,6.0
3.0,646.0
3.0,359.0
3.0,550.0
3.0,329.0
3.0,221.0
3.0,425.0
3.0,290.0
4.0,912.0
4.0,221.0
4.0,397.0
4.0,130.0
4.0,369.0
4.0,470.0
4.0,415.0
4.0,603.0
4.0,254.0
4.0,687.0
4.0,668.0
4.0,445.0
5.0,101.0
5.0,53.0
5.0,567.0
5.0,791.0
5.0,722.0
5.0,852.0
5.0,110.0
5.0,1.0
5.0,639.0
5.0,694.0
5.0,907.0
5.0,473.0
6.0,3.0
6.0,724.0
6.0,855.0
6.0,205.0
6.0,143.0
6.0,894.0
6.0,769.0
6.0,445.0
6.0,725.0
6.0,328.0
6.0,1020.0
6.0,142.0
7.0,741.0
7.0,848.0
7.0,645.0
7.0,373.0
7.0,243.0
7.0,372.0
7.0,379.0
7.0,833.0
7.0,985.0
7.0,824.0
7.0,447.0
7.0,532.0
8.0,274.0
8.0,851.0
8.0,45.0
8.0,993.0
8.0,704.0
8.0,331.0
8.0,521.0
8.0,422.0
8.0,927.0
8.0,6.0
8.0,809.0
8.0,514.0
9.0,438.0
9.0,47.0
9.0,959.0
9.0,327.0
9.0,301.0
9.0,170.0
9.0,687.0
9.0,191.0
9.0,268.0
9.0,102.0
9.0,266.0
9.0,321.0
10.0,860.0
10.0,110.0
10.0,315.0
10.0,129.0
10.0,240.0
10.0,790.0
10.0,112.0
10.0,109.0
10.0,452.0
10.0,777.0
10.0,530.0
10.0,65.0
11.0,962.0
11.0,949.0
11.0,936.0
11.0,781.0
11.0,2.0
11.0,90.0
11.0,82.0
11.0,487.0
11.0,174.0
11.0,67.0
11.0,650.0
11.0,963.0
12.0,323.0
12.0,130.0
12.0,66.0
12.0,284.0
12.0,491.0
12.0,546.0
12.0,922.0
12.0,173.0
12.0,701.0
12.0,183.0
12.0,334.0
12.0,367.0
13.0,268.0
13.0,935.0
13.0,118.0
13.0,9.0
13.0,422.0
13.0,661.0
13.0,816.0
13.0,77.0
13.0,1024.0
13.0,33.0
13.0,634.0
13.0,537.0
14.0,577.0
14.0,640.0
14.0,886.0
14.0,696.0
14.0,898.0
14.0,851.0
14.0,883.0
14.0,635.0
14.0,49.0
14.0,492.0
14.0,104.0
14.0,495.0
15.0,292.0
15.0,695.0
15.0,586.0
15.0,484.0
15.0,501.0
15.0,791.0
15.0,218.0
15.0,564.0
15.0,565.0
15.0,83.0
15.0,150.0
15.0,553.0
16.0,128.0
16.0,989.0
16.0,644.0
16.0,542.0
16.0,189.0
16.0,826.0
16.0,499.0
16.0,421.0
16.0,43.0
16.0,342.0
16.0,115.0
16.0,281.0
17.0,360.0
17.0,948.0
17.0,939.0
17.0,132.0
17.0,793.0
17.0,321.0
17.0,630.0
17.0,798.0
17.0,746.0
17.0,424.0
17.0,564.0
17.0,281.0
18.0,582.0
18.0,376.0
18.0,730.0
18.0,223.0
18.0,324.0
18.0,817.0
18.0,688.0
18.0,77.0
18.0,391.0
18.0,965.0
18.0,202.0
18.0,700.0
19.0,390.0
19.0,987.0
19.0,826.0
19.0,342.0
19.0,860.0
19.0,28.0
19.0,842.0
19.0,874.0
19.0,193.0
19.0,611.0
19.0,913.0
19.0,350.0
20.0,578.0
20.0,138.0
20.0,55.0
20.0,9.0
20.0,994.0
20.0,82.0
20.0,187.0
20.0,902.0
20.0,1024.0
20.0,283.0
20.0,651.0
20.0,261.0
21.0,406.0
21.0,716.0
21.0,192.0
21.0,468.0
21.0,389.0
21.0,526.0
21.0,740.0
21.0,979.0
21.0,282.0
21.0,420.0
21.0,69.0
21.0,43.0
22.0,247.0
22.0,288.0
22.0,496.0
22.0,658.0
22.0,824.0
22.0,359.0
22.0,574.0
22.0,181.0
22.0,781.0
22.0,528.0
22.0,866.0
22.0,854.0
23.0,126.0
23.0,923.0
23.0,160.0
23.0,1002.0
23.0,288.0
23.0,269.0
23.0,925.0
23.0,737.0
23.0,718.0
23.0,503.0
23.0,380.0
23.0,537.0
24.0,565.0
24.0,838.0
24.0,481.0
24.0,395.0
24.0,665.0
24.0,329.0
24.0,537.0
24.0,852.0
24.0,629.0
24.0,718.0
24.0,570.0
24.0,259.0
25.0,1018.0
25.0,539.0
25.0,138.0
25.0,739.0
25.0,257.0
25.0,1000.0
25.0,503.0
25.0,632.0
25.0,627.0
25.0,657.0
25.0,1006.0
25.0,708.0
26.0,92.0
26.0,748.0
26.0,197.0
26.0,771.0
26.0,685.0
26.0,676.0
26.0,406.0
26.0,689.0
26.0,459.0
26.0,892.0
26.0,958.0
26.0,595.0
27.0,363.0
27.0,728.0
27.0,239.0
27.0,805.0
27.0,837.0
27.0,533.0
27.0,868.0
27.0,907.0
27.0,566.0
27.0,111.0
27.0,574.0
27.0,1006.0
28.0,120.0
28.0,718.0
28.0,372.0
28.0,348.0
28.0,588.0
28.0,439.0
28.0,628.0
28.0,669.0
28.0,425.0
28.0,724.0
28.0,412.0
28.0,192.0
29.0,592.0
29.0,368.0
29.0,169.0
29.0,12.0
29.0,956.0
29.0,440.0
29.0,916.0
29.0,691.0
29.0,847.0
29.0,921.0
29.0,856.0
29.0,795.0
30.0,23.0
30.0,779.0
30.0,368.0
30.0,852.0
30.0,501.0
30.0,659.0
30.0,102.0
30.0,177.0
30.0,469.0
30.0,862.0
30.0,860.0
30.0,1029.0
31.0,237.0
31.0,959.0
31.0,762.0
31.0,308.0
31.0,699.0
31.0,890.0
31.0,1019.0
31.0,209.0
31.0,500.0
31.0,966.0
31.0,475.0
31.0,664.0
32.0,1014.0
32.0,838.0
32.0,667.0
32.0,566.0
32.0,949.0
32.0,931.0
32.0,157.0
32.0,583.0
32.0,158.0
32.0,313.0
32.0,944.0
32.0,856.0
33.0,420.0
33.0,77.0
33.0,384.0
33.0,323.0
33.0,275.0
33.0,919.0
33.0,300.0
33.0,780.0
33.0,410.0
33.0,493.0
33.0,666.0
33.0,39.0
34.0,105.0
34.0,901.0
34.0,219.0
34.0,631.0
34.0,643.0
34.0,376.0
34.0,191.0
34.0,906.0
34.0,546.0
34.0,549.0
34.0,743.0
34.0,825.0
35.0,747.0
35.0,886.0
35.0,721.0
35.0,555.0
35.0,246.0
35.0,582.0
35.0,356.0
35.0,36.0
35.0,165.0
35.0,674.0
35.0,623.0
35.0,773.0
36.0,1001.0
36.0,997.0
36.0,194.0
36.0,205.0
36.0,548.0
36.0,753.0
36.0,908.0
36.0,711.0
36.0,160.0
36.0,1005.0
36.0,810.0
36.0,785.0
37.0,548.0
37.0,919.0
37.0,774.0
37.0,758.0
37.0,881.0
37.0,447.0
37.0,849.0
37.0,127.0
37.0,666.0
37.0,650.0
37.0,300.0
37.0,657.0
38.0,146.0
38.0,44.0
38.0,568.0
38.0,141.0
38.0,115.0
38.0,663.0
38.0,852.0
38.0,25.0
38.0,867.0
38.0,51.0
38.0,765.0
38.0,498.0
39.0,684.0
39.0,289.0
39.0,594.0
39.0,858.0
39.0,272.0
39.0,951.0
39.0,12.0
39.0,353.0
39.0,346.0
39.0,758.0
39.0,954.0
39.0,36.0
40.0,669.0
40.0,427.0
40.0,144.0
40.0,477.0
40.0,583.0
40.0,430.0
40.0,617.0
40.0,957.0
40.0,114.0
40.0,374.0
40.0,28.0
40.0,403.0
41.0,515.0
41.0,168.0
41.0,992.0
41.0,947.0
41.0,1014.0
41.0,571.0
41.0,388.0
41.0,433.0
41.0,788.0
41.0,975.0
41.0,614.0
41.0,182.0
42.0,538.0
42.0,552.0
42.0,31.0
42.0,181.0
42.0,839.0
42.0,253.0
42.0,605.0
42.0,803.0
42.0,748.0
42.0,728.0
42.0,791.0
42.0,211.0
43.0,1034.0
43.0,108.0
43.0,676.0
43.0,801.0
43.0,880.0
43.0,193.0
43.0,611.0
43.0,899.0
43.0,669.0
43.0,459.0
43.0,320.0
43.0,565.0
44.0,655.0
44.0,12.0
44.0,273.0
44.0,696.0
44.0,525.0
44.0,732.0
44.0,575.0
44.0,82.0
44.0,1017.0
44.0,170.0
44.0,845.0
44.0,277.0
45.0,506.0
45.0,882.0
45.0,386.0
45.0,698.0
45.0,255.0
45.0,653.0
45.0,721.0
45.0,53.0
45.0,67.0
45.0,216.0
45.0,639.0
45.0,124.0
46.0,495.0
46.0,133.0
46.0,277.0
46.0,529.0
46.0,600.0
46.0,256.0
46.0,694.0
46.0,547.0
46.0,49.0
46.0,521.0
46.0,677.0
46.0,1003.0
47.0,817.0
47.0,612.0
47.0,537.0
47.0,182.0
47.0,482.0
47.0,566.0
47.0,261.0
47.0,581.0
47.0,57.0
47.0,332.0
47.0,718.0
47.0,991.0
48.0,1004.0
48.0,828.0
48.0,217.0
48.0,799.0
48.0,54.0
48.0,326.0
48.0,17.0
48.0,393.0
48.0,127.0
48.0,880.0
48.0,888.0
48.0,98.0
49.0,134.0
49.0,85.0
49.0,710.0
49.0,901.0
49.0,916.0
49.0,46.0
49.0,130.0
49.0,505.0
49.0,529.0
49.0,688.0
49.0,396.0
49.0,476.0
50.0,622.0
50.0,732.0
50.0,516.0
50.0,840.0
50.0,632.0
50.0,967.0
50.0,913.0
50.0,304.0
50.0,41.0
50.0,87.0
50.0,294.0
50.0,942.0
51.0,706.0
51.0,578.0
51.0,803.0
51.0,905.0
51.0,423.0
51.0,514.0
51.0,274.0
51.0,959.0
51.0,988.0
51.0,623.0
51.0,633.0
51.0,492.0
52.0,785.0
52.0,915.0
52.0,901.0
52.0,118.0
52.0,457.0
52.0,623.0
52.0,391.0
52.0,984.0
52.0,566.0
52.0,792.0
52.0,551.0
52.0,216.0
53.0,968.0
53.0,506.0
53.0,801.0
53.0,319.0
53.0,449.0
53.0,137.0
53.0,230.0
53.0,309.0
53.0,99.0
53.0,1003.0
53.0,859.0
53.0,918.0
54.0,660.0
54.0,91.0
54.0,460.0
54.0,617.0
54.0,912.0
54.0,311.0
54.0,665.0
54.0,717.0
54.0,757.0
54.0,685.0
54.0,592.0
54.0,1019.0
55.0,931.0
55.0,130.0
55.0,276.0
55.0,15.0
55.0,242.0
55.0,310.0
55.0,384.0
55.0,78.0
55.0,23.0
55.0,856.0
55.0,671.0
55.0,557.0
56.0,203.0
56.0,352.0
56.0,691.0
56.0,1035.0
56.0,306.0
56.0,890.0
56.0,515.0
56.0,168.0
56.0,701.0
56.0,102.0
56.0,690.0
56.0,388.0
57.0,909.0
57.0,404.0
57.0,208.0
57.0,785.0
57.0,895.0
57.0,602.0
57.0,883.0
57.0,767.0
57.0,629.0
57.0,140.0
57.0,416.0
57.0,542.0
58.0,647.0
58.0,917.0
58.0,792.0
58.0,269.0
58.0,865.0
58.0,527.0
58.0,335.0
58.0,168.0
58.0,8.0
58.0,549.0
58.0,476.0
58.0,432.0
59.0,4.0
59.0,596.0
59.0,839.0
59.0,842.0
59.0,584.0
59.0,804.0
59.0,493.0
59.0,228.0
59.0,773.0
59.0,415.0
59.0,813.0
59.0,538.0
60.0,901.0
60.0,910.0
60.0,688.0
60.0,861.0
60.0,186.0
60.0,245.0
60.0,393.0
60.0,915.0
60.0,909.0
60.0,570.0
60.0,96.0
60.0,714.0
61.0,1019.0
61.0,507.0
61.0,79.0
61.0,832.0
61.0,884.0
61.0,875.0
61.0,894.0
61.0,933.0
61.0,4.0
61.0,971.0
61.0,545.0
61.0,286.0
62.0,583.0
62.0,567.0
62.0,38.0
62.0,386.0
62.0,518.0
62.0,17.0
62.0,88.0
62.0,822.0
62.0,252.0
62.0,63.0
62.0,572.0
62.0,593.0
63.0,441.0
63.0,859.0
63.0,249.0
63.0,551.0
63.0,93.0
63.0,101.0
63.0,347.0
63.0,351.0
63.0,627.0
63.0,966.0
63.0,66.0
63.0,1021.0
64.0,331.0
64.0,154.0
64.0,827.0
64.0,585.0
64.0,106.0
64.0,936.0
64.0,478.0
64.0,992.0
64.0,180.0
64.0,173.0
64.0,869.0
64.0,362.0
65.0,462.0
65.0,433.0
65.0,317.0
65.0,97.0
65.0,23.0
65.0,308.0
65.0,129.0
65.0,314.0
65.0,834.0
65.0,463.0
65.0,750.0
65.0,499.0
66.0,540.0
66.0,584.0
66.0,98.0
66.0,524.0
66.0,640.0
66.0,430.0
66.0,308.0
66.0,285.0
66.0,986.0
66.0,558.0
66.0,126.0
66.0,71.0
67.0,442.0
67.0,254.0
67.0,531.0
67.0,319.0
67.0,203.0
67.0,522.0
67.0,860.0
67.0,101.0
67.0,494.0
67.0,330.0
67.0,332.0
67.0,719.0
68.0,896.0
68.0,48.0
68.0,717.0
68.0,799.0
68.0,65.0
68.0,28.0
68.0,329.0
68.0,821.0
68.0,19.0
68.0,725.0
68.0,328.0
68.0,413.0
69.0,359.0
69.0,881.0
69.0,193.0
69.0,684.0
69.0,98.0
69.0,156.0
69.0,964.0
69.0,652.0
69.0,857.0
69.0,981.0
69.0,22.0
69.0,318.0
70.0,353.0
70.0,15.0
70.0,235.0
70.0,594.0
70.0,383.0
70.0,711.0
70.0,764.0
70.0,83.0
70.0,648.0
70.0,168.0
70.0,291.0
70.0,81.0
71.0,880.0
71.0,388.0
71.0,637.0
71.0,164.0
71.0,668.0
71.0,754.0
71.0,964.0
71.0,899.0
71.0,132.0
71.0,469.0
71.0,828.0
71.0,34.0
72.0,302.0
72.0,368.0
72.0,623.0
72.0,721.0
72.0,537.0
72.0,312.0
72.0,243.0
72.0,764.0
72.0,327.0
72.0,692.0
72.0,392.0
72.0,978.0
73.0,658.0
73.0,612.0
73.0,367.0
73.0,102.0
73.0,326.0
73.0,150.0
73.0,900.0
73.0,378.0
73.0,706.0
73.0,949.0
73.0,103.0
73.0,684.0
74.0,265.0
74.0,55.0
74.0,718.0
74.0,543.0
74.0,179.0
74.0,96.0
74.0,212.0
74.0,833.0
74.0,919.0
74.0,952.0
74.0,845.0
74.0,24.0
75.0,187.0
75.0,950.0
75.0,213.0
75.0,57.0
75.0,748.0
75.0,737.0
75.0,431.0
75.0,224.0
75.0,687.0
75.0,42.0
75.0,149.0
75.0,259.0
76.0,590.0
76.0,194.0
76.0,226.0
76.0,457.0
76.0,753.0
76.0,151.0
76.0,598.0
76.0,238.0
76.0,651.0
76.0,170.0
76.0,922.0
76.0,81.0
77.0,619.0
77.0,555.0
77.0,578.0
77.0,594.0
77.0,932.0
77.0,857.0
77.0,569.0
77.0,1017.0
77.0,122.0
77.0,546.0
77.0,224.0
77.0,820.0
78.0,172.0
78.0,874.0
78.0,1007.0
78.0,837.0
78.0,276.0
78.0,568.0
78.0,637.0
78.0,482.0
78.0,592.0
78.0,770.0
78.0,866.0
78.0,894.0
79.0,724.0
79.0,179.0
79.0,583.0
79.0,182.0
79.0,586.0
79.0,737.0
79.0,290.0
79.0,415.0
79.0,510.0
79.0,320.0
79.0,625.0
79.0,292.0
80.0,24.0
80.0,251.0
80.0,889.0
80.0,408.0
80.0,133.0
80.0,23.0
80.0,317.0
80.0,493.0
80.0,713.0
80.0,658.0
80.0,515.0
80.0,401.0
81.0,794.0
81.0,217.0
81.0,881.0
81.0,697.0
81.0,925.0
81.0,96.0
81.0,1030.0
81.0,250.0
81.0,574.0
81.0,127.0
81.0,994.0
81.0,186.0
82.0,301.0
82.0,248.0
82.0,929.0
82.0,922.0
82.0,1005.0
82.0,846.0
82.0,1017.0
82.0,491.0
82.0,517.0
82.0,181.0
82.0,205.0
82.0,908.0
83.0,493.0
83.0,625.0
83.0,731.0
83.0,1006.0
83.0,163.0
83.0,954.0
83.0,897.0
83.0,160.0
83.0,363.0
83.0,378.0
83.0,296.0
83.0,637.0
84.0,697.0
84.0,945.0
84.0,825.0
84.0,965.0
84.0,598.0
84.0,973.0
84.0,295.0
84.0,412.0
84.0,504.0
84.0,381.0
84.0,862.0
84.0,496.0
85.0,529.0
85.0,364.0
85.0,627.0
85.0,829.0
85.0,760.0
85.0,793.0
85.0,99.0
85.0,339.0
85.0,517.0
85.0,426.0
85.0,8.0
85.0,988.0
86.0,976.0
86.0,720.0
86.0,716.0
86.0,425.0
86.0,477.0
86.0,641.0
86.0,43.0
86.0,826.0
86.0,585.0
86.0,843.0
86.0,776.0
86.0,146.0
87.0,1027.0
87.0,860.0
87.0,453.0
87.0,25.0
87.0,214.0
87.0,579.0
87.0,581.0
87.0,944.0
87.0,418.0
87.0,0.0
87.0,549.0
87.0,367.0
88.0,10.0
88.0,63.0
88.0,232.0
88.0,398.0
88.0,100.0
88.0,62.0
88.0,481.0
88.0,237.0
88.0,904.0
88.0,48.0
88.0,509.0
88.0,101.0
89.0,388.0
89.0,899.0
89.0,350.0
89.0,892.0
89.0,469.0
89.0,163.0
89.0,990.0
89.0,654.0
89.0,473.0
89.0,979.0
89.0,562.0
89.0,725.0
90.0,998.0
90.0,953.0
90.0,69.0
90.0,869.0
90.0,450.0
90.0,436.0
90.0,893.0
90.0,1000.0
90.0,649.0
90.0,530.0
90.0,831.0
90.0,962.0
91.0,462.0
91.0,577.0
91.0,500.0
91.0,603.0
91.0,448.0
91.0,868.0
91.0,131.0
91.0,715.0
91.0,533.0
91.0,55.0
91.0,988.0
91.0,78.0
92.0,28.0
92.0,147.0
92.0,120.0
92.0,932.0
92.0,427.0
92.0,616.0
92.0,727.0
92.0,660.0
92.0,774.0
92.0,712.0
92.0,275.0
92.0,768.0
93.0,1.0
93.0,760.0
93.0,334.0
93.0,1021.0
93.0,1008.0
93.0,870.0
93.0,572.0
93.0,80.0
93.0,413.0
93.0,784.0
93.0,398.0
93.0,452.0
94.0,524.0
94.0,322.0
94.0,219.0
94.0,1018.0
94.0,696.0
94.0,293.0
94.0,518.0
94.0,224.0
94.0,371.0
94.0,367.0
94.0,517.0
94.0,931.0
95.0,193.0
95.0,15.0
95.0,912.0
95.0,637.0
95.0,25.0
95.0,42.0
95.0,248.0
95.0,759.0
95.0,78.0
95.0,756.0
95.0,292.0
95.0,6.0
96.0,649.0
96.0,149.0
96.0,919.0
96.0,1004.0
96.0,938.0
96.0,807.0
96.0,862.0
96.0,191.0
96.0,266.0
96.0,672.0
96.0,772.0
96.0,867.0
97.0,1011.0
97.0,883.0
97.0,145.0
97.0,918.0
97.0,361.0
97.0,316.0
97.0,433.0
97.0,961.0
97.0,452.0
97.0,161.0
97.0,527.0
97.0,253.0
98.0,385.0
98.0,911.0
98.0,914.0
98.0,975.0
98.0,971.0
98.0,210.0
98.0,563.0
98.0,172.0
98.0,44.0
98.0,889.0
98.0,326.0
98.0,922.0
99.0,322.0
99.0,801.0
99.0,766.0
99.0,354.0
99.0,485.0
99.0,820.0
99.0,1.0
99.0,42.0
99.0,917.0
99.0,506.0
99.0,694.0
99.0,345.0
100.0,30.0
100.0,917.0
100.0,99.0
100.0,663.0
100.0,949.0
100.0,225.0
100.0,293.0
100.0,53.0
100.0,587.0
100.0,784.0
100.0,314.0
100.0,88.0
101.0,427.0
101.0,120.0
101.0,749.0
101.0,407.0
101.0,62.0
101.0,944.0
101.0,461.0
101.0,177.0
101.0,637.0
101.0,499.0
101.0,161.0
101.0,462.0
102.0,29.0
102.0,894.0
102.0,645.0
102.0,976.0
102.0,652.0
102.0,878.0
102.0,912.0
102.0,847.0
102.0,500.0
102.0,562.0
102.0,583.0
102.0,83.0
103.0,241.0
103.0,512.0
103.0,228.0
103.0,742.0
103.0,87.0
103.0,61.0
103.0,753.0
103.0,208.0
103.0,969.0
103.0,687.0
