i,j
0,1541
0,1004
0,829
0,958
0,526
0,1376
0,1248
0,817
0,1186
0,843
0,670
0,1350
1,1199
1,191
1,66
1,1042
1,949
1,1407
1,1286
1,841
1,111
1,1687
2,959
2,994
2,1521
2,1149
2,1472
2,907
2,858
2,1271
2,1114
2,552
2,1140
2,1143
2,1657
2,667
2,148
2,480
3,1155
3,951
3,367
3,1638
3,639
3,1783
3,1239
3,170
3,200
3,998
3,1669
4,1439
4,1731
4,1726
4,347
4,1652
4,1532
4,750
4,1028
4,1052
5,1769
5,1704
5,1020
5,533
5,934
6,280
6,1186
6,457
6,813
7,1131
7,801
7,124
7,598
7,782
7,977
8,1479
8,359
8,338
8,1190
8,580
8,784
9,1777
9,690
9,648
9,1235
9,941
9,897
9,1242
10,1602
10,1769
10,485
10,992
10,333
10,1524
11,802
11,1549
11,359
11,1309
11,1657
11,727
11,716
11,873
11,364
12,688
12,991
12,1355
12,1037
12,462
12,510
12,287
12,674
13,1460
13,1415
13,991
13,1125
13,567
13,978
13,263
13,1683
13,51
13,235
14,152
14,707
14,333
14,232
14,739
15,923
15,1687
15,1466
15,1632
15,1108
15,1471
15,740
15,1241
16,349
16,1356
16,641
16,1782
16,832
16,1721
16,452
16,140
16,1708
16,95
17,1396
17,872
17,1355
17,1751
17,1596
17,652
17,186
17,861
17,335
17,373
17,952
17,1233
17,1098
17,1724
17,670
18,1215
18,1070
18,1393
18,1016
18,313
18,775
18,1706
18,737
18,1533
18,327
19,1304
19,519
19,1198
19,381
19,424
19,608
19,222
19,697
19,63
19,1443
19,552
20,53
20,316
20,937
20,1380
20,841
20,960
20,741
20,1696
20,1068
20,958
20,475
21,891
21,969
21,647
21,292
21,708
22,922
22,317
22,1771
22,483
22,208
23,506
23,1028
23,1719
23,1469
23,1636
23,1466
23,354
24,699
24,357
24,1331
24,241
24,82
24,1335
24,1673
24,1316
24,1545
24,483
24,1577
24,1595
24,827
24,486
25,905
25,154
25,1352
25,1378
25,207
26,939
26,370
26,739
26,519
26,470
26,1759
26,751
26,72
27,774
27,1051
27,1075
27,744
27,1255
27,1259
27,36
27,1282
27,672
28,1041
28,340
28,192
28,521
29,265
29,1752
29,739
29,527
29,631
29,1647
29,280
29,231
29,259
29,1731
30,283
30,707
30,1110
30,494
30,973
30,620
30,1180
30,274
30,1175
30,1339
31,400
31,1238
31,1161
31,1578
31,1778
31,521
31,980
32,1425
32,574
32,654
32,607
32,962
32,1078
32,1366
32,1134
32,250
32,1389
33,254
33,1632
33,1596
33,1692
33,83
33,1664
33,1704
33,359
34,676
34,729
34,1276
34,1394
34,518
34,570
34,1106
34,716
34,1164
34,1251
34,510
35,801
35,405
35,119
35,281
35,1355
35,941
35,589
35,159
35,465
35,568
36,133
36,185
36,1187
36,1369
36,739
37,980
37,369
37,1650
37,1570
37,945
37,537
37,801
37,872
38,587
38,1588
38,1641
38,1363
38,135
38,977
38,667
38,1691
38,1470
39,772
39,1203
39,1067
39,1657
39,101
39,1307
39,1406
39,500
40,307
40,393
40,300
40,243
40,468
40,1345
40,853
40,1098
40,230
40,1785
40,223
40,368
40,443
40,51
40,52
40,645
40,1547
40,1510
40,241
40,933
40,945
40,1021
40,974
40,1383
41,1179
41,1281
41,333
41,629
41,1652
41,279
41,1242
41,1072
41,343
41,997
42,488
42,500
42,1632
42,798
42,863
42,413
42,1693
42,1731
42,1110
42,1437
42,245
43,1648
43,1185
43,1085
43,799
43,1685
43,1441
43,601
43,677
43,540
43,263
43,570
43,1486
44,1137
44,1639
44,356
44,862
44,1409
44,1184
44,1257
44,1235
44,1040
44,764
44,173
44,1517
44,607
45,1632
45,1098
45,670
45,1585
46,388
46,93
46,1429
46,135
46,1568
46,96
46,1174
46,1546
46,99
46,503
47,317
47,1505
47,175
47,734
47,1031
47,1169
47,425
47,1745
47,523
47,1393
47,1717
48,815
48,188
48,1328
48,1048
48,493
48,49
48,456
48,980
48,1567
48,611
48,1340
48,892
48,89
49,544
49,267
49,688
49,1632
49,1584
49,214
49,1467
49,1583
49,156
50,308
50,890
50,519
50,84
50,1601
50,1207
50,1533
51,1430
51,896
51,1105
51,1233
51,1636
51,1539
51,409
51,1140
51,180
51,1186
51,1754
51,723
51,160
51,280
51,1265
51,267
51,1452
51,334
51,1149
51,1577
51,1162
52,349
52,231
52,733
53,1011
53,1499
53,852
53,1188
53,1355
53,247
53,102
53,311
53,1712
53,1118
54,1372
54,1232
54,795
54,1595
54,458
54,257
54,600
54,1623
54,1716
54,496
54,1683
54,148
54,351
55,435
55,311
55,102
55,1375
55,1492
55,824
55,1113
55,1118
56,1023
56,1151
56,1548
56,1673
56,593
56,455
56,310
56,322
57,645
57,466
57,1718
57,393
57,631
57,1363
58,1630
58,371
58,1504
58,1554
58,1064
58,1526
58,313
58,1443
58,633
58,1466
58,1754
58,893
59,120
59,548
59,1299
59,1199
59,163
59,556
59,214
59,843
59,805
60,284
60,109
60,431
60,724
61,1037
61,174
61,1677
61,223
61,1715
61,436
61,397
61,424
61,505
61,1259
62,1139
62,344
62,1182
62,185
62,727
62,919
62,722
62,1549
62,1704
63,636
63,234
63,224
63,120
63,1464
63,557
63,985
64,270
64,912
64,719
64,1126
64,478
64,1151
64,1205
64,784
64,783
64,1601
64,1709
64,882
64,1291
64,810
64,1007
64,107
64,434
65,1591
65,298
65,978
65,1409
65,874
66,627
66,736
66,1551
66,900
66,225
66,1646
67,614
67,99
67,129
67,377
67,1621
67,442
67,843
67,1546
67,432
67,473
67,1500
67,307
67,1050
67,334
67,977
68,488
68,1118
68,241
68,750
68,194
68,690
68,1272
68,115
69,327
69,345
69,1265
69,1683
69,1696
69,1134
69,1238
69,1258
70,827
70,1085
70,459
70,945
71,169
71,1726
71,1490
71,1195
71,1764
71,1632
71,687
71,1232
71,771
71,1047
71,973
71,1480
71,830
72,1376
72,1202
72,535
72,164
72,413
72,1199
72,1104
72,330
72,1250
72,1070
72,461
72,504
72,516
72,286
72,929
72,1237
72,1668
72,96
72,395
72,1238
72,106
73,103
73,95
73,1310
73,1118
73,661
73,843
74,1627
74,736
74,970
74,930
74,761
74,649
74,1693
74,994
74,287
74,775
75,1062
75,1367
75,1503
75,800
75,1653
75,502
75,1611
76,701
76,1009
76,503
76,1318
76,1062
76,255
76,1467
77,426
77,294
77,1738
77,1648
77,910
77,680
77,173
77,292
77,896
78,172
78,615
78,1687
78,1584
78,434
78,716
78,556
78,1184
79,91
79,99
79,817
79,1507
79,1170
79,1494
79,873
80,631
80,1653
80,293
80,208
80,1424
80,542
80,598
80,672
80,1014
81,1418
81,797
81,1060
81,1541
81,1096
81,966
81,327
81,1347
81,147
81,1399
82,1146
82,800
82,1064
82,1296
82,1251
82,650
82,988
82,756
83,566
83,447
83,1177
83,539
83,188
83,237
83,468
83,980
83,1548
83,786
84,159
84,248
84,1288
84,1230
84,351
84,732
84,1163
84,905
84,984
84,1657
85,1070
85,1159
85,562
85,899
85,1103
85,548
85,546
85,333
85,615
86,1106
86,1717
86,1636
86,1297
86,93
86,457
86,557
86,1361
86,754
86,1333
86,190
86,514
87,1359
87,246
87,1069
87,1409
87,772
87,436
87,1118
88,825
88,293
88,183
88,1378
88,1231
88,633
88,1684
89,755
89,1068
89,1080
89,1142
89,1216
89,775
89,442
89,492
90,217
90,1767
90,1326
90,1192
90,1265
90,1282
90,1220
90,481
90,150
90,943
90,1398
90,1391
90,131
91,1495
91,1537
91,1280
91,1164
91,1021
91,975
91,796
92,1169
92,1372
92,614
92,1686
92,861
93,1140
93,1058
93,1761
93,1120
93,1246
93,417
93,410
93,268
93,395
93,1220
93,827
93,814
93,677
93,198
93,1050
93,135
93,965
93,575
93,1521
93,381
94,1136
94,529
94,650
94,794
94,282
94,632
95,724
95,639
95,386
95,1287
95,170
95,975
95,357
96,287
96,809
96,1353
96,370
96,389
96,994
96,1127
96,463
96,1052
96,1699
96,120
96,1393
97,614
97,1636
97,644
97,237
97,587
97,709
97,1284
97,181
97,205
97,1464
97,641
97,1779
97,1486
97,1201
97,1480
97,724
97,1172
98,215
98,508
98,1347
98,168
98,1119
98,1163
98,1228
99,1528
99,1118
99,1452
99,1037
99,394
99,417
99,269
99,791
99,553
99,1711
99,533
99,811
99,129
99,935
99,356
99,1358
99,1424
99,576
99,1572
99,1415
100,1645
100,1203
100,635
100,1194
100,1490
100,276
100,1309
100,1685
100,539
100,1284
100,1521
100,406
100,1552
100,1037
100,808
100,1103
101,340
101,1464
101,978
101,1269
101,907
101,370
101,627
101,1389
101,1682
101,1408
101,1523
101,1619
101,1520
102,551
102,775
102,1311
102,709
102,1430
102,771
102,843
103,1640
103,1517
103,313
103,711
103,1452
103,1726
103,594
104,257
104,1113
104,882
104,945
104,1200
104,215
104,1579
104,184
104,861
104,319
105,1313
105,1626
105,425
105,552
105,288
105,327
105,962
105,1490
105,397
105,1051
105,1103
105,1107
105,977
105,1058
105,1482
105,1259
105,1149
105,1169
105,1546
105,905
105,708
106,1057
106,806
106,1311
106,516
106,1013
106,1083
106,428
106,1692
106,1206
106,1079
106,316
107,1783
107,232
107,449
107,1579
107,1554
107,570
108,800
108,138
108,275
108,278
108,1347
108,1027
108,1618
108,1716
108,183
108,1472
108,803
108,1166
108,1237
108,1185
108,1514
108,874
108,392
109,764
109,726
109,1749
109,1587
110,1761
110,1532
110,1300
110,711
110,1480
110,1632
110,1162
111,1311
111,1613
111,326
111,1657
111,1525
111,898
111,292
112,1443
112,617
112,391
112,1193
112,1167
113,512
113,1145
113,1786
113,1777
114,337
114,251
114,798
114,729
115,800
115,1525
115,758
115,1378
115,981
116,1348
116,177
116,120
116,596
116,1227
116,202
116,562
116,308
116,608
116,1316
117,654
117,954
117,369
117,1733
117,1404
117,357
117,1171
117,477
118,1231
118,1010
118,574
118,333
118,221
118,448
118,536
119,1782
119,1306
119,745
119,292
119,796
119,1619
119,690
120,628
120,1604
120,1175
120,1298
120,525
120,994
120,245
120,1166
120,639
120,707
120,1498
120,821
120,1469
120,193
120,1137
120,257
120,1489
120,280
120,1014
120,273
120,1599
120,550
120,1212
120,235
120,159
120,1350
120,552
120,761
120,681
121,592
121,689
121,1569
121,1363
121,916
121,945
121,1249
121,1327
121,1379
121,1528
121,1490
121,979
121,591
121,987
122,177
122,1340
122,184
123,1751
123,1215
123,1151
123,654
123,1128
123,1555
123,955
123,683
123,260
123,1327
124,313
124,740
124,605
124,234
124,1147
125,1572
125,191
125,1784
125,428
125,1492
125,381
126,1786
126,286
126,671
126,781
126,1519
126,1395
126,945
126,1569
126,442
126,313
126,1355
126,875
126,707
127,709
127,870
127,1493
127,616
127,1002
127,1567
127,1543
127,810
127,1107
127,419
127,1024
127,860
127,1199
127,567
128,1133
128,778
128,1404
128,402
128,902
128,1470
128,1037
128,1012
128,1592
128,540
128,1255
128,232
128,1713
128,449
129,159
129,1642
129,1588
129,624
129,1337
129,350
130,1006
130,851
130,1660
130,385
130,1520
131,807
131,1637
131,1471
131,550
131,924
131,1564
131,546
132,761
132,842
132,1695
132,656
132,994
132,286
132,1048
132,155
132,1551
133,1639
133,1774
133,1459
133,517
133,908
133,900
133,893
133,1268
134,1136
134,1141
134,184
134,1569
134,1634
134,503
134,232
134,1506
134,1282
134,492
134,934
134,1361
135,677
135,520
135,1239
135,633
135,297
135,488
135,1480
135,1752
135,1504
135,1282
135,1441
135,506
135,662
135,985
135,440
136,274
136,989
136,1485
136,1285
136,366
136,1430
136,1606
136,307
136,1172
136,291
137,1644
137,454
137,1395
137,952
138,1161
138,333
138,594
138,1231
138,181
138,313
138,1080
139,629
139,355
139,1345
139,333
139,245
139,536
139,1587
139,1160
140,908
140,550
140,1678
140,1585
140,695
140,1592
140,739
140,536
141,902
141,625
141,1363
141,166
141,148
141,275
141,222
141,1774
141,1441
141,153
141,1195
141,608
141,921
141,1556
142,1414
142,370
142,1359
142,871
142,1223
142,631
143,1567
143,711
143,732
143,1347
143,802
144,1770
144,552
144,797
145,758
145,550
145,1362
145,1600
145,511
145,677
145,1566
145,1127
145,1501
145,301
145,1348
145,1399
145,1755
145,452
145,613
146,540
146,238
146,810
146,853
146,929
147,954
147,764
147,274
147,1520
147,1021
147,1696
147,370
147,1615
148,1296
148,1037
148,516
148,292
148,236
148,245
148,378
148,890
148,210
149,809
149,281
149,1349
149,1251
149,1125
150,1536
150,1203
150,844
150,413
150,927
150,620
150,1285
150,1648
150,609
150,729
150,1427
151,1309
151,536
151,1603
151,1478
151,784
151,675
152,1177
152,1459
152,794
152,1246
152,730
152,1638
152,739
152,381
153,468
153,313
153,611
153,761
153,1049
153,1354
153,729
154,1441
154,1048
154,1375
154,460
154,1377
154,514
154,945
154,1083
154,627
154,922
154,257
154,870
154,1189
154,1429
154,299
154,1704
154,1508
154,1580
154,673
154,1556
154,637
154,1218
154,195
154,1462
154,1331
154,224
